6.186321069429980071e+02,6.519052087606163468e+02,6.610103744787501228e+02,6.378771924103355104e+02,6.998399412020361297e+02,7.741880307202394533e+02,7.658501340763314147e+02,7.625954095976617282e+02,7.623285519754797406e+02,7.183919892210348053e+02,6.610316526056716384e+02,6.242169514985453134e+02
2.769798887192719405e+01,2.291476941601183981e+01,-1.055550368507349290e+00,-3.026480860721780886e+01,8.379364030803351682e+00,5.040345949459604213e+01,9.346277397878668580e+01,1.162545754878333639e+02,1.456199556474858809e+02,1.550246600985583427e+02,1.039152096347801830e+02,2.871901158008866162e+01
1.068252783376324260e+02,1.035430499009508480e+02,1.052180652890881731e+02,1.147788782747014551e+02,1.069681161254691943e+02,5.655187589185693042e+01,3.619814372045242035e+00,-1.879170508367577952e+01,-2.292142115265010460e+01,-6.676288162195932685e+00,3.913685621779707446e+01,4.139554268333711207e+01
-1.470645093532325021e+01,-2.403206044562138288e+01,-3.322346621182445858e+01,-3.421100522041898273e+01,-2.764680323993201227e+01,-1.597813656608466459e+01,5.433264906449608134e+00,1.805587975253569066e+00,-6.408740967304824565e-01,6.486692169474251202e+00,5.307747152214578712e+00,3.145206032651557493e+01
1.914811692392498799e+01,2.538325572304754729e+01,3.167731218023531525e+01,3.216037337119236383e+01,2.834498248283795263e+01,4.649405259758654374e+00,-2.131699533202099417e+01,-3.061158641809947056e+01,-3.125322465634918601e+01,-2.556446500163751168e+01,7.761302465841596110e+00,3.778988968568755524e+01
3.520871622392463252e+01,3.397361172188388423e+01,3.252032001354871227e+01,2.947821111571660069e+01,2.076599750160873725e+01,1.009411579253139735e+01,8.748108273817322811e+00,9.689800819363842521e+00,4.965679580297116757e+00,6.342237032074384828e+00,1.475310809557373659e+01,2.054237499404456457e+01
-1.504808307178961968e+01,-1.797349539507280269e+01,-1.364802877899582256e+01,-6.114509264165659097e+00,-2.070124523058483845e+01,-1.740175141587626229e+01,-1.855776490851840421e+01,-1.280962281948782078e+01,-4.604840734328019103e+00,1.318232202714002543e+00,-2.120027615694344281e+00,-6.550657525148306348e+00
5.611647170211266911e+00,1.424199406686026625e+00,4.931396535992183527e-01,1.542328176296590581e+00,-2.525340557166708066e+01,-3.876813177031164059e+01,-4.011564493664839404e+01,-3.472108149189895698e+01,-3.675141423727758649e+01,-3.844633001498173996e+01,-1.677080143768730380e+01,1.064564375750807201e+01
-3.566556553517572326e+01,-3.763570547596997784e+01,-3.690082408037525141e+01,-2.922548036848577979e+01,-4.098787295634508610e+01,-4.549903461550574235e+01,-4.285181606567923751e+01,-5.073874176131306513e+01,-5.379200736881048783e+01,-4.951602412932398067e+01,-3.420277787512077339e+01,1.514411122743518079e-01
7.473935107340906825e+00,3.229160284178279827e+00,4.674922477963028733e+00,8.714439466198452777e+00,1.303737697437408549e+01,2.237594450048431582e+01,2.755749615135216146e+01,2.814734437751349105e+01,1.766421665762414150e+01,6.358604992735626737e+00,-4.671276511015317823e+00,4.525879701362445218e+00
-1.446941813936422250e+01,-1.028136188836933584e+01,-1.058825496188586612e+01,-1.339649440175604411e+01,-1.740982989520782098e+01,-1.890648769110930871e+01,-1.841196992308437075e+01,-2.121806013956728165e+01,-2.367275022600313150e+01,-1.663152722103001935e+01,-1.128774581937014432e+01,-1.544801751713599636e+01
-2.295210745734232560e+00,-2.881307961787868521e+00,-8.136536780798085289e+00,-7.133929752778226607e+00,-7.477554442773705290e+00,-3.656259786263181599e+00,4.041926229360660372e+00,1.192576765569223873e+01,5.179004892241794167e+00,-2.073468967418256703e+00,4.668582483625036694e+00,4.973740709280528582e-01
-2.073090743454694262e+01,-2.475498126567426738e+01,-2.873995513780424460e+01,-2.669730904337729527e+01,-1.405816480839646232e+01,-1.104767965477587666e+01,-4.521070454886712220e+00,-2.959171015376555580e+00,-5.158479052975575740e+00,-5.036758221146330428e+00,-8.356608815491501474e+00,-1.383351755829614405e+01
