2.926669286169841371e+02,2.981514950592649029e+02,3.051721118738176415e+02,3.308694219368505287e+02,4.669078751867872370e+02,5.468305767225118643e+02,5.580897996986999487e+02,5.574958554721042674e+02,5.632862489804603001e+02,5.607411928535954075e+02,5.600423421694928265e+02,5.620150126573389571e+02,5.707438597425142461e+02,5.874558807943670899e+02,6.018837955673351416e+02,6.145609524730739395e+02,6.315588025668453156e+02,6.391365863099448461e+02,6.450922086403238609e+02,6.388720065152832603e+02,6.310277476834359049e+02,6.312440620790135881e+02,6.279466337189176102e+02,6.246150234843231601e+02,6.265333281006078323e+02,6.220879357452130307e+02,6.018146552260726594e+02,5.561581703314631113e+02,4.878285672564699098e+02,4.010585218990471503e+02,3.716755625921990145e+02,3.742379801562681791e+02,5.136056528293884185e+02,5.967742443129908452e+02,6.254357138948032571e+02,6.320692348796618489e+02,6.244227927145806234e+02,6.053058701427304413e+02,5.903792459184095378e+02,5.818946092696628511e+02,5.725314401943337543e+02,5.614581925637670565e+02,5.268045777091718946e+02,4.864046670426320134e+02,4.418691783586132260e+02,4.067873659382919982e+02,3.744466253776448070e+02,3.141026637887159723e+02,2.984077946144946054e+02,2.914357182942216014e+02
7.490334558225109163e+01,7.957249993009588707e+01,7.505675666753114683e+01,9.218456650093291671e+01,1.452220032368023794e+02,1.426884544398082539e+02,1.162574733433370966e+02,7.656927739807107969e+01,5.868288242636076291e+01,4.575208246197193773e+01,2.660747139821955187e+01,1.360001099298927585e+01,-5.013749861544203767e+00,-1.992080910181319453e+01,-2.016175807440881584e+01,-1.379837106833204530e+01,-6.002505356403379011e+00,-7.910285640193204237e-01,9.638452566108586694e+00,1.542686749594164652e+01,2.514503950514829711e+01,2.158163798879469297e+01,2.231699490652576046e+01,2.646900861243873493e+01,2.511551219193658824e+01,2.182508943128562606e+01,2.805484898043864206e+01,4.412249387808516587e+01,7.116009432047653149e+01,1.205609568545403079e+02,1.412860892586788850e+02,1.462231214861794228e+02,6.325805670939923431e+01,3.864703445523865355e+01,3.318046756837528477e+01,1.539285628635062508e+01,-2.472194487519200123e+00,-2.438363115000657189e+01,-3.213787712966971810e+01,-2.675382797748383723e+01,-2.387945504514443229e+01,-1.632328000976054128e+01,-2.715123835165432542e+00,1.575428776198106462e+01,5.152874323898700482e+01,1.007076225948832331e+02,1.120183923073495436e+02,8.416375917344326751e+01,8.150121175652057559e+01,7.933325493112484139e+01
4.929275537937833462e+01,5.077748038898208449e+01,4.343582900367142230e+01,6.135590348259137983e+01,5.185408039840142180e+01,3.209634420605588900e+01,2.273546511304516926e+01,3.469914162671404512e+01,4.417962582959215467e+01,5.271020793727811338e+01,6.383352422342521493e+01,6.367357193964157602e+01,5.929097291052882213e+01,5.527422598146073796e+01,5.729489998647721904e+01,6.576130530124498819e+01,6.623264395361169932e+01,4.772107043289450701e+01,3.671240403210073566e+01,3.250869139567130617e+01,2.825308658678422091e+01,1.663386366313175913e+01,2.037832922140069059e+01,2.209642726523524914e+01,2.283984705314809105e+01,2.069124779099317379e+01,2.574368223064040961e+01,4.377680882741140778e+01,6.160500967726446220e+01,7.217588995139567487e+01,7.607539883641476308e+01,7.809700689979021604e+01,4.187514796890434354e+01,2.065562672861621607e+01,2.269429179204232128e+01,3.197814621722718442e+01,2.740847817978660572e+01,1.096814067280280014e+01,2.870794858218046031e+00,2.583265127656582671e-01,1.364596336770850016e+00,-9.211752538767584708e-01,3.713505438090735744e+00,1.785673859292936072e+01,4.948274582490476803e+01,7.793036211642254329e+01,8.115606642548499394e+01,6.794263226461831096e+01,6.282922175726793768e+01,6.055499100244887245e+01
3.388709323480389912e+01,3.460696486230497726e+01,4.093621915657431032e+01,5.205055980224051382e+01,6.025795143588748459e+01,7.480959613024597843e+01,8.479139712561203623e+01,7.201328309227983482e+01,5.833926491347490639e+01,5.408814721543701154e+01,5.480287688891868925e+01,5.448007350928700276e+01,4.487033352307236811e+01,3.670266340560345952e+01,3.802938177844353618e+01,3.963841601431412442e+01,4.870015286270191268e+01,5.957378937826953802e+01,6.230617743816414134e+01,5.806498411776885149e+01,6.942505839286693003e+01,7.468172106238431240e+01,7.837649654241781150e+01,7.085147657124025500e+01,7.230993223355804389e+01,7.152725483225040648e+01,6.948227041893331091e+01,7.066478420852119768e+01,7.021719066091685590e+01,5.344533047765104072e+01,4.520124677658840540e+01,4.546288341786434728e+01,6.588106167694230919e+01,6.464961330804321449e+01,5.816473743215688330e+01,4.898519270311869889e+01,4.495444203789537596e+01,4.577617224293006615e+01,5.689377862848098744e+01,5.892789658909494221e+01,5.831694920408928340e+01,5.572178646697859961e+01,5.429126750768186582e+01,5.472243167658407970e+01,7.888598134043832033e+01,8.412921857042283591e+01,7.612084001854428550e+01,5.816799734681060841e+01,4.473912939170436687e+01,4.106584799667085406e+01
2.387355031430108099e+01,2.028053873184821754e+01,1.835077816640130521e+01,2.232486085657555464e+01,-4.520208888597675667e+00,-1.138780038789474602e+01,-2.888630357802703053e+00,1.190600417205554251e+01,1.930957155408663084e+01,2.081620297997720570e+01,1.051674244978425854e+01,1.020878770288406301e+01,1.457569516533500220e+01,1.170006592425708902e+01,6.559406014285260156e+00,4.776933978475371712e-01,-1.054090520729784686e+01,-2.103649617511150893e+01,-2.477411881747311639e+01,-3.014831518611068617e+01,-2.142202935798414032e+01,-1.723778102664641665e+01,-1.464333063447251071e+01,-1.372852714641766880e+01,-1.507362554896712936e+01,-9.890107049327736988e+00,-8.265782030867125485e+00,-7.654261447315193756e+00,-1.644094859375119455e+01,-7.115013236563376253e+00,-2.953258161910570223e+00,-3.485848036945827566e+00,3.246451758880038341e+00,-3.102862333539720741e+00,-8.144689616633510099e+00,-8.871938349348512887e+00,-1.523996316990402455e+01,-1.523874132258565339e+01,-7.275944945139500852e+00,-5.403006461816568518e+00,-1.589844255466944389e+01,-1.493080784829660779e+01,-1.184294063601410230e+01,-1.630196168768303977e+01,-8.197096137743464794e+00,-1.032845645476461627e+01,-1.308136923286174813e+00,1.585794670636482806e+01,2.217132246840868959e+01,2.572108544832003574e+01
1.609072686543498421e+01,8.528972382872790803e+00,-9.023228013863775487e-01,-1.384875472145059350e+00,-2.008588593660813260e+01,-2.414220049732186624e+01,-1.203990674354567503e+01,-3.909684006809654555e+00,-5.122344754741403605e+00,2.521740719675481301e+00,-3.467927677749860216e+00,3.087645509650412290e+00,1.057230745405195194e+01,1.236117706836363972e+01,6.488870417884864850e+00,-5.804732410486166394e+00,-1.511560798055495169e+01,-1.832201510332806293e+01,-2.474835628364361284e+01,-2.702335869917985889e+01,-2.639997502879415592e+01,-2.446342868918876690e+01,-2.853869748769565362e+01,-2.668013779932601182e+01,-2.278956543373807264e+01,-2.082157972941018187e+01,-2.410248622248028738e+01,-2.498478543732176860e+01,-2.422008674550724905e+01,-7.481411275043587494e+00,-6.157471678985948493e+00,-9.368379207323938473e+00,-7.001300908616001628e+00,-1.257439865282904634e+01,-1.646452606526819906e+01,-9.341936379683605907e+00,-1.288757116226670441e+01,-1.649784517589771582e+01,-1.728819618667577984e+01,-9.253807885156103197e+00,-1.061762646897000195e+01,-1.535205800505302420e+01,-1.851117596087492956e+01,-9.723593905632377243e+00,7.136743195214669822e-01,-6.174405651938861261e+00,-3.961775047933854488e+00,1.332742230684230123e+01,1.803413233585370534e+01,1.618259296759092791e+01
1.731428701214723986e+01,1.138489529579204884e+01,3.975013203364007097e+00,1.125725478360917187e+01,-1.456527136216078233e+01,-1.876892739784172903e+01,-1.854177251399024584e+01,-1.557708109085311854e+01,-4.405430879347215445e+00,-7.947901284488717577e-01,-2.951560640034336380e+00,7.560838146456591247e+00,1.357881321345995929e+01,1.217210239165978258e+01,4.776674162419139336e+00,-1.111463105267355811e+00,8.544852273380456609e+00,1.347072695760519778e+01,1.311392336475948106e+01,1.386969866646566096e+01,8.464165303291700582e+00,1.024800687048532843e+01,1.072981576717373642e+01,1.153051687852759599e+01,8.139217406508128860e+00,1.236356618025046927e+00,-4.047626325811397585e+00,-5.444702462616048955e+00,2.615705363322063270e+00,4.721407965295116860e+00,4.287413674399078167e-01,2.400211344253820211e+00,3.865814367325894896e+00,5.011760832715608238e+00,2.102512658787083932e+00,-4.064187478497572670e+00,-2.270938176458913382e+00,8.729902968540914632e-01,7.903564460610761344e+00,1.135557293748834695e+01,1.546505703618355554e+01,1.507382840021122483e+01,1.083220518072637262e+01,1.007301378452151752e+01,3.481864820591324072e+00,8.806697740566011845e+00,1.265780754701043520e+01,8.374301120078289529e+00,1.187099527408804178e+01,9.408951313800253402e+00
2.012960479858590901e+01,1.568587488847918543e+01,4.383304361971397611e+00,7.738372853451687128e-01,-2.056251009130079410e+01,-2.742292221947557351e+01,-2.784927204854420779e+01,-3.039001691633655966e+01,-2.842250953894011190e+01,-2.915180415304161698e+01,-2.225631048947315094e+01,-1.471932550357769109e+01,-1.339076612001094446e+01,-1.512890699441883235e+01,-1.799937615234659560e+01,-2.409700450232351088e+01,-2.363926078925290142e+01,-2.822366899382716099e+01,-3.693618125272905672e+01,-3.421172560835850618e+01,-3.268993834299109835e+01,-3.784791869527634844e+01,-3.735069829116475404e+01,-2.865993868461496774e+01,-2.651776930081408779e+01,-2.747071130390113325e+01,-2.551910573141648086e+01,-2.345021241539840773e+01,-1.203412314017173301e+01,-1.471779278399381496e+01,-1.738634579092089893e+01,-1.620623643191988705e+01,-1.608564972251712533e+01,-1.340205009393924485e+01,-1.145586438703068843e+01,-1.614680507557995170e+01,-1.198095742071379455e+01,1.006505352744861304e+00,3.398961838991350515e+00,-6.424285036557006556e+00,-9.831137749818450899e+00,-8.793817622348466756e+00,-1.374962026120156189e+01,-5.745437613625957951e+00,-1.467245966909671040e+01,-3.650638219523862915e+01,-3.292850428047127309e+01,-1.128419704519500044e+01,2.412929259083914424e+00,3.489987123485994047e+00
1.366158901868846698e+01,9.813641769420129890e+00,-1.361868420475164321e+00,-1.012133185132668878e+01,-6.233312627760506430e+00,-5.691731090346481281e+00,-3.002896998987641730e+00,-4.793743728657151593e+00,-4.706699461704763721e+00,-3.757688645340066191e+00,4.837783558075591017e+00,6.189569966743261986e+00,5.499253889651963156e+00,6.411694374233276150e+00,3.774420709815926145e+00,2.273860329699493477e+00,-1.078688667854766248e+00,-3.228364131497876599e+00,-6.038805857880774397e+00,-9.004452144350505449e+00,-7.861401549865444593e+00,-7.476125747918680453e+00,-3.159223060488057122e+00,-2.617019853461064471e+00,-7.811537870692367491e+00,-1.353659957407015391e+01,-1.039745127690000004e+01,-1.088933267728731558e+01,-1.040292544490910132e+01,-1.056890319624716490e+01,-3.994403896074766980e+00,-5.235299593634694659e+00,-7.685523761849905711e+00,-2.922954463129830760e+00,-1.335798716936360764e+00,-3.654493356036867535e-01,8.534714448351337523e+00,1.763427196154987087e+01,7.660828531941950459e+00,-3.472248308520829330e+00,-3.099038385072528712e+00,7.214937467345933442e+00,8.611192326576784239e+00,1.314904702766352607e+01,1.641861884007654204e+00,-4.277418362134499219e+00,-6.015239868349375740e+00,-4.078225655975873387e+00,-1.552138563735018795e-01,-5.121090377373401781e-01
5.363637054743895405e+00,5.065300240521680486e+00,-5.379258118309465431e+00,-1.770769108678100423e+01,-3.864706030260497016e+01,-4.859773640434983122e+01,-4.812410597101344933e+01,-4.235327386426867236e+01,-3.861633805682194520e+01,-3.016352722797658004e+01,-2.500959334865067518e+01,-2.882843169409237305e+01,-2.279996240107890770e+01,-1.386367305457987342e+01,-1.707353670325002071e+01,-1.532965990215161156e+01,-1.936018119232548074e+01,-1.806740181885020036e+01,-1.744601526315027940e+01,-1.811799213149608789e+01,-1.557328281270297055e+01,-1.484659143500110901e+01,-1.676700389342440900e+01,-2.290128153261914434e+01,-2.564806979661582531e+01,-2.414290727412240756e+01,-1.857156204934264920e+01,-1.691627221944778015e+01,-2.055713055874785056e+01,-1.183775393250237151e+01,1.005302691908719792e+00,5.065879333341988477e+00,-8.005876518222720506e+00,-9.306943243780441577e+00,-8.512519610105226064e+00,-4.847652136527786926e-01,9.908238855375529397e+00,1.569276506075411604e+01,6.317235781725214494e+00,2.029776650913329483e+00,4.382280844979991485e+00,1.426737828560427523e+01,1.344973833208847580e+01,1.044571624024804990e+01,-8.229996753426176426e+00,-5.761810263371831553e+00,-2.954022975514051907e+00,-8.653087592445585230e+00,-6.913116075564440521e+00,-3.080704598188587440e+00
