7.787598016059919246e+02,7.953110222440010375e+02,8.076312901378156539e+02,8.154040578625765647e+02,8.206446709407177877e+02,8.233408432853134400e+02,8.166580334908227314e+02,7.862812232285717755e+02,7.669968382335259776e+02,7.572669984067533733e+02,7.209671291424360788e+02,6.651333599877627876e+02,6.202207739465669647e+02,6.583206672492308371e+02,7.588183991277624045e+02,7.779633866236400763e+02
8.144249484403107431e+01,9.106521880103295530e+01,1.078006023344754851e+02,1.331970664697677194e+02,1.434623631867025892e+02,1.483657576576822521e+02,1.427441520558862180e+02,1.463283504908772557e+02,1.654867935043090768e+02,1.798647001620388437e+02,1.873777469641678977e+02,1.749397515569141603e+02,1.580571339143383511e+02,1.140915128603576250e+02,7.311773834313069642e+01,7.489754511379189239e+01
2.523121218696199719e+01,2.379939235142234111e+01,2.012975240813988620e+01,1.790994386106241976e+01,1.875853900145353848e+01,2.309337468024423146e+01,2.430633345735824236e+01,2.502280658757629084e+01,2.007161763998756498e+01,2.457139352434439417e+01,2.969190055780777726e+01,2.617250478360991650e+01,2.913498726990381016e+01,2.486819951941255624e+01,6.579185604769540729e-01,2.119294996529833242e+01
2.790685737166232272e+01,1.839360810015791969e+01,3.036595028800441742e+00,-2.316127181199598262e+00,-6.012062248303754686e+00,6.397312388681666739e+00,1.554859769556355076e+01,2.638403015522504091e+01,2.799634902205387732e+01,2.383641820195188643e+01,2.422972328804221220e+01,2.279222321008967000e+01,3.856809360909764450e+01,6.387638025192104863e+01,4.574153668040615628e+01,5.652516638120812331e+01
1.355541754114612374e+01,8.267031752479619300e+00,-4.184490101091515868e+00,-8.941336898555377388e+00,-2.502098969479801838e+01,-3.781187321359196574e+01,-4.217593979106348456e+01,-3.856499566526898093e+01,-3.690241780064098975e+01,-4.290790291809057067e+01,-4.345091589141865995e+01,-1.966198369911270305e+01,2.483386030332769678e+01,1.740688341254442051e+01,5.082690780131833286e+00,3.874035920901311325e+00
1.744872481792682706e+01,1.146647388397798650e+01,5.387956543419598177e+00,-1.696767205634886366e+00,-1.068052408454204638e+01,-1.150491617751886864e+01,-1.043029172688426520e+01,-1.002158672465506939e+01,-5.934742374714507385e+00,-1.183310737280502245e+01,-5.782244391063395383e+00,1.694696100343137957e+01,2.913526499975777284e+01,2.061108036963616996e+01,2.165027898090864511e+01,1.801001182960668601e+01
2.334205302032465568e+01,1.551900483985176038e+01,-6.211727639579346372e-01,-1.958415755304911299e+00,8.744597131060135808e+00,1.622253429737355646e+01,2.121211267979850135e+01,2.028931150944887563e+01,2.016400899236139566e+01,1.661086821758134846e+01,1.539392763719028068e+01,3.210632571255099776e+01,2.338294963868693088e+01,6.446094458313842424e+00,1.116057058430583027e+01,8.569123042296988402e+00
-1.135558939433378489e+00,-9.304419495354977698e+00,-1.542754961956927673e+01,-1.195986668515657314e+01,-1.394148798255699084e+01,-1.787922420675086954e+01,-2.051457916042712881e+01,-2.125597375601719463e+01,-2.028285710180279722e+01,-1.461307825823626061e+01,-4.368632792358931205e+00,3.158499740952742663e+00,-6.196458499785896024e+00,2.330508508589760552e+00,1.417770197216974459e+01,7.845278981585138034e+00
6.912191712564787593e+00,4.285780649261870856e+00,-1.322252992658758952e-01,-5.265511780635305783e+00,1.664266077822309509e-01,5.789274650931060862e+00,1.205774393553169332e+01,1.742006356500719022e+01,1.275058117248632250e+01,1.768586807043207543e+01,1.864964953859574237e+01,6.154609679461489513e+00,-1.332802267852183853e+01,-1.577146011868663322e+01,-1.144849763190413228e+01,-1.202992694253018868e+01
-1.287988895691580282e+01,-1.266160633014330017e+01,-2.441854141016494850e+01,-2.549133784551928272e+01,-2.612042960970863703e+01,-3.386083800205125272e+01,-4.136063923692353939e+01,-3.901375271844872827e+01,-4.091996660353884607e+01,-4.050528474033940540e+01,-3.713082165805901269e+01,-3.116285570427444895e+01,-2.754935383510845526e+01,-2.539560191812365275e+01,-1.594862509600108780e+01,-1.520035646512565464e+01
1.342211468718146250e+01,1.147735769954977059e+01,-1.145227121652741431e+00,-1.166416091632101271e+01,-1.660384077401581848e+01,-1.360659201398936702e+01,-9.734821414781295701e+00,-6.843260643009021926e+00,-1.722453427959833760e+01,-1.155152854803442253e+01,-9.315630067225335154e+00,-1.274261283168349124e+01,-1.234110886475085778e+01,7.030110366455415871e+00,1.886339163327699708e+01,1.855595970442819720e+01
-8.291390403696468070e+00,-9.222232292330964754e+00,-1.069376981344332300e+01,-1.963122425763726042e+01,-2.882324542802808764e+01,-2.475079652044205147e+01,-2.364120616678842168e+01,-2.305235462263467028e+01,-2.217727897142394866e+01,-2.036586729562593234e+01,-1.964152002003978126e+01,-1.616407172699943118e+01,-7.885756613566732298e+00,-3.425690250077180110e+01,-3.222195378331005600e+01,-2.078577997738653238e+01
1.752939801153496191e+01,1.204526782312239419e+01,4.837730922700471226e+00,2.811276121834715980e-01,-1.152486641761575470e+01,-1.985624261200543827e+01,-2.485576067835721403e+01,-3.450277235528728426e+01,-3.633985188368627917e+01,-4.333956312127726562e+01,-3.850928690856045478e+01,-3.613689045772207464e+01,-3.025676873174774784e+01,-1.312786208500119223e+01,-6.113859463510375569e+00,1.031460671846058108e-01
