6.826439585798779035e+02,6.985474934447239548e+02,7.099910734186762511e+02,7.046244526934890473e+02,6.650406654738090992e+02,6.294951826652102227e+02,6.213113154918468126e+02,6.657771446185334980e+02,7.119175259947252243e+02,7.654651149413790563e+02,8.160325009382335111e+02,8.397355230752541502e+02,8.555048015117872637e+02,8.502561377117016264e+02,8.379808821031202797e+02,8.257451383194269283e+02,8.220191700207741405e+02,7.763950712625874075e+02,6.491212296112605600e+02,5.627041913988923625e+02,5.359037650457055406e+02,5.017526662147989214e+02,5.364061533179444723e+02,6.978974631215352247e+02,7.618528425462795894e+02
1.190700879816133693e+02,1.013993239181004924e+02,6.660803233660570299e+01,3.451074491879688111e+01,4.200850636061065124e+00,-2.524735613045432814e+01,-4.449919226618280277e+01,-5.062575630630658452e+01,-2.582608542826208264e+01,6.540588422647770983e+01,1.224489075637580129e+02,1.320886339981591675e+02,1.112264265932038825e+02,1.065875808853554503e+02,1.208238738408926167e+02,1.310477333315188275e+02,1.613291521836954416e+02,1.846321016276228590e+02,1.912971138361440921e+02,1.900247220860100015e+02,1.918847050103502454e+02,1.839783705038398125e+02,1.471559784034117797e+02,1.308678105522598116e+02,1.447894841278477713e+02
3.746370553744938547e+01,4.899055483558438340e+01,6.331329528853480326e+01,8.789685543469042273e+01,9.653768755310331073e+01,8.393680339675360358e+01,6.193758676593375867e+01,4.102870221668850093e+01,3.607757600457514968e+01,4.581610426834857464e+01,7.067788845623834248e+00,-2.457284679971085950e+01,-2.477380233908564833e+01,-3.115985652344667756e+01,-4.794810533204089609e+01,-4.915736221114138971e+01,-4.635834252348612949e+01,-4.493562654904577869e+01,-1.584306911824356945e+01,2.672259628436847123e+01,4.002451615573700394e+01,5.033274472442101910e+01,4.606807186007979027e+01,8.370698513971237986e+00,-1.930013366301626121e+01
3.718077585134703611e+01,2.443282450909881831e+01,8.673051314279213386e+00,8.787365665097695455e+00,2.507679100904528369e+01,4.278117366923829934e+01,2.909708823455347471e+01,-4.486749435830180488e+00,-5.454439640236921960e+00,1.482658579557202483e+00,1.239594080686392452e+01,2.239838021524834843e+01,2.111454509735307994e+01,2.722865699034208831e+01,3.515329713425122549e+01,3.942129352649084240e+01,3.304782791753837756e+01,3.195876797064679664e+01,3.602271018288935522e+01,3.499612959958717795e+01,2.810898849660084053e+01,2.025885343999440735e+01,4.630889400806077560e+01,4.322867420304303465e+01,4.420317739714013783e+01
5.834097886631132823e+00,1.368610846001746317e+01,1.337730626765574726e+01,1.530827140293030553e+01,2.129031244055847694e+01,4.139093838214716214e+01,4.479548874247727497e+01,2.192986182141559937e+01,1.082842647877252773e+01,1.744688496038025960e+01,3.472137746953400050e+00,-1.771556666294776150e+01,-2.359613496143841971e+01,-2.782829819017536721e+01,-3.165634769231142087e+01,-3.059099996410397893e+01,-3.400720355974463160e+01,-2.970515419838541504e+01,-1.255546506187156552e+01,1.593307849976675250e+01,2.990603518874376476e+01,3.810871703281534906e+01,2.922840808594969175e+01,1.469619014602110951e+01,2.862260937826068385e+00
2.256613900256639482e+01,1.684435078537860164e+01,1.504921384779123805e+01,2.893718120814988026e+01,3.219623921964728197e+01,3.049580755850830727e+01,2.023360564365792058e+01,-6.073148402767688303e+00,-1.081948649638126447e+01,-1.226516210971065002e+00,3.920372688526378546e+00,-3.770200295297783555e+00,-3.407210667339841681e+00,1.385097386540433018e+00,3.918982030300409924e+00,4.971586675804665845e+00,1.788606812539642377e+00,8.391154284164576982e-01,9.098077010370438700e+00,2.653524516753011397e+01,3.348207617595620889e+01,3.879625446863502702e+01,2.644796439118125875e+01,7.172002887762300105e+00,-3.722263121185330093e+00
-1.948133528566628314e+01,-2.304181872433496636e+01,-2.699240182712051705e+01,-2.139217281723438191e+01,-9.213463546583435360e+00,-5.315245246678376390e+00,6.112920247950967001e-01,-9.267441305196040702e+00,-7.061774829645942830e+00,-1.486487227986532034e+01,-1.682643907732447275e+01,-1.489932370305536580e+01,-9.042675896147640557e+00,-1.254261526646755343e+01,-8.559734678182637779e+00,-9.241814947931571211e+00,-8.651132517117819276e+00,-6.441411792269827963e+00,8.546868051310340775e+00,1.431697771337859137e+01,1.213286127004305293e+01,1.214894416526658105e+01,2.191180415438535034e-01,-2.181724711485997403e+01,-2.611474197817965148e+01
-1.342154798766277679e+01,-1.180251478038754342e+01,-6.709183903029009244e+00,2.893306031715702220e-01,9.651650016290199474e+00,1.057712371919304140e+01,1.381702749260267638e+01,4.337872967288253001e+00,4.810221160802194085e+00,-1.454856544647610939e+01,-3.455212200607108741e+01,-4.657536648064316864e+01,-3.751744395875668658e+01,-3.890274633209793365e+01,-4.352418655808975245e+01,-4.441963170226944158e+01,-4.446663770197970678e+01,-4.513261043176159859e+01,-3.358669308597399805e+01,-3.027673077873706120e+01,-2.965828773956040010e+01,-2.799578977599082918e+01,-1.796967752351949699e+01,-2.975226712336727530e+01,-3.264130686643292734e+01
-3.159438684432189781e+00,-3.730450903323228928e+00,-3.784956681656880928e+00,3.454827699075852188e+00,5.825090962491271895e+00,2.521075404614323112e+00,6.091131062003049657e+00,4.304307909141771304e+00,5.580530021787794226e+00,-8.971182520978892683e+00,-8.454191637240015211e+00,5.868946138467626028e+00,1.000388411257264032e+01,7.602403884458215799e+00,1.132379616897053864e+01,7.323720075699037046e+00,1.663188321309218898e+00,-1.920054346973281145e-01,-2.451202059096812658e+00,-1.312994934261835667e+01,-2.362664710950208047e+01,-3.220032960482841133e+01,-1.377869477380227181e+01,-1.665989181288186183e+00,-2.497899503331689530e+00
1.601523757022531669e+01,9.726854964901527012e+00,9.486670328485882209e+00,1.006167541987360536e+01,9.547068254075284699e+00,5.773672551667879960e-01,-6.676327435574922475e+00,4.812728111735262715e+00,7.290361753872501183e+00,5.519214762474514480e+00,5.725761921993258063e+00,1.120690079345657342e+00,7.923961976494357629e+00,1.376117018238980449e+01,1.148601118961620315e+01,1.101075484102639912e+01,1.446887915700872274e+00,-4.962116485933121268e+00,2.902080080789063654e+00,4.868842958549873146e+00,1.686766501211520719e+00,2.358026824809206445e+00,-1.598854469856935800e+00,-1.875185702272386123e-01,-3.698046789159670222e+00
