3.712011127371457064e+02,3.681145778691350756e+02,3.306263528333722661e+02,2.962460507114495272e+02,2.908006409352746573e+02,2.868021234093698126e+02,2.805702292846482919e+02,2.778025564967466039e+02,3.091534885927450205e+02,3.858768696615263707e+02,4.244915459319630031e+02,4.381547024944342752e+02,4.548845957686711472e+02,4.728144270946375514e+02,4.827789213465636067e+02,4.858014844777864596e+02,4.884294538037424900e+02,4.963944427384150231e+02,4.947833088531771182e+02,4.813682286207455832e+02,4.753178409221573588e+02,4.816656832218320119e+02,4.693699414156496914e+02,4.671775905845891543e+02,4.687011135842969907e+02,4.692339389993471741e+02,4.699523443629857979e+02,4.631986270909454220e+02,4.515061666105752352e+02,4.093537473410613075e+02,3.712876902724472643e+02,3.470963752179222297e+02,3.401900201216515711e+02,3.297046502063989237e+02,3.389983366447753497e+02,3.790501830128053484e+02,3.782953604623683646e+02,3.251532969051964983e+02
1.313127727989426603e+02,1.392465502762022425e+02,1.264654195714567635e+02,1.057759799677857018e+02,9.692709865950726567e+01,8.713860813940152639e+01,8.152175382507256529e+01,8.297876859730374122e+01,8.156252125623964844e+01,1.149056136698885950e+02,1.272962660258135656e+02,1.087800400911621352e+02,7.223834647390128794e+01,4.973572637005243280e+01,4.186057000606495393e+01,3.799397608275062055e+01,4.123743444972340200e+01,4.999064106653914052e+01,6.588719835634242372e+01,7.877545122325264515e+01,9.262072175098273874e+01,9.461305033675600384e+01,8.922944657978655414e+01,9.440995393981938832e+01,9.561290820917309929e+01,9.235945376595392986e+01,9.901220249488184777e+01,1.170950274792549379e+02,1.385836238203736173e+02,1.509992428805091720e+02,1.474391966401990999e+02,1.319057315949750091e+02,1.294017891972864049e+02,1.302729138238107112e+02,1.451299883073840533e+02,1.159268300951405735e+02,9.447134194070483204e+01,9.976149943400881170e+01
4.469238224405335558e+01,4.459925282584512729e+01,4.944320961090159017e+01,5.569207770911742728e+01,5.025289871817994936e+01,4.013026175323042111e+01,3.279807869149968269e+01,3.067254711439155557e+01,2.096182880950180660e+01,1.961495583715812074e+01,2.955319655582328409e+01,4.015926549254189837e+01,4.352026899745909816e+01,5.049980886407693959e+01,4.116349346856462432e+01,2.687204648137230123e+01,2.205024533917627849e+01,1.459542040226553183e+01,2.551518451646750307e+01,2.065002860735747348e+01,-2.729578114540258671e+00,-2.043200419018155145e+01,-1.351055231758929231e+01,-2.224918929519024591e+00,-2.570661222934462309e+00,8.315593902988172026e-02,-4.428466346786096963e+00,-7.181036412778558642e+00,-7.648886019826598215e+00,1.200610351030707967e+01,3.216629636437513540e+01,4.237726118937546715e+01,5.200422002418623890e+01,5.357560381796427862e+01,5.848452152699201179e+01,6.201625031806415222e+01,5.213121758356224689e+01,4.985272607627234720e+01
3.751597112317125493e+01,3.933154100692853206e+01,4.337420327734485426e+01,4.191485152452735718e+01,3.658966756635854978e+01,3.029305427308065291e+01,2.667240434602883425e+01,2.019187992841517598e+01,2.988622219865433394e+01,3.658793862862647472e+01,2.209547190087668866e+01,2.184247328802202759e+01,2.929786452511779871e+01,3.715204062979935173e+01,4.127877324575698736e+01,4.030200248677934383e+01,4.384440974777704980e+01,4.631452388626796335e+01,5.601446051611451793e+01,6.610804104738784304e+01,7.155328691260226037e+01,8.125380199259163305e+01,9.978099894857493268e+01,1.068897049982307550e+02,9.984677917641016620e+01,9.997529878093888556e+01,9.100670279949292762e+01,7.914106487006692703e+01,6.020016447209799537e+01,4.429400825266531427e+01,3.970108149169675471e+01,3.977574712197851170e+01,4.326468316670005265e+01,4.379976972521714629e+01,3.307035845225579607e+01,3.006748050640865699e+01,3.388643205750958742e+01,4.322070083557052556e+01
2.613990432227529936e+01,2.555415129502469185e+01,2.949775917625695598e+01,2.831582802999333381e+01,3.167769382313661097e+01,3.203997549544792633e+01,2.683677366345644799e+01,1.712704117255164959e+01,2.169102831196187253e+01,3.539630046845707056e+01,3.745113676718817430e+01,4.489749390788403360e+01,5.487255121274946390e+01,5.526943474031734382e+01,4.828140065848101870e+01,4.603379235317891016e+01,5.094489936835122990e+01,4.434283263549552601e+01,4.042502520615867923e+01,4.481909762561362243e+01,3.896562592207495612e+01,3.474937883160954044e+01,3.624695276980505554e+01,2.334148661919352463e+01,1.613928447645378128e+01,2.109817527054386233e+01,2.970003188320938037e+01,4.619804525750335245e+01,4.532776118186083636e+01,3.559249837287244134e+01,4.035443282281183741e+01,3.496930936576109872e+01,3.629943240202310051e+01,4.101315951638694912e+01,3.439728620537435688e+01,2.527578978482353023e+01,2.810899510289657854e+01,2.914446461870787886e+01
-1.138280185678729017e+00,-1.803412285897396217e+00,4.918176107281448495e+00,1.168148960794056812e+01,1.290934869359848669e+01,1.861362644767212515e+01,2.172737685994916390e+01,2.306089468991954661e+01,2.057389208723457585e+01,1.846049178295793780e+01,8.965114408470963525e+00,-2.100383533495439714e+00,-9.209972054309936595e+00,-3.669655532149490806e+00,1.658457926737499477e+00,-7.462972720503166180e+00,-9.363820231503316549e+00,-7.010415340033891773e+00,-9.509081383666185161e+00,-1.143103127939366104e+01,-1.481050464975614211e+01,-1.904836967192507302e+01,-2.243543297484215771e+01,-2.247766613535277003e+01,-2.323584113938533946e+01,-2.049704161217129794e+01,-2.498780104385184941e+01,-1.932323407042833452e+01,-4.836548752471540702e+00,1.511374028475209075e+00,5.024600086242939412e+00,9.433755714939175974e+00,2.088151209777798201e+01,2.383309750008193362e+01,1.443978313949481063e+01,2.597737865225680665e+01,3.185999841923912612e+01,2.160103887645524878e+01
-2.709577697484615655e+01,-2.632898730070078486e+01,-1.259216192997742567e+01,3.921173902165910441e+00,6.761917874098394954e+00,7.326126161771298051e+00,1.292858662508984935e+01,1.439913029533216715e+01,9.209444677715278971e+00,4.730280358269364882e+00,6.110429466976565749e+00,-2.019481105442763713e+00,3.291718358489827523e+00,3.548202030700160492e-01,8.734273500114738908e+00,1.288908015839501076e+01,1.370119639271380763e+01,1.602839713282039114e+00,-5.155355028968569897e+00,-4.323224150556594925e-01,4.774193727436928936e-02,-2.472834873081693807e+00,9.324278945029218502e-01,6.830413519285720270e+00,4.205523388013967079e+00,2.070458661666731537e+00,-1.597381257147998612e+00,-1.225461006225670602e+01,-1.752624444224555589e+01,-1.814663089645829785e+01,-1.534320055012144834e+01,-8.352787597041373857e+00,-8.921127844859283451e-01,4.124651980987859567e-01,-4.964349544298963579e+00,-1.959076373250488956e+01,-1.333527943460158838e+01,1.817901267812628063e+00
-1.757994091636657430e+01,-1.894743208074108765e+01,-1.685512683615090168e+01,-4.150188568629957331e+00,5.844654052524307808e+00,4.858107264171472650e+00,9.976757274859398006e-01,4.509013764175524130e+00,-4.779374786531942476e+00,-2.296736062704483317e+01,-3.055814473346093152e+01,-2.376148225894682753e+01,-8.180274502009032389e+00,-7.906668638843802555e+00,-4.521152444245865709e+00,-4.843276114601783533e+00,4.467030490033096157e+00,-3.108076841710710969e+00,-5.434428922823893338e+00,-1.635366221809770204e+00,-4.808173393118996941e+00,-1.852500366539192811e+01,-2.374430966690897193e+01,-2.536611258659024770e+01,-2.538317271973147982e+01,-2.213273161173209047e+01,-1.706564676924936208e+01,-1.565799468523826476e+01,-1.383011776170136997e+01,-8.626708544109597199e+00,-1.152690181205577069e+01,-5.025067659017851796e+00,-4.120766891792551512e+00,-8.769666712181365398e+00,-1.123553185792006204e+01,-4.025721955495303206e+00,6.524142455589035938e-01,6.668637705734403731e+00
5.801123700236976433e+00,-2.565507645077059085e+00,-8.518180523318168440e+00,-6.836579859903302747e+00,8.293928698631196639e-01,7.608977439902666617e+00,1.210391706495264863e+01,1.252023930020161835e+01,1.418887663580464142e+01,5.160853988186270058e+00,-9.697154532559436602e-01,1.049908853000677489e+00,6.327388659054561160e+00,6.039216193535956734e+00,4.843268187545920256e+00,4.568970888378685480e+00,3.510160044041861660e+00,1.967946802291197672e+00,3.161857970194725809e+00,-1.139293727369289355e-01,-3.619898885087766249e+00,2.628319320925414981e+00,1.253971168864708474e+01,1.510468137802381960e+01,1.461017779357081992e+01,1.636776187641755342e+01,1.697046001298994611e+01,1.822686073364229742e+01,1.362993912012722753e+01,7.643437508908203171e+00,2.926532073576447068e+00,3.601562523649664893e+00,3.598740854954435520e+00,1.541146592967525875e+00,-2.555393002802921920e+00,-4.248250849123289541e+00,3.946453508293992218e-01,7.732891414765702187e+00
-9.748875993182043231e+00,-1.356488205433065986e+01,-1.006747212910436851e+01,-7.498987397002313315e+00,-1.139190045888390790e+00,9.164601457344527802e+00,1.594776940672925392e+01,1.705697660238254443e+01,7.018574188159537819e+00,-2.026909254099532376e+01,-2.740633917049323998e+01,-2.707627723374234918e+01,-2.233631211869347055e+01,-1.809983069217595286e+01,-2.125886820690947587e+01,-2.143818028505476292e+01,-2.468982254056117398e+01,-1.892132539433033500e+01,-2.542217864898764290e+01,-2.806152388233359574e+01,-2.937031084316090457e+01,-3.129346653979611759e+01,-2.743293255109222173e+01,-3.001752146632276919e+01,-3.076479294883070992e+01,-3.139725400944607259e+01,-3.926476668244453094e+01,-2.722453930178985715e+01,-1.939088463882951174e+01,-1.407700484351964754e+01,-9.304380318267142513e+00,-7.395234800428302613e+00,-4.258721301549249993e+00,-4.981704006117802841e+00,-5.936249953022535442e-01,-1.511775810135065345e+00,-7.852374182069410402e-01,4.356747763175622623e+00
