5.941402524182493607e+02,6.086343817510272629e+02,6.043712232902591950e+02,5.966852761529538611e+02,5.834397944126807261e+02,5.866649319706850747e+02,5.876125761760974910e+02,6.146545646318598983e+02,6.064429485737489358e+02,5.921798582694055995e+02,6.076222347669398687e+02,6.217338205472129857e+02,6.183927068917819270e+02,6.109974889083138123e+02,5.990262935286054926e+02,5.998871299704740068e+02,6.073280754138755810e+02,6.075256052030180172e+02,6.017721386938047772e+02,6.127002442166792662e+02,6.143226556500846982e+02,6.136820395539645006e+02,6.077417715344478211e+02,6.050032261975695747e+02,6.056130317125657712e+02,6.049408055242242881e+02,6.136838330070472693e+02,6.358241619375985465e+02,7.389766957236115559e+02,7.926606172565077486e+02,7.896082083987914757e+02,7.826287210211936554e+02,7.849738215916911486e+02,7.792611087354670190e+02,7.783507161731913584e+02,7.756755204261388599e+02,7.793064495582146947e+02,7.508067894208967346e+02,7.293872664689727117e+02,7.054832827290388195e+02,6.845313573211861922e+02,6.858005639970182301e+02,6.892499398026943709e+02,6.756427778346356945e+02,6.557220225757180287e+02,6.399636233354317483e+02,6.278253930540087140e+02,6.231281420499072965e+02,6.282873766839068139e+02,6.330722117506825271e+02,6.412363645547438864e+02,6.491010345748580903e+02,6.503879290480131203e+02,6.524513512913002842e+02,6.335470375842284056e+02,6.221911694401454724e+02,6.213314981942726263e+02,6.161951364487322280e+02,6.107960621312593048e+02,6.043613607237854239e+02,5.932562720699828560e+02,5.857143727274124103e+02,5.648169864310566481e+02,5.537761223458445556e+02,5.449418639479238209e+02,5.211693554131442170e+02,4.937162769658125399e+02,4.535207130155154687e+02,3.884892852691626217e+02,3.281893540311386914e+02
-1.373612081710492028e+01,-7.564091327310414670e+00,-1.354118096594456233e+01,-1.308735275028397993e+01,-1.235905600925163128e+01,-4.783093205768803813e+00,-1.801507979973426599e+00,1.416875277881498185e+01,1.579342235910558934e+01,4.009094801882440606e+00,-1.299503509356446607e+01,-2.673830820251686191e+01,-4.841521539898256776e+01,-7.499696145318759477e+01,-9.972152752246532259e+01,-1.131246474668638768e+02,-1.128120821911249720e+02,-1.126026954856143050e+02,-1.208976544026798052e+02,-1.178475197292484609e+02,-1.216625306862915465e+02,-1.225672700703902365e+02,-1.180766321414558462e+02,-1.172715677477932559e+02,-1.250620098665192472e+02,-1.371081681914509431e+02,-1.289672008620359804e+02,-1.061566236897466240e+02,1.166901385397400404e+01,8.135304479627328078e+01,8.514169563861791801e+01,6.875897368381805563e+01,6.401533469843076318e+01,6.340064844375713449e+01,6.857632772223172424e+01,7.397015746219263121e+01,7.971060294055678241e+01,7.002994207007576222e+01,6.604987073052176072e+01,6.163179546276312948e+01,7.039825074400215499e+01,5.969098088288174608e+01,-5.615908683167429416e+00,-6.973336932715474745e+01,-1.060501799975422443e+02,-1.134860398993658634e+02,-1.121437518940094265e+02,-1.207748017580028801e+02,-1.208617537243993638e+02,-1.123660197496585624e+02,-1.240502930144316736e+02,-1.305709251596866807e+02,-1.242602839926983620e+02,-1.136537769987489952e+02,-1.126455637210465852e+02,-1.120692706048107823e+02,-1.089952163176672997e+02,-1.121175144663650514e+02,-1.084999934561122785e+02,-1.073471969538182407e+02,-1.132703122098137811e+02,-1.099841033886200705e+02,-1.116458138086368592e+02,-1.182486167617934427e+02,-1.122569366045973709e+02,-9.856765589923359983e+01,-7.889121883609408314e+01,-6.346192806825698085e+01,-1.781655461595397583e+01,3.429582544083920936e+01
-2.229226882361672324e+00,3.878661791023367833e-01,-4.780882160712494944e+00,-5.941206810250401205e+00,3.567683368393253396e+00,-6.627418153966042613e-01,-9.192588105581343427e+00,6.620780252002449018e+00,7.281179384708885038e+00,-4.798221108443329719e+00,-1.887884730520173804e+00,7.314805926842103290e+00,1.016651817265054092e+01,1.222865221538303260e+01,2.066059536074109104e+01,3.128873770353592221e+01,4.116382400354544302e+01,3.700053472984110670e+01,3.857360708556277018e+01,4.761263557883752640e+01,5.316634008003484269e+01,4.469099653111071291e+01,4.367948549727008611e+01,4.089357693854226738e+01,4.050618919198691970e+01,4.238097661901090873e+01,4.882155458409506821e+01,4.673328053802158877e+01,5.346559827513806340e+01,1.668604413882533111e+00,-2.457768900914690846e+01,-5.278296712243590605e+01,-6.066973470347652153e+01,-5.990658405035405565e+01,-5.218483719438462742e+01,-4.274256407742272756e+01,-3.724933913995275248e+01,-2.228954854229824178e+01,-1.196837267692686702e+01,-5.262198114926432968e-01,2.106436471403256050e+01,5.097469952974984153e+01,8.098980874493564386e+01,7.602734970829412475e+01,7.189416821387425216e+01,7.121751238276750939e+01,6.407236138920053747e+01,5.683600284634862021e+01,5.042661498916783103e+01,5.230254875524205715e+01,5.929333109232614163e+01,4.813669025640498944e+01,3.402286512508429439e+01,3.887962435415396811e+01,4.591245837458106394e+01,4.848744593290166449e+01,4.593680475782714723e+01,4.606306662043168387e+01,5.266965705341369386e+01,5.476268061303167656e+01,5.111707311669344733e+01,5.446550350299337140e+01,5.377364747186182115e+01,4.763687510896613730e+01,4.778464512042833690e+01,4.807986551737294434e+01,4.267401273853256782e+01,3.689396950485775051e+01,1.857852092563628332e+01,2.771323228707499808e+01
3.023984706375645715e+01,3.531881080741352719e+01,3.999437184549661595e+01,4.270682452898208936e+01,4.620327276507367742e+01,4.571521172316934667e+01,3.710169641941870822e+01,4.294236596675866480e+01,5.476164870056528144e+01,5.299470042517491208e+01,4.024218731549296990e+01,3.576519716762472001e+01,3.680695305941761575e+01,4.629902362712418551e+01,4.456199671633848425e+01,4.428887374419331024e+01,4.248445578689610613e+01,4.157945401284982978e+01,3.565186735282878061e+01,3.578617673534876076e+01,4.039608015070786706e+01,4.061040810743341467e+01,3.944688143716427220e+01,3.302847224101213186e+01,3.333218618212782047e+01,3.552088665932069489e+01,2.830924586094766582e+01,2.431884711790275944e+01,2.903774861606432722e+01,4.062755069217894288e+01,4.828993336479952347e+01,3.217557244667581529e+01,2.358952342379029687e+01,1.935248705305841099e+01,1.746271551699513935e+01,1.618596013339628925e+01,9.637287880474712409e+00,1.260805825207061304e+01,1.939149228638913414e+01,2.396211103768325046e+01,3.342258674231986504e+01,3.187035538469420715e+01,2.876382833341320477e+01,2.982690599944226761e+01,3.436054634724690970e+01,3.868870133883906703e+01,3.059222965011493045e+01,2.729195830874056128e+01,2.857228358506491617e+01,2.227438994422956142e+01,3.013777383251894548e+01,3.197565268492940760e+01,2.575173142909385859e+01,2.801822780200799201e+01,2.691468819949704283e+01,2.327006571021479431e+01,1.700824053937157032e+01,2.109780823019221785e+01,2.546043510158589740e+01,3.024065553346287416e+01,3.463251876913898997e+01,4.031820209090419382e+01,3.648600884939644118e+01,4.467211862681367052e+01,5.642649354023777164e+01,6.456046195910687402e+01,6.993741815939610262e+01,7.382244044612190237e+01,6.549596382123371541e+01,3.203839774693381059e+01
-1.547386682138110103e+01,-1.567621842683382383e+01,-1.020563576102284742e+01,-8.776748234111639846e+00,-1.208681712519344131e+01,-1.422051922665785639e+01,-1.583549913868775860e+01,1.983354053190569566e+00,3.507184283584267259e+00,3.439092270493901538e+00,2.981424696501871807e+00,3.185889581979224339e-01,-3.046306111967001851e+00,-2.993236481781432978e+00,-2.830442015752645091e+00,-6.469007111742039129e+00,-1.167260434127666358e+01,-1.037950974560636652e+01,-1.738386806466233736e+01,-1.959354268618297112e+01,-1.065901105789264136e+01,-8.757392989761159541e+00,-1.458098970835408892e+01,-1.834554063939537372e+01,-1.075169714815368138e+01,-7.634076162097936269e+00,-8.582258566597747773e+00,-7.405603702689369072e+00,-1.926886435996255287e+01,-2.584341733642707695e+01,-4.160724092839427612e+01,-5.276498924622809739e+01,-5.417629083267186729e+01,-5.867371040944102845e+01,-6.291015599525492519e+01,-6.136008006035207529e+01,-6.561376991777285639e+01,-6.527828487512871902e+01,-6.226659684535110273e+01,-4.989922583283174617e+01,-4.310442759871460083e+01,-3.998897327889921627e+01,-3.485619389778557320e+01,-1.562873142840075502e+01,-1.008234094832181427e+01,-7.560681760769736748e+00,-6.678242373881195348e+00,-5.811350456690481892e+00,-5.932366656751087319e+00,-1.003242541479003336e+01,-1.635301713596726003e+01,-2.518245413939376220e+01,-1.986010888512436523e+01,-2.372857067741799142e+01,-2.549768808882952342e+01,-2.174389781451543868e+01,-1.643598733406205881e+01,-1.364048459835771787e+01,-1.605639681677244113e+01,-1.935220296537190166e+01,-1.974344060668751766e+01,-1.865899420913923379e+01,-1.872187121477881178e+01,-1.436602836403796246e+01,-1.244555205025791977e+01,-1.021961328449306450e+01,-4.273488708494227239e+00,-5.617848765110151632e+00,-5.977394148547348074e+00,1.752330748699581164e+01
-2.146450819593636794e+01,-2.044190781318490480e+01,-1.847986889594840676e+01,-2.035189192699177596e+01,-2.449070256524888478e+01,-2.437945094120697220e+01,-2.149126381601676172e+01,-2.130027875696355011e+01,-1.847792213090772862e+01,-1.826901962120173195e+01,-1.768871145135265266e+01,-1.683912161691896614e+01,-1.658691685537639415e+01,-1.624711495935355998e+01,-7.814747112666090345e+00,6.031858492590357557e+00,1.879085007611591474e+00,8.624097063011634257e-01,-6.426293403697545870e+00,-2.933502871166429493e+00,9.393174866167072423e+00,5.082903351878814924e+00,5.740830563465714853e+00,1.384543922922537362e+01,2.384978865528354675e+01,1.744655532970245204e+01,1.600408424118880291e+01,8.842970017771481395e+00,-2.297723384710540984e+01,-3.790896257824718418e+01,-3.302289813933037976e+01,-3.654425444466050976e+01,-3.556785154620357048e+01,-2.859356936094872026e+01,-2.841388460803401017e+01,-3.200900834575087117e+01,-3.458029551952176917e+01,-3.513641095588764784e+01,-3.630211942904957567e+01,-3.505097808958285555e+01,-3.506387561470164371e+01,-3.096169053634732649e+01,-1.770769381555010824e+01,5.227820392933752558e+00,1.733812296814356202e+01,1.956246366462530872e+01,1.322982647222148778e+01,1.735643185249183773e+01,1.608654694599070467e+01,1.559041909534398940e+01,1.098937290394298927e+01,1.058474905101628316e+01,1.990816118736415063e+01,1.796358243343554406e+01,9.851456419576289036e+00,3.522217891106872667e+00,5.452179726609961641e+00,1.534661731001237328e+01,1.351538336972342336e+01,6.410205727261600872e-01,5.052085141409671465e+00,5.605230366058545854e+00,7.464887591930190247e+00,1.297748741752124246e+01,1.179701340118950448e+01,-7.270177263585261285e-01,-4.465792919498199787e+00,4.788794026516387525e-01,9.773844711047262379e+00,1.599717085464330069e+01
-6.527612377346607708e+00,-7.588767329091098190e+00,-1.967275816811259403e+01,-1.811725543083094792e+01,-1.317335587302705235e+01,-1.198015908016372677e+01,-1.315880964173643264e+01,-1.276043418906133198e+01,-9.563203927118536285e+00,-2.359168265572265888e+00,6.799036473166191641e+00,1.037390855962759595e+01,7.864786034631026546e+00,7.798921524405900030e+00,5.799640474809256929e+00,1.048613537394976092e+01,1.514004005310410861e+01,1.648049316521856511e+01,9.144162885735546809e+00,1.031802057752922863e+01,1.179169147249632843e+01,5.365073029266483218e+00,5.193193216320200811e+00,3.191198101123832842e+00,5.862593144899042485e+00,2.967553779873385977e+00,1.233032955730185165e+01,5.977804327483445590e+00,-2.071933415755644603e+01,-1.884637014274328948e+01,-3.458395138329461815e+01,-4.287519170961784454e+01,-3.998768058226308142e+01,-3.620171519023409701e+01,-3.246931390274107798e+01,-2.704949098600538093e+01,-2.036694827495446347e+01,-1.222838919404693314e+01,-5.389403127451430464e+00,-3.313864841849739395e+00,-7.030749260928038424e+00,-1.599516677786722241e+01,-1.580314865846461103e+01,1.090625627695613442e+00,1.018406026131072295e+01,1.466101563036922251e+01,6.747118733279286573e+00,9.620858037035635135e+00,6.437221479733881147e+00,7.621028577779498825e+00,1.423933502081590774e+01,9.510387942675960105e+00,4.208872961863473705e+00,-2.655193068659167821e+00,-2.847417766695207186e-01,5.674342695220752297e+00,1.151177073913532745e+01,1.434594100422431495e+01,8.817699866103346551e+00,4.502750743142025946e+00,6.679692598513685908e+00,9.014096868046269861e+00,1.317230518259357375e+01,1.461096225551300876e+01,2.084246153914682509e+01,2.386711851640406579e+01,2.459786383450341418e+01,2.354561863347615258e+01,2.540788384404445566e+01,2.282762678845966775e+01
1.456507812443356720e+01,1.372249717825814130e+01,4.551344598982820955e+00,6.475900018784980006e+00,1.345557143950219725e+01,1.558725611194055816e+01,3.987206725175881594e+00,-5.894401406314710101e+00,-1.059879537545169370e+01,-4.595684380584430073e+00,2.255562994003739608e+00,5.307716940802965411e+00,4.577340949948909277e+00,1.199676115305144819e+01,1.299495493125154333e+01,1.304212267535849534e+01,1.285190086646765550e+01,6.772674784807442450e+00,1.737144901497099214e+00,8.738745795737681288e-01,4.498059162612543460e+00,4.351673399611976301e+00,1.912652176377242164e+00,-3.626889452484501675e+00,-4.389564619869156914e+00,8.680455945116063443e-01,5.154402783722139780e+00,-1.177539888870347440e+00,-1.722598837947853667e+01,-1.998309684902698535e+01,-1.762806751007880024e+01,-1.118312143519777990e+01,1.438378240155265164e+00,9.292137971013300302e+00,4.201245436060120575e+00,-6.954526569591028551e-01,-2.062806718418031426e+00,-4.307590757487424149e+00,-6.617115173379660042e+00,-1.198059890783513737e+01,-1.613293146445935022e+01,-1.144463341763045783e+01,-7.632353964232617471e+00,-5.812647863227138334e-01,2.948189877022576511e+00,5.955322616546268044e+00,-1.198440017879824460e+00,7.522669174940286752e+00,5.083735554323212114e+00,3.285386894781919587e+00,6.711205548558998757e+00,9.966756649188575068e+00,2.662466596234727589e+00,-5.359787088742875127e+00,1.428882011242462946e+00,1.118753762424504083e+00,5.807503965581943817e+00,7.307875760917893260e+00,5.994487855284193145e+00,8.217842959790008450e+00,4.791809577818470167e+00,9.977008818538319446e+00,1.003414632443336174e+01,2.303909386473883547e-01,4.901194294050492672e+00,1.372685251905434889e+01,9.146809749768729958e+00,4.006829259943646804e+00,8.769653007825699120e+00,1.579422088114881895e+01
6.492048917036707945e-01,2.636675912869786309e+00,-4.324288020868630178e-01,3.770023365098998713e+00,8.854009682262915959e+00,1.413742450566105191e+01,1.094501270243668145e+01,-3.983919778666142442e+00,-7.075275335714552583e+00,-4.071576377836505500e-01,-5.111404924140289907e+00,3.051858770600363702e+00,1.261851490818301258e+01,2.053094677992275052e+01,1.964134582504264515e+01,2.393595733909890200e+01,1.945749825962006696e+01,1.133081689342868259e+01,6.254718548330830075e+00,1.695157791843978412e+00,5.988929189187714996e+00,1.077525260711493083e+01,5.594469513452553500e+00,1.165316510004499762e+01,4.386982088883502939e+00,1.120754254551507856e+01,1.523089273738782623e+01,1.295556091063781423e+01,-8.983969073851869047e-02,-8.398835650804853614e+00,-2.901923064067255531e+00,-7.983460590766422449e-01,6.672968842691222591e-01,4.012703896205186638e+00,2.272130522140515474e+00,-8.750880810196224324e-01,2.674879528231022263e-02,-1.948156036374121935e+00,-7.112019970534156244e+00,-9.503746466414657590e+00,-1.356948048702133391e+01,-9.726860761274249256e+00,-1.112472644509232467e+01,-6.372111100636666414e+00,6.719251344443968321e-01,4.368013536516675899e+00,4.375128591167205094e+00,1.351661397856063473e+01,9.225513163368809444e+00,4.149717364643922934e+00,1.715165618063113850e+00,1.363667056186019266e+01,1.151417056567816388e+01,6.870369926701155094e+00,1.141929194671610581e+01,4.026412828947345091e+00,1.039441266198608105e+01,8.131464539187414076e+00,5.576724948434691242e+00,7.508776808670011960e+00,8.141612393923280067e+00,1.672756091671578105e+01,1.255986543421071389e+01,8.304168403814761845e+00,1.351178371432962422e+01,2.492702335130983471e+01,2.915235564788837053e+01,2.051743403339872884e+01,1.557215743885260473e+01,1.341301808158819497e+01
-1.032485774823846825e+01,-1.077060267879484634e+01,-7.300387819906262621e+00,-4.973928924967195186e+00,-6.104062287521433205e+00,-4.213974495942013121e+00,-4.937591760397600282e+00,-1.255734805927443531e+01,-1.393863394857807769e+01,-7.433550930749285079e+00,-1.544751186592500680e+01,-1.738473577643245704e+01,-1.300471184455288665e+01,-3.722025055960603290e-01,4.856354070521737398e+00,5.271591703908215187e+00,4.303548030919190026e+00,1.116103755693331756e-02,2.684755192466570684e+00,5.824577225015589832e+00,7.428759170877903273e+00,1.203671719676097851e+01,1.286250429087052183e+01,1.334755497919073619e+01,8.200618421989618767e+00,1.138875897877304766e+01,1.383287359485716195e+01,4.249408391700390197e+00,-2.004949599088072176e+01,-1.196012563289064623e+01,-1.033624086708589473e+01,-8.756277484570240688e+00,-3.132035920245265892e+00,3.456653054566526162e+00,8.101127071946310210e+00,1.236551863837294718e+01,1.314714542343218184e+01,1.716343501438681329e+01,1.782985240201902499e+01,1.746907519763479399e+01,4.942089313675401385e+00,-6.173490317674554362e+00,-6.999602605134930933e+00,-1.088871302467676649e+01,-7.798473768609137657e+00,-2.714286244478562260e+00,2.703514923915028234e+00,4.179357892012277809e+00,4.749567996777614987e+00,9.601966406038410895e+00,1.290597896895871344e+01,1.327777608816575849e+01,1.276945452190253860e+01,1.230690196916828150e+01,1.657688355011969961e+01,1.293380210911929495e+01,1.302452488896295435e+01,1.890199041718814854e+01,1.794689857854350734e+01,1.415165576182227980e+01,1.262517589812208518e+00,6.969808455235196654e+00,1.141300381006375808e+01,3.595121146781291799e+00,8.693880265637196070e-01,1.820353722493717408e+00,4.359893837674015060e+00,5.764513685291801970e+00,9.683423708078414904e+00,1.260640494779234899e+01
