5.092179859322849325e+02,5.160121904355055449e+02,5.203906161042052645e+02,5.276779395682617633e+02,5.303283685345262484e+02,5.352620078081328074e+02,5.352693516784767098e+02,5.269331136099556261e+02,5.138057153184048502e+02,5.055295722260473212e+02,5.220340847600330108e+02,5.373513359542012040e+02,5.552059500432734467e+02,5.463125495461997616e+02,5.201057668077058906e+02,4.962093156043253543e+02,4.790417005570311630e+02,4.704929518739202763e+02,4.665425911583794232e+02,4.702350406162856302e+02,4.613769137783916108e+02,4.287719434240303258e+02,3.899247082099510067e+02,3.628472267314123769e+02,3.566920687432594264e+02,3.653546808866808533e+02,4.215730641838774773e+02,4.977281059076055953e+02
2.395727761303268721e+01,7.200296924656356623e+00,-1.883572536458952484e+01,-3.638497185617939067e+01,-3.963809473974799857e+01,-3.807623641923950686e+01,-4.562054542899507226e+01,-5.077069782516462482e+01,-4.854766919663867242e+01,-4.390853004549046545e+01,-2.106740201230011422e+01,-3.761292277305089637e+00,1.723600345038148873e+01,3.343326914404225647e+01,5.494531806438024546e+01,6.867295306505553754e+01,6.851248089132170094e+01,6.869037378989719400e+01,7.993583093104064119e+01,1.125519754998726114e+02,1.410347094600203945e+02,1.590946066536477588e+02,1.617968303949032247e+02,1.527350996000111252e+02,1.403489196714845662e+02,1.341837682025026197e+02,1.240498398425447988e+02,1.248643089738985168e+02
1.012074884782466313e+02,1.017661597425464777e+02,1.039739333678660671e+02,1.087835410685922000e+02,9.714296046232236392e+01,9.150487566461224276e+01,9.687877382348227684e+01,1.029719023477502731e+02,1.076933356705748110e+02,1.098517793772220728e+02,1.002835364437031842e+02,7.620712479617446888e+01,4.608537006845797634e+01,2.483855220023793464e+01,1.431943070390977546e+01,1.496849490406354377e+01,1.312750838170085999e+01,-9.024347852106920698e+00,-1.755270804231122028e+01,-1.499508388142158033e+01,-4.881119598106153035e+00,1.684327724073255794e+01,3.752014329206819809e+01,5.479931280389872938e+01,4.978259530694365509e+01,3.911235049974604294e+01,2.116256694526385473e+01,7.449543349529369252e+00
1.446965707690920411e+01,1.544375363922284272e+01,2.382548150867268788e+01,3.286476698724707290e+01,2.918818782056722938e+01,2.053077552430144692e+01,1.733988787239184859e+01,1.579294829247322163e+01,1.523621146859598241e+01,2.922133875672160741e+01,4.713704029122916950e+01,5.164374795567944432e+01,4.685532320422787222e+01,5.814827838812782090e+01,7.557761268966910961e+01,8.039080102919264448e+01,7.888095259937895776e+01,7.457590835597548562e+01,6.740323041798788495e+01,5.676635883946440231e+01,4.750259235237847832e+01,3.684847999679751496e+01,4.035193627565746510e+01,4.438409455336287124e+01,4.581584966766583733e+01,4.458502107104019530e+01,6.259201641398210114e+01,7.134361064490542503e+01
3.379083515247634750e+01,2.350916451922147843e+01,2.133075532027812926e+01,2.618323158436185238e+01,2.953016934015967365e+01,2.503628680693346809e+01,2.123530717847673799e+01,1.968143498643600253e+01,1.604483613685371068e+01,1.941601644069852384e+01,2.765397200308072456e+01,2.944653376991783489e+01,2.373274928848087839e+01,1.777924189481418438e+01,1.692427906094705037e+01,1.013616546109457062e+01,7.629665899366731452e+00,1.491151253513363883e+01,2.189396398225827767e+01,2.554136875852106670e+01,3.024859510563600651e+01,2.750363456715238897e+01,3.384969765145369536e+01,3.674851361407370121e+01,4.301796090913502724e+01,4.649864741878742080e+01,3.989447045682749149e+01,2.177692462213083147e+01
3.928371989765138750e+01,3.350648577128347938e+01,2.553776258319007653e+01,3.051317534658505792e+01,3.626558540165261491e+01,3.393361410681077928e+01,2.917101808021713438e+01,3.149794927485807250e+01,3.196864346367057053e+01,3.149674790944885672e+01,5.456655069109861422e+00,-5.018198788821596423e+00,-1.294703709854860030e+01,-1.786648809096466550e+01,-2.953904678508361314e+01,-3.926244369592462391e+01,-3.993609662289279072e+01,-3.138659539366166484e+01,-2.399704720337789610e+01,-2.013959902653898126e+01,-8.329554478383782268e+00,-4.060677273678446220e+00,-2.572321539533170665e+00,7.963390309697254921e+00,1.707686468523130685e+01,1.787753534703613667e+01,9.467692360084264180e+00,1.428228544642126563e+00
-5.509123512166547165e+00,-8.199119356335375031e+00,-1.113250100136736620e+01,-5.951189180941879542e+00,-1.398977308927479513e+00,4.308673778174008540e+00,1.097670196473662152e+01,9.395911946897713918e+00,1.745228275160615539e+01,2.085605364420162999e+01,1.308639218767294388e+01,7.312318452612878161e+00,3.587921347665699923e+00,8.258872176108404517e+00,1.407370339076684296e+01,2.548778677654493663e+01,2.546794120402319805e+01,2.022223146672731531e+01,1.194988325442944621e+01,1.750781012247246693e+00,-9.365668138781867214e+00,-1.908227401274688617e+01,-1.748424894797246054e+01,-4.043250040500785403e+00,-1.160312115806539923e+00,-8.323804151506173810e+00,-1.615963852947337642e+01,-1.119529529208674745e+01
-9.081465686761369227e+00,-9.592054758906964906e+00,-5.698357495260459871e+00,-1.163509254471324184e+01,-1.025356199382891731e+01,-3.457406546947185078e+00,2.133397649344009217e+00,-3.028592289902367174e+00,-8.786052504513127914e+00,-1.514169508088179583e+01,-2.328152357359944347e+01,-2.382314347753176165e+01,-1.585305537918985053e+01,-1.136847180879559360e+01,-2.037739298544599365e+01,-1.659983829235214614e+01,-1.420905054804364376e+01,-1.070527302463872843e+01,-1.289526421585919280e+01,-1.553508620303366428e+01,-1.643695786468456888e+01,-1.608670905232066417e+01,-1.265652991671296945e+01,-1.331726746056124355e+01,-8.750699255208008509e+00,-1.478325395704090184e+01,-1.282596777812463351e+01,2.848073014936012282e-01
8.389389013397591910e+00,1.258069867236287998e+01,7.825905887205259148e+00,5.713502869770537451e+00,9.204721489947903734e+00,1.211712981801064259e+01,1.023590116884575529e+01,9.645761011591584833e+00,9.471384517693474336e+00,5.158849367311775680e+00,-5.518977196701007060e+00,-1.390095204659744610e+01,-4.296195377203697596e+00,7.592127226688623054e+00,1.610264438995661607e+01,2.310879055494574885e+01,1.589093896686976137e+01,1.825443276526743475e+01,1.904831817923835047e+01,2.116380787517639561e+01,9.644473557623806315e+00,3.282249686020516144e+00,1.893117401790573862e-01,-5.137688453075497819e+00,-5.966794329976975675e+00,7.115964420165406423e+00,3.077315536666963780e+00,-1.562772745144511921e+00
-2.550471971976350716e+01,-3.399564158613635101e+01,-3.926233046135959626e+01,-3.075856067491988100e+01,-2.316802166393451756e+01,-2.506879343302028218e+01,-2.268113702092274409e+01,-2.541860022859950163e+01,-3.031953287352056847e+01,-2.382264154753477214e+01,-2.376436607349236496e+01,-2.384543541226087981e+01,-1.452657434835852968e+01,-1.618861981111944459e+01,-2.803903922395559078e+01,-3.452015247241391194e+01,-3.645621006299253963e+01,-2.712658428962185297e+01,-2.463661466566853875e+01,-2.334817921004685815e+01,-2.002902743438212241e+01,-1.336902850757229189e+01,-7.733983815123300687e+00,-6.972012840155649371e+00,-1.259112023716051709e+01,-3.172843051156606364e+00,-2.184359173101896801e+01,-2.552694430324402930e+01
