4.196320192968433958e+02,4.504565052603242066e+02,4.779748687543395818e+02,5.015797153206921735e+02,5.071746815490716926e+02,5.139480210905397826e+02,5.192510489945794916e+02,5.261492644154033087e+02,5.282310059214765943e+02,5.186039998830320883e+02,5.169521407257259398e+02,5.187544305398874940e+02,5.048613800268862519e+02,4.919333862660830050e+02,4.854414434250611521e+02,5.015964546074040413e+02,5.108829899971318014e+02,5.637242264357561226e+02,6.179115161257303726e+02,6.556949919356957253e+02,6.739062587557491497e+02,6.667880003018273101e+02,6.659549974977614966e+02,6.687231281386888213e+02,6.655458683163951719e+02,6.561342003763681987e+02,6.260957907975102898e+02,5.668605395432456362e+02,4.966782983874978754e+02,4.191132206529027258e+02,3.597735321714768020e+02,3.407174806412376142e+02,3.180962859210824831e+02,2.908559045333056474e+02,2.777823867309474508e+02,3.995358228153039590e+02,5.209149317502257190e+02,5.419544930736557262e+02,4.794479055748788028e+02
4.229943075434086097e+01,3.016875009102257721e+01,7.806044292637129622e+00,6.343976520744657677e+00,2.832324599318871705e+00,6.581566362585802299e-01,7.832562817996057802e+00,1.272163053173721359e+01,9.435358239119139512e+00,-4.209274840362777770e-01,4.566320483021852894e+00,8.237765069453654831e+00,8.367201908532633681e+00,-1.415022679671145589e+00,-1.133160875990799710e+01,-3.475682774732931968e+00,2.478349480961651530e+00,9.429342697263766127e+01,1.580878021976341188e+02,1.541992673296143153e+02,1.324036523287756211e+02,1.204302197273742081e+02,1.239681499012452122e+02,1.324043373487942858e+02,1.382201921692675057e+02,1.459669726450341045e+02,1.521144077317666188e+02,1.668550546792155842e+02,1.794463277555983609e+02,1.741852642309092971e+02,1.553873025511421702e+02,1.376494051894562745e+02,1.164749263471239260e+02,1.005694071405624896e+02,9.021905559614828007e+01,4.914412773785618072e+01,2.657417020231671145e+01,3.130390416145215937e+01,5.466343916418852444e+01
1.172356252074629879e+01,1.145195586028140422e+00,-6.454260788341752431e+00,-1.200613766001497495e+00,-3.431230149800287066e+00,-7.751024412835940680e+00,-5.465987072677517489e+00,-3.129743164160433189e+00,-5.779968227461347752e+00,-1.091163193464317516e+01,-4.796445804555002468e+00,-2.075832968579755189e+00,2.701914751828037531e+00,6.293936405370617049e-01,2.746498533408815668e+00,1.939343364763079114e+00,-5.356288380054033738e+00,1.022461941773060090e+01,-3.042381441658471886e+01,-5.996150333407917543e+01,-7.096992873324899165e+01,-6.726797574958675341e+01,-7.570441017145594742e+01,-7.987795745971845918e+01,-8.589745675741028208e+01,-8.429099513579919289e+01,-6.594439821159177484e+01,-3.462773050152125620e+01,-3.925340359577041749e+00,2.338351431574066197e+01,4.553145807858694383e+01,4.489146219187774989e+01,4.366426674808140262e+01,5.118414867902491494e+01,4.290990501442327343e+01,1.898346066479903271e+01,-1.461448563332858086e+01,-2.639879731633093485e+01,-2.523132636726571221e+01
2.331138236853617229e+01,1.115911831605113491e+01,6.246922178007165094e+00,7.556609889276668213e+00,7.376072806257693237e+00,1.067940988048110107e+00,-4.465211758746728599e+00,-6.719815132195552820e+00,-5.849287218620911055e-01,2.546204360932339039e+00,8.582063278355292368e+00,-3.688460554932315727e+00,-1.369776265154710071e+00,8.971945783551287690e+00,1.307079585505450225e+01,7.995370618369279647e+00,5.947084474504887197e+00,-1.670907111039879567e+01,-1.833226228774127264e+01,-6.045533172606717187e+00,-2.417551946395134266e+00,6.727922771483132891e+00,5.420513366059778182e-01,-7.471867099913895416e+00,-6.253473837997852947e+00,-7.493613776388043490e+00,-6.760521764437569914e+00,-6.518733679759769473e+00,-4.342875253902045429e+00,3.168738915786392774e+00,5.759855819427292190e+00,1.917820128930978285e+01,2.809355267251116217e+01,2.741221632814838216e+01,2.901085334015466799e+01,1.096914511212481891e+01,1.430068305975384035e+01,1.969429619154213285e+01,3.465061687185449557e+01
2.238949893332961238e+01,2.324335214039079744e+01,2.143985318823462904e+01,1.750525887194950769e+01,1.990942305766089504e+01,1.992988494627893203e+01,7.532106213364029301e+00,6.184728601909804446e+00,2.070908742059366148e+01,2.708474293386424137e+01,3.096560820747831144e+01,2.510399174482051166e+01,2.687324565212123062e+01,2.924610074112280245e+01,3.110203446031238528e+01,2.933131091710277971e+01,2.253925443351717917e+01,-8.648000302586931198e+00,-2.423047193621841089e+01,-3.606879517431720217e+01,-3.429191089256750757e+01,-3.074830629714080743e+01,-3.453910942601382317e+01,-3.062968804578240167e+01,-3.233741430565571306e+01,-3.204354242624535232e+01,-2.331000342631212874e+01,-1.138283095111738064e+01,2.766457206898937038e+00,6.467051487091385553e+00,5.757201872516633401e+00,1.873636342892747564e+01,2.136748890271478274e+01,1.783474874818102762e+01,2.060507436607477416e+01,3.281004668885197617e+01,2.446480904457418504e+01,2.380413801554752240e+01,2.142505583020903259e+01
1.442212933390838714e+01,1.930633923900581550e+01,1.810365289734791006e+01,1.289429251839037249e+01,6.824729995757213175e+00,8.001239275084804703e+00,1.579999470388936400e+00,-2.837460325855662435e-01,9.187000597112330524e+00,1.103147716178778914e+01,3.123477767451188658e+00,1.153146709720141772e+00,4.105975027506535646e+00,-2.987760870489682974e-01,9.007180293026539886e+00,2.039083991320976352e+01,1.900676154346962932e+01,1.602504506569234710e+00,3.556543864329603011e+00,-3.152814609410126589e+00,-9.191935670760669197e+00,-1.106214843892631094e+01,-1.031381751767573363e+01,-1.009960186842743113e+01,-9.343305447942963582e+00,-1.115302447185423773e+01,-1.201507976957210566e+01,-1.647638197933495263e+01,-6.656323514584600254e+00,-7.377404811181187405e-01,9.224359071644908425e+00,1.734974265904773461e+01,1.402082905293842785e+01,8.192404797063675304e+00,1.612756578899322335e+01,4.059047616047108065e+00,-1.133780669732816193e+01,-1.171246091753593710e+01,-1.288137515544689826e+01
2.502127857885650641e+01,1.267632975869677381e+01,8.464442180610065591e+00,1.562202836731004041e+01,1.655258140388418298e+01,1.250779347611990211e+01,1.308283412682279234e+01,1.199415743621671027e+01,1.477194141314804909e+01,3.051736823289703082e+01,2.331240515845298944e+01,2.299270006850051828e+01,2.108234245757859071e+01,1.769672779226839765e+01,2.459805502032861568e+01,2.043300804109145474e+01,2.053153543335086795e+01,6.164145456014460400e+00,3.630887058829805003e+00,1.749174676224723868e+01,2.197931632223017928e+01,2.962006719680073275e+01,3.080314076397176848e+01,3.138313326476344400e+01,3.053762533610881746e+01,2.548815287798513651e+01,2.183876070529137081e+01,4.632652830440314951e+00,-1.640922109061436540e+00,-3.225884744608816246e-01,7.162911046426183148e+00,1.369325213475186587e+01,1.397085666372781354e+01,1.238399097876123278e+01,1.523755298451235518e+01,2.557895274565122889e+01,1.372904184036980801e+01,1.443415870904437170e+01,6.928179805814240311e+00
4.210359293640573153e-01,1.227506899424696485e+00,4.222525107172589998e+00,1.609614971722267196e+00,2.193511086756922079e+00,-9.981559308456813273e-01,-4.418056147908665743e+00,-3.941091329508230601e+00,-5.983831832757477542e+00,-4.732675430840132869e+00,-1.392243823476170661e+01,-9.448274369394301431e+00,-2.265372217374213903e+00,6.524456095978488079e-01,-7.031720927424528478e-01,-8.403136318534857097e+00,-3.645180641899784746e+00,-1.793745340643891240e+01,-3.383362717344051873e+01,-4.228786609402316543e+01,-4.533577512575359947e+01,-4.195247859803286872e+01,-3.950830343150346380e+01,-4.013970891276940733e+01,-3.706000674710183773e+01,-3.394491186563273288e+01,-2.783332261985221834e+01,-2.436470034910601967e+01,-2.499643316326147868e+01,-8.667144490329024009e+00,-1.809519852818580521e+00,3.453638078941697387e+00,7.782632438632112404e+00,1.395300488717486687e+01,1.250585189747230785e+01,1.382728296637637300e+01,4.210150959214806754e+00,9.773436292022790184e+00,2.191104432531751200e+01
2.485881218138904103e+01,2.152000863570151523e+01,1.526675025861291957e+01,1.017783696194459253e+01,8.463136582186404411e+00,1.122252065322265224e+01,1.028726009118071971e+01,1.097818872382747912e+01,1.334331871858103424e+00,5.884500232468676373e+00,8.663504680226704835e+00,4.022678029864048099e+00,4.226526164883209979e+00,5.895016061785423034e+00,7.889372063230304377e+00,-2.606859054126738684e+00,-1.744278165942134473e+00,-1.232716438357539346e+01,-3.654028954888536074e+00,6.636495190891403162e+00,6.903371619687691307e+00,1.192083938365310125e+01,1.287817253639540205e+01,1.126782733368319178e+01,1.596004284578246057e+01,1.819595223568884990e+01,5.875906106530278450e+00,-3.615326323988375723e+00,-9.570779756870503974e+00,-7.075275665292709348e+00,-3.294691977979270270e+00,9.842462836546388871e+00,1.497484577694237373e+01,9.483783747459733959e+00,3.344354563140228276e+00,9.022526988856368391e+00,7.439020764880092784e+00,1.538589382687885099e+01,1.871701361403930264e+01
3.438495014599668664e+00,5.669635761436326860e+00,1.057976195099559291e+01,9.029438730792833212e+00,9.221613311251601885e+00,1.076407683039185414e+01,4.961338403293975574e+00,3.702227439267210762e+00,2.116586328274077555e+00,1.724972248731884150e+00,5.188227544791311985e+00,-2.161263302288018995e-02,2.905611648343100484e+00,5.842710009147022987e+00,4.166387266887845442e+00,-1.743262788671113395e+00,1.789888981868643425e+00,-2.545439654441259858e+00,-1.384206466404675151e+00,-7.527095652106528867e+00,-7.030342644513449812e+00,-5.092238448593587208e+00,-9.356097371451099320e+00,-7.206257378417098458e+00,-6.923247612599618073e+00,-4.813749459228323424e+00,-5.956397282985529174e+00,-1.207773213854022920e+00,1.068663356263736475e+01,1.274274029214043580e+01,1.477854102982839990e+01,9.812321749478426725e+00,1.019559179644119240e+01,1.601511812613868813e+01,1.397994171176623368e+01,9.988127099982120782e+00,5.163806868288719265e+00,7.333991400870750965e+00,1.641695732356183157e+00
