5.977651600838453305e+02,6.378873336643359835e+02,6.400566428447687031e+02,6.228290021793935693e+02,6.949268623029578293e+02,7.630651569798410492e+02,7.856136521671299988e+02,8.013177628137248121e+02,7.952848123666976790e+02,7.645481527639212800e+02,7.315037077172408999e+02,7.032687846159664105e+02,6.849512480703422170e+02,6.478457880441638963e+02,5.557684607446149130e+02,4.414328980536522522e+02
1.116085003754998866e+02,6.263964040322738214e+01,1.023663266593065657e+01,-2.247906458462203361e+01,1.517721315587905906e+01,6.078823616162782173e+01,1.052626017861402090e+02,1.189730578108910493e+02,1.150410868860405174e+02,6.555253428240297353e+01,1.212638388228944208e+01,-1.370484291859894554e+01,-2.524638481053945682e+01,-1.675823549677353697e+01,-1.263357185702992158e+00,2.961521478433733989e+01
7.169322940021669410e+01,9.850679500906690578e+01,1.029471191262281593e+02,9.642352432599784606e+01,8.094288014616989813e+01,3.967776612809343817e+01,-3.674624653539048325e+01,-6.043415029142789763e+01,-2.643088816337958491e+01,1.599471120003660651e+01,2.211309277309056398e+01,9.306512973356547036e+00,-2.378984579263513588e+00,4.547737537414524023e-01,7.574400920877240928e+00,2.151110975313718399e+01
1.146332558753708142e+01,-5.422877400476804333e+00,-7.783448987488608140e+00,-6.223797475792068212e+00,-1.522639418617567486e+01,-1.684944087338127261e+01,-5.141532326344846027e+00,8.305442715051050584e+00,2.023194380406885529e+01,4.378228717256426705e+01,6.567200974204754971e+01,5.919864820217512147e+01,4.945170649291048903e+01,4.981534188860500478e+01,6.272545988305060405e+01,6.855158919552152952e+01
3.311430176054017949e+01,3.344712882029782719e+01,3.801806947166039663e+01,4.657177508326454074e+01,2.579953933947410860e+01,-1.401804876547677026e+01,-4.164970141710986695e+01,-3.364623049548399791e+01,-8.302868390865597581e-01,1.794730755209857165e+01,2.372867905823310863e+01,2.176420624312397223e+01,1.229298725083015853e+01,1.489888474658819995e+01,3.033926505868888768e+01,2.790424309433905137e+01
3.988067629561098215e+01,3.959510429252256358e+01,3.353599769608065628e+01,3.056786314838941365e+01,1.592364815305101544e+01,7.861195586867935958e+00,6.932329554187312226e+00,1.742300431713328379e+01,2.500565023064759629e+01,1.760236765347207211e+01,1.705214380869239932e+01,1.754409890698082108e+01,8.468789584735999298e+00,8.438404887553096145e+00,8.965130007636663123e+00,4.558603582731355353e+00
-1.733830509712772994e+01,-2.105695708471856875e+01,-2.259550527617174964e+01,-1.618757506409226110e+01,-2.922846986574252526e+01,-2.067201912744290127e+01,-1.458285487399357194e+01,-1.080532279108657967e+01,-1.519177374121998270e+00,4.902207185817608170e+00,1.380817898250409215e+01,1.493661399451235638e+01,4.995845609927479281e+00,1.847384750867191894e+00,-3.242727529076819826e-01,5.535786741960757595e+00
-6.430598130656853151e+00,-6.972563845039854158e+00,-9.844800480822142319e+00,6.464920652491491282e+00,-1.898522904429511726e+01,-3.959937603935915718e+01,-3.820502261766221608e+01,-1.955723524715972061e+01,-8.987056995346543786e+00,1.047619870871277392e+01,2.309099627341718985e+01,2.195718880208676893e+01,2.123889928780438652e+01,2.011943131946260621e+01,1.438477752515785113e+01,6.410592415815414391e+00
-3.487834304786510131e+01,-4.447354397872896925e+01,-3.669427733505973777e+01,-2.016309510452073539e+01,-3.580040113314283445e+01,-3.528678943557509484e+01,-3.487923913126500963e+01,-3.426720228013140002e+01,-1.727200891982960229e+01,-6.365663159321007569e+00,-7.408541581924833253e+00,-1.379449448539885204e+01,-1.077314597350816960e+01,-9.087430747842869749e+00,-8.842839626616026294e+00,7.791326566252061880e+00
2.729934242118821519e+00,8.660184918025869649e+00,9.299187975673067541e+00,6.313681283363287378e+00,1.792612016800922703e+01,2.612147246843662174e+01,2.289271207388100038e+01,3.467597102077034776e+01,3.896669669775538125e+01,3.036496550084816448e+01,2.341991935175527928e+01,2.008669441730745220e+01,1.746980571158462681e+01,1.776215501412865194e+01,1.432226552866162095e+01,-4.491324236696099703e+00
-4.345708471321006350e+00,-1.121720710218593275e+01,-2.093952860498252733e+01,-2.515478700642176335e+01,-1.309844298993327882e+01,-1.643112787575986999e+01,-1.314862903170095620e+01,-1.813135395487333668e+01,-6.291908600395327511e+00,6.850367343433219069e-01,3.211618070264643521e-02,-5.901229550805275892e-02,-8.477065603677978345e+00,-9.528444246130316486e+00,-5.489853770113462872e+00,7.305693522975661658e+00
-1.812349508788543773e+01,-1.683882540104880121e+01,-8.010520483586123675e+00,-4.270705525246786038e+00,2.195974412027856815e+00,8.641086177828899650e+00,1.062193984539202418e+01,4.702404987619591026e+00,3.183077769259510248e+00,6.044478343025947886e+00,1.339722846108067955e+01,1.332909425062112874e+01,1.139972841080848909e+01,1.337291621481234216e+01,1.543487699085179621e+01,-2.872580348250707294e-01
-3.622333605164608628e+01,-2.976077898232350449e+01,-1.835370517214249375e+01,-1.171193709230739799e+01,-6.533169603174920681e+00,-6.607141008392899195e+00,-1.149037559184612434e+01,-1.888257524476767912e+01,-1.267682954162176223e+01,-9.060709126338208463e+00,-4.989931273794955047e+00,-5.845295184726866822e+00,-1.864616175385662045e+00,1.035383084575527857e+00,2.140138629211315813e+00,9.351970907803830002e+00
