6.396223583707255784e+02,7.259271270728895615e+02,7.785923023235596929e+02,7.751312802819492163e+02,7.667009304661931992e+02,7.789121416073111277e+02,7.865178873619092883e+02,7.204221671553265196e+02,6.471639305152543784e+02,6.419705742803890871e+02
5.140002708813269550e+01,7.122791843167900083e+01,9.773554232383094131e+01,1.209229475808778886e+02,1.046390587229597458e+02,1.037128626626987966e+02,7.655738328387927538e+01,3.286623839717858431e+01,-2.601007894626911110e+01,-4.392846222463637673e+01
5.481625514717576664e+01,4.316788783467211488e+01,1.711741622540171903e+01,-1.821968914720312682e+01,-2.655624841429392546e+01,-5.830016082345114370e+00,3.992340724141629948e+01,9.014839179795018254e+01,1.118702377339878495e+02,7.839414126147477191e+01
2.400386693425935647e+01,1.081819751535507379e+01,3.422275566995558016e+00,1.298407932476043580e+00,-2.395584899279398439e+00,4.125661243211778739e+00,-1.449583832872567335e+01,-2.093645098280819994e+01,5.804467203072759318e+00,8.963352640742616728e-01
2.644695346242784950e+01,-3.466953399339771646e-01,-2.123092615787023618e+01,-3.744085328301030557e+01,-3.252358029223094604e+01,-2.197818172502584844e+01,3.002986240023212794e+00,2.689918553129626844e+01,4.330673120145628729e+01,3.148901093811130636e+01
2.417423057536559838e+01,2.003362289687479603e+01,1.982221584752397803e+01,2.234540262711835368e+01,2.440672399952583760e+01,1.748161064933411524e+01,5.088314851635675318e+00,1.901951665427255023e+01,1.956386452368634110e+01,1.540244008037997325e+01
2.030342178424080490e+00,-4.927027373779912622e+00,2.400900561223974439e+00,5.055213413060180017e+00,-4.375499282388837230e+00,-2.606259111109729076e+01,-2.757963855076166482e+01,-3.002895432650714014e+01,-2.870103104870575805e+01,-1.958395283758331118e+01
2.168715220718139491e+00,-1.294507051715299539e+01,-2.180643756160729652e+01,-2.408012689208930368e+01,-2.544417612739988144e+01,-3.542243179899358552e+01,-3.760592944528963244e+01,-2.774625863652561364e+01,1.164994020094156868e+00,2.652684804147855857e+01
-9.410756371788091101e+00,-2.049970863726597869e+01,-3.273562545884943376e+01,-3.809277062738954100e+01,-3.513370660982954519e+01,-3.727097030215414719e+01,-3.691772054268909642e+01,-3.878842232193927941e+01,-2.688272871187307800e+01,-6.155487947225641854e+00
1.824401933886077298e+00,2.838530952819541486e+00,8.874818297187555771e+00,2.616956315420786439e+01,3.319771592470596033e+01,2.420959690771477568e+01,2.181322598614884001e+01,1.942963427903856655e+01,8.555396131895825818e+00,1.557052261655612568e+01
-8.084751959801295129e+00,-7.953411618042711240e+00,-4.573820856043652405e+00,-1.232224770253172252e+01,-1.397491774993048708e+01,-2.467671421667322207e+01,-2.774580093717732154e+01,-2.097496051490018942e+01,-2.217291900509709990e+01,-1.730082737997006603e+01
-4.372848254141987745e+00,-9.152016739477490948e-01,6.414109658327554087e+00,1.140342230122945111e+01,7.496423607854112880e+00,-1.116562268096006250e+01,-1.538795603231667108e+01,-1.399447978493427058e+01,-4.076332186473582198e+00,9.562272917675656458e+00
-1.062056071483839048e+01,-5.611231747391393299e+00,-3.186148198426758338e+00,-5.812098076325515450e+00,-6.173507942496330614e+00,-1.030544303487212687e+01,-1.470790703533253918e+01,-1.233954373538623805e+01,-1.296983758117828955e+01,-3.318954456577797529e+00
