6.747957475771688678e+02,6.622177554295716391e+02,7.046674055317167813e+02,7.716107470886151987e+02,7.872091304359332753e+02,7.915195258782149494e+02,7.858069253529790785e+02,7.999555330997312694e+02,7.838069930285880673e+02,7.231874420936983370e+02,6.261896116441801041e+02,5.787775459758075840e+02
1.394392268222178899e+01,5.067634192026620354e+00,2.158182086617954099e+01,6.659014317747940481e+01,1.171898004072592698e+02,1.107954511253913665e+02,9.361303930612389479e+01,1.149663866903741365e+02,1.402968968573165967e+02,1.490558062412984555e+02,1.241412293020727589e+02,4.299295670865325292e+01
1.017854766554332429e+02,9.637919701817195062e+01,6.441023052884861499e+01,2.740426504979500133e-01,-6.888834124013175142e+01,-8.782549773655028957e+01,-9.219755698335075067e+01,-8.708822986194712712e+01,-6.902566693418867771e+01,-4.981982293844048826e+01,6.419048335444216491e+00,3.603623573204811947e+01
-7.005525775260124988e+00,-1.161274181404596462e+01,-7.978447807133224323e+00,9.667763483959909365e+00,1.641998914128571485e+01,1.181924594555588470e+01,1.501466639333472131e+01,7.292513978545686726e+00,1.163564957786041987e+01,2.509856006992072963e+01,2.156425479340158091e+01,3.762175285156774862e+01
5.934137734050312929e+01,5.560473682134601603e+01,4.124733167885753460e+01,2.250343542889003245e+01,2.221466533414789613e+00,5.651495835614970265e-01,2.825673706563103238e+00,-3.395011038003463710e+00,-3.499847182517734190e+00,6.323780612851615857e+00,2.022648158903985660e+01,3.278631210506431160e+01
2.719559198457564264e+01,2.204029201481450784e+01,6.196942786743189213e-01,-1.288066874394384342e+01,-1.164926758615224145e+01,-2.572200473666982568e+00,5.555722971697196755e+00,5.390969534821599130e-02,-2.811819498127380079e+00,-6.072189681573232356e+00,3.117143734073458683e-01,1.622952502379261830e+01
-2.726709570044223341e+01,-2.496765905315604073e+01,-3.349108318860412226e+01,-3.107542272846916731e+01,-1.997124543409735509e+01,-1.977993302251032048e+01,-1.497547831356243719e+01,-1.919154554530280521e+01,-2.365898177073162856e+01,-2.393987777909955383e+01,-2.554509637112441567e+01,-2.070277453823386438e+01
-1.294266036792960861e+01,-1.155904620832822616e+01,-2.321420189493638020e+01,-2.716641929190091531e+01,-2.454020362974832992e+01,-1.408480380343723226e+01,-4.049763088351421736e+00,-9.253453668318421421e+00,-2.210705295557904648e+01,-3.666028783511954714e+01,-2.985719436358012047e+01,-3.984803566260814112e+00
-2.564812588282706685e+01,-2.329071175894658552e+01,-2.998255336858053965e+01,-2.282836205280273845e+01,-6.197782188584368690e+00,-5.174163911370437852e+00,-3.903712273240774522e+00,-5.576604191310741143e+00,-9.026020158328700305e+00,-1.131248579992776371e+01,-1.186385385574696549e+01,4.423712421391467586e+00
1.972649958096683420e+01,1.999238248447406363e+01,1.233616497249863642e+01,1.406475762836587684e+01,1.002148570595319121e+01,7.472122593644579425e+00,7.037905219383670641e+00,6.678684636461103885e+00,3.703317047831816033e+00,5.784835111830476606e+00,7.546397269540461750e+00,1.754468805379589380e+00
-8.933303343936405128e+00,-1.176356042620341213e+01,-2.326615843160065111e+01,-2.164444504353800980e+01,-1.374968272559620530e+01,-1.348482130054253325e+01,-1.415076348530282857e+01,-1.201297876926273389e+01,-1.243058124340594972e+01,-7.226634124480813881e+00,-2.455106958158519426e+00,-2.249714291638227692e+01
-7.315553373913383339e+00,-1.021294476922169281e+01,-1.226594075432930708e+01,-3.792927588317190901e-02,-3.941300633368085560e+00,-1.368685012869245199e+01,-1.630550880261329638e+01,-1.431696987411176281e+01,-1.327944491102621960e+01,-8.177187128959202411e+00,-1.103275878284474132e+01,-2.332609130281711352e+00
-1.773205035687345088e+01,-1.438128049319669444e+01,-1.776912040038937990e+00,-2.971404564837782480e+00,-1.016028454428569461e+01,-1.444598612792960779e+01,-1.869539219362008708e+01,-1.145185609857569808e+01,-7.330018488554512324e+00,-7.064635823141267146e+00,-8.631234446952092298e+00,1.691560583873467083e+00
