6.151876141722690363e+02,6.007984324071237552e+02,5.643178131382472884e+02,5.432139295845490778e+02,5.259040509838160915e+02,5.203074304744490064e+02,5.262037996930464487e+02,5.273156609005817472e+02,5.259200703898932261e+02,5.244957752627507261e+02,5.214485585453102203e+02,5.273558077514829847e+02,5.182230199541560296e+02,5.018150785671201106e+02,4.962988122533204773e+02,4.914819913666909201e+02,5.155611558216543244e+02,5.732968547569550992e+02,5.774299679539684576e+02,5.718132728128557574e+02,5.917462108676021444e+02,6.319193190224018508e+02,6.581176087483245283e+02,6.631973071876710719e+02,6.769031235142950891e+02,7.050198370709276787e+02,7.057591172409361207e+02,6.878668421531750710e+02,6.757127729742296651e+02,6.675850628175452357e+02,6.680656337383212531e+02,6.718999276110721439e+02,6.685319092254545694e+02,6.605471658715574677e+02,6.552225335215099449e+02,6.494817882213906159e+02,6.413468340960628211e+02,6.175051804995720204e+02,5.904133877259396286e+02,5.712348261843421824e+02,5.664198143263143947e+02,5.564370660007341485e+02,5.471087948779178305e+02,5.357368992120677831e+02,5.181523884259071338e+02,5.137486594849123094e+02,5.024177432871614428e+02,5.005675963482926250e+02,5.006958771119692528e+02,5.101320150096482280e+02,5.301905425892200583e+02,5.522459939571162977e+02,5.729305907607098334e+02,5.841182979811733276e+02,5.978458662101376149e+02,6.090088064811557160e+02,6.168772684641080559e+02,6.161027076949357024e+02,6.008358873378233511e+02,5.675967432330213569e+02,5.265408305831965663e+02,4.342752938372213976e+02,3.723788948214760808e+02,3.309187979234652630e+02,3.141244469198776414e+02,3.007941791624975849e+02,2.887495768289174976e+02,2.799557379044230743e+02
-3.063001516303021532e+01,-3.559565935315524143e+01,-3.932338997930641966e+01,-4.962905967226328130e+01,-7.441310806776630216e+01,-8.796343050649457496e+01,-8.444835819537283328e+01,-9.617380133821475852e+01,-9.860364238761148670e+01,-8.926667062452892765e+01,-9.368433181239063856e+01,-9.502297925798859524e+01,-9.267617765844515532e+01,-8.243859179499432344e+01,-7.814818819072989697e+01,-8.706450492368803395e+01,-8.344056015683275973e+01,-5.083574804702800520e+01,-5.153218868607409320e+01,-5.433110189560355252e+01,-1.471813546716093946e+01,6.402397377252643196e+01,1.200085476523955208e+02,1.292071739939969461e+02,1.221282490521798962e+02,1.057854559706909470e+02,1.098506770385068592e+02,1.200038389034868374e+02,1.192135792145236337e+02,1.239215234020578720e+02,1.217599858136095463e+02,1.225563971557049285e+02,1.207740536137494871e+02,1.224334299694000094e+02,1.274695411947023445e+02,1.337083354517144471e+02,1.401042612005837498e+02,1.427179855549762806e+02,1.481078344478707152e+02,1.475962833903644764e+02,1.414907078464324286e+02,1.174027771257308643e+02,9.107623982530364515e+01,8.258573726512672408e+01,6.189238247801132786e+01,5.453458379179424753e+01,4.685020481116404767e+01,4.082079493725447605e+01,5.191850477410136477e+01,6.140503201551766210e+01,7.195802430431749031e+01,8.936402904790489288e+01,1.036687848861604380e+02,1.186697163297764064e+02,1.325100229722022505e+02,1.469030979726593955e+02,1.564657538143004842e+02,1.559327506049668841e+02,1.583607267086121624e+02,1.552310563751379391e+02,1.588940418797697021e+02,1.517397742048073610e+02,1.480504681184996230e+02,1.340052858689504944e+02,1.104389785119923033e+02,8.548952882737347636e+01,7.363345041736934604e+01,7.718034690277957566e+01
6.671922444001783958e+01,6.543727799778420717e+01,7.527297244098002693e+01,7.935255100026188302e+01,7.107983419786414458e+01,6.734025831054557898e+01,6.616767280742240587e+01,5.452381452079833934e+01,5.614937205395440856e+01,5.248302148431388048e+01,4.395333060418775517e+01,4.594428650772431411e+01,4.687445415843546925e+01,5.303008641733824646e+01,5.711658496762181869e+01,5.398892819951910127e+01,5.259048024200330218e+01,4.563703345952175994e+01,4.342770103956806338e+01,3.765908812902176805e+01,4.923157620952115110e+01,3.861451967443306188e+01,-7.859681266185078563e+00,-2.390343650145216259e+01,-1.901004576463892448e+01,-9.401829276484331643e+00,-1.286133709277102355e+01,-2.809899009998444086e+01,-3.515460787293655187e+01,-3.359037267199371968e+01,-2.778555559457879554e+01,-3.552159717194505362e+01,-3.406799610314637050e+01,-3.767425598766747896e+01,-4.508700868892677249e+01,-5.093926155247450538e+01,-5.019037510796708546e+01,-4.246814547097454806e+01,-1.761277478395971485e+01,-4.466421389426516342e+00,6.544468758013811893e+00,1.426761204943138139e+01,1.874049027121495570e+01,2.702805836368252557e+01,3.483874316373800184e+01,3.674964388332213616e+01,3.717715212820834836e+01,2.841835289182430557e+01,2.548342052400833424e+01,1.903437790523612705e+01,5.842867452577412024e+00,-2.385441480812051207e+00,-1.445018387025313089e+01,-2.117578608713461463e+01,-3.169559350692085786e+01,-4.859240727898716727e+01,-5.435820485179785777e+01,-5.128585920194556991e+01,-4.408574465442258372e+01,-3.221750303754235034e+01,-1.813645068951561967e+01,9.973270910718964544e+00,4.411154159574046218e+01,5.687803925968920993e+01,6.635953185961571421e+01,6.307870012192964282e+01,3.859067240372194618e+01,3.731883280137883219e+01
1.672550682196614602e+01,1.291648075390430250e+01,7.160961567021482566e+00,5.968299016205610208e+00,1.499804478506250538e+00,2.976568432069126580e+00,6.907925714149084628e-01,9.889184995427309222e-01,9.007631819695152586e+00,5.541583651709218294e+00,-4.171222885506115752e+00,-4.837928731422515227e+00,5.277992414464445226e-01,-9.986813824520873739e-01,7.090846470034730231e+00,1.034820775736123721e+01,4.988128372949500289e+00,-4.370222172190151078e+00,-5.046004379866248613e+00,-1.075788734872215713e+01,1.003208128235682395e+01,1.895005772049061932e+01,2.487091599606454650e+01,3.368139863058066652e+01,3.489511873680216070e+01,3.017442285521198997e+01,3.828847627633282968e+01,5.260320523005759696e+01,5.658384082123404824e+01,6.233333219094982525e+01,6.544477698928828602e+01,6.150313101111549940e+01,6.127785084492112588e+01,6.280787463817145522e+01,6.727012837084566854e+01,6.710927762703266808e+01,5.647835742072985710e+01,4.883095752731296102e+01,3.607398375162193815e+01,3.524037212320429546e+01,3.186382348500741912e+01,2.746562733410855728e+01,3.530043864626971128e+01,4.185652135123100948e+01,4.026794818142649035e+01,3.726374510685585051e+01,3.084953802104709908e+01,2.592498292439563201e+01,1.676295942716814480e+01,6.527987448363674616e+00,3.870720434027628443e+00,1.534577504073638465e+01,2.616362244820190952e+01,3.589268337796465147e+01,4.006396422640540322e+01,4.923352693884792330e+01,5.326471081431770216e+01,5.617669555768337375e+01,6.008131064906206120e+01,5.841292954379989055e+01,5.407130947822423650e+01,3.797190377216105617e+01,3.873690963893098171e+01,4.851088060526038959e+01,3.419965802866160232e+01,2.438230822253291663e+01,2.591717840889633351e+01,3.334260585475280436e+01
4.089067005555215673e+01,3.991599690308932225e+01,4.109860528701297255e+01,3.933836130881254434e+01,3.319580533469382999e+01,2.739230583261678120e+01,2.339169204550344361e+01,3.069760326931849193e+01,3.647693103860073904e+01,2.795605211087143971e+01,2.675201121651736003e+01,2.438613809276750288e+01,3.036227796357677278e+01,2.901517229978524171e+01,3.264799953068443727e+01,3.997944925948957007e+01,3.219294440528916112e+01,2.195114693995599708e+01,2.557159507609453897e+01,2.486582818806621020e+01,3.010735786682558057e+01,3.184680739816923989e+01,2.085337255438961535e+01,1.962756924094940914e+01,2.304906792124747028e+01,1.789517586038131469e+01,7.922402104454123517e+00,-4.053045703840457037e+00,-5.445590062346557403e+00,-2.550434445477115730e+00,-5.189576644170429409e-01,-5.837375816477272217e+00,-2.171055422055918172e+00,2.445281664166201629e+00,3.419726289373943739e+00,4.683712879017691399e+00,9.076695993377267513e+00,1.797982968914365998e+01,2.614178000060564599e+01,2.388940494543937376e+01,2.276571015896965733e+01,1.713630295427017813e+01,1.844686363067039281e+01,3.260179045247443241e+01,3.674293958294479978e+01,3.020972244279997554e+01,2.409522140990733874e+01,2.596120497151514428e+01,2.726450371275180373e+01,3.232237079843753236e+01,3.842838365120085342e+01,3.411414672161403416e+01,3.219983994864978172e+01,2.676145866691737041e+01,1.486458859787711972e+01,9.790173706532417697e+00,3.571524732934523882e+00,8.402403395802788832e-01,9.711810936924020865e+00,1.463748373333517350e+01,1.249331451617471345e+01,1.665724106814050032e+01,2.309520671636928313e+01,3.615583879119084543e+01,3.356068758054298939e+01,3.898643759026795408e+01,3.151088311858704571e+01,2.140036515994373545e+01
1.162172901006649184e+01,1.001225491711501547e+01,9.437600494505574034e+00,9.590017181734161511e+00,1.167404858244180943e+01,1.187055999707508924e+01,1.685915247511298176e+01,1.874309711038681314e+01,1.933333234820879909e+01,1.717864500507649694e+01,1.118422755576036920e+01,8.808787743526368175e+00,1.128401772857117180e+01,9.730794353562480126e+00,3.319478916082224451e+00,8.442489995546125670e+00,7.297253790616399449e+00,-5.209984033958765526e-01,-4.759621816842187769e+00,7.130561107946714605e-01,5.601710999197518248e+00,-8.644052123329615256e+00,-7.219178947891379039e+00,-1.706401870343730698e+00,-2.860748050492398775e+00,-5.013606537593811030e-01,7.424374781910652032e-01,3.862732177122851773e+00,-1.864009633890866713e+00,-5.682502892529100791e+00,-8.858333135796952362e+00,-7.129717213672562615e+00,-8.974930778194341485e+00,-7.862427419165806342e+00,-6.769135699405588014e+00,-8.909223336959854578e+00,-3.923875780443752959e+00,6.051783737777130412e+00,3.772228661444096076e+00,-8.923334545943411911e+00,-2.477017503992230640e+00,3.837733871125729834e+00,5.026716150394218374e+00,5.204868479667053016e+00,5.782753915804851985e+00,2.717892188304023904e+00,4.821546293240666081e+00,9.736796353441686591e+00,7.565158560708407975e+00,3.983545671477788819e+00,7.260827861660871463e+00,2.352838483004857206e+00,3.746920568892556647e-01,8.814485437190834327e-01,-2.013466132189693614e+00,1.593912847909411346e+00,8.987859193475369324e-01,2.228457568958598589e+00,4.817263926043183098e+00,8.610976062709800871e+00,7.765459955181269969e+00,3.744512718394007678e+00,4.154655472541459726e-01,8.819795642942873215e+00,1.617021904121667353e+00,4.715205895071098219e+00,1.396134616396270900e+01,1.931557700998882510e+01
-6.669114814555662463e+00,-7.305902635491118957e+00,-4.775894923760183985e+00,1.073381190120662021e+00,2.070335072937607990e+00,3.124812472741869129e+00,-3.783653963734147752e+00,-1.038110311476957870e+00,4.554852283436605198e+00,4.452803103796727946e+00,3.439670001751470974e+00,-1.224643782069140485e+00,6.010440324312465998e-02,5.038102414741460144e+00,4.622072466324818052e+00,1.004508181979021053e+01,1.922998106473085222e+00,-1.657290860933522936e+01,-1.445333374459755404e+01,-4.600877513427802157e+00,-2.376486665704582002e+00,-1.706619577904179508e+01,-3.190082666745792750e+01,-2.990406337926404490e+01,-2.303746476963452494e+01,-2.329209038409965515e+01,-2.599310718747856086e+01,-3.354122504332215726e+01,-3.903586566225631316e+01,-3.490033415427568286e+01,-3.351138535892492598e+01,-3.475651905579962886e+01,-3.415166393615913165e+01,-3.313303335369121783e+01,-3.423919010155502463e+01,-3.166451805969813194e+01,-2.346793281191541425e+01,-2.974031851864891962e+01,-3.655145041954828145e+01,-2.742006293301687236e+01,-2.108488807210355986e+01,-4.694297152058503286e+00,-3.666418731267361064e+00,-1.491387814304378523e+01,-3.802063939671080472e+00,2.831465844455126057e-01,3.204888714662175619e+00,7.501796842175487257e+00,-5.147479573633819694e-01,-8.270026833532906352e+00,-4.638367092259884750e+00,-1.791728600422625717e-01,-3.593328068486246973e+00,-5.984725621281540953e+00,-6.390254948619991104e+00,-3.383326433860915028e+00,-9.120656171113289190e+00,-1.577814718985762710e+01,-1.927068260209461670e+01,-1.902864408270905372e+01,-2.398783152808191588e+01,-2.160766990951618638e+01,-7.517689888527618436e+00,-4.226404829936304175e+00,2.197775514931692875e+00,1.529190457158854599e+01,1.787995626643868263e+01,8.669719032173496487e+00
1.080273921509292023e+01,1.081344329358700307e+01,8.045169423873469228e+00,8.405967611617175095e+00,9.135924235780915836e+00,1.323307436493184142e+01,1.310515536354822075e+01,2.227905238197924120e+01,1.805511861572560051e+01,1.241941054107032372e+01,6.054683750774440654e+00,1.043433134941806983e+01,1.226873225281572033e+01,9.074636126959161331e+00,1.223812138050491072e+01,1.328635729373225338e+01,9.606808137498976663e+00,-3.015747079407822717e+00,-3.085749554747665435e+00,1.089527506183093664e+01,4.650535001936307644e+00,-9.462566154718723865e+00,-1.447786337550722813e+01,-1.759211215281267826e+01,-2.289282542084122696e+01,-3.304930064629657238e+01,-3.625887866445681595e+01,-3.667735524166374717e+01,-4.345716149640144010e+01,-3.961912013979092251e+01,-3.749459060827249601e+01,-3.812271336777583031e+01,-4.215735859049661372e+01,-4.879733667107078077e+01,-4.721218563982193928e+01,-4.530494926907040565e+01,-4.239394425689042123e+01,-3.740506208305477287e+01,-3.142019980876891339e+01,-2.716000252430665540e+01,-1.911629265407594147e+01,-2.034482222862745360e+01,-1.500125212124402196e+01,-1.637140706043216198e+01,-1.555408286594153822e+01,-1.084581175095027206e+01,-1.836114214922232257e+00,-7.211420847982237703e+00,-1.575912971068127533e+01,-1.639882572649668901e+01,-8.856979819184438441e+00,-1.845775890062376590e+01,-3.096427745632635009e+01,-3.114326579297684461e+01,-3.441917571019583022e+01,-4.118657136776475625e+01,-4.550644072015003161e+01,-4.577012576321071435e+01,-4.514201351167476162e+01,-3.055708726338779613e+01,-2.104041418689653042e+01,-2.239626850747737308e+01,-7.702689854718572704e+00,-1.326153928801067217e+01,-1.163310803026500295e+01,-2.017195204890225746e+00,2.752812020885443189e+00,8.054692895841245814e+00
-8.331113941347629392e+00,-8.191961874810042232e+00,-7.026610484374428367e+00,6.806423741747633649e-01,3.481920545116293120e+00,7.367682871838577841e-01,8.123832707523710894e+00,6.487488038269887625e+00,-1.287274110797723914e+00,3.372432497621366210e+00,-1.816679136957343621e+00,3.143410773679955472e-01,2.704683021090482420e+00,5.302085078270998508e+00,1.946873897676921761e+00,-1.678733278969769760e+00,5.449204387496061841e+00,-7.274332999772321173e+00,-1.227109397104027799e+01,-3.505297390794541168e-01,-3.222816297533861452e+00,-1.620067981804845658e+01,-1.805671249145021307e+01,-1.454602118919015652e+01,-5.931766346358070763e+00,1.009655967366906770e+00,1.095529626827163039e+00,-1.206160631948913320e+00,-2.361627686097183432e+00,1.519479310856468590e+00,4.318481188706391194e+00,1.427560463790163769e+00,4.177121991922942534e+00,6.611994504352042057e+00,9.631517371652890347e+00,8.294666893373499050e+00,6.354121904525396047e+00,-5.090268417647444421e-01,-4.384928728083392624e-01,-5.621799193277472462e+00,-1.248320405738163430e+01,-1.401401423267856572e+01,-5.805092968845281476e+00,1.049341690008270822e+00,-1.499298142714254212e+00,2.017032997057977006e-02,3.996314259387103718e+00,1.977294871501263707e+00,5.587861119726791337e-01,-6.199778797127534213e-01,-5.577471063377179128e+00,-1.061634096674810834e+01,-1.669172938490856239e+01,-1.707728072387651963e+01,-1.121476149467464900e+01,1.052696352773093924e+00,2.310161501945742213e-01,4.403602472776300125e+00,6.254068794748937954e+00,1.167279766719169665e+01,1.430956299183676528e+01,8.417454772541578478e+00,7.003691022973066893e+00,-1.807073829255880337e+00,9.827810890304899516e+00,1.232294339094062963e+01,7.302637306026317887e+00,3.894794672582150508e+00
-1.126574373605821933e+01,-6.902833008964296191e+00,-5.608875848580795243e+00,-1.781838466696519685e+00,3.115068843472911908e+00,-3.559317416398772416e+00,6.931552432380877704e+00,9.474053648881286094e+00,3.191427699277456842e+00,4.401098167540679285e+00,-1.923720085653173317e+00,-4.080160767272841049e+00,3.987822182139050931e+00,-8.079391058000928716e-01,3.557536061072143596e+00,6.436722007822665681e+00,5.696996032573800051e+00,-8.307963150022953158e+00,-8.614072204718269177e+00,-2.343640841391320340e+00,-8.097718020061464017e+00,-1.594508210777839707e+01,-1.809419708582069575e+01,-1.701897931464376157e+01,-1.451458667917933987e+01,-1.396547684369410725e+01,-1.361927700732201885e+01,-1.615074817266170726e+01,-2.243618333472768711e+01,-2.079126725096123351e+01,-1.843738629236564819e+01,-1.784759721127500853e+01,-1.992321217347409501e+01,-2.363249767128085921e+01,-2.410847669823017725e+01,-2.859861886920084828e+01,-3.074781257635473253e+01,-2.819026141481289471e+01,-2.565373311947644197e+01,-1.371301575270419448e+01,-9.393200229743008833e+00,-1.051118485094445987e+01,-1.244527594801811610e+01,-1.453127026203561556e+01,-6.055890901142403138e+00,-2.089881855743028982e+00,-5.988588205496124139e+00,-1.362147825806989943e+01,-1.081524824405310881e+01,-9.889606891052299176e+00,-8.730980197338343629e+00,-9.474765549952639532e+00,-8.594550932067710036e+00,-6.992414982222978637e+00,-9.763183957096957855e+00,-1.533798731007417615e+01,-1.490791787001665369e+01,-1.599739980791676786e+01,-1.341439675674172349e+01,-1.371019684094106950e+01,-1.343566248082990100e+01,3.986620073059289560e+00,6.811028708171507517e+00,1.141492100895640149e+01,4.422952278846998375e+00,3.456503053251114288e+00,9.104669552101460894e+00,1.038802208606775679e+01
