4.881903826181788872e+02,4.882761625535194412e+02,4.740587431515305070e+02,4.707361189219665221e+02,4.670819643428292807e+02,4.669903553866790844e+02,4.697744483673309333e+02,4.779954834447939902e+02,4.905317808640326120e+02,4.881816140970912556e+02,4.892232697448720842e+02,5.078448691595704076e+02,5.205121780782603764e+02,5.327167873367861830e+02,5.388671118492354708e+02,5.405970013084521497e+02,5.800140867953820134e+02,6.310331980590917738e+02,6.611988606389387542e+02,6.761342348237396891e+02,6.864152232267153977e+02,6.877475437574127000e+02,6.890044811200402819e+02,6.699393188691497016e+02,6.236876140018666774e+02,5.950801630051684015e+02,6.053675045911722918e+02,6.020224903062661497e+02,5.904874202799006753e+02,5.985346589109873321e+02,5.825817834096322940e+02,5.513961203564153948e+02,5.486785818673423591e+02,5.538526764536159135e+02,5.645923491789995978e+02,5.750703484408010127e+02,5.843041856158345126e+02,5.909931570206649667e+02,5.896648125530026618e+02,5.802761404795638782e+02,5.822171144576196866e+02,5.808268783678064437e+02,5.754422534118857584e+02,5.689662960887849295e+02,5.582952331466644864e+02,5.621337693366127723e+02,5.547260259328588745e+02,5.387314608081406959e+02,5.110491850552131154e+02,4.679521760282516993e+02,4.371700602495193948e+02,4.251706880778057212e+02,4.016490698439927201e+02,3.821046101567110327e+02
1.595039079798638113e+02,1.599603058169497558e+02,1.510333184043224151e+02,1.397007610852910204e+02,1.240163259021923920e+02,1.101749132718513806e+02,1.018983228226921938e+02,8.461920034462170292e+01,7.842923871485109544e+01,6.919892522059240036e+01,5.889557944133566281e+01,6.133359471545658437e+01,7.178712029801303629e+01,7.285848498408211071e+01,9.042759287270084201e+01,1.258020140991895346e+02,1.347538474188088458e+02,1.303167851632373413e+02,1.237823446870615101e+02,1.215185934008617323e+02,1.125281212540198084e+02,1.062469252431434654e+02,1.071528314952273462e+02,1.164644414715394305e+02,1.200630366152179818e+02,9.756504103816374140e+01,8.438618097811010443e+01,8.029243354631766749e+01,7.145630608156062635e+01,3.408981661576046918e+01,-1.246283446398138040e+00,-2.291198834556229258e+01,-3.995987936922689698e+01,-6.090290968392238824e+01,-7.293451352101648411e+01,-7.960354219982167479e+01,-8.139274573096416532e+01,-7.883259384848844320e+01,-7.759164746882038344e+01,-8.534040459783265931e+01,-7.663287762334567788e+01,-7.342000129421560928e+01,-7.619451566132701714e+01,-6.416209898284441238e+01,-5.920074732707195153e+01,-4.748019367412894809e+01,-2.155505752659956897e+01,3.773423975305457478e+00,7.612509220816825461e+00,-1.127347241927820320e+00,-2.003867012716959550e+00,1.899102689319643034e+01,2.649970879953465897e+01,2.344650011712344195e+01
3.635661783634341759e+01,3.729294212537074316e+01,3.420378705232245409e+01,3.785702229754904380e+01,5.140038970780955196e+01,6.003809846971365971e+01,5.553546807420241294e+01,5.557840668532926287e+01,5.353592235922704390e+01,5.624393957955928869e+01,5.562615810634811453e+01,4.154400576115575916e+01,4.227899077081595181e+01,4.370153980589427078e+01,3.929145414152486637e+01,2.883133290048571595e+01,1.045957786275577917e+01,-7.998596855155209795e+00,-1.425109331994693207e+01,-1.743431418485553763e+01,-2.026811955548885535e+01,-2.682291199338522603e+01,-3.115631798324630353e+01,-2.453603875680828850e+01,6.506102770521537959e-01,6.947761778963453594e+00,5.963785216265411471e+00,6.502193062581585359e+00,1.728564256359058149e+01,3.187447642338183584e+01,4.964380737985786851e+01,7.088351225006508116e+01,6.633562643735820075e+01,6.538869005203234508e+01,7.059826137323312878e+01,7.271299256644988418e+01,6.469902627388772487e+01,6.220418020254612657e+01,7.079342137891120501e+01,6.717954021078202231e+01,5.254042842599342578e+01,4.693192755925282000e+01,4.877344145622113558e+01,5.416264485732363454e+01,4.638782351250707592e+01,3.568837088960000159e+01,3.414985583271283076e+01,3.743725295437513267e+01,3.774651590317689909e+01,3.481323503989726476e+01,2.474732190582018632e+01,2.129303918250316485e+01,2.499059272870387360e+01,2.220608043823478184e+01
3.394802062864377490e+01,3.018336104674363085e+01,2.760214529913447734e+01,3.060495691865267531e+01,2.598827020775039998e+01,2.548019246800055981e+01,3.398093288125009792e+01,3.218784810165403343e+01,3.128740786371729854e+01,3.435793773957927755e+01,3.779518725736991058e+01,3.493469891821150952e+01,2.960968813625306240e+01,2.872954303321602154e+01,2.484906272833562468e+01,2.438533639730908220e+01,2.569346574689247475e+01,2.540445416622161545e+01,2.310862546015928487e+01,1.643995417363584721e+01,9.820481046547435255e+00,1.233880223089374084e+01,1.059977594356076125e+01,7.649599909371346484e+00,-2.130777108073898862e+00,2.356660231696810825e+00,1.293597133803485733e+01,1.337042001239821687e+01,2.268701796617490629e+01,1.595912167729568587e+01,-4.628797333967686001e+00,-2.415542096861459953e+01,-3.362830001067083430e+01,-2.918866600854191518e+01,-3.420171346723237349e+01,-3.976579232249265772e+01,-4.326807948947839577e+01,-4.681310132206870378e+01,-4.397595641658994481e+01,-3.234614385370670675e+01,-3.445304154591029544e+01,-3.004515740094729992e+01,-2.497826811960090154e+01,-2.599412029357250020e+01,-2.673963432471510160e+01,-2.973903199005505371e+01,-2.188994354883852367e+01,-3.092611480623695952e-01,1.314318739303175221e+01,2.814545866166943000e+01,3.316062723772919441e+01,4.197329971227951262e+01,5.571163668037244321e+01,5.486528396780654759e+01
1.693616497760882211e+01,2.203405336471182352e+01,2.156853294307508406e+01,2.432307290349181272e+01,2.786491037794706216e+01,2.553386905470398816e+01,3.023688847713016514e+01,3.464980226335929103e+01,3.041987983709643117e+01,3.207206522419432559e+01,2.740260004020660745e+01,2.111945882019756127e+01,2.001948119939112303e+01,3.086361281059075523e+01,2.286721625764155164e+01,8.435072016817024565e-01,-1.615965270672994336e+01,-2.841373207213188579e+01,-3.905309714005356625e+01,-4.394231979823685919e+01,-3.943065980163011375e+01,-3.617332433345096376e+01,-3.652342238244466444e+01,-3.608087246089461786e+01,-1.940013553014402703e+01,1.006560107082414035e+01,2.040102160104834894e+01,1.849912395099847373e+01,2.886246002082407003e+01,3.497971684765607137e+01,3.286066917320248848e+01,3.533697291869725632e+01,3.747517293357849155e+01,3.103926814669371481e+01,3.343552821641988260e+01,3.418808225076779195e+01,3.156916010811438866e+01,2.763667392446098603e+01,2.607247439246177834e+01,2.893497358952793874e+01,2.612034657711128460e+01,2.484715138329213602e+01,2.117038254654410778e+01,1.747697792849132625e+01,1.313406311189456943e+01,7.949038696381856894e+00,3.414371427653975388e+00,3.132083733707385242e+00,2.470446614595800838e+00,5.087204714641949010e+00,6.143691396890948120e+00,2.541670226757483775e+00,4.390207642189459136e+00,-2.558407863514717273e-01
2.156154515122860005e+01,2.639515208325778772e+01,3.516924185423449956e+01,3.490908446007770038e+01,3.334916664337730197e+01,3.451510509937548932e+01,3.845027233024232771e+01,3.928880627422498151e+01,3.194444892558050242e+01,3.446027260744232024e+01,4.206089409662364176e+01,3.617365527452339791e+01,2.584963065228117784e+01,3.036774248160866208e+01,3.285458788844707101e+01,3.223083083130528337e+01,3.618088629706004156e+01,3.490847807500292532e+01,3.147169366129018897e+01,3.050448507863214331e+01,2.474675902287359008e+01,2.762348942528782914e+01,2.437118595558736445e+01,2.345767362008493251e+01,2.012865318964128392e+01,1.694583361676173539e+01,7.884557037913634048e+00,-5.164491932028166588e+00,-9.588749739612243417e+00,6.990810112188623471e-01,6.027649871834716677e+00,9.461610038452587190e+00,1.949655671319205652e+01,6.576098665770198082e+00,3.462345951536030420e+00,6.229686247279550670e+00,6.361749195978548599e+00,2.606210782329975828e+00,2.590640332293657089e+00,-2.185470671447640179e-01,-2.718610289183021944e+00,-7.156903226298491072e-01,-3.977869290188576490e-02,2.254921240353835898e+00,1.817426719487669873e+00,3.438101285390147588e+00,-5.288253106435840678e+00,-7.360685586177266870e+00,3.336356663980728499e-01,-6.315113597873176055e+00,-1.411086553190886494e+00,-2.213773597271596394e+00,1.085505034071888586e-01,1.942205773692514459e+00
-5.467525942912188075e-02,1.313886508618167914e+00,6.372814129796629423e+00,-5.522030259199239843e-01,-6.918099977669459832e+00,-4.545482765713057205e+00,-4.296058788581671450e+00,5.079928078619461829e+00,3.644955488677985578e+00,-1.845401027367322699e+00,-6.091312476677639864e+00,-1.690183652524466229e-01,1.555873499208975019e+01,1.331302897794999218e+01,6.418868992650958560e+00,1.114828588241100960e+01,1.189130744148831553e+01,1.087178454980325348e+01,5.867278269478418906e+00,4.710273528973713653e+00,4.877675151696250211e+00,6.512399034471987314e+00,-2.931166726202037998e-01,-9.055419201920432926e+00,-1.064392047358585458e+01,-1.303751456834126188e+01,-1.610522594998702672e+01,-1.749129408008486664e+01,-1.443158008600187969e+01,-6.970902489579049899e+00,3.456141543666394478e-01,5.909245499900835696e+00,5.161060783944064312e+00,5.386244127853316854e+00,3.479088322450705206e-01,1.794251350305200887e+00,1.378070025178097957e+00,1.973025152762326151e+00,-4.395302904267344601e+00,-5.581603001932556651e+00,-4.204945718463434901e+00,6.544093083919628739e-01,-3.005296925642006123e+00,-2.402428147417289939e+00,-5.136237357253641278e+00,-1.072621248462494137e+01,-2.129007793051754760e+01,-2.531272575866335472e+01,-3.170174434668923169e+01,-3.739496669854395350e+01,-2.495603003605648240e+01,-1.442920499641046561e+01,-9.479396118939405369e+00,-1.095567743941836536e+00
-1.313736153993096245e+01,-1.619820953566937405e+01,-2.116385120275501919e+01,-2.444645932121249743e+01,-2.349823775206225207e+01,-1.966039962319000978e+01,-2.098950362517022938e+01,-1.998847582042704119e+01,-1.651292395139720881e+01,-1.415423733437605414e+01,-8.418442605765385167e+00,-3.542804641966952772e+00,-4.683302194960283771e+00,-1.301318691159778851e+01,-1.624945558859533890e+01,-2.526862160751216635e+01,-3.283972749183582351e+01,-3.343380066037813236e+01,-3.216835368847812049e+01,-2.850760056647973073e+01,-3.001106759317910644e+01,-2.999547220106976653e+01,-3.129919415810345740e+01,-3.314686477535440190e+01,-2.540071853283332359e+01,-1.341699109593123573e+01,-2.627167377909811474e+00,4.093350331894733074e+00,1.156444035526114789e+01,9.983300526494808480e+00,9.733725619637333182e+00,5.486374487545175427e+00,1.703987414655035781e+00,-1.928011241240860318e+00,5.259109038380872292e+00,8.685516065824174348e+00,3.184897107732605814e+00,5.822268113660640232e+00,5.246344155067306225e+00,1.045616210837507509e+01,3.601280494434847768e+00,4.929669263199389917e-01,1.070371273822453873e+01,1.177678896767684691e+01,9.600021527931495768e+00,1.705618610198589380e+01,1.255560641942808786e+01,9.825724252992358743e+00,5.757746004308225807e+00,-4.863751951436373844e+00,6.003120524035649552e+00,8.198671000736334591e+00,5.857994621474044372e+00,1.254146521918973178e+01
-1.279659276446237115e+01,-1.394207337865755036e+01,-1.949114937070389431e+01,-1.479864637273971439e+01,-1.113573176271300369e+01,-1.308403548581350506e+01,-1.297647243859509558e+01,-2.047560911529696170e+01,-1.727606680529140704e+01,-1.413206788701785577e+01,-1.278287878520676557e+01,-1.395732253860383310e+01,-1.469032311334554741e+01,-1.655316652314480308e+01,-2.185720864444616396e+01,-2.414702741850862111e+01,-2.160477551046396627e+01,-1.835204360787517075e+01,-1.434459538724877703e+01,-1.430624216482532240e+01,-9.877560518572154891e+00,-1.398969795877728295e+00,3.391185789798304206e+00,4.072019641293421088e+00,3.294965739739019739e+00,-5.799842679123551337e-01,5.997065608033832262e+00,1.266754152713124526e+01,1.581167436167561746e+01,1.377040765035571823e+01,2.335668602734276345e+00,-5.298287090339814931e+00,-6.347052416834692679e+00,-1.073545582217644778e+01,2.065112386721343896e+00,1.978781525025435029e+00,-5.491732535108361013e+00,-1.970028284245873618e+00,2.533233099082081274e+00,5.177570293173651805e+00,1.450700528190302485e+00,-6.487435844021799625e+00,-4.115466553065473043e+00,-6.958603894146435209e+00,-8.793581248475037526e+00,4.047764601927659633e+00,3.712386481912303360e+00,-1.519121053250136244e+00,-4.636384528836813956e+00,-8.710193358760456306e+00,-6.703791702375136552e+00,-2.728991595687745964e+00,-2.245513637065338131e+00,-3.622155861336929128e+00
6.602845116215447785e-01,-5.293854170613270682e+00,-6.200603333023050112e+00,-4.605771645819676685e+00,-5.190519743129413222e+00,-3.082269539356462307e+00,-4.376336518567618405e+00,-4.715046465250464891e+00,5.392605637626799009e+00,1.054957350362396440e+01,7.736773383160679529e+00,3.536848879101827769e+00,2.067653461275599014e+00,9.585694336578331587e+00,5.125773552613293482e+00,2.490502625829627448e+00,6.790570916759299358e+00,1.396211568114897972e+01,2.126847045118474711e+01,2.587417431857384287e+01,2.895480368693062090e+01,2.920879708922688422e+01,3.479988970539533000e+01,3.981611770798872385e+01,5.149272159200110366e+01,4.655094110520089146e+01,3.819425588979247976e+01,4.242185873611602176e+01,4.355461825958394684e+01,4.010117005244630661e+01,2.877100921268822376e+01,2.558780837447802980e+01,1.774705138690163864e+01,1.074917977090256116e+01,2.330397917302273925e+01,2.342245139207030746e+01,1.805800405447546808e+01,2.352139990438131534e+01,2.658434929205164465e+01,2.017825131802378991e+01,1.772392863396225948e+01,1.222230064353551526e+01,1.273456997427210702e+01,1.411553685366826016e+01,1.783263739017159821e+01,1.977566158329366530e+01,1.398539890539888653e+01,1.916479173925122126e+00,-2.009476726042653372e+00,-5.209886282786868605e+00,-5.322977977497628466e+00,3.154462427629737942e+00,9.686208310934297572e+00,-3.321526036761904166e+00
