4.400031270393186560e+02,4.181631030980797732e+02,3.658763608543039254e+02,3.379185075531416373e+02,3.207844841833372698e+02,3.112490654329767494e+02,3.066639480881052009e+02,3.076067138148323465e+02,3.050280448270981992e+02,3.109642929673880758e+02,3.303657409861298788e+02,3.185454111356607427e+02,3.546362981865276538e+02,4.933619014911976137e+02,5.284036086064452320e+02,5.039790391287013449e+02,4.929931191206723042e+02,4.806750070374161510e+02,4.833524854314601953e+02,5.060157174339908579e+02,5.179372940616098049e+02,5.422898506658874567e+02,5.671259584451173623e+02,5.850459906005279436e+02,5.971468934823149084e+02,6.089965530387114541e+02,6.308168459878154408e+02,6.317892600101356493e+02,6.247509647878930537e+02,6.094637043176769566e+02,6.081335297918817560e+02,6.409457379159117636e+02,6.674569218882450059e+02,6.509371274199415893e+02,5.813001244614390544e+02,4.741997469258768092e+02,4.047084393417347314e+02,3.655434448314477436e+02,3.464412298132575643e+02,3.346565078778740485e+02,3.243743211990006330e+02,3.231217542687940067e+02,3.220493587863622338e+02,3.186009469011716533e+02,3.172718845339683185e+02,3.154503085554363793e+02,3.149008786923329239e+02,3.115218906499518425e+02,3.068580952896978147e+02,4.525188516910757244e+02,5.418595795432682962e+02,5.253601382228611101e+02,4.274324124989120151e+02,3.447404594603372061e+02,3.231653230732317752e+02,3.159809605394992218e+02,3.143056528310873432e+02
9.255118240978336530e+01,9.818004396322839966e+01,9.649122271451641097e+01,8.472179937967558772e+01,6.599781205396899963e+01,5.469102935513591746e+01,4.696998851579256495e+01,4.835856186257338152e+01,4.415792185497019773e+01,4.497743452647378604e+01,4.352800991235092454e+01,4.111432816614311037e+01,6.503491906432410019e+01,1.160626220080015969e+02,1.346960317972534540e+02,1.292386271681548919e+02,1.110169754139112399e+02,8.481117595071991389e+01,4.821712326281856775e+01,2.972782029490965172e+01,2.116276079017249856e+01,1.926018084737444980e+01,2.443663772638968368e+01,3.492590305692597497e+01,5.136795508457879578e+01,6.340969231080653401e+01,7.534747632583584220e+01,9.183863053857814407e+01,1.061731725886474749e+02,1.064678959326611789e+02,1.048168844491592040e+02,1.060340556041583397e+02,1.057764754176492232e+02,9.084380438577773020e+01,9.072531115370871646e+01,1.214334599103860910e+02,1.328175672731794634e+02,1.145512726345344277e+02,9.924858710062559908e+01,8.544339163524975334e+01,7.040866848974827974e+01,6.842770094807676173e+01,6.854186782838712588e+01,6.200894549438764614e+01,5.983007437069744583e+01,5.805104604082815456e+01,5.799834031767404952e+01,5.485475097650229515e+01,4.690641354904236948e+01,3.586456602146390082e+01,4.211998663640970619e+01,4.208062771168984284e+01,4.844484967319912982e+01,7.097876718209195701e+01,5.907984957239048640e+01,5.742817712837326383e+01,5.726388792363766811e+01
3.351394749025783426e+01,3.916743114338795806e+01,5.828159580297794662e+01,6.242802330851071702e+01,4.884849411092351090e+01,4.171065654250318033e+01,3.440735613602514320e+01,3.418537565670517608e+01,2.965075761343922522e+01,2.233372023042569410e+01,7.315665719581664339e-01,7.753862918694910178e+00,-5.943460161806004560e-01,-3.868263015936099691e+01,-2.648599313285782131e+01,1.314859790664019812e+01,3.018593285085241718e+01,4.103104084977911725e+01,4.319383643244077575e+01,4.216467586283587110e+01,3.030445110901058214e+01,3.022445962866749625e+01,3.362974277888494612e+01,2.408145866534663071e+01,1.821239560235624566e+01,5.584334827437366755e+00,-3.229215547928577124e+00,-1.553002781217412931e+01,-1.806158061112927982e+01,-2.526699421168126491e+01,-3.003353254913062642e+01,-3.910325832653180100e+01,-2.205815832640346486e+01,1.331395156861275275e+01,4.932039231242336541e+01,6.874735641441968426e+01,8.066539446798238089e+01,7.831088177847206566e+01,7.666180568275396467e+01,6.771881335792386380e+01,5.440048941683569694e+01,5.266098142318292474e+01,5.281175349266091246e+01,4.298026227498418450e+01,4.128653309445653008e+01,4.067642780549414283e+01,4.177132677056933119e+01,4.124649222392179126e+01,3.670807901189780864e+01,3.342349949139899223e+01,3.170168898592718421e+01,3.631655030906493664e+01,4.136044993125594260e+01,3.610552477182145026e+01,3.790720325989174455e+01,3.915027601999155848e+01,4.059603281289356858e+01
6.725775742056835327e+01,6.313538764228508171e+01,5.119922536894571152e+01,4.417353837197347843e+01,3.302117474422846755e+01,3.000094095507056835e+01,2.753551055028911065e+01,2.445143295435463671e+01,2.072369718601849797e+01,1.852014023070077542e+01,1.958601106074605980e+01,1.981795338768030135e+01,1.486887402870372377e+01,2.607330879290179837e+01,3.537104587674665623e+01,4.248516908572723594e+01,3.768070170599641244e+01,5.037668112779996932e+01,5.944024512783229852e+01,6.471268319871782637e+01,5.601372953055209791e+01,5.199955125489474028e+01,5.144620656518166868e+01,5.031202581424132347e+01,4.921991694272242057e+01,4.786777579138134797e+01,4.954796689540722809e+01,4.880129612723258958e+01,5.778157014615627673e+01,6.903320534646894657e+01,8.635013096910448382e+01,8.243300266692170908e+01,7.730012540015809464e+01,7.371369154036321447e+01,7.314354405002335113e+01,7.782001375226542450e+01,6.880334104121489247e+01,5.617259774334821998e+01,5.670093455235202384e+01,5.102826217418486010e+01,4.335279294032447694e+01,4.303657893826590453e+01,3.845471751248264525e+01,2.771456138637023514e+01,2.784341374957386250e+01,2.733020505284839174e+01,2.895435012582780843e+01,2.970447867577971124e+01,2.679895171955316613e+01,1.209890543950446862e+01,1.734437397205592424e+00,5.381832191888210382e+00,2.349497603161351122e+01,2.570655458764213108e+01,2.576133379766114473e+01,2.541746809826044284e+01,2.565752533818242043e+01
1.649180356815645609e+01,1.718944661897860016e+01,2.486732331095358006e+01,2.632082242207878409e+01,2.071877825637367465e+01,2.194359651187991744e+01,2.385641886506303777e+01,2.000318739821516800e+01,1.724726369681154026e+01,2.055364316793681922e+01,3.803669497217200046e+01,3.420346029863448223e+01,3.337261387779253852e+01,3.490486443311145592e+01,3.571944732167256120e+01,4.796146764698960396e+01,4.569456890871351362e+01,3.720175248498789244e+01,3.482625392799639030e+01,4.013945599736534575e+01,3.731212097802527694e+01,3.277255739877033136e+01,3.270170958800748195e+01,3.395697633309978158e+01,4.053437937703048277e+01,4.324572823082278461e+01,4.937339318058352688e+01,4.708378105566193028e+01,4.832286921412028136e+01,4.357938768008695263e+01,3.331127171584980573e+01,2.378279109959697024e+01,1.277721450595756458e+01,4.901877167577286087e+00,4.510728727362193879e+00,1.664092619824212704e+01,3.118085851332668668e+01,3.490572546839777601e+01,3.872802640891984538e+01,3.871176442332227197e+01,3.570134826028491659e+01,3.562090587533428732e+01,2.831503526823989603e+01,2.034443327066342988e+01,2.125947510256909112e+01,2.123618557301711363e+01,2.269654043198505633e+01,2.429598335881683369e+01,2.254389864615453476e+01,9.220596664072694182e+00,6.712620566063469241e+00,1.144156514664079793e+01,1.515468344638713027e+01,1.368326261561549373e+01,1.390634210389876912e+01,1.480065646226759313e+01,1.587727477843154844e+01
-2.923096164297660504e+00,-1.394209837259690499e+00,2.457700163390730719e+00,8.172157914668604306e+00,1.068036680815724004e+01,1.553124916802819477e+01,1.824433389457775689e+01,1.476634311712228964e+01,1.374838065303161905e+01,1.367793354126069971e+01,1.294535410421477550e+01,1.596048676952234580e+01,1.895429780390705332e+01,1.149213175512942264e+01,4.587362943009443583e+00,-5.805407827984591762e+00,-1.706494673467787049e+00,-4.919293701872133884e-01,-3.143160760699100997e+00,-7.125789293785103951e+00,-7.321273669150739849e+00,-1.655111111757662012e+00,-2.080441038506229301e+00,-6.385764878165353764e+00,-4.504452552025644430e+00,-8.116073911842590860e+00,-1.253474308075796628e+01,-1.545678327648898431e+01,-2.355536685113737860e+01,-3.054098713988793534e+01,-2.361486243070731916e+01,-1.899574342341926680e+01,-1.839477548825679776e+01,-1.699149944140858892e+01,-1.030435792334881207e+01,4.867621703908265651e+00,8.286744463249503312e+00,1.190783442957155280e+01,2.134605590436299849e+01,2.987778688464700849e+01,2.994207696803768570e+01,2.735008878003817046e+01,2.173948678310217275e+01,1.764364544369236043e+01,1.656941331471710654e+01,1.945304882997848495e+01,2.040444265441224303e+01,2.203893142833702967e+01,2.117099198421446005e+01,6.017061835289981175e+00,-8.166434410102385577e-01,3.629894890729992163e-01,-1.041839870039358296e+00,1.464734589492575401e+00,7.378323920062307195e+00,8.203758958678944779e+00,9.951430873973137636e+00
-2.414126013649804037e+01,-2.289022497482756791e+01,-1.589795470060717264e+01,-5.990131858568390477e+00,3.972638442093957778e+00,9.562643653203309668e+00,1.166176197812426096e+01,7.584522673471273180e+00,1.011754951551891324e+01,9.551477824045283782e+00,-5.169314189972693541e+00,4.205401602405548500e-01,1.667100532957898196e+01,8.783652757663915622e+00,-4.079419030684718450e+00,-1.837298589802870907e+01,-1.121982815115119436e+01,1.857978632460227431e+00,3.691832889936679241e+00,-2.817148797570310670e+00,6.199994879557736205e+00,4.800816154319318407e+00,2.017912913670667052e+00,-3.727838415417998874e+00,-6.841528675039638685e+00,-1.388608530434784250e+01,-1.687698558006445992e+01,-1.914945604562539572e+01,-2.031100111516895623e+01,-1.829526503230509249e+01,-2.071702893794167011e+01,-1.870218457883708041e+01,-2.502865235592284421e+01,-2.829350761075211196e+01,-2.539992404542338278e+01,-2.169491512856721016e+01,-1.110768157239848009e+01,-8.921782251337412317e-01,9.439416268793774378e+00,2.205582504970729474e+01,2.536198586205136252e+01,2.254035897283661782e+01,1.852576316770296216e+01,1.786549559855018998e+01,1.242161679711788125e+01,1.800077630719128763e+01,1.945471194580704122e+01,1.865572078132390743e+01,1.632117809914034012e+01,-6.418219165316207508e+00,-1.563233823853674309e+01,-1.761402252095156484e+01,-1.661854690987781424e+01,-7.112761232793808119e+00,3.561894388160058433e-01,7.158413689119193180e+00,7.801108118956918247e+00
-1.661092518798769646e+01,-2.397766199324985692e+01,-2.109099320149315915e+01,-6.423679970446070975e+00,2.280622534075520846e+00,5.131901259160136064e+00,7.743830627747023243e+00,3.205267860361186827e+00,8.446988083311238071e+00,1.405830593411512552e+01,1.376414110114841804e+01,1.179672819446900256e+01,1.840887343060085968e+01,1.307949573272015797e+01,1.921843789233404598e+00,-7.942034855254139103e+00,-4.587852624492406939e+00,-2.634388937450841794e+00,-8.189527049823412952e-01,7.625633608913698902e-01,2.445568525928785153e-01,-3.979462684176677811e+00,2.058419916281332696e-01,-1.382749234565355145e+00,-1.633472605925816890e+00,-2.463096912199825628e+00,5.496840055904663735e-01,6.015559303010609149e-01,-6.459885005059824437e+00,-5.494356260428561178e+00,1.382239567621435405e+00,-3.949502025759027646e+00,-1.197404095613626929e+01,-1.665345877659836304e+01,-1.342247669385476883e+01,-1.054427463324358172e+01,-9.154591197852990803e+00,-2.986206495143453044e-01,3.234737973939862066e+00,1.153387539357428793e+01,1.602062851325549175e+01,1.894741538202017495e+01,1.761531679160974306e+01,2.037215877382588047e+01,1.057194167063435941e+01,1.384213778252572880e+01,1.636923033188286425e+01,1.356777016226785193e+01,1.541529417891540810e+01,7.934880944679097325e+00,-5.039725443910687552e-01,5.906505735207904229e-01,4.448257494780445853e+00,-4.493038622620071365e+00,-6.235522888860265400e-01,6.178024042913024871e+00,8.151698708490748402e+00
-9.943481856680989495e+00,-9.579093362118385357e+00,-1.103199155358818118e+01,-5.481188857004507753e+00,2.439636550681251848e+00,3.754085494740641682e+00,8.105031930506608973e+00,4.321003456718294444e+00,7.688575689879499464e+00,1.401679446016352237e+01,1.679563338575842124e+01,1.930002730235769803e+01,5.225514491477065704e+00,-2.864573075058979956e+00,-9.433682602735157019e+00,-2.402725161703465950e+00,-5.971053769194060168e-01,7.639296517245738327e-01,-1.200619960836028621e+00,5.170175389132403154e+00,4.563833335050340168e+00,-3.009764606014585731e+00,-9.388627616123397246e-01,1.725402949172424094e+00,9.034598671059352881e+00,1.640082783238390007e+01,8.319421726615619406e+00,5.122986749688193342e+00,8.231537746840054126e+00,5.052985622285895984e-01,-1.026152259410702072e+01,-1.078416326943579939e+01,-1.022207650009089974e+01,-5.391276993287419828e+00,2.920428927610236425e+00,-1.344190942675869138e+00,-3.649516483485960805e+00,-1.183869715786745047e+00,-1.894579316124768820e+00,-1.577510118260196714e+00,2.469059587066870343e+00,1.131406934962198818e+01,1.482499862259248857e+01,2.165678815833301485e+01,1.055746540479987416e+01,7.504632790936367037e+00,9.452298583533181642e+00,9.601501240719795049e+00,1.295004525929354955e+01,-2.937275617810706230e+00,-1.823998926429038292e+01,-2.379438813226089877e+01,-1.379586030669012864e+01,-9.421875771359285778e+00,-4.189967234357405701e+00,6.022690511773847177e+00,7.121794091712090768e+00
-1.486351447005714377e+01,-1.661486413425177844e+01,-8.976564245363139349e+00,-7.782407437415169937e+00,1.148082429981823971e+00,4.170031124787916710e+00,1.010844563997807199e+01,7.491290037056990592e+00,5.471933554756553519e+00,5.510498527481729525e+00,8.234930308113721509e+00,1.306128954650103502e+01,1.784560566662027892e+00,-5.182054372815473542e+00,-7.028146859812826719e+00,-1.127671953626299484e+01,-1.435641846657616583e+01,-1.039913360068945991e+01,-7.511392840557213901e+00,-4.906411435695778422e+00,-3.560859807009190803e+00,-3.173744296288988576e+00,-4.218796752747801193e+00,-9.544106955257754876e+00,-1.064817173246091286e+01,-1.035791381679208456e+01,-1.535678161400070962e+01,-1.268896545151254251e+01,-2.097003745847861467e+01,-3.123322287087365368e+01,-3.030237503120269338e+01,-2.221117267366978609e+01,-2.824784139514226311e+01,-2.678505306275478404e+01,-2.071297666815097216e+01,-2.191556296747851107e+01,-1.520979289776879462e+01,-4.989152592948068232e+00,-5.452724756902596503e+00,-1.049603464093235949e+01,-6.730856891164724409e+00,2.490206183927491157e+00,8.136373872955173780e+00,1.815750066568730148e+01,9.030618893282097659e+00,1.905575338526730889e+00,2.987579246357872087e+00,8.772438683012687477e+00,1.473969729751335223e+01,7.402086572646073392e+00,-4.351433020368348892e+00,-9.572036079110038287e+00,-6.914090667661751510e+00,-5.148498500906773856e+00,-1.674220998111490388e+00,9.749550576963880388e+00,4.592171487898355053e+00
