5.517464254838820352e+02,5.402553874281221624e+02,5.082111456000763496e+02,4.873938805750295842e+02,4.597677625994469963e+02,4.508013176411352561e+02,4.505665967638994402e+02,4.500005391915380528e+02,4.477043865102764926e+02,4.894323592384110952e+02,5.450065670469476800e+02,6.044263279670328757e+02,6.686350871826934963e+02,7.104639349983148122e+02,7.206847918012636001e+02,7.117274310220557254e+02,7.002391576366605932e+02,6.836935173915703672e+02,6.841391344158460015e+02,6.769321671904150435e+02,6.684729866655326305e+02,6.626079823297637859e+02,6.520662302165919755e+02,6.311322715025853540e+02,5.932974794117290003e+02,5.194070045259447852e+02,4.177024042059081808e+02,3.332653328493927916e+02,3.665934414645729476e+02,5.519780968954688660e+02,6.060076574123366981e+02,5.872217499379025867e+02
6.364793561573506508e+01,6.258779557744813360e+01,5.868196816039268526e+01,7.017466757818445444e+01,7.656317194823391503e+01,7.277471131799813975e+01,6.567523387576972027e+01,6.310074035372311130e+01,6.249128982748852934e+01,6.940798947183387213e+01,1.011642843056824006e+02,1.198555971140451391e+02,1.147992842543494589e+02,1.145789822024384250e+02,1.073451717112944550e+02,1.130487097172093769e+02,1.132552621747777124e+02,1.145322464483652141e+02,1.082616984385383887e+02,1.124282683408826813e+02,1.145927215397776564e+02,1.117071129899015318e+02,1.182995690234077983e+02,1.218659281828460905e+02,1.232017086056048072e+02,1.087201098041185503e+02,1.168278993028928028e+02,1.351643168772877175e+02,5.345764428985538075e+01,-1.112850088639849666e+01,-1.525578931990340692e+01,-4.876149788687351716e+00
2.670683381931494438e+01,3.160859431828453481e+01,4.030234364257601243e+01,4.876855258193040754e+01,5.222648770104397897e+01,5.790667787130868760e+01,6.280771917492607770e+01,6.336678450004545482e+01,7.180844152981137540e+01,5.740944578656053210e+01,2.927325157386253096e+01,6.941475878971236080e-01,-2.201285694618935906e+01,-3.764172468779711522e+01,-4.696388643342214664e+01,-4.940533310177161752e+01,-5.320030949644116447e+01,-5.121654864371669191e+01,-4.945240049599800614e+01,-4.916783440389063742e+01,-4.645270387233294684e+01,-3.617950890853916235e+01,-3.041784421133926486e+01,-2.882225633311500701e+01,-2.335485655418047912e+01,-1.419000349437560615e+01,-3.119850534499241768e+00,1.189998640989577439e+01,2.620237549190417070e+01,-2.141094613969147531e+01,-3.155361531868589609e+01,-1.175692428805077228e+01
3.665348111104273698e+01,3.164580184074014113e+01,3.152898874029940401e+01,3.528439900010714325e+01,2.581502486051980227e+01,2.286208750456390604e+01,2.212904129258623698e+01,2.937309129848340206e+01,3.305528649337454539e+01,2.069749615419362598e+01,7.890344862550604077e+00,9.230296636932131094e+00,3.191421937733090797e+00,-3.056015717919009056e+00,-2.365115674185890970e+00,1.254885534444320827e+00,1.266229163336734409e+00,-3.675420499539912011e-01,-5.539499327463731859e+00,-8.548612458385214552e+00,-1.236613388336536445e+01,-1.710197849207745691e+01,-2.312949057705473876e+01,-1.096904660885766347e+01,3.610109277939535843e+00,1.928272787196899429e+01,2.228447994560168155e+01,1.753978755356258645e+01,3.819716822945841272e+01,3.911792495143349413e+01,2.611767389288861096e+01,1.978750132408754325e+01
3.850760468135803194e+01,3.649901606536573695e+01,4.051039255818032103e+01,4.233299604871724142e+01,3.398760753459235673e+01,3.564674926601490768e+01,3.683111814993753086e+01,4.261875646531032658e+01,4.606189062076420271e+01,4.164429596514064968e+01,2.650621326768544961e+01,1.015518649141624685e+01,-2.172998419518035629e+00,-1.165688598061598924e+01,-1.215561579930293057e+01,-8.794487662336729628e+00,2.225387103663155841e+00,3.184967621264403359e+00,8.155309104275129783e+00,1.269054655453654590e+01,1.853717080247636062e+01,2.198780477124167021e+01,1.525288211979821540e+01,1.538622803133632821e+01,2.513164119956970666e+01,3.263395555819097638e+01,2.596630042241947223e+01,3.035956250558024649e+01,2.738533268775651663e+01,1.168045984724668784e+01,-2.546675536348511404e+00,-4.807722471761955774e+00
3.400901978637986645e+01,2.617046444755605705e+01,2.714957225974418975e+01,2.603801136120127069e+01,2.284823286017194022e+01,2.630611870147285813e+01,1.972800427313022809e+01,1.687854359913736602e+01,1.727375247365741728e+01,1.547770465253305971e+01,1.431083247908135192e+01,1.275628195820855071e+00,-1.632290322623062284e+00,-3.611582173653379302e-01,3.866266119810926050e+00,2.878017439103638164e+00,7.750665473581759279e+00,2.585200812731113018e+00,3.763291650609768002e-01,-7.743120172633031206e-01,-4.150190252785039835e-01,4.352973651822932055e+00,8.720424731382674821e+00,5.869797012246467105e+00,-9.398701535007552010e-01,-6.620878669538275751e+00,-1.791144494990645430e+00,-1.280805430779346610e+00,1.322916502527958116e+01,-2.538072153105959128e+00,-1.072788515155370703e+01,-1.172153991191721545e+01
5.978845364227625137e-02,-9.561005006139577933e-02,2.529566394689864328e+00,8.152217402132208690e+00,1.553098431300780646e+01,1.809556074598004471e+01,1.576846102404588024e+01,1.070148030118750171e+01,4.301163322852537441e+00,-5.842687850372411340e+00,-4.856539564438627998e+00,-5.010590250906652443e+00,-9.670096030687382438e+00,-7.191703075868003836e+00,-2.858225892939809665e-01,-3.123873936154588193e+00,2.648132189454448948e+00,7.685048265900966236e+00,1.275779740494326298e+01,1.155201023544421091e+01,8.944514585617753255e+00,3.807474225997929729e+00,3.056433611571268694e-01,-1.044648463379230563e+01,-1.036042380757435666e+01,-4.174462611301705373e+00,-7.400219141890018726e-01,2.961549893939169564e+00,7.977647939736622007e+00,3.396893765214870631e-01,-3.951196594457977884e+00,-1.094278995042947011e+00
1.718525124138419180e+00,-2.246067465981679279e-01,-3.607480313736862065e+00,-4.250718417833418528e+00,-1.623786984843824222e+00,-3.014879295155323824e+00,-6.941873097711148688e+00,-8.369448824355675498e+00,-6.431201173236761548e+00,-1.208814400436591896e+01,-2.035414103061025060e+01,-2.751564533302013871e+01,-3.346508776209252289e+01,-2.659462150756289489e+01,-1.387359923272652118e+01,-2.255974879818085554e+01,-1.973722079010606478e+01,-1.407913172533912594e+01,-1.184583812949145099e+01,-9.558997576782729766e+00,-8.021714548508564135e+00,-6.666747161083003803e+00,5.143687809831421376e+00,1.190448311813277549e+01,1.415203405366881029e+01,2.008689321544605377e+01,2.487984175873896220e+01,2.257887041694089447e+01,1.987741089210118162e+01,-4.071427166156158073e+00,-1.426977222839916948e+01,-1.564289612679192842e+01
7.416267636832790444e+00,6.048034391824671729e+00,3.392490175558129373e+00,-4.848894783000180730e+00,-8.632218876731581503e+00,-6.102222221181833994e+00,-9.327544642637667138e+00,-1.501683046742520133e+01,-1.095972466327483019e+01,5.329785034360142504e+00,-2.442815920732130941e+00,-7.343288132071470464e+00,-3.317124501628250677e+00,6.395803060320068845e+00,2.061807691349086014e+01,2.038487083374645437e+01,1.691980145040195893e+01,2.236725801981638995e+01,2.418812669121819425e+01,2.468942001398366770e+01,2.361963384771297569e+01,1.673258333049573565e+01,1.601146279710513198e+01,2.190585795614040876e+01,3.671264615312345825e+01,3.596129472607675837e+01,2.443656986333016334e+01,1.887449826160317556e+01,-4.135429080448443928e-02,-6.939557239242772013e+00,-1.458247142874583346e+01,-1.595685050005598171e+01
2.084445617342007395e+01,1.275890190218524012e+01,8.234488060125995545e+00,7.490694371151798592e+00,-2.345206934705820423e+00,-2.256366841622540420e+00,2.844585473723986180e-01,4.475516406675231096e+00,1.099063270636498402e+01,3.889789705797873864e+00,-2.707778349185744560e+00,-8.541806891744982977e+00,-9.487218834771185882e+00,1.298172869106069882e+00,1.211413919676360962e+01,1.242952672307222528e+01,6.273202017486052107e+00,-3.207134234002554929e-01,-3.072470603744474893e+00,-2.842916828312769706e+00,-5.338384072169771954e+00,-1.685717040670886568e-02,-9.846717335846342234e-01,-7.693693100918918226e+00,-1.683747024645322554e+01,-1.687493197388383948e+01,-1.568619517759736581e+01,-8.247900960398178327e+00,6.400893771954470068e+00,1.002229958647421881e+01,4.144663765195208072e+00,1.381910185422885107e+01
-8.899225112379112179e-01,3.228253594868377263e+00,4.990904436765152496e+00,4.883790896116158020e-01,-9.057786293770323738e+00,-4.234600742656884798e+00,3.693005933797659068e+00,4.666054353093171514e+00,8.022975262821425702e+00,2.679355882979331582e+00,7.545385463469115095e+00,1.548156418288598246e+01,1.761223609950575764e+01,1.776569992594437508e+01,1.442341320540686489e+01,1.289471678789319142e+01,4.753487772367350317e+00,-5.063110918530467908e-01,-1.620296746577732705e+00,-2.151863819114587795e+00,-2.712549453894469664e+00,-1.759737689282084183e+00,-3.489544355936471831e+00,-3.896091333618541874e+00,-9.778523748519745595e+00,-6.790637466456560523e-01,6.775134743675403470e+00,-6.501716278783730374e+00,1.847425692946232711e+00,3.631698194882420072e-01,-5.726179172157195296e+00,-3.222894154852178783e+00
-1.457861734935661957e+01,-1.256528274438322157e+01,-1.214123896358876564e+01,-4.486716557945121586e+00,-6.384683799705848095e-01,-5.935142235367982799e+00,-3.214786463596487120e+00,-4.003978425125169771e+00,-5.343167536954712915e+00,-8.642913651567884159e+00,-1.010772687965962291e+01,-1.084831436191225151e+01,-1.626336333828882985e+01,-2.420715885119287947e+01,-3.339984002580652600e+01,-3.254978361810877630e+01,-3.055258268807468980e+01,-2.959242075423927076e+01,-2.485714694855263929e+01,-2.598170321586925269e+01,-2.702237571510437064e+01,-2.707766553625777561e+01,-2.971040180422442134e+01,-2.238835987018334706e+01,-1.734557460222871583e+01,-1.085231348122276174e+01,-1.041450401916226509e+00,6.313967493822199017e+00,-6.213359940826723715e+00,5.749182056035031074e+00,-3.663087729614708188e+00,-6.845656686795221546e+00
-7.261742671509927582e+00,-6.741810238898648500e+00,-1.759742816138023747e+00,3.288957486991384460e+00,2.622478286060826669e+00,-3.805925561418888492e+00,-6.613503099347984637e+00,3.732868625032025989e+00,3.034802510198622905e+00,-5.960522952967607146e+00,-9.265563833329455434e+00,-3.284334855574916556e+00,-6.545639235421143454e-01,-3.920222737118716605e+00,-1.121558913944183544e+01,-1.334550102254774195e+01,-9.943004276871036495e+00,-6.996043062513651378e+00,-7.323110932289986330e+00,-8.338282840662444073e+00,-6.957340983094052689e+00,1.424253411034844152e+00,6.125698345364146036e+00,9.632931367887533014e+00,1.098363359772719861e+01,2.005805326960542700e+00,2.090147014505959078e+00,1.465731478344907801e+00,2.951828220859229024e+00,2.103687663532761576e+01,2.218986757239925467e+01,1.541315603603242401e+01
