6.380390421477454765e+02,6.714747648236751729e+02,6.859749200516419023e+02,6.886340759064769372e+02,7.322453454397858650e+02,7.846301411305664715e+02,7.825431734872337302e+02,7.666006271904973346e+02,7.657293437887080927e+02,7.558816171158103998e+02,7.010717533836541406e+02,6.325878692556159422e+02,6.061720183097271502e+02,6.052437097705873157e+02
-2.934581942096883722e+01,-5.602713424737764569e+01,-7.195069875344948684e+01,-7.354234205963904003e+01,-2.633866405406672584e+01,4.826647511823782111e+01,9.055077120252693135e+01,7.713475162083813075e+01,9.582368007914615760e+01,9.016418275880863575e+01,4.726543722714069418e+01,-1.623298254605584034e+01,-5.665958898273559896e+01,-4.959112303421840551e+01
1.629836221281261288e+01,1.652134957188889786e+01,2.145427071986761547e+01,2.891225597290494775e+01,4.444217069688596666e+01,2.247459799215627640e+01,-2.131440964122716863e+01,-4.250831970304233920e+01,-3.440884128601277325e+01,1.355928085162899066e+01,8.243770589949627947e+01,1.204211497450436781e+02,9.497613680823283744e+01,6.694885329738380619e+01
5.325670140053618695e+01,4.918557636761582330e+01,5.208416581408562962e+01,5.617332000902223399e+01,6.294988481946946024e+01,4.128075231950894164e+01,3.881534843060273943e+01,3.544415043957342704e+01,2.054498349581793448e+01,-8.933043328437932473e+00,-2.908820685648517212e+01,-1.327725587349905201e+00,9.317134015893049792e+00,1.182849978446820316e+01
2.192312135787529570e+01,1.427170308592904746e+01,8.061545192976966590e+00,5.316408184705349704e+00,1.368331827536936984e+01,1.643356853025339248e+01,1.039578729833761628e+01,-5.265692347890881919e+00,-1.347641575318409934e+01,1.061038756039647168e+01,1.924920722333578027e+01,3.494791421139446186e+01,4.087044811666454081e+01,2.912361421811997886e+01
8.948955485752657424e+00,2.585891889225374385e+00,3.065060211446105853e+00,5.759565106564625836e+00,5.024635628116712383e+00,3.596763353700787036e+00,6.057562737013638454e+00,1.151702554256712396e+01,1.451329136192136993e+01,6.966566020897074551e+00,1.613878383502657954e+01,2.879900178877451111e+01,3.017532169071804304e+01,2.487884972878012491e+01
-4.562217138908298608e+00,-7.630808900325255273e+00,-5.809214913061364172e+00,-4.146705026548401563e+00,-1.371834627586139099e+01,-2.432554960886387008e+01,-2.473351284243009118e+01,-2.187444885365951563e+01,-2.313548067321053736e+01,-1.841224550739686450e+01,-2.677910359244988925e+01,-3.122804987177226010e+01,-2.331695269189194875e+01,-2.791746702958435122e+01
2.270792200381722026e+00,5.745391687300531736e+00,1.556551500046714764e+01,1.968596127198666323e+01,-1.898881420034646217e+00,-1.666066063122859831e+01,-1.932251186747498295e+01,-2.112235005094195373e+01,-2.604214650466497716e+01,-3.147770481121198571e+01,-2.150857941495961967e+01,-1.116119361895845152e+01,1.557362559593018148e+01,2.361633808577916227e+01
-1.339691768074643718e+01,-1.159188657513255194e+01,-7.056763431931518227e+00,-7.976551613970252141e+00,-2.325501491641787766e+01,-2.368437527461786019e+01,-3.153734154330187422e+01,-4.294563470050036358e+01,-4.534578369178841228e+01,-4.351387483065318662e+01,-4.341234256051433960e+01,-2.811704973556582132e+01,-6.843185468942849070e+00,-1.676621004444852181e+00
4.745769216468010754e+00,1.004685004401568449e+01,1.798896524210923076e+01,2.538200553638126422e+01,1.770963349428141953e+01,2.101197257844456701e+01,3.017296223014857759e+01,3.753899211298526950e+01,3.465740460585329430e+01,3.336726001763247496e+01,2.358630351496427124e+01,8.576023800797839769e+00,1.250156848884246408e+01,1.903210309256074950e+01
-1.879942985430367131e+01,-2.195266580343101026e+01,-1.727571868716373871e+01,-9.361060379789320152e+00,-1.862073247368628159e+01,-2.668741055904714088e+01,-2.210922463200993349e+01,-2.182097481459510391e+01,-2.253314540916364095e+01,-2.543958962622447473e+01,-1.861805391955688194e+01,-2.053472660770856351e+01,-2.118009433825864107e+01,-1.802431824515178249e+01
7.296844410362268718e+00,1.016043243587444067e+01,1.133498692992772661e+01,1.418426535572556091e+01,4.657177683140415247e+00,-1.966738257896035957e+00,-5.591337054102922366e+00,-7.524808756246293306e+00,-9.127397103855534155e+00,-5.396510563531021987e+00,-7.698296452846186355e+00,3.285462090891748677e-01,1.163183217008919801e+00,4.897513566592137657e+00
-7.713416738934760986e+00,-4.970709348159800811e+00,-5.033572208318799479e-01,-1.500011821774171805e+00,-6.069799890723643010e+00,-3.407602912830276498e+00,-3.860580582217420620e+00,-4.657942376020839603e+00,-6.310654044878508451e+00,-1.182097513408833578e+01,-1.525312050875374936e+01,-1.025689329544067263e+01,-1.108450843766170646e+00,5.685055522152337559e+00
