6.356427468442495865e+02,6.399944626735627935e+02,6.401775262136377478e+02,6.348658716239197020e+02,6.355172897383960162e+02,6.321880460234148131e+02,6.363825269317968605e+02,6.390248925491893033e+02,6.284930232373329773e+02,6.285949555512701181e+02,6.213569045854036403e+02,6.143459134927715013e+02,6.214855524471635135e+02,6.240003022732621503e+02,6.130072150588847535e+02,6.092019836000705482e+02,6.062805944992611558e+02,6.045215678878749941e+02,6.149907315972920969e+02,6.306830281576295647e+02,7.146292155104747508e+02,7.895255720418984993e+02,7.971868095899986884e+02,7.831495976945742541e+02,7.862986487910224014e+02,7.843913417504119252e+02,7.790258451625978751e+02,7.721657561313689939e+02,7.591712699652080119e+02,7.680428408588308002e+02,7.695082578817010699e+02,7.752388091787413487e+02,7.808588033187133988e+02,7.620125426425850037e+02,7.481731744496690908e+02,7.301340373850266587e+02,6.880350387462024173e+02,6.454303508666341713e+02,6.294841731426358820e+02,6.123682180376690667e+02,5.891952120198750436e+02,6.357987999536546795e+02,6.796330063882933246e+02,6.422294695656853492e+02,5.678861607008129795e+02,5.561152603595149913e+02,5.389942731991019400e+02,5.298380546704318022e+02,5.246687045554443785e+02,5.166224928186420584e+02,5.116039166284404587e+02,5.181488661011794647e+02,5.089153411774792630e+02,4.917263053416407388e+02,4.621073452100709460e+02,4.473581208359257744e+02,4.484770470563264553e+02,4.211355958964174420e+02,3.816568311496443471e+02,3.620938193557206546e+02,3.507812524844758286e+02,3.417948873661808875e+02
-7.168949110342579445e+01,-7.543985687655492711e+01,-8.242799678893159410e+01,-1.038504004299269923e+02,-1.196993722859822071e+02,-1.225862279594984443e+02,-1.234386583483415052e+02,-1.177274015405447471e+02,-1.189038047760529651e+02,-1.190182021382634048e+02,-1.295981935881395088e+02,-1.285904311836437728e+02,-1.262374413721074120e+02,-1.250207089140468213e+02,-1.287120215617075871e+02,-1.297133912666317599e+02,-1.314974591359210763e+02,-1.310952821831523352e+02,-1.249891216393242956e+02,-1.134499891191980510e+02,-3.916021609171340678e+00,8.335191563827984851e+01,8.637226063718115654e+01,5.521539867240606014e+01,4.155109496148403991e+01,3.855978400949859974e+01,3.735880774540591176e+01,4.157505627956922467e+01,4.939375999585782751e+01,5.289595250817926342e+01,4.486476898458028728e+01,4.927078455049685601e+01,6.204213796281329962e+01,6.133139372103234166e+01,6.748263787403739400e+01,8.916059303144953674e+01,1.003571631261255561e+02,1.039112962058454883e+02,9.565920352080527778e+01,9.198741732396973703e+01,8.325447319028592119e+01,7.904664264108640737e+01,7.469620755819761371e+01,7.832087390124394233e+01,7.998441016726744124e+01,8.241111510748564228e+01,7.521199370851667254e+01,6.789385605663969159e+01,5.060697927714906541e+01,3.540741710680190124e+01,2.401380323847489606e+01,1.950898974354469573e+01,1.954091626833066186e+01,2.372134236278147057e+01,1.893975139985503731e+01,2.322834045082245069e+01,1.667303925988319691e+01,2.285616094655645014e+01,5.035593451424902156e+01,6.067947355970456869e+01,4.836923735531826196e+01,3.327002306118119890e+01
8.092168910043621821e+00,1.798498486417808806e+01,2.930042514619298899e+01,3.048666191979503637e+01,3.765997405040101853e+01,4.213019077366768528e+01,4.300688087988593367e+01,4.699692135811383764e+01,5.445952706286512068e+01,4.865094355966702722e+01,4.625548808433535442e+01,4.926088571330436849e+01,4.989971510776004493e+01,4.752686449812980385e+01,5.267605600677551081e+01,5.025750896327596706e+01,4.369811023445143405e+01,4.934386132169080241e+01,4.880509797087086099e+01,3.847374714487012426e+01,4.655587331304131737e+01,-8.130489245965339506e+00,-2.882977046519549447e+01,-4.466246417382011202e+01,-5.898453395720981973e+01,-6.489164949429900275e+01,-6.838424640482250538e+01,-6.733548529835765351e+01,-6.230901780530771816e+01,-6.696384422081081311e+01,-7.128236005546401088e+01,-7.288556661339490006e+01,-7.503269221429457048e+01,-6.761720448950472928e+01,-6.021790820209838557e+01,-5.337299934928938683e+01,-4.776986971209073829e+01,-3.317098393248007682e+01,-2.899986844145622911e+01,-2.042977582159876704e+01,-7.206135669060493854e+00,5.510648677917713734e+00,6.347877016891841251e+00,-2.002973142073018131e+00,-7.442754764803574119e+00,2.994142287618279941e+00,2.373062016372889360e+01,2.570573175154600420e+01,2.297698902261610243e+01,1.894973436009821910e+01,1.528158949938192279e+01,1.325020189579993968e+01,1.415817754528074879e+01,2.011005837904414051e+01,1.993231088685379859e+01,3.426531232212420974e+01,3.552140667988729206e+01,1.550373857714504489e+01,2.493763867206500606e+01,4.987452025141214307e+01,4.392336391588965938e+01,3.383441051965395019e+01
2.501808201144329757e+01,3.584156190978860224e+01,4.736419457292656432e+01,5.415115751086658946e+01,5.950013223490103087e+01,4.841404015512809167e+01,4.979887988781960928e+01,5.092218626351687760e+01,4.953924481265030266e+01,4.576582338076174494e+01,4.919929558675727321e+01,4.854491201122107924e+01,4.302042948921716459e+01,3.813117778936866387e+01,4.416354068985127412e+01,3.980035944468919240e+01,4.377525319503867252e+01,5.055608127994099732e+01,4.739100215544259243e+01,3.750455858122587927e+01,3.620684466768550180e+01,3.780604645230143035e+01,4.409767678704673699e+01,3.478474437025982979e+01,1.740458388742735707e+01,2.898938239714230924e+00,8.753221666437749349e-02,-2.982113430742822757e+00,3.087093057132509699e+00,1.739064515217910500e+00,4.553641395855318130e+00,4.567639924767092907e+00,8.161478692185260897e+00,8.293662202562579466e+00,4.300527958614074997e+00,3.100989365145801813e+00,1.449203948493491012e+01,2.902949303280816196e+01,3.382169561332997887e+01,3.689011327903130422e+01,2.920981825490704509e+01,1.484568863972277519e+01,8.204673777184193995e+00,1.280102128656857907e+01,3.255070208491073203e+01,2.830119354045647384e+01,3.358437551567044466e+01,3.204853456623762753e+01,3.444752345750691092e+01,2.882322234237671665e+01,2.344573046349438528e+01,1.302072279158793755e+01,1.344037529076500448e+01,1.666343875581492284e+01,1.885521331078629714e+01,2.825308800486116212e+01,3.154643256808751772e+01,4.331682173260033153e+01,5.307034085310027649e+01,4.228460095808305397e+01,3.483696590556682793e+01,2.676680824210441045e+01
-2.298569349214048430e+01,-1.658003631020420343e+01,-8.312475882744017497e+00,-9.911558615002736161e+00,-1.057205071710186672e+01,-1.575052152767565872e+01,-1.744489851634475031e+01,-1.712099271130753664e+01,-1.868000992554149775e+01,-2.284987345052705621e+01,-2.058184778340089593e+01,-2.339077189214953023e+01,-2.697837021691267267e+01,-2.729114676411538198e+01,-2.242778472687064806e+01,-2.257886994900343325e+01,-2.492728983091150852e+01,-2.216621289060649502e+01,-1.945475630433394443e+01,-2.703637871795882575e+01,-3.260490885307479658e+01,-3.868059013504021948e+01,-4.899364112752976297e+01,-5.116123342307878374e+01,-4.423234617094374244e+01,-3.485393721488021157e+01,-3.323941319636745106e+01,-3.527263795996675100e+01,-3.129868239178399847e+01,-3.433921879494387497e+01,-3.483377119339947114e+01,-3.836606903835243543e+01,-3.652052118573503492e+01,-3.352896821512690195e+01,-3.102642452846245646e+01,-2.568483785427711297e+01,-1.412075572922861788e+01,3.645160992992455995e+00,1.179593205204108131e+01,1.330340466544855538e+01,1.799977763467771297e+01,2.686027755621213764e+00,-4.738234607305820134e+00,2.102847218494493742e+00,2.509380123821956587e+01,2.598159600345901765e+01,2.497741271564769505e+01,2.478375389829253095e+01,2.955696063253765260e+01,3.181667893968896621e+01,2.326485524984418163e+01,1.696871569475547403e+01,1.677466723374070767e+01,2.076134199762854138e+01,2.063544660807615116e+01,1.547070718987970039e+01,1.164186194463028201e+01,2.263983030601131929e+01,3.337484694396597007e+01,2.816056132147286206e+01,2.555481690672854711e+01,2.083313192644046552e+01
-2.793720855960674498e+01,-2.633543443166700371e+01,-1.903717198487259665e+01,-1.282484430096436512e+01,-6.874247415623411683e+00,-4.410817380905643681e+00,-3.166545092099145808e+00,-3.030680582995984196e+00,-5.192546462261901752e+00,2.744693168571849640e+00,6.104851880057363012e+00,1.469572680645869323e+00,6.128421565043545627e+00,1.292219052841909743e+01,1.420316899155454493e+01,1.468351753022023054e+01,1.046060570082063279e+01,6.767150104467082983e+00,8.075855648200164438e+00,7.787809031403662985e+00,-2.232649609798306756e+01,-5.054963299529329390e+01,-5.093574532320458559e+01,-4.094430518139937192e+01,-2.667550578026979835e+01,-2.689955845502579734e+01,-2.824044749696545864e+01,-2.289954515077040043e+01,-1.860215348570190486e+01,-1.977335117823275112e+01,-1.958103634060297793e+01,-2.256569552828801051e+01,-2.362889559289354935e+01,-2.873895509979414342e+01,-3.821191124782053805e+01,-3.923601157473133583e+01,-3.748094014843265853e+01,-2.494903583001195457e+01,-1.096124214696889432e+01,-1.377543562950951284e+01,-4.980296990577002703e+00,-6.047100745636758035e+00,-6.690574281956678249e+00,-8.944302741804927237e+00,3.122704059168900592e+00,6.947375094956390384e+00,-9.949297007383857139e-01,2.235591995759259376e+00,9.456273425042162728e+00,1.252346128551296189e+01,4.567584901612723236e+00,-1.656435323311839625e+00,-1.448348882083665856e+00,-5.869437772403776066e-01,-3.103538068419036122e+00,-7.520671959344445767e+00,-1.117114025082820916e+01,-8.103022176150499689e+00,-8.723657403185960391e-01,1.166809044539853701e+01,1.738862974554012197e+01,1.724321443685768429e+01
-3.812742587234278613e+00,-5.333818635655589446e+00,-3.365845511358546815e+00,7.365610233165491572e-01,2.494676175198066836e+00,7.362268004077963113e+00,1.600508266634604126e+01,1.582117664811352498e+01,1.065343194166249674e+01,9.179873122992672663e+00,1.254100810901569574e+01,1.309365198923622842e+01,1.084857459559461823e+01,1.722990539214843153e+01,1.932845598414535004e+01,1.873425623555243646e+01,1.452526871076160830e+01,1.351673388143779775e+01,1.366650778736780936e+01,5.464478035819571033e+00,-2.228371415281322498e+01,-1.969915074228148200e+01,-2.501118373098535841e+01,-1.881365088639193317e+01,-1.032331972551883581e+01,-2.681578150660183901e+00,2.258682311195782777e+00,3.394869371928197488e+00,1.649886882544758571e+00,-1.178597312879766434e+00,-4.407622942008308620e+00,-4.446115375601527475e+00,-4.364286475855326586e+00,-6.311614258146359902e+00,-1.701927911314773922e+01,-2.249680243289856207e+01,-3.061447072584770623e+01,-3.393543425688505977e+01,-2.619637307372096302e+01,-2.647310220612165921e+01,-1.948308362025623808e+01,-1.379662047020684668e+01,-1.067353181815099461e+01,-1.581075903195065635e+01,-1.217823049527503443e+01,-4.400102474964732835e+00,2.631055116683601813e+00,7.354900822812885153e+00,1.410507421433803543e+01,1.755757692118519131e+01,1.076985623543697912e+01,1.029084210667311616e+01,8.326063249376456810e+00,1.271935398650685389e-01,2.165829834418458333e+00,3.602464536173241028e-01,-1.978876022369434828e+00,-8.164834203770321430e-01,1.969022970027995534e+00,3.622549569644307965e+00,8.787376227448385535e+00,8.061786264126569179e+00
5.850382030323003413e+00,5.612740108490090307e+00,8.407947231057974591e+00,4.653878701453832534e+00,5.415202450948244817e+00,5.916014424431348395e+00,8.728001176451241960e+00,1.148860128678830606e+01,3.821022817437945918e+00,2.540203656899264750e+00,9.203562391642373441e+00,6.407249219144151908e+00,4.838933459920595759e-01,4.796362789546076755e+00,6.837732991979091679e+00,5.258290163396178940e+00,4.064227205139462562e+00,7.175563271159319356e+00,9.349336204394242955e+00,7.469372432422527464e-02,-1.263414705503187641e+01,-1.542457422595997940e+01,-1.518956384034034635e+01,-9.085606488829954808e-01,1.092242974496659791e+01,1.624840023811326262e+01,1.275750907483614149e+01,1.851574849433258407e+01,2.419257371835984927e+01,2.316256432797890596e+01,2.478993614042469318e+01,2.213523529622337094e+01,2.146834723007943069e+01,1.410190716998176441e+01,7.208670186507738720e+00,3.821822718955917075e+00,-5.571970277946830308e+00,-1.439664666403957050e+01,-1.676902338323251129e+01,-1.723609602026527199e+01,-2.028731226225452389e+01,-1.886231635406075213e+01,-1.470918773034938631e+01,-1.789478796084534196e+01,-1.485646322283023402e+01,-1.668132958541302813e+01,-6.118616527765199820e+00,4.142362869530783698e+00,1.969921743466453101e+00,3.246216385836525831e+00,1.088916503303997985e+01,1.469457929798820750e+01,1.034236309033683554e+01,1.007026137734596105e+01,7.212927027620096965e+00,8.553156405417656316e+00,1.851852883841065278e+01,2.323286588084125270e+01,1.067004740973868948e+01,-2.548064824817606322e-01,5.076487890389296709e+00,8.597482665123694190e+00
1.654584500787972257e+00,-2.327826904031356836e+00,-7.602934001481347792e+00,-4.006537863579565872e+00,-1.581888756363909465e+00,-5.518906298831600665e+00,2.372145757407801980e+00,6.699121114840224323e+00,2.266365443072560382e+00,6.186413213259569943e+00,5.199899098955860666e+00,7.830561372501826156e+00,7.775688695729837008e+00,9.806207259206548343e+00,1.551461017160933764e+01,9.989277011220867308e+00,1.016340149341442256e+01,9.368706782392763444e+00,1.531200950663924232e+01,1.460433826033259308e+01,-1.566722233213392990e+00,-6.594368990762234262e+00,-3.063154375338085433e+00,3.698023228687573827e+00,6.745213985027088022e+00,7.297047185117024881e+00,-1.389211196634754675e+00,-9.072540182777995454e+00,-9.012704625325635988e+00,-1.181031316433922562e+01,-9.449473143017137033e+00,-7.510170298007878387e+00,-2.388625714837647074e+00,2.073654349737266145e-01,3.275892476585962942e+00,-2.553925440132958524e+00,-6.404615094935603103e+00,-4.520720945345490627e+00,-7.140658015238257050e+00,-4.832158601889865679e+00,-6.251968667809769897e+00,-4.879422670092688818e+00,-3.624787395247756727e+00,-5.029181654379234701e+00,-5.682059256788383195e-01,-9.002126040107339966e-01,1.933115490130757896e-01,3.414878994131287371e-02,-2.802024422538259785e+00,-2.177658725044897992e+00,5.095840801903132267e+00,9.467877144429493796e+00,8.238201668884995499e+00,1.427207058368133730e+01,1.551047458003141344e+01,1.639062118984577765e+01,1.550523198459425167e+01,8.337712505258121354e+00,1.610727757938603455e+00,-5.524483637325290353e+00,4.023114062257160395e-02,1.025403067315042049e+00
-9.654567319414015802e-01,-7.121806970541404880e+00,-9.352835931959305071e+00,2.394237779032565960e+00,3.108448820283144620e+00,-5.049706625933017889e+00,1.526821745459237434e+00,6.511800343945994385e+00,5.076187325956803775e+00,7.081304999906961051e+00,1.109480652213427199e+01,9.671295550426474819e+00,8.175080347619918086e+00,9.889861540195898471e+00,1.010012585888824077e+01,6.860895461498801140e+00,5.069766940616845297e+00,2.490892837727280540e+00,5.674205708590656094e+00,7.572928286913481521e+00,-1.430004279320300498e+01,-9.876949173757070710e+00,-1.085086434128153599e+01,-2.989154511891289445e+00,-1.997884479429641758e+00,-2.929442682837454459e+00,3.127125654338213101e-01,8.621144746717241958e+00,1.107737339968502610e+01,1.051367877739845724e+01,1.228073460757235758e+01,1.100315407827042158e+01,1.499483121406363395e+01,1.701405226321534769e+01,2.250363306593046886e+01,1.855169254263818956e+01,1.830103214993238936e+01,1.486637074973154071e+01,1.293599349129853415e+00,-1.402644893708054008e+00,-7.181927090465030084e+00,-1.315536262328473960e+01,-1.705420021618835591e+01,-1.660635294930929717e+01,-1.410617606506735200e+01,-1.373409478647956661e+01,-1.205647696870265762e+01,-9.468904290797283352e+00,-1.355012374499839822e+01,-4.763993828533473085e+00,-2.058474762159453686e+00,-3.804891042936598744e+00,-2.333174846310374306e+00,3.641254297471524737e+00,9.525596231892180299e+00,1.620979881648001708e+01,6.731637508719689578e+00,-1.553801397304216403e+00,-1.233429788052677267e+01,-8.120268404393121031e+00,-4.185720243174756439e-01,2.744357391229616638e+00
