6.092745840102102193e+02,6.054857034458013914e+02,5.861340004737330673e+02,5.851902072895402398e+02,5.778939653495839366e+02,5.760669985824399646e+02,5.682351592891371865e+02,5.699127963265671042e+02,5.792251974097304128e+02,5.856781051788935883e+02,5.921434979976540944e+02,5.964516126897952972e+02,5.918158473555731689e+02,5.897306282644417479e+02,5.815854438201608900e+02,5.773987331019529847e+02,5.816519857378686993e+02,5.767540970665032773e+02,5.922685226721650906e+02,5.892677812698809703e+02,5.916448534361825295e+02,6.036983562675760595e+02,6.053464818198308421e+02,6.095345264880579634e+02,6.144768544591402133e+02,6.109189050892935029e+02,6.079068161889899784e+02,6.085796269963949499e+02,6.171712857086984059e+02,6.282993531329298094e+02,6.168337572130656099e+02,6.078532930955964275e+02,5.934070197633436692e+02,5.915865068394024320e+02,6.035696829280220754e+02,6.015239110743974607e+02,5.676217286433123945e+02,5.509455555093225030e+02,5.490507558758621371e+02,5.495954988175508333e+02,5.562055135591105000e+02,5.644402054637924948e+02,5.608471785835840819e+02,5.690595852657862679e+02,5.624043189945798531e+02,5.459761062509846852e+02,5.217701073120147157e+02,4.946892452850331097e+02,4.650474252838419602e+02,4.503602259944811408e+02,4.473741923198623454e+02,4.540185987329213049e+02,4.545297177359269654e+02,4.599233462855391394e+02,4.544080375374231267e+02,4.530297632678559125e+02,4.644552887349242383e+02,4.660922654901202691e+02,4.672271002706015679e+02,4.761303493638915256e+02,4.786423577027597958e+02,4.704029507348163293e+02,4.589377625009993835e+02,4.476196624292599608e+02
-2.474957500384514475e+01,-2.796234642242202284e+01,-3.618621638186663603e+01,-3.017840531194064724e+01,-2.948019751135051081e+01,-2.840285489026873478e+01,-2.861243880429926634e+01,-1.656697063624190847e+01,-2.027894998184333275e+01,-2.727482742667099558e+01,-4.045118443514191853e+01,-5.058633480713251629e+01,-7.077784941520599205e+01,-9.165307518240700801e+01,-1.048757703944460928e+02,-1.044357376272542979e+02,-1.100022591408687020e+02,-1.152166585216709223e+02,-1.054459533346254716e+02,-1.083631440387431439e+02,-1.127654603311778345e+02,-1.182710450337510792e+02,-1.201940490394188572e+02,-1.206765310457417399e+02,-1.232745315056250917e+02,-1.220107545335644232e+02,-1.227852549067580981e+02,-1.200328190670440165e+02,-1.163088766825996743e+02,-1.025235583265777848e+02,-9.694024998088399059e+01,-8.906461652028880849e+01,-6.875993392314683206e+01,-1.627370049657569240e+01,3.468428994906198426e+01,4.189620580671562777e+01,1.361404352228436920e+01,5.747977259299103636e+00,7.181772270068425890e+00,8.378112227569992854e+00,1.284645221362966083e+01,1.676286385281980529e+01,1.467521895431419487e+01,2.466408248334065689e+01,4.363508244198266084e+01,5.475725702060733369e+01,6.088493538735728805e+01,7.018508215891637292e+01,8.194133622684034890e+01,7.922336935257071389e+01,6.378967322238628412e+01,6.009173004171192645e+01,5.552742392286366169e+01,5.569037996641251453e+01,5.531855981697242441e+01,6.106040728822601693e+01,6.579294811263824272e+01,5.169630421059291336e+01,2.771315391289889618e+01,1.129263301300877131e+01,8.110924623175414183e+00,1.659899830950256217e+01,1.782510927988354865e+01,1.307564605502406785e+01
1.410420005906059160e+01,9.901237752282227689e+00,1.058635442413514127e+01,1.691117741741624769e+01,2.184257404468165475e+01,1.528777301102706687e+01,6.934161188022290645e+00,8.556411465782341352e+00,7.445023831557595173e+00,-5.253943864388618934e+00,-5.719127968126358041e+00,5.750109571325113800e-01,9.392398350726933742e+00,2.167896212664307853e+01,3.297600383953790981e+01,4.044281148691412398e+01,4.558958711345310633e+01,5.446521755570304180e+01,6.287379156982580497e+01,6.381343934742282187e+01,6.496470891607398812e+01,6.320524604699852489e+01,6.689929630754950551e+01,6.756539634249210735e+01,6.305302332100644236e+01,6.641458525566568483e+01,6.537063296528560841e+01,6.824930696605345304e+01,6.347431695176740618e+01,5.497479744921331246e+01,5.259778010768500423e+01,4.596849671531344939e+01,3.567627925089998087e+01,5.944871404655251013e+01,7.455150588236355702e+01,7.783439863652262147e+01,8.841792466699484976e+01,9.411013716844337296e+01,8.901326033077234001e+01,8.961092136775165784e+01,8.057174668649722094e+01,8.651715984553845828e+01,8.126868064573046979e+01,5.651439930856687255e+01,3.530453963367847336e+01,2.493122627021888960e+01,2.348876274336154779e+01,2.530180580405527380e+01,3.808184439676568900e+01,5.330552651254107133e+01,5.338035996437808706e+01,4.873800437512767303e+01,4.954895157878573997e+01,4.991766844849026086e+01,5.117928681126839052e+01,5.009615237576804248e+01,5.309483364481568657e+01,5.293707747018272869e+01,4.933562539871203967e+01,4.205485612303206011e+01,3.196131782612083327e+01,2.878251421765448725e+01,2.471345586253285731e+01,1.407789737061571955e+01
3.032879660818098699e+01,2.895239452360259946e+01,3.425962351604556488e+01,4.891982965262548078e+01,5.562516950079476885e+01,5.725198495056758929e+01,5.651990175819770457e+01,5.994016185026428900e+01,5.552526550462941657e+01,4.669006898614422596e+01,4.387824789360978883e+01,3.980949731990527596e+01,4.391703407118305336e+01,4.722908395632241252e+01,4.966329225201873498e+01,4.005492076659521672e+01,3.314461996235945662e+01,3.164909772860498549e+01,2.585524742603923087e+01,2.674844076438353113e+01,3.326000380166929915e+01,3.307796444905228128e+01,2.678300314271318427e+01,3.065158856663987663e+01,2.715423164553050128e+01,2.465577116034410921e+01,2.138988882993180596e+01,2.066552325565365322e+01,1.865731538626471320e+01,2.098446877032494839e+01,3.049185900131391946e+01,2.906667073272537394e+01,2.409895586656073263e+01,4.188189803805501299e+01,4.216148043506574794e+01,5.102342698516763875e+01,6.341068301552687103e+01,6.660808792198601225e+01,6.725717152553983169e+01,6.913522564842006091e+01,6.070884673892468442e+01,6.647471151114424970e+01,7.062867199313345168e+01,7.458338100906721024e+01,8.704528906735032479e+01,8.533933560545710861e+01,8.150762619799814956e+01,7.109245359984942070e+01,6.634192490120932462e+01,5.639729223736939190e+01,5.306652850663380150e+01,4.644081606999639433e+01,4.178367700333645729e+01,4.418575615909072241e+01,4.626445743797371790e+01,4.225952518637660660e+01,4.239618131213808994e+01,4.229361758137628158e+01,4.664476484685992830e+01,4.025342551948364189e+01,3.249366625665062713e+01,3.391882928184716661e+01,3.579022895601423926e+01,4.549238083715665937e+01
-2.803250301229036978e+01,-2.910196976710952654e+01,-2.721320575239591122e+01,-2.884226869725837972e+01,-2.971486207648789701e+01,-2.888705444207045758e+01,-2.526463256107560795e+01,-1.918354308528796537e+01,-1.376752615458954310e+01,-4.930627435985961426e+00,3.079215064227728949e+00,-2.192788936938505184e+00,-3.675870682325546035e+00,-1.102915580934258699e+01,-5.424079712233399242e+00,-5.209396711368842858e+00,-3.210286751974257058e+00,-5.040851542153534481e+00,-1.432254723515822192e+01,-2.376134842745352671e+01,-1.838973943666675126e+01,-2.016324568654681926e+01,-2.034539013367664850e+01,-9.807931137113769182e+00,-1.441064498405670946e+01,-1.754664535069433740e+01,-1.509183886924258289e+01,-1.661638846370937372e+01,-1.890747612935284749e+01,-1.453352882593976858e+01,-1.243606670982607554e+01,-1.864624961353549537e+01,-1.594660726136667250e+01,9.655759340798415469e-01,-1.281562013957910295e+01,-3.537924699832420572e+01,-3.761659148491170868e+01,-3.371931615178702657e+01,-3.288067325811172736e+01,-3.405207347906352311e+01,-4.101553286865028980e+01,-3.737160154977015480e+01,-3.283817206016861689e+01,-3.604101434945118143e+01,-3.179711580344890365e+01,-2.716475776949176080e+01,-8.584297664463530708e+00,1.159653344464078906e+01,2.266962669704544453e+01,2.095314321567879645e+01,2.760951207108701766e+01,2.602935752904617317e+01,1.666958465110977272e+01,2.419026288402792346e+01,2.880216954769227655e+01,1.926905375701640821e+01,1.178126384701012697e+01,1.184778812620473154e+01,2.244455398496947396e+01,2.275661096983733955e+01,1.783606207787042663e+01,1.868215023404047059e+01,2.114367209125058977e+01,1.816987335104807499e+01
-1.716318951516296210e+01,-1.194603372823668863e+01,-8.569907163214370627e+00,-9.758826729177881631e+00,-1.635348545256688624e+01,-1.710708254694241504e+01,-1.079718251355970793e+01,-1.337208276964315345e+01,-2.100631136155776346e+01,-2.451541823439417200e+01,-2.151526529733555293e+01,-3.060062782461673692e+01,-1.979308944461763531e+01,-1.248378228552017610e+01,-5.164141612427469497e+00,-5.097654304813603598e-01,8.448256198708033793e+00,9.327485181332972886e+00,9.461580596706912871e+00,7.990449588519012991e+00,8.952908249829002685e+00,9.614736591383925557e+00,1.420578732621252627e+01,1.449229026609816984e+01,3.197732065030747250e+00,1.064315622556577878e+01,1.699203883821980909e+01,1.064159230539133816e+01,1.070492554926335060e+01,1.134920971233884401e+01,1.686970853327423470e+01,1.105824214677456752e+01,6.005354174592192784e+00,7.651275699484576975e+00,-1.630485954449334862e+00,7.109344605410630180e+00,8.736189077000524605e+00,1.313540497837233900e+01,1.814801530837289079e+01,1.616143601708318300e+01,8.300443913368715343e+00,9.617293155651584158e+00,1.444156354819301669e+01,8.316274729090874729e+00,-6.368177184097439714e+00,-2.116283322175627291e+01,-2.286393598359314794e+01,-1.345716139641676179e+01,-7.036208248292391332e+00,-1.495387949416945972e+01,-6.635321176637553720e+00,-5.851898838862754637e-01,5.875952529691369497e-01,-3.815116365815839128e+00,3.368183827702122990e+00,4.012795140961578966e+00,-3.948463646066421973e+00,-1.543631505096310530e+00,3.300332235997985642e+00,-2.855009718291114496e+00,-5.682152654542822035e+00,-6.709775116435443110e+00,-1.148473464226909435e+00,7.852085469375918336e+00
8.739959185922129947e+00,9.428045481141268169e+00,6.190702849603965774e+00,1.028155885202964903e+01,1.205564433883922959e+01,9.984338061679837395e+00,1.182088716200546941e+01,8.703324600416673107e+00,-1.008228370750077874e+00,6.113963125936695553e-01,5.916429728756703810e+00,5.990571442629331500e+00,1.012437791842079804e+01,1.710819013558624135e+01,1.529772572052826085e+01,9.544836892727101230e+00,1.541745275719954833e+01,1.429521585969684594e+01,1.073173497134825460e+01,7.689292631548291013e+00,6.761895774146053917e+00,4.370417658008115325e+00,1.400609727991160369e+01,1.281880554328954247e+01,6.115257992602053605e+00,5.889287414158021150e+00,3.286120889008270929e+00,3.044294083971128551e+00,6.186196471716206347e+00,8.100071796394173518e+00,1.747033526328625186e+01,1.881791312020614626e+01,1.571267123818599032e+01,2.927980774482662252e+00,-1.880628369031067137e+01,-1.878989559807111220e+01,-7.814802999129124572e+00,-7.224224051225540677e+00,-3.707736061307005393e+00,-5.568267571262999205e+00,-6.735223163125729329e+00,-8.950034247954420152e+00,-8.239359479649586149e+00,1.857826651406801366e+00,3.968960182782821366e+00,5.754412924949989794e+00,1.836715876485479626e+00,-6.281025725383830860e+00,-1.055538626006742220e+01,-1.268742119492676323e+01,-7.244785217084471540e+00,-5.721667831649623892e-03,5.017700127142074251e+00,-1.264084088605324174e+00,-2.523957933363466299e+00,2.103930309671262933e+00,5.592414243910935667e+00,8.198682537488847899e+00,5.994037882019876307e+00,3.421436810417549879e+00,1.358143923325853208e+00,-1.312218433364271464e+00,3.400837701174237893e+00,8.931611614451867354e+00
6.030829806568763551e+00,8.886449718083106575e+00,1.431512117202708367e+01,1.130306020498355224e+01,1.008929381476725773e+01,1.151093644984334219e+01,-8.188366657294871009e-01,-3.166753183802844873e+00,-3.385315859749491896e+00,-2.943328279331622443e+00,-1.275054677914205126e+00,-6.449021717536740361e+00,-8.395025311887017949e+00,-2.778513251793321537e+00,1.665181682392296247e+00,1.974206488512911362e+00,1.923789872973307613e+00,8.406356326784763411e+00,6.679836178405943237e+00,4.794373685352093517e+00,5.319032409164835329e+00,9.036680251348739645e+00,1.051704134799205548e+01,6.491970276037719145e+00,8.986901726546854263e+00,1.078431150559112162e+01,1.713976728143566675e+01,1.332656738173745659e+01,1.879271214881300267e+01,1.517502632771925875e+01,8.226171768165546183e+00,8.711604555224184310e+00,2.925790122362082801e+00,-1.322811638753834629e+01,-3.275597280438694270e+01,-4.378134869478575553e+01,-3.148913850701131523e+01,-3.141572142139451529e+01,-2.887508197256622111e+01,-2.758070652121292454e+01,-2.995328376794872582e+01,-2.668952847623859981e+01,-2.781004523963692776e+01,-2.950478066368706820e+01,-2.823851491817368142e+01,-2.313071770734279298e+01,-1.965443505263203505e+01,-1.859797936402384622e+01,-2.047371836307090120e+01,-5.888403050378309800e+00,-1.235328671135743406e+00,-3.869683357108200994e+00,-3.099412414860152509e+00,-7.274042225428193120e+00,-7.608464128183380026e+00,-6.060761524421481639e+00,-4.720068360959554177e+00,9.918768384131679827e-01,1.227596514839025987e+00,4.330897245424163877e+00,1.962283820191554451e+00,5.163988335937604646e+00,1.635089052601941972e+01,1.545352947189761750e+01
-5.314782165671315006e+00,-1.316534619034567810e-01,5.518921354722406747e+00,2.343866967754545616e+00,-4.374693307529464725e+00,1.755361614852763541e+00,-3.294090625442309239e+00,2.595957494576029978e-01,8.846289588437006302e+00,9.264374217211102547e+00,6.508476172629256595e+00,6.237406027318384005e+00,8.059097607925721718e+00,1.604930646858503351e+01,2.171360651878082138e+01,1.844770010056235776e+01,1.235178253029318718e+01,1.940431048685163518e+01,1.418046382858559440e+01,5.978148114492682907e+00,7.303143847115631360e+00,6.938883714600191155e+00,8.922765986723447895e+00,9.307943610872483120e+00,1.143912665135996320e+01,1.481668020749050463e+01,1.413738332343718973e+01,1.162208555455156045e+01,9.393170179723798086e+00,7.314718008261531956e+00,1.923443571689638532e+00,1.070439131931630428e+01,6.346937587719112095e+00,-1.206513033015155045e+01,-1.616775787619504712e+01,-4.722483631731390297e+00,1.669595212600071488e+00,6.351612467653806604e+00,4.167033577852341963e+00,1.472986237035698975e+00,-3.765658881254585477e+00,-1.082162334850651497e+01,-1.177824191610607940e+01,-1.854068701075885617e+00,1.772287119900183505e+00,-1.319598283577851383e+01,-1.801524584730551481e+01,-1.472363032632803481e+01,-8.462497140544233076e+00,-6.130121402064203195e+00,2.986131120623523483e+00,-2.931086008889436822e+00,-4.224906632597758005e+00,-3.535428968087749979e+00,-5.106475114571434881e-01,4.630665593446686046e+00,1.501241417679989754e+00,-4.603832796653296811e+00,2.130481359983946277e+00,9.573631149941800089e+00,7.978245085420576643e+00,1.050577939383706649e+01,1.562016885245659026e+01,5.509566386696242546e+00
4.811091644780863597e+00,8.302204352454360503e+00,8.881537312172653742e+00,9.817433893042054605e-01,-4.397841341514697078e+00,5.039311751906738301e+00,-2.283497427201344188e+00,3.691050875681374799e-01,-3.028398978679777365e+00,-6.425508568784456642e+00,-7.026722679416779194e+00,-3.551091422226050565e+00,3.442646383925435760e+00,3.914280036774790972e+00,3.945621252200557372e-01,-3.902415607613376913e+00,-1.618432939054528230e+00,3.473202867243741387e+00,-1.179161883731568272e+00,-2.147872709203618058e+00,7.849811720107661372e+00,6.254004127622297737e+00,8.118682420658524634e+00,4.388688602523712845e+00,1.125830301576530346e+01,1.250272248604182934e+01,1.295853149123711745e+01,2.224169554699847140e+01,1.871416336072978481e+01,9.925656749075267626e+00,4.534448570501876219e+00,4.449707172834864721e+00,7.862779681648818908e+00,-7.146977828385169040e+00,-1.028978805436809374e+01,-1.245913253789041875e+01,-1.765375541816818838e+01,-6.541241859806234515e+00,-3.510634491399014845e+00,-2.765908203316963743e+00,-8.086069692752042570e+00,-1.011833903158728276e+01,-6.028273442189158615e+00,-1.871589863246747809e+00,-3.313191289834342967e-01,7.266398409407712755e-01,-2.707684251781978801e+00,-1.048215898997804274e+01,-1.058243810398748153e+01,-6.835562678701487371e+00,-5.371795110566167430e+00,-4.176358337625187822e+00,-4.695789263187331031e+00,1.129228484340127237e+00,-2.537235630182282708e+00,-4.686873330965269702e+00,-8.190888187353536409e+00,-1.070798706740199435e+01,-4.924537313407599370e+00,-3.807217790499120902e+00,-2.102735573927283497e-01,8.620731267183055380e+00,5.599495804795861176e+00,-4.293694460102166488e+00
