5.915562501627232450e+02,6.029747194152789689e+02,5.905505468108034393e+02,5.810640025680309009e+02,6.457741871563400764e+02,7.431549108507640540e+02,7.613199102651534531e+02,7.283715671823513276e+02,6.557001713905684710e+02,5.268756304408010465e+02,5.877478072293210971e+02
2.209018041535398424e+01,1.503230664328097177e+01,1.095613633264300368e+01,-7.791692940707481974e-01,3.168228346828706066e+01,5.979913626099231294e+01,5.977093272058678508e+01,5.906239660874167896e+01,8.922839515814732181e+01,8.704418491281592196e+01,5.831822540971522528e+01
1.780497379809255065e+01,1.816136052343357932e+01,1.622705368590241903e+01,1.529163784361269407e+01,4.522794432903910433e+01,1.703334909451103840e+01,-2.159801753487977205e+00,-5.545610797029279837e+00,-1.066626996335042321e+00,4.572357191606651128e+01,3.873657088376863555e+01
3.670312045408638824e+01,2.957926527629696523e+01,1.898386549243136301e+01,1.383734308801087032e+01,3.850940968506419892e+01,6.687209309138452795e+01,7.371447815519897517e+01,6.898640813396946214e+01,6.403910093964998396e+01,5.008347318337689558e+01,6.229389989541775208e+01
3.371286012585575520e+01,2.732291359873457992e+01,1.981508044612978381e+01,2.116246526435223529e+01,2.611317198473322776e+01,2.296071041219371978e+01,2.255494253880372924e+01,2.258121008062119017e+01,2.714362551674692980e+01,4.013776646418358496e+01,4.562227892205429214e+01
3.171587484462884987e+01,2.374155624585822011e+01,1.385765572646082688e+01,1.381913928216123111e+01,4.047389849779341908e+00,-1.096970085821492802e+01,-1.948535182776372920e+01,-1.417306686688502104e+01,-6.144222021722013594e+00,1.350670337883070360e+01,2.587241958187484414e+01
-1.597677698391236589e+01,-1.442011976082645930e+01,-1.230620703225163126e+01,-9.617662233575885011e+00,-2.034263910931480268e+01,-2.347537900863357052e+01,-2.388432305463619443e+01,-2.345775970656096376e+01,-2.363464029187404947e+01,-1.366131175704299316e+01,-1.051954099544031607e+01
2.430167198533366602e+00,2.707282814181883879e+00,4.539860885352638320e+00,1.499139117176790670e+01,4.249728906715382948e+00,-8.601630522151451075e+00,-1.459789246611863689e+01,-9.255374268978675545e+00,-9.084838734772244351e+00,-3.793392419895193601e+00,1.459197260815954422e+01
-4.521602548938956190e+00,-1.878142334339594655e+00,2.819302534438626218e+00,4.863933591931138167e+00,-1.242068865583950554e+01,-1.875052311515322145e+01,-2.164544349552420499e+01,-1.478434829993975441e+01,-7.599262134528601997e+00,3.473948410748119997e+00,8.260727539060509272e+00
7.752132108000500565e+00,1.393209985158851083e+01,1.839057235546287217e+01,1.078912079284687486e+01,-1.143896673026950239e+01,-4.176388389730668393e+00,-7.173581551397503198e-01,3.745031472930393512e+00,9.903563588156691466e+00,1.072997444962549629e+01,1.747258570261261568e+01
-1.259915858826328616e+01,-1.347600534863319055e+01,-1.374583120803803027e+01,-1.510646990811143198e+01,-3.405157671095275873e+01,-4.067317608300274401e+01,-4.089879729632664862e+01,-3.720323848322563265e+01,-3.076363950303565176e+01,-1.297926374141316685e+01,-2.174862278661785275e+00
-7.917524490448629493e+00,-4.908736169109566561e+00,1.466244809614752231e+00,1.019991657096515514e+00,-6.577615447862493525e+00,-3.651784625693090369e+00,-1.515230793985375302e+00,-3.904400246247490713e+00,-7.888292892188841776e+00,-3.952701661014421219e+00,2.079744515882583134e+00
7.894570976856651878e-02,-2.816190133236351478e-01,1.141414244780287301e+00,3.140946267819838766e+00,-4.019806485312855671e+00,-6.072890896175382025e+00,-4.271384010535875575e+00,-2.954519451356367288e+00,7.459899647656950128e-01,3.863825717642195734e+00,6.519442039979741921e+00
