5.512751982751003652e+02,5.714316631912997764e+02,5.785826486562442597e+02,5.852779516046964545e+02,5.977110518506251537e+02,7.512719185670023307e+02,8.061040412784932414e+02,7.687914843559224209e+02,7.506043644099819403e+02,7.857767058976011185e+02,7.655731835308821474e+02,6.746319066888405587e+02,6.081148296194128307e+02,5.640565440466706377e+02,5.341221333218805967e+02
-6.448590599657120492e+01,-7.222745360574134565e+01,-8.124080003928540350e+01,-8.308464141853848162e+01,-7.819046762049188715e+01,2.581904150801626940e+01,8.178849704974484780e+01,1.309549362985096934e+02,1.187909325043063546e+02,1.199307744131478444e+02,1.243236310039324195e+02,1.177255640956940113e+02,9.090487804305107034e+01,6.043545651758945780e+01,2.792817596490398557e+01
5.771606458608374624e+01,5.970456499368499692e+01,5.800889390765333786e+01,6.121913896191202298e+01,7.522602551797413639e+01,4.354495816064749647e+01,-1.204837868810787249e+01,-6.074812593966800023e+01,-7.279396311006999554e+01,-8.820442936997666550e+01,-7.526793546306836902e+01,-1.597233017737820404e+01,3.661034109132523895e+01,4.359364474679793489e+01,3.060375573793059090e+01
-1.672407048859477552e+00,-1.102402870838671767e+01,-2.186255506800789306e+01,-2.369622407097536154e+01,-1.273847692848734425e+01,-8.581897392116253798e+00,2.016308146414063973e+00,1.949544164178736594e+01,2.513659222598827903e+00,4.025531768815886480e-01,4.766370970119963246e+00,1.635939197390121080e+01,3.847850579347218059e+01,5.302494113549082044e+01,5.260035555416956043e+01
2.845857871604255962e+01,2.678137371894119312e+01,2.265994731738513934e+01,2.149755625783884128e+01,2.702585211615947713e+01,3.446081574399266856e+01,1.329385558401891210e+01,-1.056602197183520175e+01,-1.065280408378362687e+01,-5.581977644121590920e+00,8.084258209744865642e-02,1.276580188432337337e+01,2.667823893406046309e+01,4.093283659202815272e+01,3.817377222703693462e+01
2.734615221464117241e+01,2.944473489775784714e+01,2.525147751689355857e+01,1.481362345953215254e+01,1.091599057379268345e+01,-1.245895373958367136e+00,-8.621380253861211429e+00,-1.104352558194162093e+01,1.836588677367955391e+00,1.645999827883598599e+01,2.429669734260443903e+01,2.983699400846684568e+01,3.100728674397750240e+01,3.561272871283092911e+01,3.992205430460346349e+01
-2.013426595107468131e+01,-1.834179119513968814e+01,-1.059743561623459840e+01,-7.144745537646937983e+00,-1.018944550213717903e+01,-3.328429522022273090e+01,-2.720939524261833142e+01,-2.111939016917313694e+01,-4.612575483932094933e+00,1.486688763867287655e+00,4.124988408725645428e+00,1.402238768609959152e+01,1.334814503782631867e+01,5.289985750517342211e+00,6.411653372859577260e+00
1.873796589109242916e+01,1.709701299721080048e+01,1.439982664144133651e+01,1.524952920416290780e+01,1.549725556450162856e+01,-1.638687618693199965e+01,-2.222070076231109681e+01,-2.081572011150069201e+01,-9.407416766737553004e+00,-7.381110815061388664e+00,3.272762882715692712e+00,2.117563778104787531e+01,2.304374355778673689e+01,2.108123123259360199e+01,1.532358267222714332e+01
-5.858195009843591095e+00,-1.130906010688276631e+01,-1.197967636500833422e+01,-9.321904224560498164e+00,-9.734943987178469982e+00,-2.799047387920229824e+01,-2.005775412400224411e+01,-6.485155798546600181e+00,-6.859054843909199839e+00,-6.174146449186038055e+00,-3.073331242567677979e+00,9.126131839276570901e+00,1.781955245824527623e+01,2.173517315416547291e+01,2.283650921494403008e+01
2.307892550387305874e+01,1.630703820979316276e+01,9.442335974212173966e+00,1.158646331590018264e+01,8.311237661363747975e+00,1.449820788955322470e+01,1.870846081651977499e+01,1.679346290612376436e+01,1.925464147411158677e+01,8.440670689713977382e+00,5.741735237146436965e+00,1.500174467897659980e+01,2.000558905746387950e+01,1.565828825962743664e+01,1.955069981495478970e+01
-1.389136110359638820e+01,-1.544724641562313394e+01,-1.755429262431702142e+01,-1.413310251255895622e+01,-1.663079821468813435e+01,-1.922080930725587322e+01,-1.953236525260552625e+01,-1.783951318913584316e+01,-1.870947783833053890e+01,-2.116463800824239883e+01,-1.734389380162237515e+01,-9.413632258460566504e+00,-1.203290245326066454e+01,-9.806508572744917274e+00,-4.845410636793179293e+00
1.356508487941182750e+01,1.635247990581130040e+01,1.533385728368810952e+01,1.372429928338506500e+01,9.385176616285795248e+00,-7.619955564653754010e+00,-3.302743304165931093e+00,-5.683528869247123971e+00,-4.822779790403019184e+00,-9.583123402006323843e+00,-1.553326504812941344e+01,-1.388566553969084794e+01,-5.779782307757413307e+00,2.260449452160520956e+00,3.315066540309917542e+00
7.019454865560159185e+00,6.862292540430559029e+00,2.070807126315919788e+00,1.696644615993367466e+00,-1.424932569970627450e+00,1.770995494731737452e+00,-6.494496653727741098e+00,-8.845551910560796927e+00,-1.660884420899602176e+01,-2.398436330158529373e+01,-2.141122462408773686e+01,-5.741908970029870218e+00,-1.055166954010700486e+00,4.226280878148896747e+00,6.265899591097425336e+00
