5.788242300470216151e+02,5.871134744742272460e+02,5.872896380493907600e+02,5.956324842819061587e+02,5.912755737048489664e+02,5.943213138581795647e+02,5.979980994457995394e+02,5.932513475560133429e+02,5.907865862920790505e+02,5.843175044615975366e+02,5.822146704974093154e+02,5.865473452614888856e+02,5.978997159154935161e+02,5.923971522015724531e+02,5.741018631194561976e+02,5.826360441873497393e+02,6.287910689967553708e+02,6.716164312812852586e+02,6.822827767444106257e+02,6.840686147611440902e+02,6.792705403371074908e+02,6.663026202071329180e+02,6.119883751957659115e+02,5.601549226723515176e+02,4.793029382414907218e+02,4.276341081923305296e+02,5.247830109766825899e+02,5.871333689757796037e+02,5.939879453558791056e+02,5.638883648581519310e+02,5.455837074320314741e+02,5.257141283566894572e+02,5.245733598258068469e+02,5.144651365501991904e+02
-1.539257450188523890e+01,-3.244302844103305716e+01,-5.880705944249022821e+01,-7.148963851305921935e+01,-7.572921603291351289e+01,-7.419815465639248941e+01,-7.605184030217934321e+01,-8.411012658324671065e+01,-9.156784891414312710e+01,-9.213494169785522558e+01,-9.787353180806867670e+01,-9.384453212836710634e+01,-8.022661325073548255e+01,-7.345812869315773241e+01,-4.082285823656641810e+01,4.925556853611976749e+01,1.049666244779409539e+02,1.138964400367035807e+02,1.153764581328132124e+02,1.169979001106440251e+02,1.101095323783150519e+02,1.040335899131147812e+02,1.030772866428312113e+02,1.139696158580288881e+02,1.307777074104035933e+02,1.023590834211153719e+02,3.183807409541368827e+01,1.675199270972511556e+01,5.472756065143329351e+00,-1.722016681857444809e+01,-2.789761764076054362e+01,-3.204516608693617741e+01,-1.803048930643984349e+01,-4.402741941742732479e+00
3.359509966807303982e+01,3.372176835358802549e+01,3.515034024478900676e+01,3.706447971065877312e+01,4.723308797902592460e+01,6.118731718683393694e+01,6.101691657474890462e+01,6.172259008949390591e+01,6.509470525712555400e+01,6.008712866761355542e+01,5.733935357719823855e+01,6.008681047504285289e+01,6.212339483807032536e+01,4.977014771274524207e+01,4.901095072202807046e+01,4.994532224933637110e+01,1.088893301756202447e+01,-7.131650540990757570e+00,-2.033297817488692161e+01,-2.757401050561425393e+01,-3.432802492736171729e+01,-3.459687235552663509e+01,-6.669105114644706234e+00,1.433057762660390644e+01,1.857768739699362470e+01,3.007346482225850437e+01,1.660228409473133127e+01,1.587308144533654186e+01,3.313306656831251473e+01,5.075747609632161783e+01,4.822433888995561091e+01,4.645736082370915199e+01,3.930142852303416134e+01,3.332485321239417431e+01
-6.934740992804904636e+00,4.548532778976447366e-01,3.844628275717470345e+00,-9.194493625168085771e+00,-8.874068500983280927e+00,-6.404833290517602862e+00,-1.443847641579538887e+01,-1.652550409117301200e+01,-1.586097526754491049e+01,-2.927077356668256769e+01,-3.264786117527280140e+01,-2.725867831028795507e+01,-2.309396008358643115e+01,-2.611049075778896622e+01,-2.001602167477929584e+01,-4.903985287119734693e+00,8.756056963623123579e+00,8.948903038744758121e+00,1.259830286234723395e+01,1.646025753947618497e+01,1.694505375286074766e+01,1.077079910164355780e+01,1.240010732820491057e+01,2.366870293781484236e+01,3.059127685429492161e+01,4.899581090961368091e+01,2.826988682357995941e+01,3.272571260081993394e+00,-4.413459956434995668e+00,2.090292471713078370e+01,3.964890103871424998e+01,3.505321533384134369e+01,3.585866105153587569e+01,3.283567752121560801e+01
2.045993531618496775e+01,3.128516915612540572e+01,3.775280666807779539e+01,2.392312776671643348e+01,2.526166177064004614e+01,2.755726757003650462e+01,2.231124060435174883e+01,1.915179577856346071e+01,2.609379004458241624e+01,2.334009777643040806e+01,1.800868796984575937e+01,1.961832906812384891e+01,2.567227079790247757e+01,2.225462404386104254e+01,1.739329700333706796e+01,1.841430076933038862e+01,-1.067151212634410307e+01,-2.286544807753617548e+01,-2.942929548631742875e+01,-2.852688084902553101e+01,-2.236848662249414588e+01,-2.012853617325287203e+01,-4.297478881093882208e+00,-2.117858088356510571e+00,-4.873024856122972537e+00,-8.594471196916687816e+00,1.863705596111172369e+00,-5.153677894040111340e+00,-1.086533615959839949e+01,-1.207377515082190023e+01,-7.081478770281788293e+00,-1.038213249075906752e+01,-8.957792321835501781e+00,-7.523062433216967548e+00
-6.928713354649561396e+00,-8.968035836419941731e+00,-1.236054914350935618e+01,-1.129930077087855445e+01,2.282370684395493399e+00,1.563047414776502331e+00,-1.953529486590092290e+00,-8.692958766379618396e+00,-7.695828064627720622e+00,-6.462615339080232779e+00,-1.211421002307224493e+00,4.888077172609678556e+00,1.373961259230571130e+01,1.357583839619320543e+01,5.363450799574247974e+00,1.102780764398467284e+01,1.337633052386283339e+01,7.774392994684930613e+00,7.667560299726678963e+00,6.819183141306313978e+00,9.368837402818369853e+00,4.508916275159155163e+00,-5.172176352637837482e+00,2.135036423457511656e+00,1.583749583126067062e+00,1.231785807749119677e+01,1.673008883957546544e+01,6.844883266917964448e+00,5.336010081157725793e+00,9.025201981385544414e-01,-4.132444794145535560e+00,-1.667603328377412764e+00,8.315179173715813832e+00,5.509503891630501471e+00
-1.497833592679132053e+01,-1.924111761423957745e+01,-1.873507981484003793e+01,-6.163567315405058977e+00,-8.342204232092524929e-01,-1.054304174223315016e+01,-9.501731372150203470e+00,-1.256170342954154862e+01,-1.076229677751266145e+01,-1.163974429346449213e+01,-1.887467680236191825e+01,-1.555502003342689754e+01,-8.060909092310584612e+00,-1.021022382166029807e+01,-2.065435590585480341e+01,-1.961545197384961625e+01,-2.005593015593696293e+01,-1.840630010036256436e+01,-7.076222233522498684e+00,-1.188448287314366780e+01,-1.534522194269806583e+01,-2.072280456379663605e+01,-3.029919037161717910e+01,-2.499008445333657136e+01,-1.972238670261096871e+01,-1.600219754369372538e+01,1.236927214839192990e+00,-1.646169838838150934e+00,-1.361202065046912324e+01,-1.633951806351195302e+01,-1.406940256317825444e+01,-1.265881375280044097e+01,-5.558233266633594294e-01,1.779559937097189959e+00
1.816212484899676127e+01,1.194079726670571517e+01,8.611084250941148710e+00,1.235363977291415694e+01,1.198910637703056281e+01,4.706623475113846489e+00,4.373252737228408016e+00,1.006412911590910753e+01,1.507452057190318939e+01,1.131277529021862982e+01,7.215915394948410722e+00,1.033023498734529966e+01,6.871013176857891480e+00,1.016275262573270410e+01,8.719702528606624981e+00,-5.577513087192951247e+00,-2.067547472733033231e+01,-2.704186108526478804e+01,-2.254193472467427739e+01,-1.962733826068849652e+01,-8.891133720479100333e+00,-8.345356478556848145e+00,-1.388418126495644600e+01,-1.610577333637297315e+01,-1.705067853411637202e+01,-6.152202798025241393e+00,1.180406387148715552e+01,1.161761648887200415e+01,5.973853435312207694e+00,2.696926731901613472e+00,2.434191988709041965e+00,2.738372391830227404e+00,3.892716574148328945e+00,-1.576324759729241798e-02
1.145978428558644069e+00,-1.684611730857022538e+00,-2.463508446263110163e-01,-2.844872218058048574e+00,-2.681118777167686318e+00,-8.291714646792286203e+00,-1.450945649095069001e+01,-1.337901021710424665e+01,-9.702591667908343709e+00,-3.949761899432111534e+00,-1.597271389594522972e+00,-3.388595373104136943e+00,-5.586914567085794481e+00,-4.364579913290905999e+00,4.647149155749125127e-01,5.660750027784933192e-01,-2.830887670734268280e+00,4.236164870517127867e-01,8.657074272896631228e+00,1.010471254505362459e+01,1.033812247602802259e+01,7.427238163353049316e+00,7.341825241043281380e+00,2.033787697748514844e+01,2.035509383815533369e+01,1.643850211057127453e+01,5.036500873139519996e+00,9.671887151434873653e-01,-3.001044361709716668e+00,-8.620819018141990142e+00,-2.781337632099356583e+00,1.965345928407564058e+00,3.596802596861855328e+00,-3.022260223073133467e+00
1.997288789252942287e-01,7.465836863497933962e+00,1.696526467475761990e+01,8.948311765984451327e+00,1.273472398935215466e+01,7.828269346408062823e+00,2.827871258252369291e+00,1.208200013351267366e+01,1.466116065474432162e+01,1.469560922680484794e+01,1.336247004934313054e+01,2.081704617511563526e+01,1.753703015246517083e+01,1.356105869184357715e+01,2.226393836735702791e+01,2.833565731944302968e+01,3.608376767454505796e+01,3.985115474952598902e+01,3.931055085731198062e+01,3.552066203034075187e+01,3.557507833028758171e+01,3.831880232984724444e+01,3.782643551794710390e+01,3.300367209777103028e+01,2.558131653738059441e+01,1.171618228852891974e+01,1.162000608014571501e+00,-1.091011991326686470e+00,2.252224256847448203e+00,9.925852556193419218e+00,4.868863853578055512e+00,4.284045800208541088e+00,5.801958429697604558e+00,2.786673344779946326e+00
