5.599366708125439800e+02,5.658356542676588106e+02,6.250262884283434914e+02,7.186096356438471275e+02,7.555964856066880202e+02,7.672498433201891430e+02,7.494959975761247506e+02,7.144006695248284586e+02,6.246217132423654448e+02,5.633916937402913163e+02
1.537924496076468586e+02,1.058063923823670365e+02,8.646584400492589850e+01,1.135456125808865977e+02,1.197912739536295419e+02,1.179150265209087820e+02,1.239773264016237277e+02,1.314180274364290426e+02,1.198824900136605862e+02,7.246799107888674030e+01
3.479913026626373806e+01,5.378093891521029946e+01,5.148953095592338514e+01,3.062618428058904030e+01,1.549160180983491619e+00,-2.618688463267805844e+01,-2.329067380838215939e+01,-1.106453246497422782e+01,1.658502543870106649e+01,4.118901470848068413e+01
1.741887987091904932e+01,1.192178966961969522e+01,7.058477377320308221e+00,5.613085706668329067e+00,1.103302166906640069e+00,-9.742147610943270308e-01,1.417780320258707327e+01,1.034540987426882275e+01,5.205624540566232028e+00,1.787963463563674793e+01
2.084174173415367193e+01,1.930121840502778241e+01,8.837863963460936390e+00,-2.024064224458201267e+01,-4.439217642155617227e+01,-4.790609541267686211e+01,-3.913554450850358535e+01,-2.894220323136697814e+01,-1.611104148405900105e+00,3.511344504840887737e+01
2.845028137663062751e+01,3.393342821535968312e+01,2.518978529617399431e+01,1.511186753289488038e+01,1.627028161345217327e+01,1.615454768429621168e+01,1.708829532233872328e+01,1.385548038784220992e+01,1.667442594470526274e+01,1.934797809053802808e+01
2.920523722133504307e+01,1.764714739051121484e+01,-9.992577576136734141e-01,4.944691964879620372e+00,7.767580664275023139e+00,2.377718718141635712e+00,3.619118955028842954e+00,9.187283196297416410e+00,3.569665822378994768e+00,-1.517465472191337028e+01
-3.662547211644886502e+00,7.109384797579055615e+00,-8.973838263684989158e+00,-2.629254612661643264e+01,-2.953229330868332880e+01,-2.682572269555305411e+01,-2.813265095983463127e+01,-3.360330932125840064e+01,-2.805011148717177960e+01,-1.731652788915394758e+00
-1.718611408585568867e+01,-2.317209800736577563e+01,-2.497292381900470204e+01,-3.631222812135239053e+01,-4.525548937910821934e+01,-4.569963271818495087e+01,-4.605388899963458016e+01,-4.097462606614952563e+01,-3.240779667879092329e+01,-1.399152485761079312e+00
-2.153581011112675725e+01,-1.220159463356447915e+01,-1.649206418116752726e+00,6.829784966338236174e+00,1.877637798047517848e+01,2.507523703904706025e+01,2.280414635307091586e+01,1.538303613566058914e+01,9.381016591518239522e+00,6.434068082890035178e+00
-2.259474381378561603e+01,-2.322419469345766885e+01,-1.648068720910698204e+01,-1.335421297248249317e+01,-1.708105059983683560e+01,-1.888963205013485691e+01,-1.727925972101497010e+01,-1.192463996570216622e+01,-5.030127828341547591e+00,-1.652659589162689713e+01
1.989182056443864699e+00,-1.308755231569702193e+00,3.343919799587470987e+00,1.475222837623160288e+01,2.157025195794885164e+01,2.264449258866200054e+01,1.938268437180073533e+01,1.059512351710286815e+01,5.679135536314124266e+00,1.503706891845774996e+00
-7.809566152583392373e+00,-9.279165340067843104e+00,-1.562833409085707670e+00,6.785848238241444008e+00,-2.256438248216577624e-01,-5.518467346173004273e+00,-4.450638391929428117e+00,-6.065793799247603424e+00,-2.575745613682424384e+00,3.039686974439430145e+00
