5.538773864276516861e+02,6.349606506357040416e+02,7.464243789979043413e+02,7.885767877160430999e+02,7.873735839816529278e+02,7.349997404659818585e+02,5.823447217637612994e+02,4.852332317887415343e+02,5.628433424150932751e+02
1.011666533329345086e+01,6.751370411224797863e+01,1.331347970675467991e+02,1.507266650931543097e+02,1.473894443943421777e+02,1.583322802085039029e+02,1.734246185514679723e+02,1.103887940980050644e+02,8.098241432819821739e+01
1.471880430800467110e+01,3.459997799266747620e+01,1.436080898445422349e+01,-1.556257768010074294e+01,-2.539672312791374509e+01,-1.506619450344935451e+01,2.902038402428265584e+01,3.386194607932759482e+01,1.195875920013759064e+01
2.250921658631382627e+01,8.950028178063409001e+00,-4.950239562387623415e+00,-6.402732844519205102e+00,-1.173587585908990505e+01,-6.385847743688442435e+00,-1.133817941377888161e+01,2.831238064964418655e+00,2.318344899268505444e+01
3.153989122986703109e+01,6.989970152731832975e+00,-3.099320101215091938e+01,-4.969071205081755238e+01,-5.423313106265457861e+01,-4.757320634566413986e+01,-3.284093115933858087e+01,1.297513695371910991e+01,2.855089151333736197e+01
2.831744079183091145e+01,1.659897244236599434e+01,5.981588351233799727e+00,1.019933965887346972e+01,1.202135580954116101e+01,1.817714894592555908e+01,1.182573940516632760e+01,1.409262099122461365e+01,3.292000026920337774e+01
9.369474327563908744e+00,-7.490109179583943622e-01,9.519164212041474116e+00,1.049400078171401773e+01,1.023140779724743865e+01,1.441564541459039006e+01,2.256868429262679143e+01,3.036532299610692931e+00,2.006778100576098289e+00
1.389296170447504508e+01,-3.334914567627077275e+00,-2.530196405809826032e+01,-2.905597992017883158e+01,-2.693752430194446390e+01,-2.225296517324652257e+01,-2.060395772749509646e+01,-6.321823532784696553e+00,8.164834071783992897e-01
7.465580500648155926e+00,-1.165340729592182711e+01,-3.170569856834153910e+01,-3.794051581725381084e+01,-3.207154776661184314e+01,-2.439415819293733279e+01,-1.532198991762309603e+01,2.795947946718763788e+00,-2.961573004215659610e-01
2.040636778518515371e+01,4.008327352746462680e+00,1.122382388083188332e+01,1.855295240111041011e+01,2.088115946342465534e+01,1.997540191139409416e+01,1.226241084895520927e+01,2.542425394575653286e+01,2.176532562908405311e+01
1.087972944358351057e+01,-1.665711833141990450e+00,-1.009263396498092291e+01,-1.808257789924318359e+01,-1.595411432666605833e+01,-8.462479764783131131e+00,4.666492445059752470e+00,1.101503750292715367e+01,-1.336602983369807873e+00
1.532424891791087695e+01,1.638472296888213009e+01,1.378804020993630175e+01,1.907213671452296921e+01,1.860139588257725052e+01,1.586105295341786459e+01,5.795711993846248689e+00,-6.357702311804493078e+00,-9.113731934282302660e+00
6.473288014858162853e+00,1.176000106214984342e+01,7.900195113399062663e+00,-2.801095645684176461e+00,-1.017534760645837544e+01,-1.205886240723552660e+01,-1.023153867271629380e+01,9.131264273052321911e+00,7.573837131520049226e+00
