6.211343275799690673e+02,6.269584687813121491e+02,6.384243829963487542e+02,7.264226647377436166e+02,7.627799722729083669e+02,7.758531877197217455e+02,7.611561334753979509e+02,7.075037838837007484e+02,6.670938692148304199e+02,6.370005483014045922e+02
4.399509650500748137e+01,1.451614162228019822e+01,-1.096915201843758858e+01,2.987766801920462711e+01,8.285925602659818878e+01,1.232774951222803850e+02,1.324439539839142697e+02,1.140647255559159134e+02,7.133433726826272903e+01,4.947834138776657653e+01
1.018796520955554854e+02,1.082094852849995732e+02,1.073047014839634983e+02,6.618579334222202704e+01,4.935000568970707491e+00,-4.828321273372517908e+01,-3.045546229976841346e+01,3.086002244395610461e+01,5.092930763625209067e+01,4.039450893322035796e+01
-1.466226197276484022e+01,-1.429757890091481087e+01,-6.550009681250591242e+00,-6.257117748942313540e+00,-2.254450777450762722e+00,-8.998557257390334740e+00,-6.536709683973279894e+00,7.332708714820347140e+00,4.269378448915930591e+01,4.783826063439035181e+01
3.857403946485028712e+01,3.457845062803038871e+01,3.470984315449865676e+01,1.049619640422170619e+01,-2.487195213339222377e+01,-4.688192486829412076e+01,-3.508504791069290718e+01,4.217499904096138508e+00,3.493810199258556537e+01,3.701499405715724578e+01
3.279629985190567254e+01,3.375349995058867592e+01,2.849407436262839965e+01,1.790586223034522817e+01,1.475604276919624525e+01,1.508502635272934178e+01,2.346856626531815238e+01,4.111466296847049051e+01,4.586530301635618656e+01,4.010646883077288294e+01
-1.689190783806911611e+01,-2.125385679804630712e+01,-2.856361607773542488e+01,-2.389325009818711010e+01,-5.966917374760571491e+00,4.366134970153400907e+00,1.347363428618605141e+01,1.337251447938172433e+01,5.225611829644056350e+00,1.120742893649167904e+00
-5.958151009188566327e+00,-4.160383761268907854e+00,-7.653865551422558866e+00,-3.217058419753173837e+01,-4.050107590992580242e+01,-2.826195954966276602e+01,-1.466079268036715888e+01,7.946685593393541858e+00,1.950297234854582484e+01,2.311792440478400934e+01
-2.920424705411323174e+01,-2.312474910694860597e+01,-2.616121590928857188e+01,-3.908421055767129815e+01,-3.875758024839242921e+01,-3.833376783732278170e+01,-3.138559368285412177e+01,-7.895927693166500561e+00,1.482343172416014454e+01,1.938817748241704919e+01
1.156303569744248883e+01,1.107732948036119502e+01,7.071933459564192503e+00,2.214477171046677029e+01,2.473925152509678327e+01,2.868423843568234588e+01,3.146554070810150705e+01,2.474315618851323251e+01,2.346993588329435454e+01,2.068779509155758234e+01
-1.349281087454293271e+01,-1.583002619375684716e+01,-2.733735290792454720e+01,-1.540555942485336161e+01,-1.160912577882472441e+01,-1.718341033094743153e+01,-7.555762662641523519e+00,1.950357449876808147e+00,-7.977305898771168913e+00,-1.007358814570402039e+01
-6.425940170201251966e+00,-9.101975520685117615e+00,-6.467674174936943743e+00,5.635463505323425437e+00,1.430397537101736205e+01,1.376154053862737570e+01,1.320809239563077497e+01,8.520700950948805641e+00,2.417086887015241548e+00,3.195821476126102567e+00
-2.981445498247188652e+01,-2.486266563992805345e+01,-1.315907995850233903e+01,-6.246192312828226179e+00,-7.131271467957768451e+00,-1.629045545365944747e+01,-1.137795932556367973e+01,-1.612896177663627473e-01,1.868891047748673540e+00,5.587108777058942266e+00
