7.234652736209470731e+02,7.237661496635158755e+02,7.121506234922762815e+02,7.134875469462843967e+02,7.394684248364288806e+02,7.623521243852101179e+02,7.939312971792656981e+02,8.355071761145137543e+02,8.665634406761288346e+02,8.868739909249704851e+02,8.890073838064452048e+02,8.865026229329486114e+02,8.767602483715207882e+02,8.641141835342020840e+02,8.362970647735033936e+02,7.738167055244858830e+02,6.730200255274696701e+02,5.651438611280063924e+02,5.247217147636673644e+02,6.406553696410904877e+02,7.318688361489553245e+02,7.318440058227364489e+02,7.321485659736736125e+02
1.021485264142018110e+02,9.315851931411681619e+01,7.689836925854176286e+01,7.159889901027122505e+01,8.178714626063745641e+01,8.968467467268476412e+01,1.021400952693024919e+02,1.171582677981342755e+02,1.189445012223933702e+02,1.055596468118416169e+02,9.389511888889819602e+01,8.919063414623452957e+01,7.983502523472367329e+01,7.999060772930516805e+01,8.549099466469192521e+01,8.575414212656052371e+01,1.074575029661984047e+02,1.391350065922471231e+02,1.454460824844828721e+02,8.580104662273430449e+01,6.321294543568605206e+01,6.126264341781407552e+01,8.113644412850909760e+01
2.890702510212606313e+01,1.842848255880537067e+01,1.225652037850356457e+01,1.018055234301291634e+01,5.031659098151365583e+00,1.069487810038188158e+01,1.517035760005619460e+00,-2.348834762754757577e+01,-5.493549643020619300e+01,-6.395999788642285466e+01,-5.860981135586320079e+01,-5.327528610970990997e+01,-4.476622249283008159e+01,-3.123849083526625492e+01,-1.345225512876199403e+01,-3.357510517350744128e-01,2.140882762356612545e+01,4.767034989710057857e+01,6.572613427192641211e+01,2.839359129808153881e+01,2.255851232317140997e+01,3.926539513140923532e+01,5.211846770694057085e+01
2.222671062596965541e+01,2.542828295307258912e+01,3.063907159111673550e+01,2.989864812844975717e+01,2.161690251366180604e+01,1.669913307184962292e+01,2.468722615560923828e+01,3.617992655931830370e+01,5.185435579468901324e+01,6.567346977248301698e+01,7.219432975312830081e+01,7.670385538751099830e+01,7.806722679466167847e+01,8.418911310285909622e+01,9.472965275321240597e+01,9.719517925533685343e+01,9.919569507659002738e+01,9.404917529558233014e+01,8.160418736060499612e+01,7.870865006947502707e+01,6.860408893722546964e+01,7.266470935501443762e+01,6.696642672015363473e+01
4.202464578212893542e+00,1.415039943186601690e+01,2.169279079559960621e+01,2.503420502680360471e+01,1.995442469788521223e+01,2.165448201214390167e+01,1.845488315577425809e+01,7.151573113923104685e+00,-1.148159178673071956e+01,-1.702558224522267594e+01,-1.248638675267452669e+01,-1.303663292716503008e+01,-1.098047145897947274e+01,-6.747176296727655398e+00,-2.054232897531263369e+00,4.974365485547462384e+00,9.309079673756397000e+00,3.004800400589516585e+01,3.458077904911982614e+01,7.466969241007683777e+00,3.342782238746134560e+00,7.863108412479849818e+00,8.566190089646667616e+00
2.218517339303943459e+01,1.440099200648947075e+01,1.635694624166717404e+01,1.667808624840171206e+01,8.122607150931914433e+00,3.603834440272987827e+00,-1.250612992795986589e+00,-4.904437924319408282e+00,-4.886146417465798919e+00,-4.611477762547389503e+00,-6.263936099640217137e+00,-1.222045778061562871e+01,-2.024872867225022688e+01,-2.316032686825290909e+01,-2.600378129895232604e+01,-2.218671058265410778e+01,-2.120607429621760076e+01,-7.940586228861159945e+00,-5.005707008488662346e+00,2.055357297496501090e+01,1.900949187663471207e+01,1.679533895004441746e+01,1.847667339961179067e+01
-4.768063694742049607e-01,-3.072504662643194884e+00,1.618176698715044104e+00,-2.420527738674167928e+00,-3.541306911156356207e+00,-9.519680816700606840e+00,-1.270250080082253064e+01,-2.186591831792187079e+01,-2.659268096497774536e+01,-3.000758801240868934e+01,-3.370342663915678827e+01,-3.511987632184400354e+01,-3.023668196604765868e+01,-2.943584018651605305e+01,-2.129605050641617225e+01,-9.178452891048479501e+00,-3.649794637017396148e+00,5.176641600400213150e+00,6.007413166908674995e+00,8.523673052075373846e+00,9.320291551676069375e+00,5.402037948222230490e+00,7.687347900385611332e+00
-1.281427920428764011e+01,-7.038416659543027976e+00,4.542745057021142507e-01,-7.024986653489576405e+00,-3.408452647236905442e+00,-4.773422459553953168e+00,-1.942532555624874746e+01,-3.195216423353387114e+01,-3.650119627812605927e+01,-3.844432408956150482e+01,-3.442228891604273144e+01,-2.509734020665285570e+01,-1.313527587301625843e+01,-1.751824065289001453e+01,-1.322604703980171337e+01,-7.154609636829194486e+00,-2.246034246057433403e+00,-2.188434599099451372e+00,-5.189379540905948218e+00,-5.768086713571152657e+00,-5.803392959589265487e+00,-6.911519888042782611e+00,4.662965059633726206e+00
-1.249803611241449008e+00,2.391527310411101226e+00,7.758036558643649272e+00,5.830989383026317086e+00,6.890528874613675470e+00,-6.917647408593625702e-01,-1.650939640918096973e+00,6.887450806000215309e+00,1.806581671970591785e+01,2.429710398367297586e+01,2.234296635792905406e+01,1.747867352987803002e+01,1.755436142739288385e+01,1.347258149538796523e+01,1.513128473388999318e+01,1.428834484313073006e+01,1.166520651517454965e+01,-1.169196970568568616e+01,-2.480791491036857721e+01,-1.777711577640302210e+01,-2.008392686573520081e+01,-2.155339814039816559e+01,-1.025938634368847957e+01
5.361269623771416803e+00,6.779200754687608743e+00,9.312552203443912546e+00,1.113322871940435732e+01,9.401049385786419688e-01,-4.981727471807069207e-01,4.371310729291390196e+00,-2.961771835952743182e+00,-1.659091086251108749e+01,-2.527885433425459638e+01,-3.025511352152999933e+01,-3.549808011399339591e+01,-4.128278383965798071e+01,-4.917099950351060045e+01,-5.327938345907673323e+01,-4.946206244730014134e+01,-4.456181420927470782e+01,-3.393713037409914790e+01,-1.553728276004889075e+01,-1.140668690521907358e+01,-1.397946591018566664e+01,-1.531368510142318584e+01,-1.652696899093237803e+01
