5.276513592043919516e+02,5.620934292611156025e+02,5.961226013697204280e+02,7.095749189510908082e+02,7.970025953518901360e+02,8.216681652034599210e+02,8.166047823466436739e+02,7.717488914388910644e+02,6.740734534197922585e+02,5.446592565539787074e+02,3.961432547409542053e+02,5.099092116738613640e+02
9.851186657360446475e+01,8.821146112387317828e+01,6.141914353710340180e+01,8.883588745956623711e+01,1.172122329158287926e+02,1.318151491210672361e+02,1.216075605498388654e+02,1.191147696663463904e+02,1.168665669421257860e+02,1.073385187939382632e+02,8.604227745963179075e+01,7.129620964582068154e+01
4.187082217755057911e+01,3.571112618396610117e+01,3.387286156741726018e+01,1.050187394118471751e+01,-3.135413895634616566e+01,-6.717207792658308563e+01,-8.656634525190798968e+01,-6.796710191715013138e+01,-2.803095120592906397e+01,-9.678029604084622761e+00,6.274775061974472123e+01,5.299443411070143384e+01
2.358349466104917980e+01,1.750965247358681864e+01,2.009220283630529735e+01,2.342294429847254378e+01,2.747553213335648437e+01,1.547712212549749466e+01,4.692000518762934114e+00,8.411065526849625940e+00,1.605516145509025439e+00,7.895772966620455691e+00,1.298227252957409483e+01,2.900377288853895408e+01
3.830221186538024369e+01,3.782669384334926121e+01,3.371178540278786784e+01,2.153582055917775762e+01,1.139403085409760052e+01,1.859803107841962344e+00,-6.911711508090925271e+00,4.556597581868043534e+00,1.903051847781748762e+01,3.351712147929344354e+01,4.647837615484131391e+01,4.784207106715216185e+01
2.627524385146639929e+01,3.052094719483333307e+01,3.081637870029567949e+01,-9.624992271216642470e-02,-1.469362109813019046e+01,-1.573979757330407026e+01,-3.070874706721200109e+00,1.065290492255312316e+01,1.924682721801948659e+01,2.039577929148180147e+01,2.805042637795265748e+01,4.035052160468733007e+01
-3.383816576396963427e+00,-1.189472931208770490e+01,-1.274696875567089194e+01,-2.945284692566226425e+01,-2.417040027979874139e+01,-1.078134893160434871e+01,-1.066020244671700290e+01,-1.539478771978300298e+00,5.790923212027316858e+00,1.466504487820364488e+01,9.033657058286507890e+00,-6.331065662990082998e+00
-1.114777060907685136e-01,-6.342470436847468029e+00,-6.174855396371813576e+00,-1.283430511641357263e+01,-1.818932793979055162e+01,-1.735256213860387575e+01,-7.774600716073829076e+00,1.044977976952330412e+00,8.541374053473692385e+00,7.430421360589741120e+00,6.470732558858035333e+00,5.244949951893374873e+00
-7.888895235915026838e+00,-7.698039809640867759e+00,-4.644948324525564054e+00,-3.345121142266298087e+00,9.731404198729186605e-01,6.068617259107785600e+00,2.506353293290732420e+00,5.714073880373922165e+00,5.887857134760073663e+00,1.073311716630967894e+01,1.492096256236179030e+00,-1.363244791306506087e+01
2.167597396877684268e+00,5.565342207636726490e-01,-5.059040370900402817e-01,-3.320155192106913233e+00,1.370199235083724876e+00,1.675521148747876499e+00,5.425727708884084066e+00,9.921611916419074362e+00,1.036779698010003870e+01,9.582813411223622069e+00,5.645088655663103694e+00,9.749735470391545533e+00
-7.321278828677935557e+00,-4.976830360577616297e+00,-9.073261983544602671e+00,-1.453345843157852535e+01,-1.589019580158186429e+01,-1.940787174818445493e+01,-2.548759101224391088e+01,-2.653628696542833154e+01,-2.153303916492071934e+01,-1.073377497254632118e+01,-4.440067066580928312e+00,5.769928965959629785e+00
-4.377463250734847655e+00,-2.682299057342643955e+00,-5.989953325171863519e+00,-3.767751962474605421e+00,3.862506800148814090e+00,5.876078120122457449e+00,-3.558205902598038151e+00,-8.476225087825309146e+00,-1.832872625740295547e+01,-1.924673903890733584e+01,-5.030002354696887501e+00,1.565457169134833038e+01
-1.648973290972399042e+01,-1.966229761400936482e+01,-1.788605777467672198e+01,-2.002025410537968231e+00,-1.045597646375906464e+00,-8.844272415495957773e+00,-1.712374968607517545e+01,-2.030138555459130956e+01,-2.026027399459704270e+01,-1.163241119707326732e+01,-1.314476659512386014e+00,1.222460224780732130e+00
