8.132491869950387127e+02,8.252128397250736498e+02,8.371261806142051682e+02,8.401660828451277894e+02,8.311063632817578082e+02,8.282859230354807778e+02,8.245558127646251023e+02,8.156007320203813151e+02,8.271634418946135838e+02,8.367228233388852914e+02,8.382444625041964628e+02,8.332286407810047422e+02,8.323660948916956386e+02,8.335635011454161258e+02,8.394623366231519412e+02,8.209211343742288136e+02,7.906418549821015631e+02,7.808820713489780019e+02,7.945297149647101378e+02,8.358489942381564788e+02,8.409135755022472267e+02,7.809642650179202974e+02,6.456641328431619513e+02,6.263576257227139195e+02,7.211738071022771237e+02,8.465745825198474677e+02,8.950273232499647520e+02,9.111325772923189561e+02,9.085494249907067115e+02,8.640820036419763710e+02,7.872203603592930676e+02,6.904296104345106642e+02,5.378388057551759402e+02,4.779535429194144740e+02,4.513948654271861187e+02,4.348206478359617790e+02,4.287975684065255564e+02
1.267331216627166768e+01,1.079168388009308543e+01,3.432896854382924801e+00,-2.365671618399276088e+00,-7.315666904267869697e+00,-1.301343860389926022e+01,-1.395018024465333362e+01,-2.164303550599022685e+01,-2.203427070783225616e+01,-2.193013851943070591e+01,-1.680367213725735809e+01,-2.219228867439369779e+01,-1.612475968235469281e+01,6.464736974446032569e+00,6.230734004118677660e+01,1.134069270665576852e+02,1.323082552364080016e+02,1.273182729843627214e+02,1.075328854140428803e+02,1.073615725017433817e+02,1.066415423707031636e+02,1.167700701515161370e+02,1.434030746382587154e+02,1.504591962707397101e+02,7.827043220716450378e+01,5.877820904993591000e+01,5.525849967822908582e+01,6.051059532764628557e+01,7.417044332763373404e+01,9.321992817923239727e+01,1.110373410721321932e+02,1.095232473405796583e+02,1.181273036098090472e+02,1.136813799990216864e+02,9.987193395618005809e+01,8.136116511589561640e+01,7.489286689959823207e+01
-2.071916818936797355e+01,-2.802394070846532159e+01,-3.106486707878467257e+01,-2.698765642420195121e+01,-2.281125525529614961e+01,-2.412816717308365355e+01,-2.467820182331717760e+01,-2.128492869807742238e+01,-2.221390424347122661e+01,-2.687963121180892045e+01,-2.948216136484485617e+01,-2.631044504465688405e+01,-2.651514342788054535e+01,-1.676922743107750335e+01,1.572862572613354359e+01,3.107788438772808348e+01,2.367207695079287078e+01,1.769915138785644970e+01,4.104624877414522643e+00,-9.877827323317692532e+00,-5.632546927709533691e+00,4.218965546167104286e+00,2.184215057928407333e+01,2.699114817987119963e+01,3.604367322644502281e+01,2.320247845849888080e+01,1.813834373540949940e+01,8.686503830511028923e+00,6.273062277560555344e+00,8.592531640178606267e+00,7.945159089021130328e+00,6.855204530268720120e+00,5.219229626013012080e+01,6.408523445975474431e+01,6.513271852989583977e+01,5.722427703719316838e+01,5.384176725237092853e+01
-9.067779664518457849e+00,-6.874603208183539316e+00,-7.130005377895891616e-01,2.707758489841534555e+00,-7.641626888594400313e+00,-6.603864089636039658e+00,-7.803366752241435833e+00,-1.560173614225725203e+01,-1.262641221529029600e+01,-1.120168988106082431e+01,-1.072513012141360633e+01,-1.051962570899040372e+01,-1.116130033498300733e+01,-1.076040998033280438e+01,-6.745279542122595728e+00,-4.615688988555717742e+00,-5.542082336684687860e+00,-1.162678889351008849e+01,-5.171720704105735145e+00,6.276152366042037301e+00,2.611555113172644838e+01,3.739598649118976681e+01,6.936932261987138304e+01,7.033172225626944396e+01,6.723017201896055894e+01,5.729204310252948318e+01,5.380361457002591408e+01,4.501546985658312394e+01,5.039027369672137979e+01,5.609280985876637260e+01,5.659436395271814035e+01,5.908779429448809140e+01,7.363195950650928978e+01,6.107773765463301885e+01,5.720185960948331427e+01,5.394813358199333209e+01,5.048194960962382538e+01
6.192453070091266554e+00,8.834883001326055307e+00,1.428015804259746879e+01,1.840536110182202378e+01,9.598358862039820139e+00,1.248463652066739904e+01,1.250706359702676451e+01,5.419507577462427506e+00,2.384257865978325341e+00,3.664021969346564322e+00,1.195140623369229260e+01,1.508977851888775668e+01,1.219291712774433734e+01,1.821592918659146676e+01,1.507335136978382550e+01,-4.729216479078942825e+00,-2.989713120259936119e+01,-4.640691285805517907e+01,-3.430179823371631898e+01,-2.075992446784862722e+01,-1.035791876666471012e+01,7.969418493889646182e-01,1.897678239322326021e+01,1.053082986078663197e+01,2.780675352778435805e+00,3.448606467656192831e-01,6.362119115277462544e-01,-3.868409442434055379e+00,-4.942342269658084319e+00,-8.362502784802549272e+00,-7.651290436093115765e+00,6.252423186185017023e+00,2.729775602701586124e+01,3.574627374804776991e+01,3.683739094134750758e+01,3.653709220488231324e+01,3.114010393761668638e+01
8.499579885668598678e+00,3.052233915431706190e+00,1.037264765124831678e+00,1.995133305691474679e-01,4.004184695128795157e-01,2.456712779455716422e+00,-5.589189092796742919e+00,-5.586624606558148187e+00,-1.561721502834845232e+00,-1.372831285511126431e+00,-2.343932820935190620e+00,-6.006639555975460176e+00,-7.166703223568935854e+00,-1.330590788340380470e+00,-1.100650065901738373e+01,-2.231820788254410814e+01,-2.063654164404551494e+01,-1.234174465683652144e+01,3.067696546345495712e+00,2.118598636929996726e+00,-1.191250784078121683e+01,-6.852588443851266753e+00,1.192296132080589821e+00,8.782818244083431480e+00,3.246333179217135267e+01,1.085058791616291174e+01,-8.703002579548597240e+00,-2.117015978503201978e+01,-1.914246046874416862e+01,-1.498856969996482036e+01,-8.818869597370907698e+00,-7.939895117791489376e+00,5.116101986238278387e-01,2.449775168959571925e+00,5.664172546368421379e+00,1.311377031003190297e+01,1.120160086063868121e+01
3.100551925068228964e+00,-2.165694508674167018e+00,-1.883550754555448403e+00,-1.069853959318490944e+01,-4.990077265117180971e+00,4.263023505557081094e+00,2.560660291325934423e+00,-5.356109140640379351e-01,5.354655820544319766e+00,7.653144836430648468e+00,1.108649439860066721e+01,9.662640330255916066e-01,-7.780922271828931702e-01,1.213656397390947106e+01,4.015039281207760880e+00,-2.686180876653692096e+00,3.920302509455479090e+00,2.148199891811244555e+01,3.909317469772454956e+01,2.681824007838493884e+01,2.853765516691373350e+00,4.840975847669789722e+00,4.954031874413706404e+00,1.174980858665077843e-01,-8.263720250612497153e+00,-1.343276136249513897e+01,-1.125510854277110795e+01,-8.102615937371723476e+00,-1.297941677213688472e+01,-2.312919348674817144e+01,-2.761832485133679782e+01,-1.781861698354032342e+01,-3.421955230418755889e+01,-3.042313036286156347e+01,-1.275666028437010269e+01,-6.022554072257120250e-01,3.441872043011417581e+00
-5.897272321919979632e+00,-3.884549184908077990e+00,1.599036297983568389e+00,-1.463994117755460067e+01,-1.774844308588864195e+01,-2.173926957257400971e+01,-2.716126834228819931e+01,-1.499958585698171198e+01,-1.237506605088316824e+01,-1.150855267672990223e+01,-9.749454978997855292e+00,-1.545625161012395843e+01,-2.483965540516985016e+01,-8.294636003588035322e+00,-5.853831748798793200e+00,-4.083162869271423467e+00,-5.445703547313861748e+00,-4.980856721344817828e+00,-1.843382464112735519e+01,-4.362678656399639010e+01,-5.729410311219363905e+01,-5.092901537964613112e+01,-5.422029525884730106e+01,-5.101689008313660167e+01,-2.555292989720407348e+01,-2.781244279370933015e+01,-3.117808925544792231e+01,-4.422178626140630797e+01,-5.005530906768180444e+01,-4.899006826008422877e+01,-4.132420290333935498e+01,-3.000783637638583912e+01,-3.196227039668399783e+01,-2.422030635600113868e+01,-8.454126114299775452e+00,1.313628289886033862e+00,2.795708749520075642e+00
9.610784976035374072e+00,9.391679772653503733e+00,6.974897911840136189e+00,1.426249098882014232e+00,-3.223045145395675881e+00,-4.639179385185801863e+00,-3.126024458110429283e+00,2.746615164332263603e+00,3.765750949505273226e+00,4.012538417842845817e+00,3.428324412928926535e+00,-4.044464980361774487e+00,-1.677632272245392997e+01,-1.312330179739247171e+01,-1.099934805072477495e+01,5.999240646977468394e-01,1.955024983952742712e+00,-1.575303911748802133e-01,-1.227901201548468357e+01,-1.306514792823823612e+01,-6.721838394484008106e+00,-5.291492145546317083e-02,1.384667916858312031e+00,2.056851395746278399e+00,-1.056582123074916169e+01,-2.684617666783891132e-01,1.135652672737807478e+01,1.104061494363852702e+01,1.210560831871517706e+01,1.255381937754235722e+01,1.418723511875331944e+01,9.084603861376169931e+00,-3.648236437600941073e+00,-3.066645303650822330e-01,-3.855408500375855585e+00,-2.211523756055726597e+00,-2.020835819658511223e+00
6.491814869883735462e+00,4.108621581461213701e+00,-2.957482113221756581e-01,-5.915834607365079156e-01,-1.091537216698886814e+00,-3.464018307300523514e+00,-5.552215265629109275e+00,-9.781386147659974384e+00,-3.633738784441166825e+00,1.076587825777765239e+00,-9.633567786893230789e+00,-1.601246315097608885e+01,-1.733676081334157004e+01,-7.864260017450709128e+00,-8.194505926105097871e+00,-1.118892471217073847e+01,-2.461852969009180114e+01,-4.728737218104363649e+01,-6.050690909123896688e+01,-4.895815436634836715e+01,-3.446235829579373444e+01,-2.379802775452112229e+01,-1.899925129641861332e+00,-1.777292777014956471e+00,-5.919771620154570257e+00,-3.902541375958469061e+00,-4.822501739113171482e+00,-1.518128875656493193e+01,-2.730709825847447902e+01,-2.614225092258662642e+01,-2.562154646492309240e+01,-2.492793881852355042e+01,-1.285221111976167663e+01,-1.250522604585181696e+01,-1.196878452836956086e+01,-8.462549095107481989e+00,-7.477699371120852589e+00
