6.221993228195802885e+02,6.347270950329788093e+02,6.507902886271275520e+02,6.461771534104057082e+02,6.463732481667183265e+02,6.416754065429884122e+02,6.362698676970078395e+02,6.193475637585441973e+02,6.074812377778091559e+02,6.047503199337887736e+02,6.014715218562821519e+02,5.926751987985335290e+02,5.894167901530955760e+02,5.829846668717053717e+02,5.801383433321549319e+02,5.615711467707400288e+02,5.543519553826420179e+02,5.564713565457682307e+02,5.327738993373218364e+02,4.834828228193345581e+02,4.632733068084460797e+02,4.664877142579472320e+02,4.724565264685950297e+02,4.671334386729637913e+02,4.614608581034839858e+02,4.581155727188241258e+02,4.575587607235298719e+02,4.592566261232568081e+02,4.657005973517913162e+02,4.593881338102805216e+02,4.577069299968379141e+02,5.048647275930483715e+02,5.658972739717549985e+02,5.811797374391830999e+02,5.662054728453729240e+02,5.762011731975870816e+02,5.762385920753271193e+02,5.709985092972207212e+02,5.730994499869556194e+02,5.885290010124268747e+02,5.923845824368386275e+02,5.947201023422502431e+02,6.086689049751971652e+02,6.136322834715783756e+02,7.160356964170658784e+02,8.049455650994440248e+02,8.206557132925187261e+02,7.930969424600365301e+02,7.887711919235957794e+02,7.921995690087539970e+02,7.919337455122758911e+02,7.849994041034962038e+02,7.648609400363783379e+02,7.472861942349502442e+02,7.417458338771689341e+02,6.810527980779020254e+02,5.557923585281421310e+02,4.367953158263977116e+02,3.960390957884372369e+02,3.763104134051065444e+02,3.585639759731641902e+02,3.474279325984368825e+02,3.453712584101135121e+02,3.989660495922135510e+02,4.446993621606512761e+02
-6.962809632606463595e+01,-6.324374195849352986e+01,-4.523867859405624614e+01,-3.936800714616153130e+01,-3.319216418740299446e+01,-2.676354917772709996e+01,-2.179574144702084482e+01,-2.710322321730789952e+01,-2.264725154446433919e+01,-2.197729028114704164e+01,-2.171976533223638484e+01,-1.663896715830397710e+01,-9.192627159376021595e+00,-1.087419594941074941e+01,-5.482199684194872802e+00,-6.531574278419904900e+00,7.341097273909426235e+00,2.876151168610766007e+01,4.490110050203615799e+01,5.947945291013309799e+01,7.731942321665064810e+01,8.139370764485011023e+01,8.630637444511387457e+01,8.823793087028877835e+01,8.472627020506001827e+01,7.602785852920376897e+01,7.559840821566876912e+01,7.877758561437423168e+01,7.648608995516858045e+01,7.168496034035896969e+01,7.120148949925717830e+01,2.113724907505044825e+01,-3.022030083787846877e+01,-7.022853585422157607e+01,-9.730444526868296862e+01,-1.080374888681841128e+02,-1.164207121478955145e+02,-1.276673338985071950e+02,-1.367698428477453376e+02,-1.247411484841725553e+02,-1.127513180062977938e+02,-1.179850979586998960e+02,-1.120086769732638459e+02,-1.036688752088976742e+02,2.176765958607111884e+01,1.086041310353880931e+02,1.039451939171657386e+02,7.494208991291762345e+01,6.670285546223709616e+01,6.170950115369291211e+01,6.747539342731280954e+01,7.721517485389055935e+01,7.713551737376053552e+01,8.381754902959949050e+01,1.221192036210404979e+02,1.550396172995761503e+02,1.666753867630127104e+02,1.281662495988540797e+02,9.472903482675133091e+01,8.035468930543811439e+01,6.053820327459175132e+01,4.798058311538930809e+01,4.475587213641276207e+01,5.998950024416365068e+01,5.240523657902290466e+01
1.261132875882991655e+01,1.386770809106029745e+01,8.823624935379502432e+00,5.231912363146372869e+00,4.536924337142433927e+00,6.049406103439185500e+00,1.694315061709133374e+01,1.081812640617900456e+01,2.564328750228529685e+00,7.579460102359837137e+00,7.017421943226672454e+00,3.854755480623815345e+00,1.331043270719713689e+01,1.511920325723706959e+01,6.906348600351716271e+00,-3.731838136246630189e-01,-4.484659616346476696e+00,-9.328790359634924201e+00,-6.187599550323101383e+00,-2.498575866848194771e+00,4.894344158485692375e+00,1.289977140429900970e+00,4.369653901451805211e+00,9.174502776594703590e+00,1.320448881389229889e+01,9.191434573813491937e+00,8.206420189613755412e+00,1.331951969277748660e+01,6.197438893377726465e+00,4.036923183900100298e+00,7.425223180724870531e+00,2.796819779548608054e+01,3.519457905821317212e+01,4.247522624579727335e+01,5.339098203454408065e+01,5.316568495980035891e+01,6.541146903458377437e+01,6.483362478601061696e+01,4.797291746843641391e+01,5.084373318025414079e+01,5.496675444012561229e+01,5.086055467042192646e+01,5.012708506867696912e+01,4.834250423586733802e+01,4.235363175301739602e+01,-1.631947563732354212e+01,-2.936278823423084816e+01,-5.104355436979616911e+01,-7.787835243416687092e+01,-8.084787152811300359e+01,-7.815368734931432471e+01,-7.666903932476473926e+01,-7.206064884321415320e+01,-5.334600919763138194e+01,-4.575131091895355695e+01,-3.185673440040975635e+01,1.058893959586270528e+00,4.378503974013894151e+01,4.728078156783841735e+01,5.409175990590279071e+01,4.510234492910355186e+01,4.015966366849212932e+01,4.082361375279042193e+01,2.508519109255918522e+01,1.580923724787805185e+01
3.712306953666470122e+01,4.089153188993785193e+01,3.717939687026658646e+01,3.322397348997301947e+01,3.051997961569092865e+01,3.407526565278391217e+01,4.349478038714184436e+01,4.034387415298242274e+01,3.981811510921706798e+01,5.026584334985922453e+01,5.281936872993598797e+01,4.985641335320319456e+01,5.924674583665281347e+01,5.740477754148725609e+01,5.597380106325671534e+01,5.661458522526123005e+01,5.328444407648670733e+01,4.911830146947971798e+01,5.114779342631322123e+01,5.589908936735767497e+01,4.432447278396652735e+01,3.747337005814813438e+01,3.572723531821966958e+01,3.011971010353904177e+01,3.753869887178251474e+01,4.098602914892683202e+01,3.896311030401971465e+01,4.521435043628440553e+01,4.093617064136969930e+01,3.992761713030441229e+01,5.122992997554580086e+01,6.327852533824086834e+01,5.939891051236440944e+01,6.213307586268629734e+01,6.186344188042312453e+01,5.876258064554755123e+01,5.634460660062185156e+01,5.114452540078860920e+01,4.884171979832913735e+01,5.092967967203171042e+01,3.829153094168493965e+01,2.675644636897757778e+01,2.955227284745615535e+01,2.949101248138283893e+01,8.741353860904846229e+00,9.415157314773004771e+00,1.681882743531090085e+01,5.860499669771728648e+00,-3.753434836818461129e+00,-6.314761757338707149e+00,-1.390356825046963252e+01,-1.450028800369101312e+01,-7.660292324749752524e+00,-8.392418160089447632e-01,2.173584840457191802e+00,1.307269143831675251e+01,6.750929838359364332e+00,7.571229032761292110e+00,1.753153429424252607e+01,2.846198510847674967e+01,2.782091093268036275e+01,3.047787676067112983e+01,3.368227539967201523e+01,2.243736280540054651e+01,1.382258368583347874e+01
-1.831060086434423084e+01,-2.469452159020944748e+01,-3.093702196798725623e+01,-3.578048734830826305e+01,-4.201800923977227598e+01,-4.731369175614839406e+01,-4.245833984619825685e+01,-3.202750066038899490e+01,-3.864486309783789864e+01,-3.485360323997834087e+01,-2.937991762473043167e+01,-2.807773020705343825e+01,-2.915050294735780412e+01,-3.777496375197959821e+01,-2.874464676291989207e+01,-2.524933083121745625e+01,-2.908122747607906433e+01,-2.155953088279634500e+01,-1.997489122773835035e+01,-2.705828578369603932e+01,-2.390837437355266104e+01,-2.897069888410319649e+01,-3.046262062243404500e+01,-2.901627647993915105e+01,-2.584561113757461470e+01,-2.515483147546592591e+01,-2.463440010423612847e+01,-2.156741133832193924e+01,-3.166996430575451171e+01,-2.761243068288576907e+01,-1.943938126637852548e+01,-2.849570724448482295e+01,-2.251116886954313046e+01,-2.242663827672839361e+01,-2.221875659533577618e+01,-2.582818085629291716e+01,-2.623745302381178490e+01,-1.547957791859910515e+01,-4.489694118104939236e+00,-8.342059493033760376e+00,-1.865114205936648872e+01,-2.453323013982453205e+01,-2.643637048231807185e+01,-2.993064520240384496e+01,-3.884191407412397723e+01,-3.637121242242316299e+01,-4.768035587500132522e+01,-4.895854012835459201e+01,-4.013449371329753035e+01,-3.217971669238155386e+01,-2.961740322287901250e+01,-2.623248463726990209e+01,-2.314330939252958785e+01,-2.575248361759106075e+01,-2.595639669082274281e+01,-1.824563011568723425e+01,1.961337389044435664e+00,5.220733385231424606e+00,7.551756756421775130e+00,1.242541941542951989e+01,1.562189150484008593e+01,2.209208046795659897e+01,2.606539262836272286e+01,2.668156871850642631e+01,1.925018581034296616e+01
-2.190257745521916877e-01,-7.595080574796414297e+00,-8.145969329957837957e+00,-1.874117195878179265e+00,-6.961582732785025485e+00,-1.466748941634367576e+01,-1.436788014324474538e+01,-1.363523241600859315e+01,-1.286783950810193033e+01,-1.266994283436578783e+01,-1.322862819035971071e+01,-1.195668848690542418e+01,-1.726322797993031699e+01,-1.724020861522105008e+01,-4.708516110357017226e+00,-5.906826314619085139e+00,-9.971752547296066638e+00,-6.687572103144642455e+00,-9.629988696149045069e+00,-2.154600332138304708e+01,-2.126212435669478396e+01,-2.388029076240967896e+01,-2.107448554363589466e+01,-1.182667104496560029e+01,-2.087084101655795720e+00,1.677034466850754413e+00,-3.031162780576596383e+00,-3.373179075806549410e+00,-5.134370833882851315e+00,-5.004801946513788735e+00,-1.315319170854259134e+01,-7.347733293612995986e+00,3.289893595994260345e+00,7.204405137272694049e+00,-2.848763898890606328e+00,-4.651453744421433001e+00,4.427400165330842796e+00,1.365023532366904746e+01,2.145463698191212032e+01,1.951691896715657037e+01,1.489639495021170745e+01,1.626209146168252673e+01,1.317767937233844222e+01,8.056998735639247400e+00,-1.706654221201284116e+01,-4.078462143353598179e+01,-4.210449941261568085e+01,-3.283042648707488809e+01,-2.245186683409737327e+01,-1.395154585165336769e+01,-1.607990450720627251e+01,-1.838537350077899646e+01,-2.151307596007031009e+01,-2.992513341355777357e+01,-3.592247826924149479e+01,-3.370874209839710289e+01,-1.957011663584074768e+01,-6.512642865762471978e+00,2.418735298340899398e+00,6.827103153250147827e+00,1.106698426490079257e+01,1.683816176312611645e+01,1.986912524632700539e+01,1.772987650629481493e+01,7.672411714019180096e+00
1.142985779275043257e+01,4.211083844088121531e+00,1.624110004562965504e+00,3.373892432210744197e+00,5.298301411651683779e+00,2.309582865795575923e+00,1.167000806018170245e-02,-1.893195730019042955e+00,4.936842085240122913e+00,1.561358797242831287e+01,1.081286608381372893e+01,2.558879976636678766e+00,-2.879609861907484802e+00,8.928520359009121110e-01,1.509291628653865569e+00,6.447278080795932453e+00,-3.203725790339821522e+00,-2.532221464759200735e+00,5.371737721379794550e+00,3.924440859654981573e+00,1.298033583427504745e+01,1.669050512984130563e+01,1.514430810794227611e+01,1.966604898993554684e+01,3.084066495999945090e+01,3.680641871128788978e+01,3.169781354777661875e+01,3.304689062461177684e+01,3.377966848497116104e+01,2.974081643223566118e+01,2.500594785268376441e+01,2.030150882186196171e+01,1.718095773240054314e+01,2.214737483424923070e+01,1.937694365953982256e+01,1.757370249126424611e+01,1.548011316433852969e+01,8.192816541536656061e+00,3.999802031944899916e+00,1.636580016530064796e+00,4.128615534789000563e+00,2.781844795469035958e+00,7.331251115780601069e+00,1.019413621447265683e+01,-2.644958158971355289e+01,-3.244170257055858286e+01,-3.322020553543727317e+01,-2.951312100235762514e+01,-2.308215722617129018e+01,-1.442818747109046740e+01,-1.534379118842778311e+01,-1.497989235213882608e+01,-1.391614146327175305e+01,-2.335881024304936915e+01,-3.552392130159097405e+01,-3.747774772740307014e+01,-2.299663848702196844e+01,-1.473946932815821320e+01,2.655671637740378621e+00,8.778650970278642163e+00,1.180322968893718283e+01,1.457925188017361329e+01,1.462338470400879586e+01,7.263480106361742017e+00,6.272556662846126230e+00
9.111169955139430954e+00,2.619048279533790158e+00,-3.030704174465838063e-01,-8.459186992562808260e-01,-9.136231531516429971e-01,-6.139662759098966305e+00,-6.104119370542033352e+00,-5.632110546976322851e+00,-6.176517055626634445e+00,2.581389575750413723e+00,-9.130175020410900011e-01,-5.185176074045443784e+00,-1.674426582622734472e+00,6.946103971136000865e+00,8.597096415564616123e+00,1.261695540701350815e+01,3.340428153322857252e+00,-4.329316727613795379e+00,-1.908637951491237716e+00,1.981114313966342522e+00,7.340397460710756938e-01,7.480324866459372224e+00,7.952935102056716943e+00,5.011378460064618956e+00,-7.383446062547456279e-01,1.738225835394469065e+00,4.770344902648670171e+00,3.970550562134559147e+00,5.120995410382922053e+00,7.624391733361759904e+00,4.802629401510228213e+00,-1.346719174621323134e+01,-1.288876865755099388e+01,-5.166552492404969499e+00,4.359715112501357126e+00,8.530062807223194099e+00,7.147589503833428282e+00,9.700076149078142862e+00,1.334390002574280842e+01,9.994640949839849853e+00,6.769088280506968758e+00,1.268797488099024662e+01,1.295798587298172677e+01,1.549084464300311303e+01,-2.967769015512154773e+00,-1.146622374754522999e+00,-2.160093133608316673e+00,1.138409557539466377e+01,2.475619003985930533e+01,2.182338328167431740e+01,1.980568026598176345e+01,2.013086827005661661e+01,1.784125216739158049e+01,8.973453989734821334e+00,-5.840248952566028606e+00,-1.798386705516750794e+01,-1.487296875426481257e+01,-1.427962025636530852e+00,8.733593153027671363e+00,1.228929955402978713e+01,1.321704964734484911e+01,1.368689169969696984e+01,1.042717791672673044e+01,1.141845711442418931e+01,6.934165706045014588e+00
1.614682325340755753e+01,5.523847031592276302e+00,-2.852714894320417027e+00,1.118822108183084474e+00,-6.720837722867428754e-01,-6.632240390920960849e+00,-1.115543201492850223e+01,-1.706850762656189247e+01,-1.209661097182418033e+01,-5.521629980308601304e+00,-7.698798892208969846e+00,-7.499620911464639939e+00,4.886843759454415625e+00,3.229701611349869772e+00,-2.608257292026713081e+00,2.761495403256099213e+00,-3.235277705662483072e+00,-1.009844389892053584e+01,-8.103873217001927642e+00,1.508585965153240949e+00,5.150352352184723870e+00,1.349316484043791142e+01,1.322754300663816096e+01,7.276907929131295916e+00,3.943413934444169211e+00,5.021419979256819488e+00,5.116854740129483048e+00,-2.296970357468477442e-01,6.499602770854989053e+00,1.219134056014570788e+01,6.745379311830777880e+00,1.322237818300346035e+01,1.049714611491777250e+00,5.999630856967185899e+00,1.738696084938299791e+01,1.705756136043544302e+01,1.114378596268235455e+01,8.122925013348119450e+00,6.465189346517208335e+00,8.650361624961377061e+00,7.018800393157912154e+00,1.181009560611910025e+01,8.083492554098834049e+00,3.215375843942034351e+00,-1.630986219320504027e+00,-2.008787175786722390e+00,3.385635712155580013e+00,6.192365142648633025e+00,-1.377710271124500618e+00,-1.832073393568520725e-01,-1.078582498156762881e+00,4.927292452804862499e+00,9.920777114084645021e+00,9.118366227174586669e+00,3.296774286317396552e+00,4.813080560196725255e-02,-3.708624240279437156e+00,7.829094991321783326e+00,8.624032575769792430e+00,1.075819584720205313e+01,1.187455980441971093e+01,1.223422425928001189e+01,8.055015925064456184e+00,9.065547058532921199e+00,9.367969731841583325e+00
4.340191711998198087e+00,6.783398854161590386e+00,9.122002628067567898e+00,8.586352187591138829e+00,6.683714788395167972e+00,4.550262173291265810e+00,2.941205983083535536e+00,-1.207260671655193107e+01,-8.843439234391940573e+00,-1.879359113158001193e-01,5.653741299099628748e+00,8.164054654926427901e+00,1.425962042735043411e+01,1.029353852428634575e+01,-1.004194707018166710e+00,-3.681148466508239014e+00,-1.302519485776217323e+01,-1.768397183715999432e+01,-2.129083006153538804e+01,-9.921579834255400243e+00,2.446542322244664280e+00,1.373512158240921766e+00,-3.912662729912142812e+00,-2.757712830928809922e+00,-3.979604169074787201e+00,-4.884458469619963772e+00,-5.407842716543040495e+00,-7.518073626452947522e+00,-6.641934120520623708e+00,-6.176608194394853868e+00,-4.820122677028931157e+00,-5.476432532342281334e+00,-6.887730535927579112e+00,-1.291209625828682039e+00,9.831716184269820857e+00,7.025752600033989381e+00,3.055800698753094125e+00,1.114464259467752782e+01,1.290784447276659108e+01,8.737092803127120888e+00,9.634333577877235655e+00,9.613136706761331141e+00,1.015935222040762653e+01,7.882623451471777898e+00,-8.700014011405379222e+00,-7.776562545577016650e+00,-4.989402327094069278e+00,1.042001305698430524e+00,-8.997372970142956117e-01,-6.267624694952251829e+00,-1.099980366836788903e+01,-8.977537423217619050e+00,-5.153141799366114384e+00,2.423081815464692035e+00,6.786489328167043311e+00,1.250067856519574150e+01,3.012280046051464488e+00,-4.201311601123437711e+00,-2.721576441497736143e-01,3.952393385910528689e+00,7.245107606367151121e+00,9.142280164957838906e+00,5.102515913025786887e+00,4.527708730869567155e+00,4.417489244971323004e+00
