7.245432275048317479e+02,7.408248362625861319e+02,7.619562302650308538e+02,7.733294466635513800e+02,7.678520063135806595e+02,7.852828087976612323e+02,8.079932019396842406e+02,8.198945015447982314e+02,8.290420072366480326e+02,8.325331672919511448e+02,8.222591403411937563e+02,8.070187620809341524e+02,7.886997577709178131e+02,7.949243515172353227e+02,7.998233228106922752e+02,7.442201435544883452e+02,5.908890131011449967e+02,5.275652371269951573e+02,4.867985804559917256e+02,4.648694281583643146e+02,4.501235683596248123e+02,4.430915296001164165e+02,4.909499328766343069e+02,6.412754338383833783e+02,7.405833462315849829e+02,7.790720103632451128e+02
1.141737718672422943e+02,9.863863900949570507e+01,6.969268498867478456e+01,5.884821067111930404e+01,5.651054968129162148e+01,7.058484134065399473e+01,9.291867378727579307e+01,1.154821978200529315e+02,1.329195268348157128e+02,1.360224808519247119e+02,1.326071458770715594e+02,1.250508883316984026e+02,1.308770410576047709e+02,1.431676264511373233e+02,1.588252247658480201e+02,1.683449608046062735e+02,1.664873136570271015e+02,1.518010014489995569e+02,1.152194679098150658e+02,9.001614574330773166e+01,7.400795940580555055e+01,6.494502867941508839e+01,8.481819049997037041e+01,6.325937358511198738e+01,2.788074602299172966e+01,1.838604677850187841e+01
4.570132981037995989e+01,4.249266554507265425e+01,1.724520742819682084e+01,1.208879310351929348e+01,1.564678524537412407e+01,1.425866052555689478e+01,2.080282571041689721e+01,2.355262269836984501e+01,3.019355673068558588e+01,3.618754384412515890e+01,4.077674176636726600e+01,3.684524483198759981e+01,3.265126596086159338e+01,2.236942633488970245e+01,1.422664510379800795e+01,1.673223624763649653e+01,6.517479870193135127e+01,8.764212700311281878e+01,8.054402981274714080e+01,6.844076716141191241e+01,6.384322459994506005e+01,5.730012405677109655e+01,3.182930033586415419e+01,-7.006200427697368838e+00,-2.723741442070951280e+01,-3.137460968591556565e+01
3.740426130107110936e+01,3.369085130509861159e+01,2.194476227974239890e+01,2.258974779197158966e+01,2.627222069918273917e+01,2.425665513628852921e+01,1.166661788297099989e+01,-2.652158400535998162e+00,1.003375906058384670e+00,5.509756018007366585e+00,1.288230208911181762e+01,1.681197960017997772e+01,2.073633593737663361e+01,4.248797537844364314e+00,2.174491115589050949e+00,1.240825689498609030e+01,4.351459245163248113e+01,3.957694860129319636e+01,4.366390033518623426e+01,4.386133793843512763e+01,5.019248604581339634e+01,4.733322183582541243e+01,2.994145975298199858e+01,4.345305410928204992e+01,3.417302097669053040e+01,2.475243598629485575e+01
4.348180160762819213e+00,3.044770207875228341e+00,-1.403852554836019895e+00,8.828263284773676389e+00,7.966607136814825907e+00,7.805577850105441584e+00,4.480374143732280601e+00,-7.252603018128875867e+00,-1.050032455711942880e+01,-2.074235845304924197e+01,-3.175863126163349648e+01,-4.099108665131770124e+01,-3.699420436652730615e+01,-3.542784126207870798e+01,-2.492308857391444477e+01,-1.666461898378063111e+01,-6.432884760878348374e+00,8.099382560732909297e+00,1.860473255442321516e+01,2.538382746330328743e+01,3.631881204924518869e+01,3.736200079053995182e+01,2.768715652239213298e+01,1.846621313315417723e+01,1.491908202748466827e+01,1.160683333488773172e+01
7.542722458100227456e+00,1.375824757617890270e+01,7.523168209008153084e+00,8.962686037112876036e+00,7.135663378202728779e+00,9.665286655178269015e-01,-6.931517618143856474e+00,-1.705260005128049627e+01,-2.570918358443236684e+01,-3.872073026418543407e+01,-4.451507957741762311e+01,-4.173136560420618224e+01,-3.631644186327447699e+01,-2.977434664312329105e+01,-1.629862936878406643e+01,-6.936099706591217995e+00,1.716048065927381794e+00,2.126632427262789893e+00,8.947481466723237631e+00,1.606754454983379077e+01,2.451627249208951298e+01,2.842953707931887664e+01,2.279289239447043158e+01,-4.035197455101172004e+00,-1.032649317201926920e+01,-9.965565758374264504e+00
1.415643375690947892e+01,1.022986773633145674e+01,5.128188718120293643e+00,9.509656315002473548e+00,1.800408119549101116e+01,2.124732446258156315e+01,1.539301730976442428e+01,1.454551779316852667e+01,1.426382327788371640e+01,2.146759290836931910e+01,3.209286224145267852e+01,2.600704308681285326e+01,2.124371097845732237e+01,2.715432106558536063e+01,2.078169575616369258e+01,1.793386288937104922e+01,1.735835850467645258e+01,1.471058338978174795e+01,8.672363539598915594e+00,1.262252653123825397e+01,1.555682592933576203e+01,2.030139900504700989e+01,8.940908556241456751e+00,4.815325752610618792e+00,-2.921331877797183285e+00,-3.922281853698576626e+00
-1.216077375037894903e+01,-1.062360612167695706e+01,-1.101646757330205162e+01,-1.268742395426723846e+01,-1.300230487349398345e+01,-1.003542023074727396e+01,-8.529663024658294290e+00,-1.095083904195675828e+01,-1.374216914503662856e+01,-1.375790604806226014e+01,-1.668383887176474190e+01,-2.445590290780543086e+01,-2.997834902094665210e+01,-3.247461923010970963e+01,-2.981414498867015794e+01,-2.484079820186856224e+01,2.164011322644778801e+00,1.397990860556634019e+01,8.438341082680896221e+00,9.563970938638089336e+00,9.041734009712047992e+00,1.244182850433078968e+01,-1.527334511344137002e+00,-3.761960770935425913e+00,-4.490387014473045113e+00,-2.966798782878913521e+00
-8.459722421474932474e+00,-1.312268040637034971e+01,-1.823029332970581606e+01,-1.060581606605096106e+01,-5.932497912426638820e+00,-8.605505433020194772e+00,-6.982489062436345151e+00,-1.086955513710051235e+01,-1.123617977725865469e+00,5.820646468521338157e+00,6.451947755668705042e+00,1.036742848201623168e+01,1.479346863988467575e+01,5.152569085832766405e+00,2.934272006176464331e-01,6.715602526790511728e-01,-1.128007351839968253e+00,-1.311121295255978758e+00,4.021970390860926337e+00,4.010881198418350557e+00,4.187201734376436946e+00,4.994435384480926388e+00,1.107883931164090896e-01,-6.339086656096582395e+00,-1.431195379897959308e+00,1.062600891110916157e+00
1.545059987135851287e+01,1.264475609223469021e+01,7.937401698282078755e+00,7.406450133246476497e+00,-2.994527089155458732e+00,-1.141814954030565232e+01,-8.209244272068982440e+00,-1.617376608891136769e+01,-1.570689186613516242e+01,-2.547577457229830955e+01,-2.906811904178128003e+01,-2.107812191087005260e+01,-2.060787387088677391e+01,-3.168663536733982511e+01,-3.434902180545664407e+01,-3.336018055588283460e+01,-1.743044981779998537e+01,-8.943600966882256031e+00,-2.149125213329387662e+00,-2.700809319517032847e+00,4.065759116411006846e-01,-1.125092020125766812e+00,-4.531558506104080286e-02,8.160820719167866111e-01,7.298801269581302265e+00,7.644550105538446161e+00
