6.352430708111965032e+02,6.441045153413936077e+02,6.381326050186154362e+02,7.149334274185499680e+02,7.829135038243110785e+02,7.683224223143325844e+02,7.637967182359966500e+02,7.640417272922323946e+02,7.409972313929600887e+02,6.985672396756366425e+02,6.681640688247867956e+02,6.622192969651525800e+02,6.608708985696468972e+02,6.462841905974636347e+02,6.062705434035343615e+02
-9.339108274826246614e+00,-2.012564326435411743e+01,-4.164562870229950420e+01,9.828878882100502423e-01,4.759677283842943041e+01,9.678019176686706260e+01,1.082787366838403216e+02,1.174449099707208291e+02,6.507721227567677147e+01,-1.203714014670747900e+01,-5.496101399251342912e+01,-7.079515459982363268e+01,-6.417477765181078553e+01,-4.109623222082703364e+01,-2.844812290988788561e+01
8.533867593504392346e+01,8.889385505213144256e+01,1.011658522483598688e+02,8.660631041503705774e+01,3.258980488648479934e+01,-3.138139758634032361e+01,-6.351848566354657066e+01,-3.406677945821405729e+01,2.023713822119945860e+01,3.902763351912209799e+01,2.977166459264593712e+01,1.811415131511503063e+01,1.122347508226784996e+01,1.025176206044630689e+01,7.762979579455899781e+00
-3.461056502380774447e+00,-2.964867214807676454e+00,-5.936613782648901605e+00,-1.153642336999826412e+01,-1.668289035329387771e+00,2.217807368638957755e+01,1.753749152924177679e+01,2.352391131842750482e+01,3.855358204968528213e+01,7.604901596459639279e+01,7.777083242042252209e+01,6.700400786232667372e+01,6.037302594564501135e+01,6.157302112271423766e+01,6.319017702362022959e+01
4.490039926902967693e+01,4.385299907457542190e+01,4.025430984205721074e+01,2.660684604377759399e+01,3.658433152194624505e+00,-2.372989616680211356e+01,-2.820486551718312285e+01,-8.413083768568071719e+00,9.177060184137847187e+00,1.940816207769174895e+01,2.463489443085861552e+01,1.633512307845622402e+01,1.374424390891076087e+01,1.493050850396447871e+01,1.213789407178244062e+01
5.058407048357213398e+01,4.240616602066339169e+01,3.457886324606739947e+01,2.459582870871219029e+01,1.622440313047394511e+01,1.568427493014637975e+01,1.419894080257672897e+01,1.667319644328631512e+01,1.765535825704639805e+01,1.384797795082835847e+01,1.419793934976682692e+01,1.119385018021327838e+01,9.356235368919087136e+00,4.034828225787817857e+00,5.928115825490958279e+00
-1.017739634359160661e+01,-1.540605103715215130e+01,-2.079378843472041893e+01,-3.015444194399001177e+01,-1.817831728483436393e+01,-1.258380658823980269e+01,-9.416544190162049688e+00,-2.898497728425276421e+00,1.822831975902850177e+00,1.369877939194859984e+01,1.344733106992516980e+01,8.073648706947540887e+00,1.887932132113535832e+00,-3.963215278476714509e+00,-2.659028544499615343e+00
5.152344984758322255e+00,5.116976080971285867e+00,1.566150212000029684e+00,-2.015571598932500308e+01,-3.695667409116954616e+01,-3.715965918533704837e+01,-2.386879763848228109e+01,-1.837058515067628406e+01,-8.930532565671395417e+00,6.308261306398184054e+00,1.193123323229409927e+01,1.182437383851672053e+01,8.169854905333131967e+00,7.350150941747791933e+00,9.412780947711485879e+00
-3.203205627629176888e+01,-2.963185449912187153e+01,-2.916386562060579024e+01,-3.513277869074886439e+01,-3.592548930372285554e+01,-3.228992580569178728e+01,-2.789159348535711302e+01,-1.315347266852077723e+01,5.921983156980004992e+00,5.812149861527350581e+00,2.356182938349569156e-01,-4.515388860149522898e+00,-6.871871974629003788e+00,-8.172104019686170062e+00,-1.056954379408553457e+01
1.441869833451584348e+01,1.305756350451663117e+01,8.912488231526744187e+00,1.629455837537992124e+01,2.688389535389012153e+01,3.081185667064673339e+01,3.418958519973654120e+01,3.027783767653982494e+01,2.853340257278717118e+01,3.063919934719528726e+01,3.102695906369122980e+01,2.429967602108276026e+01,2.116312184195683699e+01,1.276814018513637627e+01,3.699040226068278869e+00
-3.836660047553796637e+00,-1.654096232008028267e+01,-2.285304625549908764e+01,-1.796221957261300872e+01,-1.926131953487329085e+01,-1.695772890776440889e+01,-1.816324507597750681e+01,-1.053631400469366497e+01,-1.536008825901951802e+01,-5.456150613851292519e+00,-6.366770609506404277e+00,-1.369441243406378383e+01,-1.690130245448306212e+01,-1.332651777413862249e+01,-5.816188743324273602e+00
1.157323597932139947e+01,-4.656571774212248105e-01,-9.379056556651244492e+00,-5.349854569230026335e+00,1.826751937515814106e+00,4.732154472577468907e-01,-6.866037821774623851e+00,-8.558880561000471232e+00,9.919144195212852289e-01,1.188687583108901968e+01,1.093118115620866604e+01,1.249183253003137040e+01,7.803677229936311299e+00,2.456825474117615205e+00,-6.206582669224238735e+00
-5.068355943334044156e+00,-9.341406688260587288e+00,-1.396178917677918818e+01,-8.145896857440929395e+00,-5.886236014170211917e+00,-8.707099134467878088e+00,-8.221732497231919012e+00,2.607010033541004468e+00,1.219093546465011535e+01,9.271922986484366191e+00,6.075342718046614188e+00,2.829336181201019151e+00,-5.689926633927210098e+00,-1.259893964830961011e+01,-1.553226630463900726e+01
