4.371000225097237148e+02,4.846550363231609708e+02,5.203735802757635156e+02,5.405738699572732457e+02,5.497744645189259245e+02,5.627696767985877386e+02,5.734388973853405105e+02,5.832309646633223110e+02,5.931232546384720763e+02,5.935351289741345227e+02,5.997871578648819195e+02,6.087819008086030408e+02,6.045071752713970454e+02,6.070582970891240393e+02,6.104174313372209326e+02,6.110964596375686142e+02,6.058546909829698279e+02,6.288405403309188841e+02,6.498521838575610445e+02,6.629079662929061669e+02,6.772768964596129990e+02,6.810315302567543085e+02,6.941951650042017263e+02,6.955374538055423272e+02,6.951823058703246261e+02,6.714555713667535883e+02,6.335159160410826189e+02,6.081183291599637641e+02,5.771785471823044418e+02,5.519092359315764043e+02,5.371480718502419904e+02,5.320539331840803925e+02,5.274805882877811882e+02,5.168237483958754410e+02,4.938579524661948881e+02,4.723456202922805574e+02,4.754490467883408655e+02,4.831413538435488704e+02,4.834010466822346643e+02,4.812241327229036187e+02,4.885455159733416508e+02,4.864386827955018475e+02,4.646028573346567896e+02,4.389914075697378166e+02
7.166522164241990822e+01,4.119124807650147346e+01,-5.604305910802230173e+00,-4.091082006528883142e+01,-6.081480234448771682e+01,-7.090681775574137191e+01,-7.343592172095179649e+01,-8.000291283045439172e+01,-8.708479716047443731e+01,-9.303754731731351058e+01,-9.599626108986235806e+01,-9.840202362026170135e+01,-1.055255891898428331e+02,-1.066023752694654831e+02,-9.652600877181600936e+01,-8.518827861925902312e+01,-5.351117928847909866e+01,5.074329358547724667e+01,1.257897676627072485e+02,1.372724977547209733e+02,1.283043925808978827e+02,1.155262725122906318e+02,1.167127778894504786e+02,1.121303769472163196e+02,1.155967604600831322e+02,1.175217328184428141e+02,1.307846771999692237e+02,1.489631172206788676e+02,1.664031945912753372e+02,1.441246891898184685e+02,9.711948974984036909e+01,6.187054545409129958e+01,3.754917959963936624e+01,2.403238685959618692e+01,5.619730357519810759e+00,-4.175445110969326912e+00,-1.224632115506806951e+00,-2.299151438791770641e+00,-5.983283082951688314e+00,-3.730106537498220298e+00,-4.126978810435977252e+00,2.669714269594908540e+00,1.921293928526626260e+01,4.712620938659914316e+01
-4.358941488475204551e+01,-9.275744679150818683e+00,1.175827458192271635e+01,1.121635036506310890e+01,6.830874378205552766e+00,2.901085671111778286e+00,-2.513055079245972934e+00,-2.752330558530425630e+00,-6.938827614935053623e-01,-3.230225482284534433e+00,-7.558591222588133540e-01,-2.526170135600603217e+00,-1.157287269892910642e+00,-2.875103625298561116e+00,-1.064647730684051830e+01,-1.418110391559728889e+01,-1.644509937018904822e+01,3.419269685936638381e-01,-4.504615749330223196e+01,-7.804140072791619787e+01,-8.736494964565704890e+01,-9.085101835587934715e+01,-9.906832715169379355e+01,-1.044232897795411077e+02,-9.995715410804533008e+01,-9.291562576983234578e+01,-8.203521939804744534e+01,-6.082199996212048632e+01,-3.889778032215829739e+01,-1.728713840553460912e+01,1.069646863891283672e+01,2.392302223586958121e+01,1.520434026953904194e+01,9.571025037209535569e+00,8.700314007529831528e+00,9.457539779541971114e+00,5.113738312280553089e+00,1.338143178839962744e+01,1.446566047640876285e+01,5.190153053445932585e+00,-2.212890965294826984e+00,-4.171145675386221718e+00,1.025258091533179261e+01,1.300141495284312043e+01
7.301901360630564852e+01,5.326164808657033944e+01,4.439800063415255948e+01,4.518104302798094096e+01,5.346621155966244743e+01,5.553559046474400418e+01,4.880370355604537735e+01,5.498044538720029095e+01,5.786621852491616380e+01,4.714057963425231890e+01,4.794825893154960994e+01,5.038235324933167902e+01,5.196075448246384099e+01,6.104744389086672385e+01,5.105571191669319830e+01,4.717349629597161709e+01,3.791529663532671179e+01,2.860706454264139609e+01,1.653424227148415326e+01,3.830714447696511371e+01,4.315644568905382528e+01,4.226553008919667320e+01,3.166045505919461078e+01,2.408847802564346097e+01,1.277934386411926226e+01,1.177347769029441338e+01,1.461844455446690816e+01,2.048084239601760892e+00,-1.146364688181058433e+01,-6.906829411176396150e+00,7.087230548452758683e+00,2.217369430098300498e+01,2.682564108516014656e+01,2.716287341986967263e+01,2.594365577672704859e+01,1.655567824725093118e+01,8.352232213260364801e+00,1.354588163252248378e+01,2.002610208286424154e+01,1.153251533650337102e+01,1.085821498721490030e+01,1.462706108950855111e+01,2.569640589119367746e+01,4.057007269855509435e+01
2.760427780659247787e+01,2.691266288068650425e+01,6.842637866823457315e+00,4.253881733314083924e+00,6.807568229058684750e+00,8.903079075676936682e+00,1.221610671671342274e+01,1.349050770947739508e+01,6.031074734272434235e+00,-2.744589185315896795e+00,-2.932251324066757370e+00,-8.045641094843892560e+00,-3.119203336795649761e+00,1.120052185931986699e+01,5.588753978777848630e+00,-1.495145881713174640e+00,-7.685529541241982621e+00,-5.121356442063555114e+00,-6.696305395294915641e+00,-2.314816085570755888e+01,-2.495656456146295454e+01,-3.130642596530226029e+01,-3.608157149056837909e+01,-3.451767715165954797e+01,-3.627079671666107430e+01,-3.708952144159086117e+01,-2.966424534443149952e+01,-1.957280836713586325e+01,-1.570279268565561459e+01,-1.142801785241483614e+01,1.394219238155300911e+00,1.340309692848166279e+01,2.681314465775799505e+01,2.912934910740021621e+01,3.100317063154169972e+01,2.817223319855353481e+01,2.320789201130671842e+01,2.873888940440544815e+01,3.647035190196599785e+01,3.268158878604947404e+01,2.910046659409956149e+01,3.061262423379603348e+01,2.589294240979093331e+01,1.055753179866386660e+01
-1.522971979199701309e+01,-1.123185404458575576e+01,-1.098324095885793206e+01,-1.631039491428504817e+01,-1.201501221896216975e+01,-7.718251692809183773e+00,-5.674454785350595998e+00,-9.797791529645733632e+00,-1.683242330100373962e+01,-1.996314348145803308e+01,-8.194307321786507003e+00,-8.724234122092026311e+00,-6.545137790144226031e+00,-5.483416324438507239e+00,-6.664297742479409870e+00,-9.650243132967649018e+00,-2.008129281799286403e+01,-2.386690920361124668e+01,-3.036563664396686590e+01,-2.676566098747066036e+01,-2.562303278496301928e+01,-2.264808004459647606e+01,-1.196738853996763829e+01,-9.825550939123251837e+00,-7.290859463916786964e+00,-8.347896744671492897e+00,-5.568848643962102329e+00,-3.493351116941992629e+00,-6.078452449426056781e+00,-5.222753740875123896e+00,-5.995473802309252420e+00,1.414201694303023116e+00,1.419714932111835104e+01,1.891846558216567331e+01,1.397701825803392595e+01,7.567020004527844179e+00,5.529764641783873280e+00,3.096262438249529403e+00,1.080512926718177980e+01,1.838551080047329123e+01,1.716427404487464159e+01,6.618745604146596406e+00,1.083817251470919629e+01,2.127930973500958167e+00
1.749538227768948673e+01,2.055343131235203202e+01,2.769570895214344119e+01,3.268449622165901047e+01,3.974776634853799351e+01,4.483688088738981037e+01,4.320134729151645558e+01,3.766981471305408036e+01,4.101600046990874660e+01,4.065456303291873041e+01,4.764315644600192456e+01,4.720048947471095602e+01,4.012781991860921949e+01,3.499276398763774409e+01,3.295638342778308072e+01,4.398337609550780769e+01,3.550793544233611243e+01,5.546863041455010190e+00,-1.558111337544645592e+00,8.427269465529548143e+00,1.661202344109281626e+01,1.683014525070927547e+01,1.387747783466380724e+01,1.113876660680991648e+01,1.674449870037458865e+01,1.720913797345595952e+01,1.854718309617824445e+01,1.890988675061514357e+01,7.053411673408278126e+00,3.766616689428991194e+00,5.496226899324502924e+00,1.217279862283876746e+01,2.197149389091375227e+01,2.710952773525129800e+01,3.157865243185266024e+01,2.340193906000253321e+01,2.192266128960290672e+01,2.000283206506587419e+01,2.471950542031223819e+01,3.023720855294204313e+01,2.712042354707205760e+01,1.471173890659990136e+01,5.966207387624542058e+00,2.533127170842720766e+00
-6.837909168032335394e+00,-2.142162684310734200e+00,6.598910491659271127e-01,5.931267873175305461e-02,-1.740329976479741303e+00,2.815113738919339692e+00,4.719695337533529766e+00,5.445841088773878624e+00,1.494398834636098350e+01,1.347030178932600286e+01,6.052687829034486100e+00,5.836259390933904001e+00,3.739355684238631738e+00,-5.557262840592985809e-01,-1.751427130599912507e+00,6.410375766540595599e+00,4.655931170120148010e+00,-2.552000806585602888e+01,-4.002146870797417932e+01,-4.909896821919168275e+01,-5.231482050424048680e+01,-4.910479619805499141e+01,-4.589111639909624785e+01,-4.415675430795707257e+01,-3.484240765884022295e+01,-3.034732416832243729e+01,-2.590497739285229883e+01,-2.425963113992589371e+01,-1.916804043192546203e+01,-7.066171742911844689e+00,-8.268214161441145293e+00,7.189270573277775078e-01,3.463000669471753223e+00,3.067539012971823631e+00,1.189836634124077719e+01,1.198540264501821895e+01,1.153513309758235295e+01,7.943232077986968953e+00,4.863598836352372778e+00,9.561287586148061735e+00,1.695677703456400565e+01,1.735872634478458920e+01,1.502032089550796634e+01,1.484141544565848392e+01
1.650626247381518752e+00,6.987845189062601214e+00,8.263580565928986488e+00,6.259499574845788228e-01,-7.782771425621480610e+00,-4.433554346695517623e+00,-1.760420752814205736e+00,-1.962067354308692835e+00,-8.441871274753931509e-03,3.129090063160323787e+00,-4.866489238661919181e+00,-1.117860345223568430e+01,-5.914069648104521626e+00,-2.344016390431066910e+00,-1.895249101430546146e-01,3.922992487859181754e+00,-8.226456022600194817e-01,-1.483738722914429076e+01,-6.294399049914987998e+00,1.320312212024053444e+01,2.439235945672479744e+01,2.846922270846520675e+01,2.642460607753699264e+01,2.611099589948067035e+01,3.329000254893344390e+01,2.864593952672063892e+01,2.748814055777335597e+01,1.575334197653376656e+01,5.579498530788637112e+00,9.090336172254711578e-01,5.376913889805880586e+00,1.076639150498746567e+01,6.395405449584572466e+00,6.507898333692864412e+00,6.604982069846901283e+00,1.046843057463161841e+01,1.270307947812633387e+01,6.260206039391131405e+00,5.126285338218746546e+00,1.590675166810517283e+01,1.376393268973433592e+01,1.338879902970174207e+01,1.689216509781429920e+01,1.114992972330675869e+01
8.826261328974498444e-01,6.672085916538129879e+00,7.995078044741108059e+00,1.134218797522614963e+01,1.515718880296731008e+01,2.106630782217862219e+01,2.362832807665440171e+01,2.550275284869700698e+01,2.092647718757574182e+01,1.979952361558391516e+01,2.164434029430546502e+01,2.374683803847385377e+01,1.897998436537499600e+01,1.965573868945191549e+01,2.952798953127766879e+01,2.587541125360586136e+01,1.214521410689586034e+01,9.908382716306691762e+00,1.145893778935600693e+01,-2.549050448703885419e+00,-6.732900982112617783e+00,-8.987617467917669245e+00,-1.287945015326721343e+00,-2.947041395800956920e+00,-5.758665697066486899e+00,-6.606367264417665197e+00,-2.651579713344797806e+00,-4.632740691264374711e+00,-5.388866876845382237e+00,1.837939689580109226e+00,9.864884031159444788e+00,2.462593535293663649e+00,1.329407134600115503e+00,3.566118281266873247e+00,6.015227754268207327e+00,6.526672810092867039e+00,1.270690167156425510e+01,1.098956816414393600e+01,4.283587194132401521e+00,7.985061224282212322e+00,7.140477967528626735e+00,4.968890586198191350e+00,8.058192886202215632e+00,4.377020438986435336e-01
