2.716156465463776613e+02,2.814528417102114872e+02,3.355283918388052484e+02,4.099519237414281747e+02,4.203145561374868180e+02,4.027288447129427595e+02,4.094613312657780853e+02,4.330437028107911601e+02,4.506970323383062009e+02,4.639529484767462009e+02,4.771148962543892367e+02,4.896936779942037106e+02,4.964716204012476624e+02,4.926923776561142745e+02,5.129602716489879413e+02,5.530280641697185047e+02,5.514137701909543239e+02,5.431170941197250386e+02,5.551702124540498744e+02,5.845900894688730887e+02,6.097476914700440602e+02,6.331694974526827764e+02,6.570093018158187306e+02,6.701677587892144174e+02,6.665020599256803280e+02,6.684586479557937082e+02,6.487369727709888139e+02,6.201327790051267357e+02,5.849335023923256358e+02,5.649585732290295255e+02,5.696591655033410007e+02,5.987813222257960888e+02,6.081933896471994103e+02,6.016249464851300672e+02,6.014965297513116411e+02,6.061164190792659383e+02,6.080431599018560291e+02,6.024409952028489670e+02,5.906184499921686211e+02,5.752123392436884615e+02,5.666001983421670047e+02,5.630227396210508459e+02,5.583990836007722010e+02,5.480743742164355581e+02,5.333848183271392145e+02,4.980080363214935346e+02,4.817505882444425538e+02
8.005629927804075407e+01,8.753410532758562113e+01,9.799908732516173870e+01,1.090244345654161862e+02,1.094807633626614205e+02,7.686480827601246801e+01,3.535646694509325982e+01,1.641075435928048520e+01,1.145418816880551915e+01,9.297712260214648694e+00,1.787902297828122933e+00,-4.815468373233084520e+00,1.888540617016877254e+00,1.738644130373106833e+00,3.974903890588096544e+01,1.001958265000597805e+02,1.282635419787502542e+02,1.438561983215207647e+02,1.488382991081310252e+02,1.425446963993638292e+02,1.374096395407799207e+02,1.352254615433594722e+02,1.349218135192263048e+02,1.419346727143584133e+02,1.373011343396883035e+02,1.401932917378935031e+02,1.342250424988885129e+02,1.391201493294382772e+02,1.459886795031857218e+02,1.236523846562488131e+02,6.162365821190945780e+01,2.033445033083317810e+01,-1.514382883475648356e+01,-3.475997321726848099e+01,-4.559029525950710138e+01,-5.694067810659718276e+01,-6.818543263326805004e+01,-7.799075481951095412e+01,-9.013736976379991006e+01,-9.710916093444204478e+01,-9.293260076447752738e+01,-8.398196432511875287e+01,-6.853061812998214464e+01,-5.010699799449758984e+01,-2.808773951388021217e+01,-5.891371289420042956e+00,3.833866212666013951e+01
4.495616407262173908e+01,4.357889837568694702e+01,2.307873239193937920e+01,7.128778888813985581e+00,1.259929134214518776e+01,2.640324762612010545e+01,2.711679908254795635e+01,1.963364777050671961e+01,1.426227917629695696e+01,1.371446113782230825e+01,2.401592998226945941e+00,-8.511909827925913774e+00,-3.620834481776750380e+00,-3.532670188880049800e+00,2.001138693475015629e+01,3.318069816087097479e+01,3.106863683116419139e+01,8.995328589937026109e+00,-5.364260306155179236e+00,-1.880301565322788448e+01,-2.861599565516735666e+01,-3.511505133005725554e+01,-4.491773402046052865e+01,-4.760914302445088708e+01,-5.720338462589793238e+01,-6.076899667867596833e+01,-5.088934850092336859e+01,-4.151022339604134004e+01,-2.426722278916412989e+01,-4.751270400229910429e+00,2.703533330917890254e+01,1.520716767043059292e+01,8.262971669683542686e+00,1.027249713263689657e+01,3.804966416965516185e+00,-3.189952461635541692e+00,-9.029020126250385303e+00,-1.080949667113669221e+01,-1.063622971929942196e+01,-3.945019191925167590e+00,3.268039255168535551e-01,-6.122004350405583217e+00,-8.129516292963424817e+00,-8.672967144223168390e+00,-6.136647517836755661e+00,5.756598113045367171e+00,1.077748082356752946e+01
4.673833950238187640e+01,3.503038518343882401e+01,2.602343196695506577e+01,2.238205836948385041e+01,1.381420230006834160e+01,2.083715555397623831e+01,2.801388843408719254e+01,1.452539501524747578e+01,6.562334546923618284e+00,1.363828177885974036e+01,8.422885072248570637e+00,1.511946870104440066e+00,8.338025591936364389e-01,7.387174604185277715e+00,2.162159716573445678e+01,-6.911294737896128026e+00,-1.315176768487459036e+01,2.542039920528053276e+00,2.066957139522129339e+01,1.747409164920544455e+01,1.178689551464336205e+01,8.461516976182004157e+00,-6.319169040405061111e+00,-8.728955146400078746e+00,-3.173263901121314845e-01,1.794148060049266036e+01,3.411659946782177144e+01,2.671818867615414561e+01,2.689242327944563726e+01,4.410825185408800309e+01,5.531092831783973196e+01,4.985370598974304102e+01,5.190289779443956064e+01,5.566682062199774350e+01,5.703285079551528725e+01,5.089456582101245630e+01,5.240069797745274371e+01,5.333167746701361978e+01,6.099851531734231713e+01,7.586809324425385626e+01,7.636370094987518087e+01,6.440928817785083993e+01,5.413320464573188673e+01,4.301011734058474900e+01,4.087328858916531971e+01,4.602187941744709576e+01,3.905196430684553377e+01
2.042996686618243274e+01,2.339117607428971013e+01,2.131640480059527221e+01,1.586356701681967962e+01,1.888129764978407366e+01,3.312339354961704174e+01,3.787239724562501664e+01,3.820950688206103507e+01,3.759174472629688069e+01,4.090219458063292990e+01,3.959300003660625578e+01,3.883144682955521176e+01,3.770081330712818612e+01,3.847636946526794333e+01,3.412035136037880534e+01,2.261783620757231716e+00,-6.433509977714161998e+00,-1.514621210786675043e+01,-2.778574135435275139e+01,-3.513145507014256452e+01,-4.099026349126799573e+01,-3.539405278035862068e+01,-3.272977073782482194e+01,-3.402276684054690747e+01,-3.134421607676386756e+01,-2.261724386814769261e+01,-1.343877832594713340e+01,-4.185714659448570352e+00,1.027885749128963866e+01,1.527465851727605894e+01,1.829674710213965483e+01,2.279376656600731366e+01,2.107646786797653249e+01,2.147277286724719403e+01,1.821327408782885016e+01,1.128353209366000698e+01,7.624972609796214940e+00,6.578948341514077036e+00,8.332227664301402825e+00,1.699669127963804627e+01,1.806985946118769704e+01,7.860276889040900272e+00,7.707738056215768907e+00,1.268342762747433028e+01,1.350453245314865569e+01,8.076435770986837070e+00,-1.617469005017893036e+00
1.146134759995705821e+01,1.753637294051988249e+01,2.463311700349355959e+01,2.155911918705144359e+01,1.894455732202337828e+01,1.664214683439090336e+01,1.000572700889372868e+01,1.350119678672537660e+01,1.474442203417667230e+01,7.051808864350094908e+00,6.740061440380417324e+00,9.527635588487552099e+00,1.049804649428341285e+01,1.261838719043201884e+01,8.885262534195865314e+00,-1.822178133502248665e+00,-4.615937738029539439e+00,-1.670233749613019469e+01,-2.863412913388018666e+01,-2.702877893364560791e+01,-1.909734516500158819e+01,-1.742501411019220114e+01,-2.153496016593342688e+01,-2.209545723654535365e+01,-2.953776377269824849e+01,-3.763462328933813694e+01,-4.412937413804904452e+01,-4.474902531605141576e+01,-4.447187665802194800e+01,-4.949805896080179224e+01,-3.485926200395074659e+01,-1.766541503010334679e+01,-1.755576800774496959e+01,-2.099788455558316258e+01,-1.619668738001837482e+01,-1.662324727921309275e+01,-1.510607834388212645e+01,-2.270291203339287023e+01,-1.771640727394207815e+01,-1.113092450022527480e+01,-1.947729846953009059e+01,-2.128767530437227862e+01,-1.206861092822251713e+01,-8.093346867568273595e+00,-9.504464352650579428e+00,-1.485192884988065920e+01,-1.253675019142428759e+01
9.401663664062331449e+00,1.275970129421073906e+01,2.612094617267231911e+01,3.073625574372930913e+01,3.370770978057838363e+01,3.118573416377611807e+01,2.464843905467677843e+01,2.700062509432930824e+01,2.695248981245391562e+01,1.599886430620285971e+01,1.342617170885462663e+01,1.863972651798084712e+01,1.895179951812757935e+01,1.843209740652640249e+01,1.559795844802346210e+01,1.704470590754623771e+01,2.462005349154607359e+01,2.926362239775669849e+01,3.802157892255261373e+01,4.706803564331622169e+01,5.127743384083149181e+01,5.284529369788493369e+01,4.195755371210100293e+01,2.669763704421509942e+01,1.748414065622288405e+01,1.128367651458034437e+01,9.198210099464604994e+00,4.102156897130548430e+00,3.756839173239550966e+00,7.201509341906763950e+00,2.579149119414837266e+00,1.249229268654017311e+01,2.085711742670880398e+01,2.491569475204668294e+01,3.081271111527239270e+01,3.053264535059539497e+01,3.258302015215135583e+01,2.569616977045011552e+01,2.464853352525538810e+01,2.947108819080948905e+01,2.661460889252148476e+01,2.478540773861476865e+01,2.451025656290983434e+01,2.427298956663708296e+01,1.536946024240394948e+01,1.235511901293424586e+01,1.261990594140489463e+01
1.189820760154451307e+01,1.558387196535712071e+01,-5.896289752586943322e+00,-3.096150019875445025e+01,-3.010840569147688228e+01,-1.514763001315556679e+01,8.780581689165736226e-01,-2.360051421308013264e+00,-5.515162574764028491e+00,-7.571890891610001617e+00,-8.577443157515654448e+00,-3.086475732456703369e+00,1.737744928107583631e+00,-1.944200045469069771e+00,-1.037264967604829025e+01,-2.543237564230486569e+01,-3.296226561301352831e+01,-4.383919998588091005e+01,-4.728934090912638055e+01,-4.325128116182644078e+01,-4.465952907962672214e+01,-5.416968788240038180e+01,-6.590982633091402931e+01,-6.491575313453820684e+01,-6.611600669117481743e+01,-6.749176990200541582e+01,-6.028862051240417230e+01,-5.587969947232097212e+01,-5.181446066137891648e+01,-2.431464360606063480e+01,6.109043765058311592e+00,8.476757368402456194e+00,1.204611177858505933e+01,1.498077895682177285e+01,1.308720433424820229e+01,1.962926173649751860e+01,1.981074292567820549e+01,1.677432083845319966e+01,1.938404700079311738e+01,2.265587313084220966e+01,9.185995973709259133e+00,6.784383091253932463e+00,7.291371635003056184e+00,7.187706370779983089e+00,6.883135519826881321e+00,1.710824439101259031e+01,1.832912112728167386e+01
9.301599737728329487e+00,1.424411433703909147e+01,-6.017244771194723896e+00,-2.020048235209019438e+01,-2.474493942533094071e+01,-1.352034221901810263e+01,2.754234537344650846e+00,6.132531948766565932e+00,1.027114987556931069e+01,1.185390925228563219e+01,1.227137931715147445e+01,1.192240680273989106e+01,7.733446568127915199e+00,9.175188009384511290e+00,-1.996879739389485042e+00,-1.829836932533162042e+01,-2.147080009981586812e+01,-7.113772053118895933e+00,1.829224258676371839e+00,-1.366716829527811150e+00,1.518445874022716247e+00,-1.679513020958519176e+00,-2.482747902773209336e+00,-1.109719238628501525e+00,1.029180195089522698e+01,2.092295818362844528e+01,3.118520093704553631e+01,2.692296011742532613e+01,1.756599931586186258e+01,5.293168156265789293e+00,2.704896203366933705e+00,7.535665641671047688e-01,-1.331332060929628358e-01,-1.824973670020638039e+00,-7.204937589882897342e+00,-7.471963425889807553e+00,-1.078080741249710073e+01,-3.731726562259229940e+00,4.363293776669663337e-03,-5.429082405270755807e+00,-1.030728761819050021e+01,-6.318051142687171939e+00,-7.095966237719545378e-01,5.744531212373296114e-01,3.299168567431541632e+00,-1.949945491435888911e+00,-4.432089801621282632e+00
9.818673258423766370e+00,8.165445359703209505e+00,-6.161782853487223655e+00,-1.138434486594340811e+01,-4.609965531279785367e+00,-5.809874661143915375e+00,-2.843127701017263309e+00,1.314206856702890036e+01,2.299156821135646211e+01,2.277970247224256894e+01,2.146785766583844435e+01,1.513038493232221526e+01,1.182381712073769364e+01,9.316011023182184658e+00,-4.783879601917137236e+00,-2.473532031093521866e+01,-2.571640614047966267e+01,-1.376749883506338357e+01,-1.718434412026700642e+01,-1.727346314900568913e+01,-1.705135029012396330e+01,-1.966222572846466221e+01,-1.087797089681817475e+01,-4.556700243637038739e+00,-3.199401637730935555e+00,-3.689082383071045967e+00,-6.775785570293699323e+00,-1.622887045841954645e+01,-1.232421821323392308e+01,-8.683987932347204008e+00,-7.373001021111091902e-01,1.251242040036100711e+01,1.205406630309134286e+01,2.171763345071963869e+01,2.457815157846030729e+01,2.017564518434895149e+01,2.366222710074919888e+01,2.845974020516297287e+01,2.774271650224358865e+01,2.253896136243864845e+01,1.997748946752123800e+01,2.058751485247083224e+01,2.525471906521070053e+01,2.132878198775127743e+01,1.654687000673737884e+01,7.064145533338136218e+00,4.702174238151295427e+00
