6.763339628512277386e+02,6.632052363755789202e+02,7.213030513173888494e+02,7.670982173310096641e+02,7.630889237827166198e+02,7.806362092875202734e+02,7.732066951356363234e+02,6.774208437556538911e+02,5.439959197550505223e+02,5.650354925030586628e+02,5.529208182910978167e+02
1.670233216735390158e+01,-1.126733954115928782e+01,8.927003671643694460e+00,5.596472489758711788e+01,9.158199711431885248e+01,9.550154287896319261e+01,1.047728278436021299e+02,1.212931688660284522e+02,1.026803042542517375e+02,5.737272798980322364e+01,6.281442455895361832e+01
1.228231803729242415e+02,1.274070364023495614e+02,9.105882764076096691e+01,4.250918146592694313e+01,-2.184682553534772254e+01,-3.329034357897779728e+01,-2.812197565549299938e+01,-1.057785254336834058e+01,5.345716418331416264e+01,5.227117699992396638e+01,4.535798069086183659e+01
-1.891558096178636106e+01,-1.921815382994356725e+01,-2.552044343365778190e+01,-1.034272526221037225e+01,1.539047537951696398e+01,2.030160022084820071e+01,3.071992363279892402e+01,5.103446820760125746e+01,5.637775222315350732e+01,7.538042965407214524e+01,8.188098443609317201e+01
4.239298068489567584e+01,4.088405262686158892e+01,2.915088121538632748e+01,1.260284079052691197e+01,-8.551735194258075268e+00,-1.225132963020046439e+01,-4.696274737649055453e+00,1.011701540528765975e+01,8.160741024226155105e+00,5.888624527275581499e+00,8.330579280335861370e+00
3.226935369808105492e+01,3.352083049497100120e+01,1.970704852765955550e+01,8.019278435109244541e+00,1.422699877096745169e+01,1.386526238664728261e+01,1.293059169259890417e+01,7.610018785532686181e+00,1.372022817306440245e+01,2.962300130759596328e+01,1.591394380703275147e+01
-1.537972939268136585e+01,-1.422036301449963425e+01,-2.256610365690818298e+01,-1.827046416451035427e+01,-1.999393759006249383e+01,-2.488056985397476950e+01,-2.993780613953932956e+01,-2.724340047076572091e+01,-1.138541765699663877e+01,-1.278091849395533330e+00,-1.663458500034680432e+00
-6.604523610276647361e+00,-2.983823495821758875e+00,-1.697048040908921251e+01,-3.180289680419502574e+01,-3.356380369760891824e+01,-3.799262388373004740e+01,-4.123054778275347587e+01,-3.674238629467172501e+01,-8.617916476481148891e+00,-5.806739318517635695e+00,-7.708233703475867671e+00
-3.133774915444501019e+01,-3.176546745811637606e+01,-3.909116959474941666e+01,-4.158935065746208437e+01,-4.195868684450738328e+01,-4.108505655729774020e+01,-3.846459941369342062e+01,-2.293111288004324066e+01,-1.824896860833628232e+00,-1.273113687224247492e+01,-1.553697249654004864e+01
6.218186889115028038e+00,8.628784427220988817e+00,1.373566947500999902e+01,2.258522811593811497e+01,3.008408394219575044e+01,2.674704858241557304e+01,1.732168479474549372e+01,7.648071179057576607e+00,2.892414407978443958e+00,-2.139659187082397551e+00,-7.802910450527893893e+00
-1.105382337419683836e+01,-1.345195708613481500e+01,-2.274329324249956841e+01,-2.388980352124390549e+01,-1.809665835822746871e+01,-1.810014319356086077e+01,-2.306437451399428085e+01,-2.140116950907928839e+01,-7.570398177815802043e+00,-1.914506899572143439e+01,-2.043310727195492049e+01
-1.025521323963481946e-01,1.516949481687020373e+00,-7.808170113208733554e+00,-4.281386686381176254e+00,8.525441949780048212e-01,-5.639326906359772629e+00,-1.342761326009959255e+01,-1.932372140153225004e+01,-1.251662104752244531e+01,-8.792620857423477432e+00,-8.203004934662052605e+00
-2.080120192678494817e+01,-2.237402290844215003e+01,-1.055651723413583731e+01,-8.660731589799808283e-01,3.074409821021250266e+00,1.521688855940269924e+00,-2.347000929714954331e+00,-4.321464018409894692e+00,-6.475215695722214448e+00,-9.821455266577881815e+00,-1.547758975263651315e+01
