5.014249323207920384e+02,4.787604217999327716e+02,4.325342165343809029e+02,4.309510500380218332e+02,4.566493839989925050e+02,5.104531454745668384e+02,6.238894242524893343e+02,7.061159296565925843e+02,7.202706704039123906e+02,7.107316945678329603e+02,7.265265617494046637e+02,7.491379666486095630e+02,7.531188937013084796e+02,7.535236601266609568e+02,7.403425847928712074e+02,7.218927784933761131e+02,7.099326338478322214e+02,7.071327758747887628e+02,6.551375830887029679e+02,5.379878399373800448e+02,4.408927689511392032e+02,4.046094923506842633e+02,3.860993897292887596e+02,3.992347996728743738e+02,4.419919398462591289e+02,5.042440029855670787e+02,5.855779610520888809e+02,6.193302595139872437e+02
1.609617341658328087e+02,1.461308171132266409e+02,9.517486257206113009e+01,7.118724950205307778e+01,3.778307401455019487e+01,1.975653301660629069e+01,8.563980321150174291e+01,1.627192778898764800e+02,1.747949700825969046e+02,1.420929248522926969e+02,1.316038945989514559e+02,1.305594460200223921e+02,1.247225187411364118e+02,1.251755386057241992e+02,1.179444243894824069e+02,1.142305655692537982e+02,1.135630654323467326e+02,1.318185026951882151e+02,1.623502336087742322e+02,1.780753220014144631e+02,1.244405454710649650e+02,9.534571286115743760e+01,7.616004357256609580e+01,6.057991401635574391e+01,5.499289464617672252e+01,6.217097048801201709e+01,4.267440600925236538e+01,1.918578377180725880e+01
6.179848512404534233e+01,6.441645754683668201e+01,5.724675184136249584e+01,6.517768067983053015e+01,6.338072504745117897e+01,3.035955656565197813e+01,4.746327215714818415e+00,-3.286289719580966384e+00,-2.562692875219266142e+01,-4.406204524230804509e+01,-5.977351884415648442e+01,-6.790953503216033482e+01,-7.323655485258468900e+01,-7.489169860748901897e+01,-6.928047402738049243e+01,-6.222562470420348291e+01,-4.688923083986946949e+01,-3.661873027840508144e+01,-1.674613907015426406e+01,1.476386853898934604e+01,4.754258867534115041e+01,5.486193498052453776e+01,4.988085883061587111e+01,2.948008201987958898e+01,1.136556344362473769e+00,-5.950926463395253663e+00,-1.781061234726248443e+01,-2.723730321886483807e+01
2.132247671072054018e+01,2.442658140455085913e+01,1.871013140572161504e+01,2.851144016537306669e+01,4.661427200897495027e+01,4.318751433281629204e+01,-3.352191385457961026e+00,-2.901345019429107097e+01,-2.526643778334026536e+01,-3.079612946591515765e+01,-3.308059411166112795e+01,-4.060434315688559082e+01,-3.907647598385028687e+01,-3.912111454966726853e+01,-3.907977023227137181e+01,-3.708126269744386150e+01,-3.126992067626478899e+01,-3.088765907816214451e+01,-1.998827008364825986e+01,-1.675460452832963298e+01,5.587961863844817856e+00,2.157387749724394155e+01,2.717188163716914673e+01,3.368056248029141386e+01,3.913770870215159903e+01,4.185516894504833374e+01,5.660253058631036538e+01,5.364472982247995958e+01
2.518114398964678458e+01,2.464342524871623397e+01,2.590284359560677885e+01,3.235174015407059045e+01,3.781340758415228720e+01,3.979310472739734195e+01,3.061250264870968518e+00,-1.399860080898210946e+01,-1.973313969139859125e+01,-2.503046796240393235e+01,-2.412134664233251158e+01,-2.331244649184292683e+01,-2.310188087639597754e+01,-2.215882380993943457e+01,-1.266918589990886446e+01,-9.673944649185546751e+00,-1.098719002322235383e+01,-1.597463653320095389e+01,-1.133754415918797598e+01,-3.258953022034706493e+00,1.634916476968206744e-01,4.165646967494019748e+00,1.461771286352182031e+01,1.281505844668356175e+01,1.265851053172957741e+01,1.172967456642547290e+01,1.277567090366923708e+01,1.166650944149494151e+01
3.472635060071674218e+01,2.878883616033947845e+01,2.102420047475123965e+01,1.758937845937317235e+01,1.984250300282290880e+01,8.516112815178722428e+00,-1.526201394096205100e+01,-6.300202149760516512e+00,-8.038207544757478118e+00,-1.898542646072180418e+01,-9.961380327395950474e+00,-1.018822618231298804e+01,-1.485304880074742329e+01,-1.697859024632700908e+01,-1.591786850658067820e+01,-1.594570872540201023e+01,-1.758615718574214526e+01,-2.184453119666877541e+01,-2.460936469473415400e+01,-1.628588803576997179e+01,-5.682714295208794120e+00,-4.601762290715976533e+00,8.547067171761218773e+00,7.190648337734439899e+00,-6.613841348392868191e-02,-1.578974958451264143e+01,-1.522163493066268103e+01,-9.475536830509641462e+00
2.088239699470954491e+01,1.818238998140955687e+01,1.364950595284229529e+01,1.345913161247383272e+01,5.471840786760560960e+00,3.274450280403025548e+00,-1.192070805837520453e+01,-2.008920005842549017e+01,-1.640559661906515743e+01,-1.192238728615435406e+01,-1.929808188979831973e+00,7.146698472493764331e-01,6.368721685450671188e-01,-5.220679452300063250e-01,8.688747453200084125e-01,-1.286333347291969353e+00,-1.304636737410622516e+01,-2.931309245310164258e+01,-3.767086471461659869e+01,-3.287055949984200254e+01,-1.350741367979853891e+01,-6.794241185065637900e+00,6.586709367089026657e+00,5.592746112369552769e+00,6.211321516944244836e-01,-1.753295883901431296e+01,-2.026449666732334265e+01,-1.515025815628703043e+01
2.329799684054821185e+00,-3.429540345007823454e+00,-1.666116650704029922e+01,-2.180325063462602131e+01,-1.970898134319344663e+01,-5.817321175474519990e+00,-1.174269747927438523e+01,-2.945278768192512331e+01,-4.099990114690381660e+01,-3.255676250956565099e+01,-2.363847218607643441e+01,-2.274019476762070013e+01,-1.875038842928433169e+01,-1.248672628345948254e+01,-4.964120773254149910e+00,-5.562184213256725407e+00,-6.999985801750719716e+00,-1.820288819222259846e+01,-2.418727258568814875e+01,-2.332951934175239472e+01,-4.389108259634133979e+00,-6.475448091217979041e-01,8.086552732441395719e+00,5.770701717127767694e+00,1.076013646241251287e+01,7.776771791824776514e+00,1.477573330201074597e+01,1.797858658181516489e+01
3.203495414040049116e+00,5.302302785245899264e-02,-9.110082060560511508e+00,-4.671935612249155767e+00,-1.249856671545794384e+00,1.178282760484031400e+01,5.488375724332925643e+00,1.973016866532139479e+00,1.296799276199917195e+01,1.943681710740710855e+01,2.540397777774983012e+01,2.604449749482492393e+01,2.141151220979548242e+01,1.877553556383568178e+01,1.888848443288661372e+01,1.828439545990877235e+01,2.278159580528581074e+01,1.476496852258601677e+01,4.792032347846179263e+00,8.181060233787604830e+00,9.720172518076511281e+00,6.216917245982529927e+00,8.122720456935867972e+00,1.266846110289775851e+01,1.165852278638814887e+01,1.319147958935835874e+01,1.112599385135781560e+01,8.129307355882280817e+00
-1.750160585943925762e+00,-1.992883941371524248e+00,-1.372745105894588491e+01,-1.574035841658882440e+01,-1.435668898254134263e+01,-7.188412588220964849e+00,-9.299703973080072572e+00,-3.269390225482909251e+00,-3.973212872198278678e+00,-3.422100751652664474e+00,-2.749585652344750386e+00,4.519258404024610876e-01,-1.620623983953977554e+00,7.143819366926711378e-01,6.599187906628253941e+00,1.109779326536694199e+01,2.138516119439770335e+01,1.864785267029474625e+01,1.713057856962512560e+01,1.244589453810775126e+01,5.578234418106720938e+00,3.914670888270735727e+00,2.137066398205353934e+00,2.151627744948977572e+00,-2.060172769454689856e+00,-6.893076740833809168e+00,-1.537156852921390815e+00,9.821012293895723388e+00
