5.148066905877063846e+02,5.234432414662076098e+02,5.287823590706807408e+02,5.398035826356508551e+02,5.365445561171202371e+02,5.606556244923521035e+02,5.967577762557231154e+02,6.714775480854385705e+02,7.168686178839477634e+02,7.288275317447030375e+02,7.407261423813635020e+02,7.455705993183103146e+02,7.418326966465219812e+02,7.407166455623253114e+02,7.381873175199273192e+02,7.385900842393265293e+02,7.479057841450108981e+02,7.450445994737220872e+02,7.379866801236740912e+02,7.316581611867686661e+02,7.119710801115850245e+02,6.767738576849135370e+02,6.326356953275417254e+02,5.961285799485044663e+02,5.868960415123035546e+02,5.948917675479787022e+02,5.954035014963441199e+02,6.076500465207841444e+02,6.113286866078901767e+02,6.060692692194633082e+02,6.007431973079027330e+02,5.976438458023665135e+02,5.928579030384864836e+02,5.807646276487913610e+02,5.812674944568409501e+02,5.784339568196191976e+02,5.544825373520624225e+02,5.426614521539810312e+02,5.225586894122286594e+02,4.844920745487730187e+02,4.378015805112628414e+02,3.897743578638525150e+02,3.617683918098298363e+02
1.429876294856032928e+02,1.392590229643994917e+02,1.203141227578468886e+02,1.109539922701441128e+02,9.860999205728708716e+01,8.144868050160994244e+01,9.104139846676160630e+01,1.098875694180441087e+02,1.275186421092644480e+02,1.432293234008419063e+02,1.306891131992419446e+02,1.199309627862633931e+02,1.165022683663203367e+02,1.152289206771634724e+02,1.172295895360667828e+02,1.250297661365775781e+02,1.364094810604210579e+02,1.347611095879037464e+02,1.284822315408233919e+02,1.268015484689051675e+02,1.306900192802887659e+02,1.330161315967710891e+02,1.340458617498592275e+02,1.096707324552759246e+02,6.036119210539430924e+01,2.258703160926599907e+01,-4.839027681426824934e+00,-1.525330515134896103e+01,-1.640056829913335790e+01,-2.238227252023723324e+01,-2.668658593359227993e+01,-2.450835826420656360e+01,-2.576775717832846624e+01,-2.582201479388365684e+01,-2.338885169577824286e+01,-2.256955061808888274e+01,-2.348543977460409238e+01,-1.423003542059556992e+01,-1.288137552443270906e+01,8.080731057348970126e+00,6.995307116225718858e+01,1.149731720668049491e+02,1.310491734415223561e+02
4.026129169327525403e+01,3.008621378468831153e+01,2.993069393234581099e+01,2.628413074430268281e+01,3.160618534328107287e+01,1.371780833762725038e+01,5.025242698945042719e+00,-1.726081264774069268e+01,-3.853184759341537102e+01,-6.646273225873915180e+01,-7.729739350512612361e+01,-7.515172292116594122e+01,-7.584128958529980480e+01,-7.818817302139429160e+01,-7.816163473143743090e+01,-7.728296060215808438e+01,-6.891884776066909524e+01,-6.337741438984546960e+01,-6.643609663465845472e+01,-6.988051429447756391e+01,-6.047862578018990831e+01,-4.415410345201290454e+01,-3.019471077951854099e+01,-1.129522839277221280e+01,1.329514802968402520e+01,1.290520724872199487e+01,5.822385629217878389e+00,-3.720772568622079390e+00,-5.320405863064087804e+00,-4.301744124480794795e+00,5.504767081592831790e-01,5.609623961130100867e+00,-2.451093881807572927e+00,-1.585533766390025079e+00,-1.724974841866107944e+00,2.117608940720356436e+00,6.162556163554111066e+00,4.403751295336118865e+00,7.558970744320518964e-01,-3.452522651090548234e-01,1.385784986156683019e+01,1.944924201563539157e+01,2.259771530445691923e+01
1.780942664485319682e+01,2.128061206393507376e+01,2.822951498718991914e+01,1.907325275419633215e+01,2.362187310571975729e+01,2.709924462928887934e+01,2.229810967589947523e+01,1.994000543439044648e+01,1.220701593962267140e+01,2.572664451178682299e+01,2.929244368651109198e+01,3.052256577569687224e+01,2.653417986843994214e+01,1.920516088794899190e+01,1.528523602054653274e+01,1.033566859134554505e+01,2.485900677532053571e+00,3.612129369054494887e+00,7.623006074700755974e+00,1.028652783074262977e+01,6.709599098236816772e+00,1.280265012167768468e+01,2.039385025241176663e+01,2.144032141012777615e+01,2.228447126378842569e+01,3.159455570622332488e+01,3.467989454006628591e+01,2.417155726765968637e+01,2.434247666116204201e+01,1.805421550843824718e+01,1.449075147484250792e+01,1.220248193433261008e+01,1.276220536863550947e+01,1.295686931235884387e+01,1.545948811979692294e+01,1.849898575769823594e+01,1.995428466738309936e+01,2.386338363423462994e+01,3.446279555231777181e+01,4.291808020853107308e+01,3.977855608671738707e+01,2.070622123762257516e+01,8.721234387326864734e+00
2.542312368947678181e+01,2.631478458674367360e+01,2.829796280793558338e+01,2.683342568010132112e+01,3.049330739527468381e+01,3.956276430996171456e+01,3.365319391377705927e+01,1.897948905152992438e+01,5.588962286544493452e+00,-1.905040918784634485e+01,-2.345930795393128676e+01,-1.753388535081321464e+01,-1.291200895533774329e+01,-1.083944885500248034e+01,-1.184343338746958452e+01,-1.458527741797089661e+01,-1.845309331493645999e+01,-1.829417330697674160e+01,-9.817843033206687053e+00,2.918174473158715365e+00,9.050670491865968614e+00,6.653739417127091826e+00,1.292356584379274587e+01,1.960319978665019391e+01,2.032184867547184126e+01,1.975229587737244330e+01,2.931507742400081895e+01,2.358361588838187117e+01,1.816813093588136852e+01,1.288310309672813148e+01,1.489832476548928852e+01,1.173003511584799874e+01,1.138700469984131836e+01,5.162871406772027605e+00,1.404388683852284991e+01,1.249477222495094608e+01,1.609327672174126533e+01,1.238783427106724488e+01,1.091670804957979257e+01,2.126534419755528305e+01,2.037969899389252504e+01,2.402746038591129008e+01,2.599657683343011172e+01
1.355019323679356802e+01,1.883382156426391774e+01,1.689761402799766543e+01,2.009969025823915700e+01,2.361910110508907223e+01,1.649681332268791323e+01,1.255287708327214347e+01,-2.218205222224919559e+00,6.009182131306655350e+00,1.473717574314952827e+01,1.605107606691099775e+01,1.883708823267631161e+01,1.757723463999598934e+01,1.643635370070375501e+01,1.827831096363005159e+01,1.800733277419876899e+01,1.849882855103088986e+01,1.521946349728191095e+01,7.721601209219422834e+00,6.396386669149508819e+00,1.254539205479240360e+00,-4.225111344640916755e+00,7.210586017029436690e-01,-5.229782017082872159e+00,4.554288340250330691e+00,6.133194396272116933e+00,9.097301084888455236e+00,1.309466846555817554e+01,5.463271536555716068e+00,-5.130433460814318725e-01,9.058517944622483498e+00,9.318041978250366952e+00,3.637016081180991289e+00,2.407954352881039206e+00,1.962991481332138965e+00,-3.991496923450086776e+00,-3.041446459968111249e+00,-2.080774602048996336e+00,1.923054083510829848e+00,1.174313018518909502e+01,1.056465711642947980e+01,9.501207412328817270e+00,9.369854679190616764e+00
-3.735984425134184495e+00,1.139474212614442594e+00,1.964923781587077922e-01,3.871198317484564111e+00,6.068865464394098908e+00,5.451801457682174501e+00,1.712444071780796495e+00,-8.183179533493191826e+00,-2.475172981533485839e+01,-4.421192005321324814e+01,-4.716531236059564947e+01,-4.725036853962773620e+01,-5.378915493070594067e+01,-5.321109378353095565e+01,-5.171051738838663425e+01,-4.709587597921220947e+01,-4.248615578115343538e+01,-4.176581334751931962e+01,-4.560140669502746391e+01,-4.308795616220734814e+01,-3.149222393915037088e+01,-3.116531251982942408e+01,-3.185331349333818451e+01,-1.973563662914053651e+01,-7.129577045248929323e+00,3.269631396897072495e-01,8.392772556145979834e+00,9.839237941066578230e+00,6.818665640687108898e+00,2.477889113953960276e+00,4.847210313661005188e+00,8.500453336829902895e-01,6.072901660674438595e+00,1.011045035289160055e+01,9.129260746507711355e-01,-4.448583165830815034e+00,1.629543497425878229e+00,-6.297596261310387078e+00,-1.269137318770756551e+01,-1.060454177026161382e+01,-2.841251588196902134e+01,-3.319506468276133404e+01,-3.566077840007456246e+01
-1.708781011501667990e+01,-2.130886339336744939e+01,-2.047060426540413403e+01,-1.028435599825896141e+01,-1.083700380901779070e+01,-2.521958455767153051e+00,-1.333246046817411212e+01,-2.936116657873739655e+01,-3.100340575889142514e+01,-1.481894325427226988e+01,-1.915786522710835937e+00,9.285466300895633962e-01,5.047088041483492660e+00,9.992398825550974806e+00,1.099555689775685963e+01,1.470639639948596766e+01,1.538761733353429939e+01,1.658322894684362225e+01,9.181629084258192464e+00,1.380846385346507432e+01,1.648317746028453001e+01,1.229271539821111503e+01,1.901618732864818639e+01,1.282628109411223605e+01,4.255466760462634390e+00,1.397812681304401572e+01,1.290445918603549025e+01,1.085922805565965632e+01,8.552236239969520426e+00,1.467591777577360812e+00,-1.592702181032186193e+00,-1.083456103821300331e+01,-5.147240905670638078e+00,-7.898634765202299235e-01,-6.056634363746372429e+00,-5.143726723619460373e+00,-2.628424509501852580e+00,-5.393228615754940947e+00,-8.314646365504462011e+00,-8.738035812173709616e+00,-1.479244076459574231e+01,-2.610930462617378822e+01,-3.234120782551804751e+01
-7.495651497011849962e+00,-1.226916097924052451e+01,-1.239146204680473673e+01,-1.789791957097483532e+01,-1.921436417860481782e+01,-6.206101032031734022e+00,-1.398013663870094980e+01,-1.590169439202484103e+00,5.830399709433494948e+00,8.234213862281009710e+00,8.952900312936847627e+00,7.073141349139675071e+00,4.089047887781266155e+00,2.126945283675548026e+00,2.026349099970205625e+00,2.945673089440515646e+00,1.229696816061495168e+00,-2.758469265618820110e+00,-7.560620664877918173e+00,-5.625813427831424463e+00,-3.944700995303117796e+00,-3.664852368370519198e+00,2.698999916104074526e-01,8.607016470491377191e+00,1.604165627170120700e+01,1.907323817431274904e+01,1.135652332618486682e+01,1.371173862641045460e+01,1.357643595887144627e+01,1.509533690600885159e+01,1.604888645873926123e+01,1.285648080540256588e+00,8.546673396376062160e-01,6.355036364572339558e-01,-1.560709735931429254e+00,2.703371608547497473e+00,5.633111058017163941e+00,7.084386244287868450e+00,7.640425617693182403e+00,-2.801038707785089010e-02,-6.890717420150240358e+00,-1.479335972006840905e+01,-1.122146714896124564e+01
-1.453883873321221998e+01,-2.117640674340434970e+01,-1.943202013034925812e+01,-1.315727854144296316e+01,-1.196206625935672108e+01,-1.065526464493951408e+01,-1.701612795316677307e+01,-1.194011004430159950e+01,-1.258590460077017426e+01,-1.212377824693319184e+01,-1.180917912764562239e+01,-1.166097247240889878e+01,-9.175647015273156626e+00,-8.949157234994585153e+00,-6.647790788304009268e+00,-1.016179000173797320e+01,-1.073319910111658970e+01,-1.079309107489882003e+01,-7.788068692767318169e+00,-3.996181187814167757e+00,2.903268732532222174e+00,7.522962425056999969e+00,5.528712385441791888e-01,9.398491331049434905e+00,6.817991722754591422e+00,-3.029481234974686910e+00,-8.489999314547487685e+00,-1.929535200502844994e+00,-4.078262983358388993e+00,-4.525880713190873372e+00,-1.197556560322398767e+00,-6.770974169276074761e+00,-1.232554477929801351e+01,-1.487943273274035860e+01,-5.335227290025308378e+00,1.403177589881455800e-01,-3.167981261367165402e-01,2.383961779576247775e+00,3.235487978882141569e+00,-8.508244994083289825e+00,-1.894233764238140694e+01,-5.567757345062320340e+00,1.769396689581161475e+00
