5.986671583269175017e+02,6.813248377617760525e+02,7.162875507217395352e+02,7.388905722858200988e+02,7.522084802111755835e+02,7.050278026495137738e+02,6.045228628738867656e+02,6.000533788383368119e+02,6.231715691051086878e+02
4.288942617761473741e+01,1.021212637618426413e+02,1.156045315118958570e+02,1.359096812257184581e+02,1.533997421336692923e+02,1.603950385131153666e+02,1.443676736038192132e+02,9.167070282782430013e+01,1.035895610210492919e+02
4.431401252307959737e+01,4.841199897748796133e+01,3.273162154554886172e+01,1.572330869942193132e+01,1.797045536199663474e+01,2.121016871438614260e+01,4.899168738465382944e+01,5.552134863209221294e+01,4.175685477812481849e+01
3.895123490172553460e+01,2.237619324068334237e+01,1.738376301750656694e+01,9.973926465705144295e+00,1.178891366175236399e+01,2.442172615399748992e+01,2.873490819808704799e+01,4.878975568825865849e+01,5.530136786748380473e+01
4.002712235829585552e+01,1.180008941845260928e+01,-8.668262035657944509e+00,-2.169896111160683105e+01,-2.535964582122471711e+01,-2.029514338138084639e+01,-4.161411042785890579e+00,3.018651879766978396e+01,3.353216510750875301e+01
3.509465627110806452e+01,2.242655731951917630e+01,1.850328586295295707e+01,2.435844603848228118e+01,2.067263089135781229e+01,1.953605612927601598e+01,2.605325619712147400e+01,2.737291294468376179e+01,1.442146909883448203e+01
1.816318208102255483e+01,2.393264603737508267e+01,2.304580397228802013e+01,1.778233138822143644e+01,1.629262958550424401e+01,1.959686979770893345e+01,2.046212396268473555e+01,-4.430960432124393833e+00,-8.165838065415927716e+00
1.038004500842956013e+01,3.381289350534159688e+00,-1.387360718352844691e+00,-9.390431031489811176e+00,-2.322196167233227726e+01,-3.030128595854390738e+01,-2.204083489965919895e+01,8.277595605130757761e+00,9.470720247640333156e+00
-6.068751985898431789e-01,-1.965578993861629442e+01,-3.882689368370392913e+01,-5.265076083729907452e+01,-5.475372386067624575e+01,-5.324662380501096948e+01,-3.807789988861658514e+01,-7.196092834805571492e+00,-4.809381997802032238e+00
1.062534119796195498e+01,-9.031575471071295880e+00,-8.478279305948689171e+00,3.408082918736147437e+00,1.809584893405717931e+00,1.215728369450500557e-01,-7.708018632460905906e+00,-8.473553047669476257e+00,-8.939344637628934720e+00
1.240820198957589771e+00,-1.956148317235946621e+01,-2.887361296826876611e+01,-2.558311416294483820e+01,-2.456257983927106281e+01,-2.001853490066774555e+01,-6.739366167094888560e+00,-1.932205661466056057e+01,-1.456927322751873888e+01
1.463368797349138539e+01,9.801581616136122221e+00,1.204424600590974670e+01,2.372415170294130604e+01,2.406322526224573721e+01,2.158057932102260779e+01,1.067604595311966520e+01,8.604357350861546294e+00,8.710908804717941933e+00
3.545977979239890665e+00,4.942135055219798900e+00,-1.677898217032245398e+00,-5.401398214274670373e+00,-7.711599317177268986e+00,-1.034925427099486228e+01,-1.262098049639120489e+01,-9.012720455423163912e+00,-7.383283751203841838e+00
