5.078712395161138033e+02,5.269710508800779962e+02,5.277785166243857020e+02,5.717517962665426694e+02,6.176859949592409293e+02,6.260188352635507272e+02,6.290543666103527585e+02,6.315264681964920328e+02,6.305808471952406080e+02,6.410988903682241471e+02,6.493570265425869366e+02,6.431853718287259198e+02,6.188790486381791425e+02,5.751246059232556718e+02,5.346512132394697119e+02,4.733297714396909441e+02,3.884076385780664395e+02,3.362582255365878723e+02,3.162385854511231855e+02,2.998133467870586628e+02,4.333302738871158226e+02,5.356896642085971507e+02,5.406498988042764040e+02,5.044363751329128149e+02
-3.363995957655256319e+01,-3.049383549203530919e+01,-1.798851196830797505e+01,4.628450902295105607e+01,8.161963407968582374e+01,8.671237981686986984e+01,7.366730320624041894e+01,7.139931867389034892e+01,7.424619539595325080e+01,8.513559095382674968e+01,7.530694340009509347e+01,7.703463043393276166e+01,8.517277456522160151e+01,8.962342731764275072e+01,9.590243388693491511e+01,9.825252050807279147e+01,1.203167046872469257e+02,1.231072127818722208e+02,1.135560418080917486e+02,1.029685294687704555e+02,3.469957470451092263e+01,2.167161804926878688e+01,3.138565414412271437e+01,2.213004005686802600e+01
-4.724533020525716331e+00,-7.856408723779331638e+00,-4.345285688676527869e+00,1.722369658043092144e+01,-1.138364440328299843e+01,-2.742472406127302165e+01,-2.823860407164637110e+01,-3.279161900735834934e+01,-5.019122935378584316e+01,-6.147299748430135224e+01,-5.892476680311552428e+01,-4.956786583724974804e+01,-3.996353434327070886e+01,-9.402914354073686809e+00,2.924133429572220422e+01,5.172481635470045092e+01,5.340258876405505362e+01,6.398525268526597642e+01,5.392939223159952888e+01,4.401399251438662930e+01,-1.129950911020526760e+01,-3.036603393878012369e+01,-2.521146052267693349e+01,6.645488761470569550e+00
3.319947424833415539e+01,2.326019416830253661e+01,1.501065639695529441e+01,4.558602717946607186e+01,8.553642966729661623e+01,1.077182370516104299e+02,1.139308554469175476e+02,1.138006151582884797e+02,1.053000690548881977e+02,9.932889647078189910e+01,9.454773294736313005e+01,9.836968635343419010e+01,9.823010093077360239e+01,8.297281534325585994e+01,7.164804513259304031e+01,7.257409973633076561e+01,6.467550455530792419e+01,5.263849637933155634e+01,4.656287551672888014e+01,2.968930679465415068e+01,4.784503716624234926e+01,3.972721226064695088e+01,3.736428625565208961e+01,4.267507171946169819e+01
4.684856412104872447e+01,4.500952721323550065e+01,3.740479674220073036e+01,2.844141316961505694e+01,6.481090981895968106e+00,-1.439319205854377870e+01,-2.729110651919892661e+01,-2.691092914808521286e+01,-2.637407981943157154e+01,-3.283517060658306264e+01,-3.495261451010122755e+01,-3.373432448847225373e+01,-2.520424516641921997e+01,-1.889635095621937211e+01,-9.285136626152080908e+00,-4.934840332769013571e+00,7.421519697277251026e+00,2.498454878621799224e+01,2.265245820397424126e+01,1.170102701939687151e+01,1.213465229167082349e+01,7.536365649299769487e+00,5.675878586622120636e+00,-6.270129416126829724e+00
-1.361721604160963395e+01,-7.206139100247574980e+00,-4.168635312565436735e+00,-2.579131793761824198e+01,-3.697981010643130162e+01,-3.828651177147152396e+01,-3.912745573465888782e+01,-3.891609106812311580e+01,-4.134030950037454488e+01,-4.354238202558293835e+01,-4.462705437503447570e+01,-4.412905357919929372e+01,-4.473163316212468743e+01,-4.518294273145204443e+01,-3.899971693693466079e+01,-2.801164346104295078e+01,-1.365109471853751799e+01,-9.655638646167314931e-01,8.158441430072489453e+00,1.129962710545683535e+01,2.593318164617256283e+00,-3.281668940472429519e+00,-6.660495981954611011e+00,-1.225078141644943130e+01
2.313090521467616867e+01,2.218543125723144982e+01,1.736941657264907946e+01,-5.803815569793941975e+00,-1.218792352680838498e+01,-8.355333449901442222e+00,-1.803652210371751607e+00,5.331122942640297069e+00,8.813129422424772486e+00,6.240029458110644356e+00,3.682194130193431558e+00,1.160744893118023313e+00,8.253618324617347790e-01,-3.957628729244298871e+00,-1.007415578417367996e+01,-7.985949371767222971e+00,1.269682289689319399e+00,-3.732347330803369445e-01,6.215025820229683973e+00,9.982876467738172721e+00,2.065204435655776649e+01,1.298844568427999491e+01,8.213381276592123470e+00,1.308304951855689069e+01
9.050886283431953672e+00,1.115342094531485806e+01,1.580264376280620375e+01,-1.525252783284004821e+01,-3.415153307645739744e+01,-3.104678246963611343e+01,-2.167182309075292324e+01,-1.753252111172218264e+01,-1.625427253877650102e+01,-1.720511199780856515e+01,-2.469617408365267153e+01,-2.752606267136174267e+01,-2.416365883142591642e+01,-2.346818349172285778e+01,-7.857901285407685066e+00,2.820804912111679386e+00,8.713893336492987141e-01,-1.974931642440044488e+00,3.770117045120738641e+00,8.953486817532011699e+00,1.366726947354590571e+01,9.256315367945797234e+00,7.682566282788085843e+00,1.640665987911046741e+01
1.652179508292320520e+01,5.970242639946871321e+00,7.607523359163076648e+00,-2.741664371988555615e+01,-2.873098679344420603e+01,-1.089835227008002327e+01,-7.644291050618424066e+00,-1.001964650711597038e+01,-1.197394509109768101e+01,-8.322208319822740563e+00,-9.721581114962894787e+00,-8.017935140024800234e+00,-1.188646132511027709e+01,-2.453037360521204846e+01,-3.300581702798982775e+01,-2.903607294046422993e+01,-1.865507958859367932e+01,-6.579252380438835424e+00,-5.277488282322929436e+00,3.762879659462242010e+00,-1.459570856148152629e+01,-2.663080737761600858e+01,-3.242908070763652972e+01,-2.400525633492673450e+01
1.054621112962474960e+01,5.923816612652089475e+00,7.010367700899177379e+00,-1.745553413269534104e+01,-3.149285026451590497e+01,-4.005352049363590083e+01,-3.595735394977155863e+01,-3.581263984152675306e+01,-3.414377850967549932e+01,-3.425943229148147395e+01,-3.357481768490139018e+01,-2.757084559782046895e+01,-2.617672576128040163e+01,-2.195904984368837631e+01,-6.061193426145325525e+00,5.040659005859930986e+00,2.320774300324896622e+00,-2.794302788664762005e+00,-1.006529325988691631e-01,7.094452245367069310e+00,2.560465348708363109e+01,1.925159800442402513e+01,1.473858840763564970e+01,1.254330875388800592e+01
