6.189862015395384560e+02,6.252532998950790670e+02,6.140369375535169638e+02,5.953803684282192989e+02,5.812316937709305193e+02,5.842429443353241822e+02,5.976650077562383103e+02,6.100226116961113121e+02,6.159999177457414135e+02,6.229785360307248538e+02,6.239960730904657566e+02,6.050551044289210267e+02,5.934121653140067565e+02,5.756760115834990756e+02,5.678597231712078610e+02,5.618069234813206094e+02,5.621788197511483531e+02,5.668858635517638049e+02,5.645115779347278249e+02,5.730668106284693977e+02,5.702100207589652427e+02,5.630304537483866625e+02,5.643502310573636578e+02,5.753715629906049571e+02,5.829412419209214704e+02,5.790981213613600858e+02,5.688265804360739821e+02,5.512430674982970231e+02,5.411841493203145319e+02
4.569591472636892604e+01,5.226680589717450687e+01,7.038705421408531038e+01,1.091732500947604905e+02,1.337835615688964594e+02,1.328886751590731023e+02,1.297586865696269456e+02,1.215767247431325302e+02,1.154748555677631714e+02,1.060856177973928283e+02,9.637169176922131442e+01,8.532603903641867760e+01,6.132807392818101988e+01,4.664823500924828892e+01,5.045030912695796133e+01,4.912974376053000469e+01,3.635122756689495560e+01,2.687928910563854146e+01,1.653265271165273020e+01,3.618780027562364054e+00,-1.369193501475316133e+01,-2.980110054347288440e+01,-4.229211016500035925e+01,-5.382594840554851601e+01,-5.812875659494288527e+01,-5.491086115021178671e+01,-4.177479498865677954e+01,-3.018428650995340234e+01,-1.811885341941148653e+01
1.693680739398945789e+01,2.050531637506345817e+01,2.226178932711440339e+01,3.095039297919031185e+01,2.903879208333524886e+01,2.248521335631280138e+01,1.541685943117209945e+01,4.145370234606159165e+00,-4.518543224023614080e+00,-8.724775584413906770e+00,-5.412590850493365302e+00,1.394461645575334074e+01,4.588111740924055226e+01,6.939824651627705521e+01,7.646920274080960667e+01,8.534390470241299909e+01,8.891937867649905058e+01,8.732018885046842627e+01,9.149828338728903532e+01,8.339562864757090210e+01,8.133301034357543813e+01,8.859393762541216688e+01,8.105098152913987519e+01,6.818488858237660111e+01,6.081128664733584799e+01,4.782213274386411683e+01,3.807241924264965860e+01,2.014185276207380682e+01,1.744879724698846957e+01
1.714558862251303850e+01,1.798724142258362590e+01,1.521369653645597708e+01,1.444841702089074431e+01,9.106280834707440874e+00,6.682328636909256048e+00,1.042470775217794632e+01,2.224975417543420164e+01,3.705682139630701499e+01,4.875754836852708252e+01,5.456778662787106526e+01,5.896067549947665043e+01,4.195302997324630923e+01,3.006721193644558099e+01,2.384069475277507166e+01,1.865832048116939035e+01,2.391643004075369561e+01,2.464737709126993082e+01,2.373020401644620847e+01,1.976304903766289556e+01,1.764470728670465149e+01,1.156067470423415777e+01,7.817793347319292430e+00,9.271652684692856639e+00,1.186217901150185483e+01,6.424743131952864061e+00,-4.812634570188784044e-01,3.146217695142925930e+00,2.355395880764660888e+01
1.772558579856467631e+01,1.733128018043690233e+01,6.772039584986956129e+00,-7.899521550403825643e+00,-1.227225432528934768e+01,-4.825257377909553114e+00,-3.522153000243201326e+00,1.062685097040203885e+01,2.270751271554165385e+01,2.961086559313660871e+01,2.982061849399065068e+01,3.576670421700838176e+01,3.941880214190538823e+01,4.084779081921147537e+01,3.266547316082738917e+01,3.789212047414591922e+01,4.936423026042506024e+01,5.104105686642365924e+01,4.429008230269464974e+01,4.492477364797069583e+01,4.299193696614152316e+01,3.771770185470080605e+01,3.713963699198082224e+01,2.582555213123789528e+01,1.853784856962052885e+01,9.189992791801833150e+00,3.146634224602947061e+00,-6.548064014444371139e+00,1.764714354828550436e+00
2.324259424109399674e+01,1.803256389120728187e+01,8.626057069916846842e+00,2.468507999299827560e+00,1.172428290713209265e+01,2.604273348260736043e+01,2.298852282936736913e+01,1.854290333674482838e+01,1.766559626828892249e+01,1.577027280542405130e+01,7.062254543397418871e+00,2.609236061052900624e+00,1.262655623144894612e+01,1.552345883952757077e+01,9.009764677071093075e+00,1.116651719581033397e+01,1.251529320135671597e+01,1.018692858539839463e+01,8.644849107120087695e+00,9.241327989903364681e+00,6.587397054449873224e+00,9.365378696372816947e+00,1.900973517863311457e+01,1.568986528876656550e+01,1.067324502182394852e+01,2.378259647796228116e+00,9.413372828783096224e+00,1.148182447917934113e+01,1.434722173990400940e+01
1.733324282376015546e+01,1.354722381177959534e+01,1.919204755951512809e+01,2.652187235918635011e+01,2.181515033104157553e+01,2.339148802497069468e+01,1.970503848086412546e+01,3.960538145751949735e+00,-1.106498743361431281e+01,-1.962982910308240037e+01,-2.529693313529649146e+01,-3.326609791105141767e+01,-3.493524480262320253e+01,-3.020827998187882457e+01,-2.284740519230404843e+01,-2.499977214950955329e+01,-3.262192806219596264e+01,-3.059475271950297781e+01,-1.874895169412448581e+01,-1.299685359917840266e+01,-9.331666019908809062e+00,-1.449378468759157812e+01,-9.723893697271030589e+00,-8.917263288948891642e+00,-9.462568358383943945e+00,-9.861707618361386096e+00,-1.307882502254999935e+01,-1.799449487491970956e+01,-6.764518810024403805e+00
6.394912240122819780e-01,-1.930483360348640431e+00,-5.440965480811695620e+00,-7.512474316146453557e-01,-4.810043675685918174e+00,-1.686458773729326666e+01,-2.486388200268950754e+01,-3.597151937109175179e+01,-4.451599451327651025e+01,-4.285896034591472414e+01,-3.421700114648447766e+01,-2.513190873358205124e+01,-1.115080183869436503e+01,1.877126823029588998e+00,9.004159976561805223e+00,1.823860465598910707e+01,1.751171109188481623e+01,1.443478656366813695e+01,1.501012688531515593e+01,1.412239926607984586e+01,2.233242904133432916e+01,2.527182334364387017e+01,2.653074648337561570e+01,2.873538706121523489e+01,2.379884891909762956e+01,2.408347494797790489e+01,2.314955465451565431e+01,2.027123558104663203e+01,2.740466685904430477e+01
-4.101471073973824710e-01,-5.570932515299888976e-01,-1.348626804219441766e+01,-2.220639010741997055e+01,-2.398405432726000441e+01,-2.401371156700415099e+01,-1.703316311854815979e+01,-1.420999900407291250e+01,-9.939876866545205303e+00,-2.700088858030595063e+00,7.996572640516730335e-02,-1.099479146613128400e+00,-7.736439972061637249e+00,-1.335519520963027240e+01,-1.326412356519327318e+01,-1.604211986358811615e+01,-1.920415224050451286e+01,-1.549634391435614411e+01,-2.078712376772085690e+01,-2.220822044581575838e+01,-1.556679870860948256e+01,-1.271367203704494742e+01,-1.915338133238600449e+01,-8.343760353309354727e+00,-6.329259393186719151e+00,-1.783756970533972463e+01,-1.349922909566275742e+01,-5.737299938998138060e+00,-6.093102284582183614e+00
6.475956585532294696e+00,2.792177289337561596e+00,-1.469689430503105854e+01,-2.493626539054326940e+01,-3.457650425754021484e+01,-3.330873078858189729e+01,-2.988012205397679111e+01,-2.180204393402397045e+01,-1.396743309652429765e+01,-1.405219452263185786e+01,-2.114095703197054732e+01,-1.240382602660727684e+01,2.059041921717954970e+00,8.515196760533118692e+00,8.329501731569020961e+00,2.120262739729845247e+00,5.202015226749282739e+00,6.002011894841364992e+00,-1.140377383249409071e+00,-9.410331181175869419e-01,-3.160676164233646723e-01,-1.874873590734274842e+00,7.734803294684089447e-01,8.785744867556125826e+00,7.180684967721800760e+00,3.355527607665478751e+00,2.142053367166832700e+00,-4.864937030035702215e+00,-4.345593308842986779e+00
