5.822580217777322105e+02,5.913713269656102511e+02,5.914888058738155223e+02,5.827341799196869943e+02,5.830921548488356621e+02,5.702445802089089284e+02,5.622636748543217209e+02,5.664541197507093102e+02,5.718717483438592808e+02,5.692774003388125266e+02,5.719577486248057312e+02,5.685207621530687447e+02,5.612100057942041076e+02,5.554323566649380837e+02,5.563958228383602318e+02,5.614506577382099977e+02,5.642330795265584129e+02,5.591243172169995432e+02,5.551808959497359410e+02,5.630620540507553642e+02,5.884637011004821261e+02,6.378763846830185003e+02,7.696185221017415188e+02,8.278220950841467811e+02,8.390034375613812472e+02,8.284789726384962023e+02,8.191656603499602625e+02,8.028868603925221805e+02,7.884212447255290499e+02,7.916439849449537860e+02,7.997704617580540116e+02,7.965010606278915475e+02,7.780345041527464218e+02,7.179517106583767827e+02,6.493792281748170581e+02,6.041327546492730107e+02,5.878572224718380994e+02,5.870305643923240950e+02,5.630350411152207926e+02,5.495019956082011277e+02,5.468782705084965983e+02,5.463975320421856168e+02,5.573575744572711983e+02,5.644606395985907739e+02,5.614614172154113021e+02,5.570966083847920345e+02,5.562777950969361882e+02,5.490435453600116489e+02,5.522655325920320593e+02,5.398921039329595715e+02,5.278474626524899804e+02,5.187762691810692104e+02,4.843392220474303826e+02,4.532946480961971361e+02
-6.361766581101691997e+01,-5.953105223421867009e+01,-6.047892629221893657e+01,-6.256972998488973303e+01,-5.543572017627911919e+01,-5.269215046157540883e+01,-4.932798645858777320e+01,-3.888822009681377523e+01,-3.550859839384459349e+01,-3.725366099080330429e+01,-3.353125288047024810e+01,-2.694369745516873493e+01,-2.830945465539512185e+01,-3.310198384321225262e+01,-2.510648747682736470e+01,-2.185018299058469893e+01,-2.544616571112518955e+01,-2.986011714348352442e+01,-3.356190011999219536e+01,-2.988415684063056332e+01,-2.899474604570326264e+01,-6.149751653533348517e+00,8.969255439752839720e+01,1.143949210597886434e+02,9.192182647589675071e+01,7.028855817467038491e+01,6.225701719147707536e+01,5.929151662033895320e+01,6.019563085921404166e+01,8.266255440452802361e+01,9.217436816299718316e+01,9.748044586094287922e+01,1.131846333400445701e+02,1.220429736290826952e+02,9.018183807237127780e+01,4.825123346508078725e+01,2.191545283970958735e+01,1.565149686413678687e+01,7.220793305601054257e+00,-6.172109952410896883e-01,6.026028440420144960e+00,1.259398384711437835e+01,9.915427843177903711e+00,2.960386900978381863e+00,-6.781208523655412712e+00,-1.168882507627072087e+01,-1.133145525309026169e+01,-9.917078153624562020e+00,1.650234303942829772e+00,-3.437744143389573459e+00,-4.808125925276225843e+00,5.559222506901893901e+00,1.175093046635521432e+01,2.271461865699120253e+01
3.755445856719627784e+01,3.157225191865941838e+01,2.253490369549403027e+01,2.041199452859226326e+01,2.739876552921639785e+01,2.668615558797741016e+01,2.698710128650914086e+01,3.583403236122978086e+01,3.395820025865540970e+01,2.399086142187343995e+01,2.342486049937021875e+01,1.817152595102988499e+01,7.972001860947577789e+00,1.498184721936436148e+01,2.406009248718945770e+01,2.072684611034092939e+01,1.061689244976391677e+01,7.160104180431898335e+00,9.692059706061570523e+00,1.662561819900406590e+01,1.875493647345422232e+01,2.474125849565384527e+01,-5.089913126106067054e+00,-4.074634207975955036e+01,-6.126225012456600183e+01,-7.639453187018649771e+01,-8.623692102920266223e+01,-8.596669712072559832e+01,-8.158114032064781895e+01,-8.025484367923257878e+01,-8.959245346934940812e+01,-8.520014797769445636e+01,-6.975557243831408982e+01,-4.732679923882378858e+01,-7.782343438482703490e+00,1.125867685545167873e+01,1.250931868927287738e+01,7.825608595505735288e+00,2.795874478503559857e+00,-3.578246151844782563e+00,2.787379046085110446e+00,9.288567013137008388e+00,8.945791962193496261e+00,5.504260893894697304e+00,-1.035281133932238973e+01,-1.267558541927364146e+01,-5.990781242829438469e+00,-2.544218507257596684e+00,-1.472869437244196167e+00,-7.287177357611756001e+00,-7.821187735619616888e+00,-1.044351564798949994e+01,-3.365299077346104450e+00,2.316082679183869564e-01
8.072369354086893267e+00,4.905827240772527631e+00,-1.980310643988114627e+00,-4.865504088274892780e+00,-7.362497814722105405e-01,-1.153400435699774995e+01,-1.060579605219675159e+01,-6.459786250103274341e+00,-5.136617467651376501e+00,-8.690836447082514127e+00,-1.054697241262645946e+01,-9.408258779851724540e+00,-1.522030473569935438e+01,-1.159473871977492898e+01,-1.132923803389757644e+01,-1.565458852021014202e+01,-1.948887102936116023e+01,-1.475569895760370009e+01,-4.310297130452491743e+00,-8.959297310791189517e+00,-1.216077206443134173e+01,-5.033812181124722507e+00,-3.640350508559849985e+00,-1.430637729601103469e+00,-1.291562324830549358e+01,-2.340098044787051279e+01,-2.297667806636880883e+01,-2.343277484121029630e+01,-3.184060899787035481e+01,-3.415528289932061767e+01,-2.962606060674032804e+01,-1.812480758229597555e+01,-1.746515379476014829e+01,-2.155874696100246979e+01,-1.307691497540720249e+01,-2.961768796972187090e+00,8.881553478633879450e+00,1.685626396827481699e+01,1.533657165493082530e+01,8.696606858093723247e+00,1.750365725457838906e+01,1.608836870425350796e+01,1.049331941053610961e+01,1.149200094678986162e+01,1.093849804184318941e+01,1.188254052839570463e+01,1.429928332019202486e+01,1.270936509989132901e+01,2.311968500779881808e+00,1.973745541268931092e+00,2.372353828506230666e+00,-6.255735829780695312e-01,3.675170954277467317e+00,9.711225809681174326e+00
1.217185033515373505e+01,9.329433460225061481e+00,8.334864391966888775e+00,1.539098358766300478e+01,1.843647101599204774e+01,2.185521424766836418e+01,2.984836478154283412e+01,2.507021073671746336e+01,2.482647647148683134e+01,2.031256436117392994e+01,1.560402677364505664e+01,1.643993051031210229e+01,1.770576713564675231e+01,1.639152386355948110e+01,1.194717364762818335e+01,1.003994993370143440e+01,1.518260221768177942e+01,1.749946691407389920e+01,2.110310845036269001e+01,2.176231909379725593e+01,1.778601484316018144e+01,1.546764512126064162e+01,3.809793717277270453e+00,-7.963071970721705028e+00,-1.475153788614756678e+01,-2.037901915813912979e+01,-1.407483331166351803e+01,-1.465324476835113998e+01,-1.609910148183034906e+01,-1.771209583200414528e+01,-2.030948277130728030e+01,-1.341184933073358110e+01,-5.214659460103552746e+00,-3.220680446912967732e+00,1.558197485183715703e+00,8.265680801004327449e+00,1.751453674729949483e+01,1.327067722440709652e+01,6.936641828665917942e+00,1.367917011817700335e+01,2.275094194157731664e+01,1.895762490974169978e+01,1.117317121193838858e+01,1.516677530638842342e+01,1.903323354021539160e+01,1.870955913136072724e+01,1.307215893153918707e+01,1.259508938984969717e+01,7.236315712015850110e+00,1.537108455680519725e+01,1.319311738409917290e+01,8.388346231304126377e+00,6.192452735632045346e+00,1.073514340961262636e+00
-1.798912606132618919e+01,-1.208702292486679752e+01,-9.270805325037226652e+00,-1.157518546474817356e+01,-1.930778731185277053e+01,-1.542772892273356966e+01,-1.955349740633875655e+01,-1.956357350750484869e+01,-2.454688745412381223e+01,-3.108617184337916228e+01,-2.861805453540667088e+01,-2.574565198572190639e+01,-1.811216040104996239e+01,-1.500017430592556877e+01,-2.269282475213215378e+01,-2.395498121942835468e+01,-1.739986335285926700e+01,-1.343770010567190099e+01,-1.223487495202048869e+01,-1.178260122342805261e+01,-1.252022823633827642e+01,-2.149067454171021652e+01,-5.598199669829112679e+01,-5.349150090842635308e+01,-5.784308207150793635e+01,-5.232178916368527410e+01,-3.737352976453948372e+01,-3.310514681856624009e+01,-2.622453750438545228e+01,-2.290258937671131179e+01,-2.751376723969607241e+01,-3.408032967081491194e+01,-3.692479989868198231e+01,-3.719583165775698319e+01,-1.317021007862010862e+01,-7.451867783457300831e+00,-4.458412532574290488e+00,-2.136321538659845309e+00,-7.417489531903546762e+00,-9.956844168725075050e+00,-3.893228980280945883e+00,-8.698635157435312237e+00,-1.274053142811761674e+01,-9.145345884840399009e+00,-4.448863823712779109e+00,3.529186158623442537e+00,7.026891795696699194e-02,-7.250065531893863380e+00,-1.164605036957065565e+01,-8.425969109562991832e+00,-1.394607746090285616e+01,-1.422129205791802420e+01,-9.997149995911293274e+00,-5.942500607310517324e+00
-3.110431050849733481e+00,1.569293778788823923e+00,1.012177598073773055e+01,1.403959645723371708e+01,5.677100017332417536e+00,9.104301872724221312e+00,8.910806809829326269e+00,1.643185118941479317e+01,1.169097014686295744e+01,7.531636713861109556e+00,9.859531043516675197e+00,1.538335184257120858e+01,2.367037769901980937e+01,2.176945762296215037e+01,1.521698294334910884e+01,1.634051333270723561e+01,1.630849396181426769e+01,1.781528218234650041e+01,1.685558943867771475e+01,1.628007151223933135e+01,1.403660676583654876e+01,1.700230715442585749e+00,-2.766475884574155231e+01,-3.354333962705355532e+01,-2.943968765549740496e+01,-1.785788755723370613e+01,-1.165885773613988619e+01,-1.363400052044063848e+01,-1.522772940529018726e+01,-1.838920218761352032e+01,-1.384808016216954130e+01,-6.531343164952291502e+00,-3.392447841709048006e+00,3.875197789186148434e+00,1.008610880617007943e+01,9.959144814120026723e+00,5.775712675268918517e+00,8.342447876189114098e+00,9.789263381479734960e+00,1.105464213464970369e+00,7.117540255484506417e+00,8.883508256993804864e+00,1.226781165908485960e+01,5.038977187875052444e+00,8.609095662856255160e+00,1.232351601864066382e+01,1.131536368450703378e+01,5.661667026022085381e+00,-1.989294282367476407e-01,-1.261799941379325274e+00,3.950634076104949877e+00,4.842638030372874880e+00,5.146293903763244693e+00,1.149160657872208890e+00
6.195189162755824874e+00,9.954923035540577558e+00,9.161721706530919107e+00,8.447118221219014345e+00,2.273606477754529287e+00,3.378532483922792373e+00,2.543871264874995930e+00,-2.158785281373735820e+00,-1.370932001754732621e+00,4.751864529942784188e+00,-2.129278966438083120e+00,-1.480581025548640994e+01,-5.461337340662701045e+00,5.333073498870914086e+00,7.778579185314573152e+00,8.400153951504808703e+00,2.772156899239409666e-01,-1.513961159228317754e+00,-3.969543382714409319e+00,-1.142424474291672176e+01,-1.258000617571845048e+01,-1.459126234411782086e+01,-1.547689058902633086e+01,-8.672605730242320732e+00,2.559707290450408124e+00,1.840180069846163491e+01,2.561493607843421927e+01,2.525452369179563306e+01,2.913940846429217402e+01,2.032775490242967820e+01,1.202527304814286957e+01,5.196971924590622294e+00,-2.736424383696569151e+00,-4.666894596131355044e+00,3.597126354866882814e+00,1.233339632999121349e+01,7.028619565778889466e+00,3.561016174147416002e+00,8.755049415353063580e+00,7.773249493809933242e+00,4.626459682829388242e+00,4.038673359334626234e+00,1.163693017641361749e+01,2.427530229897768344e+00,5.315145248168205327e+00,8.665302879179904494e+00,8.002434138291739885e+00,4.414332092885448589e+00,2.550109048379909815e+00,8.745666194086483713e+00,1.978302470159292170e+01,8.800061739689294171e+00,2.108867216560877722e+00,1.424615420670365395e+01
5.874008812464266427e+00,6.668968282895402666e+00,-6.853815781302896148e+00,-1.054685048338350484e+01,2.714770434192664172e+00,1.170425698997588881e+01,1.677570671107762124e+01,1.914965241695633758e+00,1.214847913257739975e+01,2.252192104044557652e+01,1.164419130328713869e+01,7.862043593757892523e+00,1.806574532614148865e+01,2.712214624712363076e+01,2.149438605044436912e+01,2.454810926407872884e+01,2.715791156910091075e+01,2.087375327507044176e+01,1.458058702322942857e+01,4.121105067365418151e+00,1.062307632666441037e+01,-4.559726760012877023e+00,-3.316034806799507351e+00,-2.256683684985193672e+00,3.633479404939430335e-01,2.759522478351158270e+00,-1.549224149094622582e+00,-3.866734962674309717e+00,-7.593473920515398934e-01,5.265216260858454511e+00,7.220844567687198179e+00,8.031042988500530555e+00,7.380743936728199728e+00,3.818658484125929675e+00,2.977790483373514707e-01,8.647701154529643830e+00,6.748476624175683281e-01,1.845754719363268848e+00,8.763592647113181755e+00,1.554614647599935040e+01,5.492643968173453572e+00,1.539959086720851023e+00,5.492487091802229493e+00,9.787425685456970115e+00,7.447452754841351386e+00,7.452445108550461050e+00,1.017407636938587245e+01,1.245084202921358241e+01,1.695474530435616245e+01,1.330781881879365613e+01,1.535115224005991053e+01,1.416809509247345211e+01,8.492087373948749018e+00,1.793701657985185705e+01
1.408645324775760876e+01,1.017002546388845730e+01,-1.331140699137143280e+00,2.609443093876141484e-01,1.597971542892424601e+01,1.674752544702793600e+01,1.660754561478001534e+01,3.081012778953290621e+00,7.143649088913976541e+00,8.825034695818386510e+00,4.381926181152723032e+00,2.804740714373270549e+00,8.966496492326394119e+00,1.177510077329502280e+01,2.122636808133152808e+00,3.053883695490877237e+00,8.369054463909376906e+00,8.632602750241197498e+00,1.156292701224813868e+01,2.380838376432337977e+00,2.711314903864473269e+00,-6.356770384364716975e+00,-5.029037121949416544e+00,7.134871823443760253e-01,8.898900074306045127e+00,1.572188681594246873e+01,1.362457190949365504e+01,9.425723508371284254e+00,3.604376512402918564e+00,-1.818471455577300944e+00,-9.842506484436077674e-01,3.207290340502334303e+00,4.262397033697034487e+00,-1.393371827016166353e+00,-1.341838287122871876e+01,-7.971815687498893688e+00,-4.058960477510508369e+00,-2.796676628411143728e+00,-1.021831049549225545e+00,5.290313937680479306e+00,4.604685729933748028e+00,5.796345286185655254e+00,5.379324617123629082e+00,4.756540015691086865e+00,-3.396312207181087839e+00,-4.386389578999544625e+00,-5.053685267318304142e+00,-1.712729073724832962e-01,1.223156300790035900e+01,8.458949268685172385e+00,1.052803124162308102e+01,1.228307130577202955e+01,1.140237025615594035e+01,9.514562492997772125e+00
