4.737375336063990972e+02,5.128003252231518445e+02,5.638679414656676272e+02,5.899518750968334189e+02,6.020700501071260078e+02,6.128214393249447767e+02,6.209191771124128536e+02,6.207979161567818664e+02,6.165628038342573518e+02,6.133516850034671961e+02,6.193516910000449798e+02,6.352245104792707480e+02,6.475171308108449466e+02,6.413486770216587729e+02,6.362788368475173684e+02,6.271186518158010585e+02,6.036573488656839572e+02,6.344917474202301264e+02,6.497554395477078515e+02,6.573600871704362589e+02,6.661977066835711412e+02,6.789562601579101511e+02,6.888466640755989374e+02,6.888902430395814918e+02,6.844153408908886149e+02,6.762761245943444237e+02,6.646403152039191582e+02,6.545432594773166102e+02,6.469700522800717408e+02,6.306331964689655933e+02,6.114115857790911832e+02,5.759382247391788496e+02,5.310385318566928845e+02,5.015999099059085324e+02,4.832301000828513224e+02,4.797858049092760666e+02,4.944477308191987390e+02,5.053009605275829585e+02,5.120075713736144962e+02,5.136434431143626398e+02,5.183250630427814940e+02,5.245242168547279107e+02,5.344403306889879559e+02,5.320379845898868325e+02,5.312384459232556537e+02,5.368415324303134639e+02,5.418739550159176588e+02,5.419175161626596946e+02,5.262959976903463257e+02
-9.820202776553220048e+00,-2.282249425163127299e+01,-4.456168925541990689e+01,-6.957770361522435110e+01,-8.416529126362550528e+01,-9.002323813722692591e+01,-9.615131968482910452e+01,-1.020249990496191117e+02,-9.830261802239769509e+01,-8.510520133923839126e+01,-7.624780951897194825e+01,-6.908394204262833682e+01,-8.168004669439393695e+01,-9.349304367976520780e+01,-8.240441512438920313e+01,-6.040875332527785702e+01,-2.935624659383602619e+01,6.476741326332543736e+01,1.256518787621807292e+02,1.536289834863720785e+02,1.515972276469139501e+02,1.446446360633227641e+02,1.331546831883301252e+02,1.204418235717265020e+02,1.128504050971256589e+02,1.028951343635986717e+02,9.772456754186745798e+01,9.214819810019599799e+01,9.049684758432533727e+01,9.313524418145416917e+01,8.695012700857202503e+01,8.892875094839629924e+01,9.930440194260552289e+01,8.626537513582169936e+01,8.299152252805490093e+01,8.161550243376061076e+01,5.740797185999944929e+01,3.350349358205122741e+01,1.332149326179675697e+01,-9.483142754443207423e+00,-2.374180534540185405e+01,-3.647854744095265289e+01,-3.876131479927971668e+01,-5.023896847145085331e+01,-6.050744303812608393e+01,-5.579114373809267846e+01,-5.087549763547461623e+01,-4.798469518494616182e+01,-3.883604620507354355e+01
-1.908797562764458888e+01,-1.145801314081037603e+01,3.080292517616497472e-01,9.637963206981043918e-01,1.298110662295235640e+00,-3.384696261809387430e+00,-7.920134100182276704e+00,-9.813572564660766773e+00,-1.214229551896093895e+01,-1.166952363110269886e+01,-1.706707186852525027e+01,-2.232821152622071637e+01,-2.690091186114262456e+01,-2.845832262203134633e+01,-2.254888777362022267e+01,-1.622627358648960438e+01,5.043586024925710731e+00,-8.913515428364736648e-01,-3.273111655485624283e+01,-4.810908530378592474e+01,-5.569604042737759642e+01,-6.254234358124432447e+01,-5.082248902367579291e+01,-3.588729755479151606e+01,-3.636222605642278438e+01,-3.472132395217396095e+01,-2.381576271268534484e+01,-1.469194542221562116e+01,-7.853058590052189203e+00,1.904389411823368849e+00,1.670461471005381782e+01,2.878213456458868791e+01,4.015213340134285147e+01,5.333497914138254714e+01,6.246296066998688445e+01,7.458618676448247697e+01,9.051871378129109758e+01,8.615684377789112602e+01,1.015712394944555399e+02,1.155106334101034804e+02,1.127078835350672534e+02,1.012962529506827138e+02,9.457212595026919644e+01,8.352330644908522572e+01,6.908981980449510729e+01,6.055058131463044191e+01,5.282547788494048291e+01,5.441995911626595728e+01,4.751451439364350904e+01
4.179006097298179156e+01,5.755134487094104401e+01,6.839722431271826508e+01,5.982417564493131579e+01,5.233501180084996918e+01,5.160506623830285378e+01,4.462372512523197088e+01,4.191040577059184358e+01,3.678085504731858180e+01,3.348236113784181356e+01,2.874115903477523659e+01,2.898662261348128766e+01,4.285391819681731818e+01,5.895785266891800802e+01,5.397567012196940084e+01,5.054742968948216486e+01,5.534362088688951786e+01,2.947168976700354648e+01,1.454231654250920158e+01,1.558979320911683430e+01,2.210192654658276368e+01,2.664123677981643823e+01,2.948431204113317960e+01,3.437116005271388985e+01,4.238723209592650676e+01,4.564897957967575337e+01,4.978203781733944311e+01,5.185643738088423760e+01,5.195940298228853749e+01,5.952755305555702137e+01,5.468268247003499738e+01,4.721156587206771604e+01,5.234506025464472145e+01,5.803914069084549254e+01,5.914027435150222090e+01,5.073661372446267137e+01,4.045590506002771036e+01,3.050420480380455501e+01,2.421736048112103390e+01,1.697927354490731844e+01,3.671989521720402827e+00,-5.904943236940005669e+00,-1.300895012158258268e+01,-1.865406006382993098e+01,-2.488610061003868879e+01,-2.118656457055487152e+01,-9.866815822348469212e+00,1.632594980894837011e+00,2.956159874148040601e+00
4.252245861809424810e+01,5.188245690149051370e+01,5.211287780619869636e+01,3.896423401778172746e+01,2.842478810561744496e+01,2.267053913923024311e+01,2.269236705205277360e+01,1.849150454775910291e+01,2.176383208386144474e+01,2.141420906390777645e+01,2.319987069930618162e+01,2.271176089647327245e+01,2.819232600109809539e+01,3.742657545115628182e+01,2.674683844850675030e+01,3.252250331786893156e+01,3.319840943117429788e+01,1.817107404229125223e+01,1.817409461262668913e+01,1.318572988991345696e+01,-2.890787876101955090e-01,-1.930619745505079266e+01,-2.764841517443741026e+01,-2.218942185387069088e+01,-1.908750346945282317e+01,-1.741840685955650869e+01,-1.151441356815985273e+01,-8.618605019868818218e+00,-7.426208776276265411e+00,-3.236576263116990759e+00,1.268813855110024846e+01,2.357997382657991281e+01,2.600514960892729732e+01,3.077237048307294032e+01,3.523470315798176955e+01,3.666124906460040478e+01,3.924833051840739273e+01,4.440968915034648745e+01,4.659237763151301692e+01,4.069969554910070997e+01,4.460266993872662056e+01,4.169738746207612223e+01,2.969137597768767733e+01,2.172388280762645962e+01,1.962009116730428815e+01,1.630094491496437925e+01,1.287921548895359258e+01,1.618506396683982729e+01,1.510911134983936677e+01
-5.605728180862359800e+00,-9.230472771831289336e+00,-7.835180365130908875e+00,-1.567018957557101189e+01,-1.171109187953064357e+01,-1.279646966791324658e+01,-1.087228814805918020e+01,-9.234201084900142575e+00,-1.209259673970646931e+00,3.617882436835191839e+00,1.795108060519611026e+00,3.707456469447299341e+00,2.937128424103824464e+00,8.745412176400648718e+00,5.282768085490910259e+00,1.279694251555131501e+00,7.553688449897937307e-01,-1.410731706176306943e+00,-1.309074103034792813e+01,-1.901668948666284109e+01,-1.365214269765303712e+01,3.280543979029491575e-01,4.806787626602117669e+00,1.646858305999527161e+01,2.721552718281061800e+01,1.946697928303544955e+01,1.551266949053714228e+01,1.824992442411760152e+01,1.497158940477099165e+01,1.290968429085720004e+01,1.149633946653941763e+01,1.234832903154234529e+01,1.531083470846845884e+01,2.080914259029719204e+01,1.737355422760713353e+01,9.484582796288364648e+00,1.093810672607788703e+01,1.152165176781086231e+01,1.342272262737773403e+01,1.295074618112064258e+01,1.118771411646749669e+01,1.477654810404901831e+01,2.001910283487550402e+01,7.448289598530647204e+00,2.948444711981055733e+00,3.796278209913261037e+00,5.949061853337237693e+00,5.951591503379418668e+00,1.231995476391954192e+01
1.314676698501482388e-01,-9.590082007628222271e+00,-8.697588775760060287e+00,-3.821802207674470431e+00,-1.807828688445939580e+00,-1.415954338795130596e+01,-1.340546396845596355e+01,-9.693307094751601127e+00,-1.792923767802624013e+01,-1.755349105084010120e+01,-1.884912024000995245e+01,-2.206825474250215535e+01,-2.340247266169949825e+01,-2.391014132538319359e+01,-2.479434527625230444e+01,-2.524666680637040628e+01,-2.639266306809134832e+01,-2.034250752377747418e+01,-1.326125210044565073e+00,3.303500710060986556e+00,4.526251812486211890e+00,4.584529268750962672e+00,8.440498336525947831e-01,-6.141473509220167770e+00,-1.520828302279335276e+01,-1.988960061430288562e+01,-1.874654383250401679e+01,-2.052822346444169810e+01,-2.527247027882163621e+01,-2.900616877635149393e+01,-2.173064167894563070e+01,-2.118590374203049365e+01,-2.634201318809898851e+01,-2.176224940346542169e+01,-2.952684067379648880e+01,-2.038372002650384474e+01,-1.590617411838383433e+01,-1.633823332929352290e+01,-1.759749367032235057e+01,-5.369723056215098822e+00,5.568573705739304103e+00,6.736451133869000074e+00,1.077889655710080241e+01,8.152060266591121263e+00,1.862087398440669173e+00,-9.180464922415664253e-01,-9.893500804980288166e+00,-1.232655721366662505e+01,-1.048001116576348934e+01
5.268925114167064550e-01,-1.707715653006955048e+00,-1.029476550182756966e+00,4.847576722561049323e+00,8.105861854641247533e+00,5.812695322372908535e+00,8.696992377014961306e+00,1.414158687425617700e+01,8.376496375820369877e+00,1.373114436828358720e+01,2.002251794163714749e+01,1.501107472722914693e+01,1.120002959440052237e+01,1.216414404954031525e+01,6.802846871417473018e+00,4.259548955919054691e+00,1.116221394411242462e+00,-4.762603684708781593e+00,-2.449216385067376578e+01,-4.874130110927308124e+01,-5.716573541591407803e+01,-5.212963780612733444e+01,-5.439565308140682021e+01,-5.136437138516221523e+01,-3.897187971217024227e+01,-3.409718312876030666e+01,-3.057223606025376128e+01,-3.216630642136625085e+01,-2.966025557845379979e+01,-2.619541811465579428e+01,-2.463020619220694130e+01,-2.323810881188232003e+01,-2.511474978696469762e+01,-1.695006336365717203e+01,-1.800084262727747486e+01,-8.511787132061156669e+00,-5.301645596474747535e+00,-1.255922002374909141e+00,6.385450396809265072e+00,1.049791713050378839e+01,1.482711291785823526e+01,1.634913062249398763e+01,1.834484293910546171e+01,2.083375248056085383e+01,2.669536625406622932e+01,2.589914656883414423e+01,2.064405496235217896e+01,1.841713863424272191e+01,1.803905670162368935e+01
1.417015763007553986e+01,8.313997349425502392e+00,7.796482989739295988e+00,1.261977559080063571e+01,8.131993502182281119e+00,1.719204736394497335e-02,-3.235366761146263759e+00,-2.453157872534929673e+00,-2.636218436918971175e-01,-9.905349320962790749e-01,-7.732848816728063568e+00,-1.413494775905308032e+01,-1.219777728789064852e+01,-4.650049285781848951e+00,-4.217299464385222407e+00,-3.840437874909406801e+00,-6.503640120399509783e+00,-1.009793021733906926e+01,3.857293912545933345e+00,1.378088655794210027e+01,2.353725712540482107e+01,3.278977868175999077e+01,3.641967580519745695e+01,2.958465499248877251e+01,1.758274125850801184e+01,1.835135500690018517e+01,1.740703089226212796e+01,1.481163289905404312e+01,1.090926081538578529e+01,6.091721416302715575e+00,4.621537976755473842e+00,7.560297803130728411e+00,2.680806029845856919e+00,3.744700719927370969e+00,-2.937876646972132466e+00,-9.291618827112703372e+00,-1.150324352521572635e+01,-1.177706220407090498e+01,-1.704784695105018244e+01,-8.107524082515620734e+00,3.780142070263026621e+00,9.398180927352040026e-02,2.348715123682297179e+00,4.349706404744249078e+00,3.746495993813895087e+00,-2.898724789567158844e+00,2.390260325397713714e+00,5.676926372662619791e+00,7.629058419633524046e+00
2.160263702418303211e+01,1.798829212108146081e+01,1.335693947576332441e+01,1.603115295516111516e+01,1.780212431942619844e+01,1.715870105713470650e+01,9.049980871554453188e+00,9.958665647082767691e+00,2.342638627932654671e+01,2.961576548008302723e+01,1.733010803478418538e+01,1.294039908280776530e+01,1.909278402565876220e+01,2.674961208576210225e+01,2.696249794557615331e+01,2.643905753151134874e+01,2.226731318524018732e+01,2.455596302552724808e+01,1.869874383242468241e+01,8.366127558618092763e+00,6.007376049797101381e+00,4.605173905295329995e+00,5.014491122273579293e+00,1.260203771249064175e+01,1.735885814183046705e+01,2.192235057342731608e+01,1.765163601677077665e+01,1.279716779560975937e+01,1.109546087654673485e+01,9.611271945103171177e+00,1.794284781561730213e+00,4.754434642620539719e+00,1.173420939640423200e+01,7.366860504589645586e+00,8.627648100880866977e+00,1.070523020810267312e+01,9.271892163139831666e+00,8.492447517980330929e+00,7.877616772480044993e+00,8.333642203766528311e+00,1.675768362024842162e+01,1.442545031668928601e+01,1.289713789133910993e+01,1.860210101322486054e+01,1.531947017006911338e+01,1.197723246170878753e+01,8.469398356685081453e+00,1.806028189260781236e+00,6.450515446250166818e+00
