5.457376859684464989e+02,5.483196152257942231e+02,5.488045483877058359e+02,5.650669814102948294e+02,5.780586512317524921e+02,6.336130923368012873e+02,7.163581728608020285e+02,7.385253427101148418e+02,7.297649722353975221e+02,7.497910621025433784e+02,7.464885856009161671e+02,7.341237140336136235e+02,7.360099716350304107e+02,7.200545308922270351e+02,7.100297774361778238e+02,7.129237301047977553e+02,7.044232951497074282e+02,6.664881122941167177e+02,5.704716435048093217e+02,4.965247376132707018e+02,4.368381552760864110e+02,3.791631657812240519e+02,3.556885961879426077e+02,5.869652018346972682e+02,6.414706478147222697e+02,6.010472578928787470e+02,5.710508764662852172e+02
1.817656741256069353e+01,6.537142214444767063e+00,-1.438538897516325221e+01,-2.155079665327924232e+01,-2.947774887960047252e+01,3.517956620718186400e+01,1.297635103530208198e+02,1.437575603574065326e+02,1.227767491006018901e+02,1.242126427382200546e+02,1.169107155147901125e+02,1.083197855999959955e+02,1.064292725208829893e+02,1.065375651896670490e+02,1.010602742040906890e+02,9.690065970553145291e+01,1.088755854622476988e+02,1.370662399483985041e+02,1.351488747262580148e+02,7.363990677232081339e+01,6.368078089165365441e+01,7.558884914969517865e+01,6.612661191861914745e+01,1.333579402557659321e+01,7.155630635938976525e+00,-6.784279647699689164e+00,-3.513606932179207831e+01
5.301516845914658660e+01,5.004357307640328401e+01,4.079371403078720704e+01,2.875416248931912477e+01,2.527742409918931088e+01,4.281232000752306277e+01,1.446534154656274573e+01,-1.137283181553434197e+01,-3.531481954331160722e+01,-5.876095329833215430e+01,-6.429779932611310755e+01,-6.359988048878879852e+01,-7.030908791249414946e+01,-6.561108097225137215e+01,-6.264547026670018681e+01,-6.128959691700148227e+01,-4.984345406420743529e+01,-2.826409559461414034e+01,1.732799013895977325e+01,3.912413084625677584e+01,3.903157226462421647e+01,4.209891249465142948e+01,4.787928671930603741e+01,-1.917137905420935340e+01,-1.805583845512030905e+01,2.118588888193650099e+00,2.504159074575636623e+01
2.745702570997031700e+01,1.545984358458420793e+01,-5.071779882603649980e+00,-1.088603081092952962e+01,-4.076412880937198224e+00,8.446607180682024207e+00,-1.166813026972507750e+01,-1.165913876866564891e+01,-1.806766451808615770e+01,-2.899613422436637933e+01,-3.243983253549622958e+01,-2.446702990507557018e+01,-2.309639117293344057e+01,-2.091452456630153023e+01,-2.203846782483601530e+01,-2.325843250978502397e+01,-1.269703148571557527e+01,-6.688537222552957573e+00,-4.025891072202478327e+00,2.042748785383129473e+01,3.539991491255507583e+01,3.519994933125738612e+01,2.981977956556049492e+01,2.656020561598172236e+01,2.640924569820141343e+01,3.019287849726521245e+01,2.304984890176301349e+01
4.477460242824186309e+01,3.248326012814032993e+01,1.633160923717079172e+01,1.679812587347707975e+01,1.111344866414974852e+01,1.220599860929438840e+00,-9.911916265313919894e+00,-1.779124720014660710e+01,-1.838937275548078532e+01,-1.967313739612823298e+01,-2.167254545632732032e+01,-1.791734146584393272e+01,-1.699990132348204241e+01,-1.679900923244636246e+01,-1.780259112734062299e+01,-1.955539443775333552e+01,-1.631451909251455135e+01,-1.195205508298841224e+01,-2.661386794018512081e+00,1.248328700545895842e+01,2.211947715827911765e+01,2.354585091419352594e+01,1.705385972296204145e+01,-8.188094935309443656e+00,-1.011345701115218532e+01,-1.014441757241809228e+01,-2.487629043736611578e+01
-9.885091033380106751e-01,-6.550402754663280369e+00,-3.254147313187585766e+00,8.524068485511805404e-01,-5.531927955864693658e+00,-1.649215379967423090e+01,-1.725283775412891174e+01,-1.880429074694606584e+01,-1.766166380310324868e+01,-1.971492272150922531e+01,-2.252231094433577141e+01,-1.667928427231712973e+01,-1.253882446102793224e+01,-1.371690482221122309e+01,-1.739267610655423724e+01,-1.616857373439629342e+01,-1.444174457971455183e+01,-1.361459615166029380e+01,-1.845866441505607725e+01,-2.549627775238344185e+01,-2.258503599445615961e+01,1.411132825482327435e+00,9.412595642117228323e+00,-5.667176484741313303e+00,-6.796774798073904833e+00,-7.818971839946890157e+00,-4.044470100512136845e+00
2.398914856063407086e+01,2.068087446432537391e+01,1.988115635879026399e+01,1.316786633380636928e+01,2.659558697864651489e+00,-7.017335288643724134e+00,-3.349045045646148111e+01,-4.064724680383439193e+01,-3.445140078552826424e+01,-2.196930203298521178e+01,-1.482311006940847165e+01,-2.834968819375560667e+00,1.961104044520914025e+00,-2.858014183396964114e+00,-1.022185942247754653e+01,-1.656356656053994669e+01,-2.068817127662739352e+01,-1.531082925218540325e+01,-7.835220069971398082e+00,-7.260178476844458828e+00,-4.612669240275689697e-01,1.922305417804173189e+00,6.599096671869107311e+00,5.693644828903234867e+00,3.750673350584794008e+00,3.877484089550232049e+00,9.290143778081844772e+00
8.151633410467340468e+00,7.437251686206254320e+00,9.241528561000734499e+00,-3.688900551654040072e+00,-1.332306805762629409e+01,-1.757054430483716345e+01,-2.826946846581494910e+01,-3.634684518948526488e+01,-2.658560276123568045e+01,-1.417660791220395744e+01,-1.454090072437061210e+01,-9.165776980287009934e+00,-6.537113374971557533e+00,-8.126154680920500084e+00,-1.179118499382781238e+01,-8.977413575323986095e+00,-1.574887863713401615e+01,-1.734127779352999710e+01,-2.753488174738413008e+00,1.652171524780180079e+01,2.127633808749937572e+01,1.568311560400511340e+01,7.639422565746437854e+00,2.023774379479295893e-01,1.381266853420486385e+00,5.393004973813245506e+00,5.745366024465921484e+00
7.123511521174979322e+00,9.931401464795456491e+00,9.981352152453887072e+00,1.574428270812944231e+00,-3.876426781063052829e+00,-7.600052567590113384e+00,8.794283402347325307e+00,1.929367871849488481e+01,2.706964449951016860e+01,2.706186213204136237e+01,2.888912474750321380e+01,2.710782476814036102e+01,2.815992025926723485e+01,3.461862406705024853e+01,3.448934152218228633e+01,2.689025478487891618e+01,2.031411985624168892e+01,1.413003462104245500e+01,5.002636206744110581e+00,1.038146925113788299e+01,1.250596303760754147e+01,1.086281991296762328e+01,8.372671880548459455e+00,-3.927905461935176090e-01,-5.490367103853881492e-01,9.247344730127496915e-01,5.473420958349066723e+00
-8.532658516779914493e+00,-2.976345615153958679e+00,-3.727970902183126434e+00,-2.656464236033240667e+00,1.516237614009510182e+00,-6.107375150728640456e+00,4.326993921943854127e-01,-8.481533056580250474e+00,-1.295158632573122404e+01,-1.180036024410709317e+01,-8.353175986507071826e+00,-1.081753950685402144e+00,-1.618725712581869480e+00,-5.325921346668319067e+00,-1.102744737890085247e+01,-1.026263179277269444e+01,-1.139754171574980379e-02,1.086817867235357582e+01,1.205368930661454030e+01,5.335020827220840367e+00,-6.499668972423308100e-01,-3.945744029575757317e+00,5.441885056679809374e+00,9.302422057425307145e+00,1.036508597339375370e+01,1.277112585611433104e+01,9.621157070327640781e+00
-1.885468948520615484e+01,-1.401656222272898411e+01,-9.016915406328852356e+00,-8.383287768611209501e+00,-7.594271659486461878e+00,-1.638480318321654039e+01,-2.421290156744380084e+01,-2.057883545057994468e+01,-1.879394693017978568e+01,-2.176402799171739844e+01,-2.873789215072714853e+01,-3.017422291155748582e+01,-3.097804659267441352e+01,-2.699347937567188538e+01,-2.052397748290949409e+01,-2.140388444988345285e+01,-2.185778199074663064e+01,-2.450644607311259549e+01,-2.319674435333141105e+01,-2.566372893424156310e+00,-1.235637303258837605e+01,-8.351997685231987489e+00,1.192303271020560773e+00,-6.864051764379066611e+00,-6.477448266291870205e+00,-1.843425944574762720e+00,-3.629899745665509769e+00
-6.410020860390719832e+00,-8.070395840593834080e+00,3.049451814512408099e+00,1.929663929191750338e+00,-3.264664169767027779e+00,-7.270597593301076245e+00,-8.104670349702978172e+00,-1.422485030633649927e+01,-1.963794377191905483e+01,-2.328063854522813259e+01,-1.769555693222427450e+01,-1.106568054962675696e+01,-1.158045587113679531e+01,-1.590597134580027294e+01,-1.380641240761652710e+01,-1.315224546129250349e+01,-1.285980283454304995e+01,-1.543563250166252843e+01,-1.307956219146969445e+01,-2.329245812785233127e+00,-2.643627197312938826e+00,-2.453980266535027432e-01,-2.669254216664625479e-01,-5.789053707657719983e+00,-4.590940976036732124e+00,7.149126121498333930e+00,1.322428201520306601e+01
-1.623440598095519505e+01,-1.335563725319637030e+01,-2.482724377327207854e+00,-5.675238119821340632e+00,-1.035254432288215121e+01,-1.003460041392497715e+01,-8.099102033192242089e+00,8.412344543453045276e-01,-2.410443227417086998e-01,-2.590215260961911348e+00,-7.556549084454666776e+00,-8.293122659754601500e+00,-7.100252106604304281e+00,-9.059426589273609665e+00,-1.104384062069274819e+01,-1.298473176041995458e+01,-5.523666497496828143e+00,1.842159867310174393e-01,-1.001179748703513006e+00,-8.813660698692840967e+00,-5.832140398596608044e+00,-2.699443010490994332e+00,2.571023519374729394e-02,4.291503203685712364e+00,5.841520291137626941e+00,1.107957833612801934e+01,1.341342116244139149e+01
