6.851312650235635147e+02,6.840108899894726164e+02,6.746331336177365756e+02,7.249593898275174979e+02,7.703831913171072756e+02,7.619491776128866150e+02,7.070026818322019153e+02,5.696559660239361165e+02,6.131173378321924474e+02
2.200567919732772282e+01,8.374187434337985181e+00,-2.632780041354910949e+00,1.432737474370455288e+01,2.787754452589570775e+01,4.685778634649392416e+01,6.459640079200913476e+01,1.024884387321564532e+02,5.888246991704298239e+01
8.502830982385415837e+01,8.476961532659187526e+01,8.435585929251307391e+01,6.803842973754257173e+01,2.374526595033150045e+01,4.631464638077076756e+00,1.084194422735297891e+01,4.064160433842993569e+01,5.533691807993930922e+01
2.459070412538291173e-01,-6.578700016399553485e-01,3.960090495582257564e+00,1.373901984291653200e+01,3.730747079059617732e+01,7.816372783525467582e+01,9.067908430656333962e+01,7.909371285027478393e+01,7.296195123549247796e+01
4.012566795467381553e+01,3.827567978602552046e+01,3.989313053233877326e+01,3.416121105965409299e+01,2.478154607083781258e+01,2.302738165791852509e+01,1.904132246877134094e+01,1.119398029450838195e+01,1.663365954233420752e+01
2.764005304939528784e+01,2.675971613970379082e+01,2.400753335573819669e+01,5.429290384408746561e+00,-8.637626599107449010e+00,-1.091715868381362142e+01,-1.760272226596923417e+01,-1.955048365091179363e+01,1.538056288063931554e+01
-2.182851977432682489e+01,-2.170228504910173228e+01,-2.001436022945790327e+01,-2.962347665252733364e+01,-3.386683660587894451e+01,-2.856769115964749517e+01,-2.220689892010472732e+01,-1.083604459471612813e+01,-4.164688423262552064e+00
-6.011481703731368142e+00,-6.146457035589450335e+00,2.079705591157084754e+00,-8.117289737711747000e-01,-2.161036806657397502e+00,6.986361094698295915e+00,1.223850797260133305e+01,1.154900282806953982e+01,1.118402160260831124e+01
-2.090247516413831264e+01,-2.131213683194813768e+01,-1.843797690556609936e+01,-2.155455138751304744e+01,-2.328188880373026848e+01,-2.409670409684233761e+01,-2.122418164050433020e+01,-1.536984034902552310e+01,-1.329318049224526277e+01
1.268509262400285920e+01,1.424174624244080256e+01,9.560535877074226363e+00,7.108139206265764898e+00,6.475832586090285226e+00,-3.747172336741440013e+00,-6.890334401122835573e+00,-1.233251110367497816e+01,6.745952026459869799e+00
-1.233743398188511087e+01,-1.459298124945194886e+01,-2.190516598213819321e+01,-3.544862272425682193e+01,-3.641623861033674814e+01,-2.854481589692230870e+01,-1.662206056451092451e+01,4.186665774148726982e+00,-1.473663283357397047e+00
-2.390767423080576215e+00,-4.436316938941079258e+00,-6.296274837342989983e+00,-1.021331736670206958e+01,-3.126091643793005304e+00,-9.810235152256243651e+00,-1.202379987796413019e+01,-1.382368641404269738e+01,-1.402471204698929341e+01
-1.179375750411553625e+01,-1.503507481448631822e+01,-1.262587698489285160e+01,-6.288251478340267653e+00,-5.093227270131696294e+00,-1.225021111322497980e+01,-2.190409404787810388e+01,-2.419468646200625273e+01,1.035054788105364831e-01
