7.228913859472829699e+02,7.400548240067940924e+02,7.487559898672607233e+02,7.286924972452164866e+02,7.197516697852970537e+02,7.075730166223422657e+02,6.984159731873326109e+02,7.085768744493502709e+02,7.338545795072376450e+02,7.654144006462142897e+02,7.885655900607785043e+02,8.108419730012427635e+02,8.369384251772299876e+02,8.545753327944415787e+02,8.497699473592773529e+02,8.367462493060328370e+02,8.198415468131018997e+02,8.321217431643719920e+02,8.134734959003635595e+02,7.368806782101464705e+02,6.423953073977303347e+02,5.995744945631445262e+02,5.800111102495027353e+02,5.594435365425661075e+02,5.445245621242380594e+02,5.950412448767239084e+02,7.146867297381578510e+02,7.789667548221302695e+02,8.004658174281111087e+02,8.020362176071391787e+02
1.184806291262940476e+02,1.132090568693471937e+02,9.834224953042959783e+01,7.008117479646878678e+01,4.865496891308312399e+01,3.141091772279466454e+01,1.425070813024009375e+01,1.584807766219875980e+01,2.481833071545798219e+01,3.695538698870736027e+01,4.114977318815856222e+01,5.879513028916146311e+01,7.240137265829082480e+01,8.218509662835151630e+01,8.547507877088924033e+01,8.221484227191700711e+01,8.125234348894345260e+01,1.117811195440492327e+02,1.363309340388858573e+02,1.611480864670890867e+02,1.649570154716284947e+02,1.581679465148371264e+02,1.608194117223591775e+02,1.577633734101885636e+02,1.583783147977792680e+02,1.418238002122623413e+02,1.489885139724036947e+02,1.593346819916042705e+02,1.536711542727195479e+02,1.442935315746298102e+02
2.559580164530832480e+00,-3.111053333889779005e+00,1.447639053767888839e+01,4.581760692561217496e+01,5.951119339451379631e+01,6.749239178978891118e+01,7.021751907055480046e+01,6.525353634333757213e+01,6.035389946862748900e+01,4.399667122971142419e+01,2.772583995056893258e+01,9.390628885069173037e+00,-1.505799079466835622e+01,-3.454936091189925662e+01,-4.105980267162441777e+01,-4.224544987135082863e+01,-3.925679830307120710e+01,-3.892771474725297765e+01,-3.377439437970859615e+01,-2.440276027730984509e+01,-1.178748150156025787e+01,2.937738267717393548e+00,1.501984182243028165e+01,3.294220400211241895e+01,4.184038055075762941e+01,3.122987097333557216e+01,4.593341740621941227e+00,-1.824275356888568211e+01,-3.573628365518459304e+01,-4.061801642645863808e+01
6.649685008978372025e+01,6.439576926825969849e+01,5.240543280636993018e+01,4.460588792036732286e+01,4.221682954908053631e+01,3.656117616607208731e+01,3.559291101980828387e+01,3.473395880569525218e+01,3.599893045380107992e+01,3.551128126592564627e+01,5.574365662002391275e+01,7.250980219029443674e+01,7.884363612132334254e+01,8.434642100684496313e+01,8.992750765261871493e+01,8.900753136414117250e+01,8.389377023039558878e+01,6.642857740158919455e+01,5.529206874015559947e+01,5.422098837425335205e+01,6.018640420900841548e+01,5.836459340685285468e+01,5.045979791933770287e+01,4.323950363972144828e+01,3.834306381059528945e+01,4.241728037540552521e+01,3.837171000846548452e+01,4.542681626630900382e+01,5.181404170043373369e+01,5.163786131751008668e+01
4.509048833591962513e+00,3.791159251687921561e+00,6.454705187988821535e+00,5.210788067440653037e+00,-8.350102249805069210e-01,6.754695164496661519e+00,5.340595039615392281e+00,7.587137078964191872e+00,4.198778798837900617e+00,7.077553040362684733e+00,1.511207240888581715e+01,1.964756768597243308e+01,1.843401015169026991e+01,6.819454822911866998e+00,3.391051795713894368e+00,4.716547856109379211e+00,1.373279828201765085e+01,1.448320662628802680e+01,4.875307752274542494e+00,2.875723130579684650e+00,3.008672802888206377e+01,4.700194378703976383e+01,5.322916110882890450e+01,5.696565153853862284e+01,5.791718234331042936e+01,3.823236954406244337e+01,1.528466630503068835e+01,3.957958949584354791e+00,4.578753581237020587e-01,1.871448896501642034e+00
2.512074027847306468e+01,3.543591126132574232e+01,3.054725550594502081e+01,3.351694097312947918e+01,3.498987010827237043e+01,4.470793276729448706e+01,4.839604299048674818e+01,4.692888785082476488e+01,3.608227328662987077e+01,3.428400312948218698e+01,2.680319778227602967e+01,8.970437102350123482e+00,8.885158897242908527e-01,-6.167558515725007240e+00,-1.091367000030395573e+01,-7.080572053694481838e+00,-1.000261315694800501e+01,-9.873142602518184319e+00,-5.218700532492587030e+00,3.598686731562027674e+00,3.066662250377375898e+01,4.676879042658640628e+01,5.251810934200231884e+01,5.180263381009200430e+01,4.565074420582537584e+01,2.351658796778816551e+01,8.064337066727977898e+00,2.350152987078992339e+00,-3.905763506108320460e+00,-1.573834757399512796e+01
-1.884024540771703116e+01,-1.564359276276290345e+01,-1.872724937641543264e+01,-2.232277524093504439e+01,-2.365836110291503758e+01,-1.378185529301061152e+01,-7.453441074183654536e+00,-4.564332496370790082e+00,-1.143794144708872196e+01,-1.129083646123232043e+01,-1.518496584757238566e+01,-2.019778291752737687e+01,-1.466617472671277511e+01,-1.124704558101739238e+01,-1.341033529130268320e+01,-1.057249460054947221e+01,-9.764933853893467131e+00,-4.272634246649236189e+00,-4.264040298214962554e+00,-3.551922240659498797e+00,8.616214697841369841e+00,2.576811148900771187e+01,2.524475902885944123e+01,2.210245820456598409e+01,2.308068286753644927e+01,5.598491269525291081e+00,-1.961669516867544516e+01,-2.811092152241381825e+01,-3.292934621124227590e+01,-3.140952323774220645e+01
-3.493918300450363290e+01,-2.870578694667259612e+01,-2.567261126970297980e+01,-1.516139875071102949e+01,-1.010610757331747322e+01,-8.648595670678776770e+00,-3.133166559534891427e+00,2.915586327993022753e+00,3.435707973614660293e+00,-4.351369005563957337e+00,-2.141777386582749187e+01,-2.455238689808979657e+01,-3.083005446504470726e+01,-3.814930019424708973e+01,-4.391320760743649032e+01,-4.479403690069673871e+01,-5.293654933322905265e+01,-5.261553822678219916e+01,-4.713583532685966304e+01,-3.905634359592727378e+01,-2.911056532356039384e+01,-1.982164895547475325e+01,-1.763791223178034784e+01,-1.646284947161251466e+01,-1.318320984548072161e+01,-1.362756176705782885e+01,-2.828727188481762767e+01,-2.902055318409164641e+01,-3.004754390520357887e+01,-3.215491845951856931e+01
1.317285955643400897e+00,2.569840718700646676e-01,-3.498033808812951229e+00,3.746104136484249114e+00,9.772411130804847801e+00,1.036894792325518111e+01,2.088595647038732750e+01,1.718936018886882877e+01,1.456749428305376703e+01,4.428151457762837140e+00,-9.269987521535227870e+00,-7.982431282105344472e+00,-2.794299619052025285e+00,5.641783835332285335e+00,1.491110395377334896e+01,2.078008193254660796e+01,2.198146174324048374e+01,2.261694119398058689e+01,1.825797196805853417e+01,1.207303807458045597e+01,-4.357437889752240778e+00,-1.963109252625850587e+01,-2.056491661957167238e+01,-2.639620226812411019e+01,-2.472741032303533615e+01,-1.283086571225068084e+01,-2.492591136378238925e+00,1.628029121167620552e+00,4.326243377401491230e+00,4.528013448500349369e+00
-1.593109843568589845e+01,-1.045918032725245794e+01,4.104312567259247313e-01,6.198524127414919427e+00,1.922533170749231690e+00,-3.620344706293322501e-01,3.731293870099090526e+00,3.244745224833704533e+00,4.515180521393951096e-01,-1.555384628994858076e+00,-4.979257836562799078e+00,-5.652885420678989803e+00,-1.251259731459750668e+01,-2.108621426287283640e+01,-2.462116502598065892e+01,-2.957084985925396126e+01,-2.776514056639000927e+01,-2.469465928542462052e+01,-2.330466082563643226e+01,-2.209444637156006763e+01,-1.914894057428988106e+01,-2.092464123435595269e+01,-1.718145338103910902e+01,-1.765200781154757337e+01,-1.041790365445745081e+01,-5.594815267802448755e-01,-9.868535063147334530e-01,-1.444666342442713969e+01,-1.747606510035105742e+01,-1.053142630166375682e+01
1.065562469232527576e+01,4.175517796414573546e+00,9.973740770971567526e-02,1.090685583146190352e+00,-4.861784289257683689e+00,2.774007602798225669e+00,4.425373922139898220e+00,1.140731264424060809e+00,-1.273299562170772115e+00,-7.671022557884860760e+00,-1.359654716554057075e+01,-1.350848983698192285e+01,-1.611665397786506304e+01,-1.583037980004817591e+01,-8.958610347488729531e+00,-4.319515119723826402e+00,5.069826481482015978e+00,9.211019817651902031e+00,5.381324181013373398e+00,5.979707860285962795e+00,-6.621248653474468560e-01,-5.233055709032363723e+00,-1.502125309880540271e+00,2.341091534617056436e+00,5.659092584739985554e+00,6.081163276840845455e+00,6.796993360680357199e+00,1.094085573551729595e+01,1.177879513366590558e+01,1.351879684336163834e+01
-2.164542152186091784e+01,-2.608423335697118972e+01,-2.307402986939307254e+01,-1.625091648102206321e+01,-8.997238127589287870e+00,-1.195162281371968582e+01,-8.952934898616046411e+00,-7.932318245503960696e+00,-9.118916691252339390e+00,-1.042009615844779624e+01,-1.400663025731540046e+01,-2.021967344570103364e+01,-1.811120905252318991e+01,-1.738806226153290879e+01,-2.106361323881709779e+01,-2.326271618184768286e+01,-2.474265896257158204e+01,-2.847072765408862693e+01,-2.719066900713639257e+01,-1.718530122810464889e+01,-1.470984931443003774e+01,-2.153149508662683687e+01,-2.034001472953295320e+01,-1.927522064135231972e+01,-1.423358727013237512e+01,-1.726866273003248864e+01,-2.083368277871352348e+01,-3.020817260151752492e+01,-3.461974000545400543e+01,-2.675599933119544716e+01
-8.425682333899867871e+00,-2.022335341850333634e+01,-2.824687696867582787e+01,-1.292717977915805783e+01,-6.417521146306928159e+00,-1.342975978126055203e+01,-1.342266546208987776e+01,-1.027799258148397499e+01,-1.156131703554743950e+01,-8.611546224015222961e+00,-4.389751629245738584e+00,-5.572681718379542737e+00,-4.175714175349965807e+00,-5.874085242686213348e+00,-6.898805128969239142e+00,-4.687016509861445357e+00,-1.228528568145786792e+01,-2.195416750859028099e+01,-2.782813286138823372e+01,-3.022735621923315463e+01,-4.005438746871627131e+01,-4.007030665630654198e+01,-3.844427122484606230e+01,-2.856008337476055914e+01,-2.549856070797232377e+01,-1.649434891696596139e+01,-5.382185806378562809e+00,3.268160840320409655e+00,1.283873100406084866e+01,1.810100718506819817e+01
