8.072544116690463625e+02,8.114590257065005972e+02,7.961784991398033071e+02,7.856774101375541477e+02,7.830572507249908085e+02,8.100461610766266176e+02,8.186572109881331016e+02,8.223616192084379009e+02,8.301374944694414353e+02,8.299935603840327758e+02,8.319497699354308224e+02,8.284250103515981891e+02,8.086514480229623132e+02,8.192320612380200373e+02,8.056335430649686487e+02,7.147118745607173196e+02,6.202745496242336003e+02,5.991865180414733913e+02,5.996920440089027124e+02,7.130374243817489059e+02,7.810621024272766135e+02,8.077609754694084359e+02
9.059676769215744230e+01,8.762097457357822350e+01,6.092291711793532727e+01,5.371513931735140090e+01,4.844238746139151175e+01,5.488192551218733684e+01,7.400761543147092425e+01,1.046279098651805981e+02,1.259327587249238434e+02,1.409907409811234515e+02,1.434040020445689834e+02,1.430033732484534426e+02,1.341119779686274569e+02,1.397206288628661923e+02,1.602250727483916819e+02,1.760794324695716000e+02,1.570264649074674423e+02,1.520239438067052902e+02,1.413610358899626931e+02,1.476376311610679579e+02,1.415829304276466587e+02,1.287115108158384658e+02
3.144984052461336432e+01,2.580222610172358344e+01,1.072916526542779891e+01,1.237712781473443613e+01,1.723550364012836411e+01,2.326449579690354597e+01,2.682828562043122744e+01,2.671558138672419602e+01,2.602296250429192526e+01,3.367205219247858139e+01,3.032827932368617496e+01,2.827939700754988550e+01,2.692340374044525930e+01,6.254103661622561816e+00,-1.673427865122509184e+00,7.013594081637689825e+00,2.701350261847644418e+01,3.133662311961851188e+01,2.636813840932869368e+01,8.711976330169045823e+00,-3.824105650441675941e+00,1.652253421893868790e+01
2.353260108637113035e+01,1.740697547410891843e+01,7.219767850561542133e+00,4.369948125956984342e+00,-1.477528636511822313e+00,-1.306952532005212664e+00,2.207062641797215452e+00,-6.087254899618221415e+00,-1.220026672442392979e+01,-6.097937100739859950e+00,-4.459555958400795439e-01,1.537224802285470648e+00,5.573823962599468551e+00,-3.700476525750902468e+00,-1.148919435876450557e+01,4.247765135190046060e+00,4.301324462283473338e+01,3.981059553634392500e+01,4.244235554903177388e+01,3.674688115806766575e+01,4.624421792711312662e+01,5.112359288800056589e+01
1.975808374285785618e+01,1.486852488002508466e+01,8.062138638633305376e+00,1.791566708660858609e+01,2.444380195484090734e+01,1.976954557851549055e+01,1.482017812181589278e+01,8.509234778621765471e+00,-1.914956311066440264e+01,-3.585598496077214747e+01,-4.791912566542417551e+01,-5.805737442722835340e+01,-5.655286345095061051e+01,-3.751379464993951274e+01,-2.811397177647787515e+01,-1.903644075551044068e+01,-9.034947799899164522e+00,1.200452380983616063e+00,1.354425383031255237e+01,7.097809726654647378e+00,-1.885269603996769128e+00,9.395472197170460227e-01
1.682958555030469583e+01,1.732569190250124080e+01,1.130498862795661097e+01,1.239171493009257219e+01,1.121099172421379109e+01,1.843613825744653933e+00,-1.202703215737727938e+01,-1.497657010664291732e+01,-3.938067940746398765e+00,-7.619404335064268174e+00,-9.722687220611714309e+00,-1.077485163791554257e+01,-1.252174133634377817e+01,-2.842585274940674367e-01,9.776552329529376806e+00,1.405862372428634188e+01,1.963546604730682787e+01,2.662379071093510419e+01,3.390258078447020296e+01,3.036629276775665431e+01,1.709951830636302361e+01,1.727596441553364670e+01
-5.983948212964398827e+00,-5.127832567660020047e+00,-1.512208415086082169e+00,5.737006731149683958e+00,1.320553988131844037e+01,7.320416643536018064e+00,-3.184864945819260829e+00,-8.046554080866915371e+00,-1.015339222694840160e+01,4.299639164343777020e-01,9.694121705508518261e+00,1.487758453117533364e+01,1.642307781513324727e+01,7.124622940785275915e+00,2.353691891694923655e+00,5.645259999226502678e+00,2.765430840544425450e+01,3.424911711739022024e+01,1.274020233237740030e+01,-1.075833514728624962e+01,-2.264952869607093078e+01,-3.379401214095981487e+01
-1.734773088489216963e+00,-2.184462319863363255e+00,-9.066323104045281411e+00,-1.019518893594524656e+01,-9.714485630015994744e+00,-1.040644315625914906e+01,-1.779004083119258839e+00,-1.443075194196079547e+00,-8.013014918630315009e+00,-1.035660136311558510e+01,-1.435811031413874694e+01,-1.948851102107402866e+01,-2.617612050276528990e+01,-4.192991052764779170e+01,-3.951308859090673309e+01,-3.022968895582815207e+01,-1.423522128325164182e+01,-1.058719890958933973e+01,-1.752859739263634964e+01,-3.052763786332160834e+01,-4.075908340393635854e+01,-2.693930155274227189e+01
-8.530077830995215216e-01,1.586978666195978160e+00,4.915616644797031753e-01,1.123822869457653795e+01,2.359083911558454538e+00,1.780658146439765055e+00,-9.419464554350468477e-01,-9.098245924297664544e+00,-2.691752654509780740e+00,1.294576885324789473e+01,1.792007762502435497e+01,1.958260693353130222e+01,2.314474543943969920e+01,1.542876518283858545e+01,1.127363280204103191e+01,8.002664951012562256e+00,-1.677201526122299668e+01,-2.753924702060022156e+01,-1.606389173743836807e+01,4.002831071041023314e+00,1.189670083742783113e+01,8.307265497640266005e+00
-7.784460102607415166e+00,-9.753992879494951751e+00,-1.570950936618927329e+01,-9.330165612022724986e+00,-1.496753665344799877e+01,-1.261194420029313790e+01,-1.162635240373503898e+01,-8.421994634124603252e+00,-1.590079925247489001e+01,-3.336006130691978200e+01,-5.233780328092073830e+01,-5.980535751543867207e+01,-5.891055392793924739e+01,-4.968332473531342686e+01,-4.373150156667385602e+01,-4.106185622097052601e+01,-3.399094137652772218e+01,-3.928356751409975800e+01,-2.936816508038725715e+01,-2.403808363990873431e+01,-3.525442414409273795e+01,-2.898363392426883678e+01
1.076203105982374986e+01,1.476810560580033993e+01,7.595384154904257556e+00,7.567798718374542766e+00,8.740899404518998494e+00,-4.453840796318729867e-01,-4.587159486666855024e+00,-1.644591624325087054e+01,-1.738191725315479985e+01,-1.128275414072615490e+01,-4.380219818155500100e+00,-1.150034997375081192e+00,-3.327766158950356434e+00,-3.423502744734003844e-01,-5.658837742630737466e+00,-1.292937005290024999e+01,-1.264990879827638182e+01,-7.112238352240249029e+00,1.688238960939017819e+00,2.821469855376879554e+00,1.064209182810316889e+01,9.739370344353279307e+00
5.481113546406582770e+00,-2.319827907966365288e-02,-1.322876223253643069e+01,-1.887222438683819803e+01,-1.125254566334506379e+01,-1.208786585983945727e+01,-6.542367356590276017e+00,-1.167128588923893240e+01,-2.579505647074810071e+01,-2.274109562241913096e+01,-2.129223567833039965e+01,-2.501728379671373403e+01,-2.407548225829166455e+01,-1.579686175140774296e+01,-1.521418913916820159e+01,-2.350308779641158452e+01,-1.361351298668224175e+01,-4.487367005939285391e+00,6.179239580936840559e-01,-2.221161863717983564e+01,-2.347259278144090899e+01,-1.845450123696426914e+01
9.614042082825385194e+00,9.518691649649923647e+00,5.554671809082612377e+00,1.039471444215548157e+00,6.133233461663911257e+00,-9.637709303546441175e-01,-3.197370924517967783e+00,-1.104391622905064452e+01,-2.374656475283356727e+01,-3.203556930708724337e+01,-2.809802903249764938e+01,-2.964813883935012484e+01,-3.285859081182985619e+01,-3.785800770485529654e+01,-3.447706425423237420e+01,-3.452342344007935537e+01,-2.946038766409944287e+01,-2.844034493578241296e+01,-1.992202256802924865e+01,-1.401109195205282631e+01,-1.238247686409936499e+01,-2.324044898255579916e+00
