3.677602063183921359e+02,3.949906882437222748e+02,4.444236484147209580e+02,5.527428463670885321e+02,6.619983660645890495e+02,7.047374030459903906e+02,7.034541933509296996e+02,6.962812589164435622e+02,6.882440301354572512e+02,6.890727050081337666e+02,6.832081202005065279e+02,6.912065331902977050e+02,6.662926228634258905e+02,6.328704718581708448e+02,6.247276736973633433e+02,5.750408553809965042e+02,4.677770731203351602e+02,4.176738947127722668e+02,4.031583907427201439e+02,3.966255877361480202e+02,3.934443266308430225e+02,3.947455249784636635e+02,5.945408215110381889e+02,6.916023017736139309e+02
9.385060491038013097e-01,-5.600606372433377445e+00,6.273959362226602110e+00,6.917306366425165720e+01,1.111316607845656677e+02,1.012094080469592257e+02,7.894985827830723224e+01,7.544833893632034005e+01,6.964448234775764490e+01,7.627348068024888050e+01,8.507608236433277682e+01,1.033616393871527350e+02,1.051750320564052004e+02,1.122612404317686554e+02,1.403659675469434660e+02,1.638094464113019626e+02,1.622292735348022461e+02,1.476816353965099893e+02,1.371459855956242961e+02,1.342347069818364389e+02,1.319701832409380131e+02,1.303942140869445439e+02,6.421338329485585916e+01,8.232211265469638306e+01
4.086413533290033939e+01,4.985339941120614071e+01,4.756195354436539446e+01,6.499298306221200505e+01,4.023597122992335784e+01,1.963718619345681660e+01,9.743984274144729341e+00,7.928746715861292316e+00,3.415050188893586025e+00,-1.295223095054823803e+00,-2.566360411835651778e+00,-5.918231938447712892e+00,-2.415891193848669627e-02,8.328931003225767071e+00,1.132282105943341222e+01,1.715488601726295315e+01,4.933767544750637057e+01,6.677227364634468643e+01,6.495363385745287133e+01,6.614395110672437283e+01,6.677334747996459896e+01,6.479352990830895465e+01,2.843930635873486712e-01,1.904082334918552988e+01
2.830701546781524769e+01,1.708812436539016488e+01,2.201742667206389115e+01,2.789680928866128795e+01,4.636328561798332260e+01,6.141680949357885311e+01,4.526391814708571815e+01,4.077338297113276155e+01,4.492687800733513370e+01,4.067659826256973332e+01,3.300451288988609377e+01,3.093169928672762126e+01,3.553416175524989740e+01,3.755665958148433958e+01,3.521226053133680978e+01,3.728169660416081399e+01,3.706129502547327093e+01,3.931671564224402005e+01,3.906852113666042214e+01,3.889913806288559783e+01,3.960593504274321219e+01,4.352708912201095615e+01,3.901244355917812356e+01,5.753737935720722874e+01
3.863842299946102798e+01,3.041124261735038914e+01,1.644555007591811702e+01,-4.190497101988494011e-01,-1.425817707589292027e+01,-3.129074442017283886e+01,-4.330975866700328680e+01,-4.003063211782190933e+01,-3.933677349836967352e+01,-4.089048983053277198e+01,-4.098881257431011704e+01,-4.035865667317631988e+01,-3.809342349580886378e+01,-3.638132841848435106e+01,-3.027517693899519458e+01,-2.234790690132093971e+01,2.045531267858142321e+00,1.558256792200803353e+01,1.954902428677292647e+01,2.273422552294852750e+01,2.344184197174498863e+01,2.954286074545365892e+01,6.097160313485089134e+00,2.113857800208045745e+01
1.592871568653799130e+01,1.267376358224760224e+01,5.214381075556243417e+00,-1.783810309921464210e+01,-2.573179569906529807e+01,-2.508055087913010794e+01,-3.744983134636272837e+01,-3.171092895211235074e+01,-3.275558389302851481e+01,-3.290320591160709540e+01,-3.709586126748353507e+01,-3.991490813960786710e+01,-3.468446721833719693e+01,-3.418667774166974738e+01,-3.433597372935507508e+01,-2.416433349541362219e+01,-8.877978170627594423e+00,-2.968215947620190143e+00,8.523934093725221706e-01,4.193870813726457314e+00,5.698449774261467482e+00,1.058037591130922905e+01,-1.065295871967238739e+01,-7.996379147437818191e-02
2.428278255757512483e+01,1.144825278940921898e+01,4.503126677250448573e+00,-7.620722634771203374e+00,-7.139751935134493799e+00,-1.217268395862766539e+01,-2.128725218491570459e+01,-2.159921176449203273e+01,-2.455593522058690326e+01,-1.750354898569889173e+01,-1.453343679342463091e+01,-9.452183644187531542e+00,-1.672237075969580644e+01,-2.993935690281544737e+01,-3.397123333982062121e+01,-3.229598725104270329e+01,-2.047666266304418770e+01,-1.672436410336324997e+01,-1.139331314387882443e+01,-9.248295450405697338e+00,-6.577673434404411879e+00,-4.564698800981454418e+00,-1.318741659321873705e+01,-5.661630728683638480e+00
1.889936042565357610e+01,1.454904030824444305e+01,3.078479085330027232e+00,-1.356949794124728470e+01,-2.160085344436599186e+01,-2.293353631168325535e+01,-3.058892042650496990e+01,-2.875213802481108161e+01,-2.399087679528587458e+01,-2.137611194277932469e+01,-2.344456564230969775e+01,-2.652301722491188229e+01,-2.525744476746253042e+01,-2.517681898524868700e+01,-2.221039655394217505e+01,-2.196386000687098772e+01,-1.801550847238159037e+01,-1.837265075875914633e+01,-1.461833914331657169e+01,-1.365012061182411784e+01,-9.717735631033306731e+00,-1.121260933943297289e+01,2.606266242033184799e+00,8.171259458462134972e+00
1.434827012450571004e+01,1.650918360909444971e+01,1.157038912923128926e+01,-6.699935302343924093e+00,-6.269600852847171168e+00,-5.185348538024713960e+00,-7.496633416324646859e+00,1.278712063041419933e+00,2.589401097923987205e+00,2.866518328778507207e+00,2.244387856643941692e+00,4.326192632695591733e+00,3.653156934598115857e+00,5.226324949626754979e-01,5.304800224485564542e+00,4.388446056687955732e+00,6.922670080902479484e+00,-4.263798839222598946e-02,-2.355419624819978353e+00,-7.011163817243740937e+00,-4.421088906670714636e+00,-5.186349547688790196e+00,-3.009650518807105879e+00,-3.609990839533867013e-01
-1.286043741945477326e+00,2.185052041725620287e-01,6.690055625884338220e+00,-1.357028823949084284e+01,-1.699139894906752346e+01,-2.039227022966758440e+01,-2.862152396606473204e+01,-2.919393822001503480e+01,-2.279366543959107716e+01,-2.031283092694480530e+01,-2.212610464798564536e+01,-1.429507671852738504e+01,-1.368293262877849159e+01,-2.818315663884833810e+01,-3.674939758327958828e+01,-2.683446121265561857e+01,-6.739736577433703246e+00,-2.760274866116677828e+00,-4.802539502834235030e+00,-8.612435270765747219e+00,-5.879583354032146048e+00,-4.365791489752383292e+00,-1.002351223885940357e+01,-9.699118460246744178e+00
8.945319063050877872e+00,1.339098872576420973e+01,1.374000041233787428e+01,-4.553005997818617701e-01,-4.861722236090365357e+00,-2.122451360587538360e+00,-2.288724022447067519e+00,-1.001757997985439630e-01,1.537434587412097375e+00,2.530783595242720452e+00,-3.078815506167444482e+00,-2.117743027165234881e+00,-2.405733847790790580e+00,2.743253025086086483e-01,-9.157732907446412440e+00,-1.812472431695364605e+01,-2.301478350507368020e+01,-1.533002636712326172e+01,-1.838630373802878282e+01,-1.713756826630964269e+01,-1.336161526559434165e+01,-1.246282862695892746e+01,-1.415352497570644275e+01,-1.441850104407933841e+01
