7.706219333009770480e+02,7.804365834077824502e+02,7.911486686476357590e+02,7.991150965106027115e+02,8.030839686308584078e+02,8.198657147480272442e+02,8.216577556069061075e+02,8.022378358583562203e+02,7.618854710081549229e+02,7.086571534441909535e+02,6.263628219242897330e+02,5.562889123526755384e+02,5.104196918995779697e+02,5.973872367753749586e+02,7.723086017702823938e+02,8.141948506710549509e+02,8.003725763453205673e+02
9.764218232808562448e+01,8.922938634843896466e+01,9.614278298025840286e+01,1.238087039038709776e+02,1.474231476544159705e+02,1.503461381671540096e+02,1.414472367540584514e+02,1.480221875863743435e+02,1.604623263491503167e+02,1.696718299630171032e+02,1.738513632056308893e+02,1.594477066855623093e+02,1.388533758071841646e+02,7.796205922056458348e+01,2.600415411262299870e+01,1.261238758857100528e+01,-2.092999661912683163e+00
2.231368266868599903e+01,2.271728401799003194e+01,2.711629051889330100e+01,2.992125168142125347e+01,2.976963533327375799e+01,3.292416648404439172e+01,3.731394206299452776e+01,3.400373640588556157e+01,3.675801444404874019e+01,4.600508011718496704e+01,6.094037559540896609e+01,6.152314083939943146e+01,6.504020345860516272e+01,-1.757822309794945426e+01,-5.157797784777206829e+01,-3.871623291456225502e+01,-1.028572515527462627e+01
3.403140601218902361e+01,2.926758431795474991e+01,1.976429332046174636e+01,7.464245829947779853e+00,4.452920380205744877e+00,1.215772048923086857e+01,2.248926539636284971e+01,2.834948508221545183e+01,3.437967882439535572e+01,3.580487147151851701e+01,3.458359355569380966e+01,1.482723922316281318e+01,1.742992727272844888e+01,7.066667729884710525e+01,3.500793927721879584e+01,2.114102774080993896e+01,2.924845059814553849e+01
1.347280208971562487e+01,8.158221302302600009e+00,-8.192448724799927806e-01,-1.469921128976232438e+01,-2.932481464974795671e+01,-4.142448839719577336e+01,-5.247962505777981335e+01,-5.859318385444014865e+01,-6.724700447024821415e+01,-6.871973462857073400e+01,-5.758805406639469737e+01,-2.648570035040802395e+01,9.556007555699155276e+00,2.773373795947310683e+01,7.922509922948585803e+00,2.222721680709145886e+00,-3.550952548067059844e+00
1.717655420177722325e+00,-4.437589894630749043e+00,-1.392415221212588960e+01,-1.232593380764526536e+01,-1.458958406177770861e+01,-2.563244935614193309e+01,-2.781059346770457807e+01,-2.728661860993542021e+01,-2.709241876448037800e+01,-2.131197443255372903e+01,-1.457028334243751111e+01,-1.167825745296930728e+00,2.522421467379796667e+01,5.849150252463379829e+00,-2.010235062029763764e+00,-2.564883762730953087e+00,2.279165881750590206e+00
3.135365283664646086e+01,2.899294279932790630e+01,2.141305709523120981e+01,1.972233251419601530e+01,1.795010110943374571e+01,2.994260624224270373e+01,3.705572761899082224e+01,3.686113071016922049e+01,2.263247845526053226e+01,1.171264821322993477e+01,1.017643692557772184e+01,2.840987978386267088e+01,2.847038427997016541e+01,2.193119649902356372e+01,1.144528997846416019e+01,7.812736264425135246e+00,2.271357931958823784e+01
-1.347450729337159103e+01,-1.381740975570154006e+01,-1.896049126558378362e+01,-1.777011617136540877e+01,-1.796763430212494583e+01,-2.659812516851555131e+01,-3.927733685689189258e+01,-3.978880543310050655e+01,-3.452155702863981901e+01,-3.103356826923473477e+01,-7.878748101446868546e+00,1.482647166827055329e+01,5.994516984705656526e+00,-2.917669758115659207e+00,-3.646246900440436978e+00,-5.728153163945479687e-01,3.028885613373421659e+00
1.804482072457680442e-02,5.770077346422275433e+00,5.043215065710294098e+00,-6.141071759787415374e+00,-3.880210891508308002e+00,6.947930216637651313e+00,6.237498733863970912e+00,9.682831912592533286e+00,1.556306799397296459e+01,1.682162871022507744e+01,9.883155872767284578e+00,-1.910587859923264631e+01,-1.901050065393120292e+01,-6.872995868069255998e-01,-5.823567496609603822e+00,-9.171095633960208104e+00,-1.877193441711635558e+01
4.502895581745745002e-01,2.268893672821323371e+00,-3.506999532453845436e+00,-1.066542104345188058e+01,-1.398114717693327691e+01,-2.314915280471058168e+01,-2.679668156359697662e+01,-2.825265398375442061e+01,-2.600053554066620620e+01,-2.388390329796388301e+01,-2.445030482778378556e+01,-3.234005081157879147e+01,-2.109474743644031491e+01,-1.139261509166435715e+01,-4.307095126118296591e+00,5.745830685950934935e+00,1.132696244906306760e+01
1.513587168678591155e+01,6.514435485960994754e+00,-8.041807250803348239e+00,-9.386030054684251667e+00,-1.536095101332069746e+01,-1.783250789020297944e+01,-1.107126236702115740e+01,-1.289973529711610567e+01,-1.830326896201869147e+01,-1.188325747957379264e+01,-4.864009963653716184e+00,-9.051236274609951948e+00,-9.461412954927585162e+00,-4.035080646948239647e+00,6.185767856130735431e+00,8.406284042954149882e+00,1.043247479344286610e+01
-2.440003737328333422e+00,-1.046493419913877432e+01,-1.414440386680045236e+01,-1.004923650966513193e+01,-1.274842108853227352e+01,-1.391706249029682851e+01,-1.774918894512173750e+01,-2.024214693505818019e+01,-1.916210406512278652e+01,-1.828360213337065687e+01,-2.861832045871712182e+01,-2.523959844136876995e+01,-1.060683730192076979e+01,-2.040826139266753358e+01,-8.648751732711236428e+00,-6.511947768509928736e+00,1.525561133873458708e-01
-1.396804650784387203e+00,-3.995923054712359423e+00,-9.310011782342360931e+00,-1.998009051411085935e+01,-3.053981645559555602e+01,-3.380893438641034265e+01,-4.149125250928106823e+01,-4.389868756995500831e+01,-4.494012518798028566e+01,-4.385538648660195804e+01,-4.383849227635877810e+01,-2.303601682226135239e+01,-1.575672533326362057e+01,-1.171008139572187901e+01,6.179977344072749013e+00,9.289993302275764364e+00,4.850554973027849215e+00
