7.396425267436565036e+02,7.508057614795822019e+02,7.446403326369024853e+02,7.343311377935199289e+02,7.408954437035617957e+02,7.632339898472295090e+02,7.510605963526367077e+02,7.633515502007129498e+02,7.307084196098396660e+02,6.528257748857563456e+02,6.378780180021510660e+02
-2.875838530398880266e+01,-3.779962088030464429e+01,-4.793927580983439896e+01,-5.734190496925678104e+01,-2.236411161462202557e+01,3.368519444380832795e+01,5.158471664322433980e+01,6.267737307321330320e+01,8.515746537307393282e+01,9.828671623068849783e+01,9.163853880456591128e+01
3.182115777145213187e+01,3.118012489564095802e+01,3.826459266685138516e+01,4.143416026308763378e+01,6.257018322748386652e+01,5.027240334313150072e+01,2.262784526569506127e+01,3.341777332301108849e+00,5.245259870643773858e+00,4.559819796221454169e+01,7.033394443373842364e+01
4.670068991866155983e+01,4.515597323680337638e+01,5.282000125513430078e+01,6.325696539354012771e+01,7.977175855185075193e+01,7.966116110890698110e+01,8.804811014425180815e+01,8.023268642123113636e+01,8.230488918949717458e+01,8.103083110071250417e+01,7.599883349194129778e+01
9.282071721171679002e+00,5.167894204200832675e+00,1.821063975376207011e+00,6.004166357100896079e+00,1.141474204953118132e+01,9.592174453166007808e+00,1.017667599691137781e+01,7.457163785003614542e+00,1.115345978570121055e+01,1.411422191035271823e+01,9.588162312245785301e+00
6.644449671507778987e+00,1.137140326404330537e+01,1.294401428694454737e+01,1.579524331695298578e+01,1.506995111061656445e+01,-2.952183660432962764e+00,-1.407637030102866049e+01,-1.263413812500475686e+01,-7.414997399471751294e+00,1.117600703471668666e+01,1.959339871035096081e+01
-1.386386763023937618e+01,-1.159390352912612698e+01,-1.323334304989447219e+01,-1.220966080394200937e+01,-1.159603186374057771e+01,-1.549207887248273607e+01,-1.610791387285887666e+01,-2.144452133897668489e+01,-2.414292923251253598e+01,-2.509574539481979372e+01,-1.000287770437896206e+01
1.915772885843235684e+01,2.031993257218091742e+01,2.257849730080214812e+01,2.391923640825496022e+01,8.664771064454807714e+00,2.416751191226273132e+00,-1.668038491434293835e-01,-2.597188238123226078e+00,-7.063729893343293043e+00,7.916012286523999464e+00,2.970574868725599771e+01
-2.374964655359466903e+01,-2.108000700654273629e+01,-1.581079001937137463e+01,-1.382351549536280011e+01,-2.889643175875393055e+01,-3.063772665465043588e+01,-2.842804267077712055e+01,-1.894927416342572002e+01,-1.559319184414628268e+01,-1.322663171449669051e+01,-1.932235556212431504e+01
9.446029741710358918e-01,4.741027819849607639e+00,1.294078600989511862e+01,1.928332316087985276e+01,5.040246109120468887e+00,-2.986773155372045352e+00,-3.317063592755415513e+00,-2.587491765722499171e+00,-1.689259632739263939e+00,-2.524683919676335542e+00,-8.022176363763566798e+00
-1.336154369827110955e+01,-1.440009697534748057e+01,-9.403213056922421487e+00,-6.317707128103258185e+00,-2.130307586341661619e+01,-3.285879463219154673e+01,-3.719876951328961923e+01,-3.363100806983599256e+01,-3.154443936401082027e+01,-2.388590446929727307e+01,-1.470619615009526981e+01
1.011729984878248700e+01,8.468789539976151914e+00,1.359024701213964192e+01,1.298061866518085772e+01,-3.040934872677270029e-01,-2.651883323351691413e+00,-6.706438427289167947e+00,-9.985180285630343988e+00,-6.319139658190803921e+00,-7.293991567638341778e+00,-6.226546729090990162e+00
-1.039820468484190918e+01,-9.289329636276878688e+00,-4.384810498467065720e+00,-3.982010310432980482e+00,-1.498188337893657973e+01,-1.973872741688482435e+01,-6.417702257158333978e+00,1.037840378955619647e+00,-1.027907622632988849e+00,5.312318170862707412e+00,-1.081272416353630916e+00
