5.217690027130804538e+02,5.415368284215524000e+02,5.427641703279806507e+02,5.442897748579721338e+02,5.554095764586571704e+02,5.577381375796012435e+02,5.569455898844731792e+02,5.729861043885046001e+02,6.018717306030642931e+02,6.315454017733998171e+02,6.637868048509761820e+02,6.951653480782644010e+02,7.226763287175778032e+02,7.367972690253949395e+02,7.491406175249646822e+02,7.540241341750507900e+02,7.501171560935002844e+02,7.530265760730593456e+02,7.603365150327977062e+02,7.754520854474666294e+02,7.732553949609635993e+02,7.704979009564234502e+02,7.190518008764647675e+02,5.956550214079823036e+02,4.660944858294578808e+02,4.082639245176805503e+02,3.757441759158912191e+02,3.598841059504740088e+02,4.329872474030582339e+02,6.069293695953325596e+02,6.491653382709446305e+02,6.352057631169146816e+02,6.176959314062467001e+02
1.778537494810405661e+01,2.712384428063256792e+01,2.596536879244124663e+01,1.971644381885470665e+01,1.299741968906793765e+01,8.015153953593831204e+00,9.428340240719858656e+00,2.477452271223590796e-01,1.551550660244307522e+01,5.074381885164009987e+01,9.461797436828683772e+01,1.162995221310402769e+02,1.182061726125422467e+02,1.079973718096320141e+02,9.105261368424004331e+01,9.033791674134695882e+01,9.587990519253389721e+01,8.434213414542099940e+01,6.790480242529123700e+01,6.311621952759884380e+01,6.567471970292064043e+01,9.137318836405270872e+01,1.149668949801883997e+02,1.482822275922595452e+02,1.452334851333404799e+02,1.168650019764272940e+02,9.380041700690142648e+01,8.110199776045470799e+01,9.799989694842474819e+01,6.465725815528425358e+01,2.839530561188996316e+01,-6.311194652971115815e+00,-2.519120712779203330e+01
4.076118715225386779e+01,4.435983243920332342e+01,4.415532673853365964e+01,4.409411598240660624e+01,5.018035002390627142e+01,5.035506342255415291e+01,5.122037709539743133e+01,4.544867128815799617e+01,3.943194980878791966e+01,3.277377625069415501e+01,4.458516026451439629e+00,-2.232449267927147218e+01,-4.639014881254708200e+01,-6.350242825017963355e+01,-6.487980517882421339e+01,-6.975183601966223534e+01,-7.901841758774052948e+01,-8.167746809238825278e+01,-7.938671462462039585e+01,-7.907719166349497186e+01,-7.294198835956230198e+01,-5.243315875618964128e+01,-3.309626762894745156e+01,-1.004120489002565186e+01,3.598220161352791990e+01,5.125459780179838276e+01,5.480393603231999577e+01,5.409882526414742188e+01,1.126860926579819377e+01,-1.530607440127232932e+00,1.743021567989688592e+01,1.789144277129641480e+01,2.016981247592114723e+00
3.366332536363591998e+01,2.662410276847234059e+01,2.737481172770656457e+01,2.103401751714933710e+01,1.809059911336876780e+01,2.153410186694481609e+01,1.433737976961356608e+01,1.186347391117247696e+01,1.031854548396304594e+01,8.000041363558338503e+00,-9.297809643055805040e+00,-1.641543224843441351e+01,-1.574358338637872201e+01,-1.673396483679623969e+01,-2.396592310051379826e+01,-2.336589187449810012e+01,-1.257253063900351719e+01,-1.037174864873548685e+01,-3.399613149967164460e-01,1.130579369299696779e+01,2.245705258477334354e+01,3.675263373047670257e+01,4.524653802820996162e+01,4.474948236728858575e+01,3.115163297717035817e+01,2.957895805175122206e+01,3.466993200357853055e+01,3.509223253362334560e+01,1.789597392981961121e+01,-1.332086984177384359e+00,-7.213073560980378218e+00,1.020088445529296806e+01,2.439036489355181914e+01
4.518346983403687034e+01,3.851939458529785298e+01,4.130006147449103082e+01,4.171368856425227278e+01,3.428466996491539476e+01,2.806279767929983748e+01,2.628249201190931927e+01,2.555618648329406284e+01,2.462099491744994140e+01,7.553295148826572714e+00,-5.215620134706635547e-01,-9.639776969476724355e-01,1.039428587683799643e+00,-2.492658798871290493e+00,-8.898013683720552791e+00,-1.156343793412854026e+01,-1.031956353821464667e+01,-1.802575673955537283e+01,-2.452234944341665113e+01,-3.406387844700512346e+01,-4.567721651363513047e+01,-3.680333717607651067e+01,-2.253104176771048373e+01,-6.543811624367022795e+00,5.266917213602305026e+00,1.274286880692979906e+01,2.102354983767011021e+01,2.395606372860668642e+01,5.782139375146506666e+00,-1.122119424554650813e+01,-9.320393006216807663e+00,-8.453334914295044911e+00,-1.155866462805326300e+01
3.070908968145508400e+00,4.417923261757647602e+00,4.389740707359035987e+00,2.992373131224154825e+00,-1.861748510543679735e+00,-3.171304033394058308e+00,1.824178304051147448e+00,4.910212771879528759e+00,2.414099866044754794e+00,-1.399337511229687614e+01,-1.382915914071041641e+01,-3.023819016759859579e+01,-3.523969632352842041e+01,-3.632562490524327359e+01,-3.001220628430559145e+01,-2.664664665858796866e+01,-3.212194572789358915e+01,-4.070169467431744437e+01,-3.324883787965168835e+01,-3.026480707910965862e+01,-3.117167938892141876e+01,-3.194647886670747283e+01,-3.472387602318892874e+01,-2.559262347348743205e+01,-1.991246940395269860e+01,-6.724371782233770745e+00,6.720962726576840574e+00,1.406752396898683699e+01,9.638847070160906583e+00,-3.904276833046949946e+00,-7.662677971405376098e+00,-1.370757372698968268e+01,-1.283608932283773107e+01
2.209713383607957127e+01,1.840933362433430887e+01,1.689624196458344940e+01,1.355687298081996417e+01,1.352889549028093796e+01,1.387790314025290961e+01,1.815452718378963937e+01,1.873437957886029892e+01,3.672618867539002352e+00,-1.430298660272760891e+01,-2.622912340075562554e+01,-2.733478960464944052e+01,-1.109371932683951201e+01,-9.797941451441978256e-01,3.814884139961737031e+00,1.695164421986232295e+00,-1.058007102980422776e+00,-2.898156534200562184e-01,3.232514167760291102e+00,-5.574094869831125898e+00,-1.700911296781089987e+01,-2.775761149297196795e+01,-3.203400893175048481e+01,-1.930586889692258978e+01,-5.270360319513919478e+00,-3.747202639948865155e+00,6.184234705766063378e+00,9.216860411273811948e+00,1.177812685142452764e+01,1.248040674809722583e+00,-7.993467352466705755e-02,9.823328718082493083e+00,5.949972511208982517e+00
1.374377894729665428e+01,7.472191821819631485e+00,3.494373708705799775e+00,-1.144535411658285540e+00,1.726563514661152876e+00,1.057284450733506409e+00,-4.037011742976323703e+00,4.896071194724971321e+00,7.147830808229438393e-01,-6.557128915789969703e+00,-8.209141917423732338e+00,-8.900487200351271611e+00,-9.242996219468665231e+00,-6.362405141762304872e+00,4.391311376858745952e+00,9.535903538425532844e+00,8.159821905476519532e+00,1.225566994180981695e+01,1.829866180725446867e+01,2.083815510012005845e+01,2.072578568199215709e+01,7.409752755721310535e+00,5.222788366072524946e-01,4.196469275770001062e+00,1.270369251764793717e+01,1.245396878482771541e+01,1.410618447676102960e+01,9.633462573638082560e+00,9.675087065758598115e+00,4.830264953292537022e+00,9.856484504659636769e+00,1.471126768916957772e+01,2.743525843323228131e+00
1.770259496385751419e+01,7.614686779767060543e+00,5.556000236890920263e+00,8.828759832360974613e+00,1.127673425981829958e+01,1.076832881079356952e+01,2.986030595605912552e+00,4.412586716187986369e+00,2.322863094942574591e+00,2.863179949003952451e+00,1.578690955646862903e+01,2.952116197529060315e+01,3.620940040349231026e+01,3.767978085279628431e+01,3.309582219191072738e+01,2.841698452955109033e+01,2.444375916222150380e+01,2.713489927274389402e+01,3.149044197035795634e+01,3.041583128495820887e+01,2.599558681225443380e+01,1.534108346710940474e+01,1.564302972554803617e+01,1.492141249597972852e+01,1.095162501018987911e+01,1.013942104049754711e+01,7.649204721876357027e+00,5.320922470618423716e+00,4.431096937325226470e+00,-5.009918489183327495e+00,-1.126627623286095847e+01,-9.730928110923922958e+00,-6.744335235406950346e+00
-2.108696366800725031e+01,-2.278534033967794414e+01,-2.641830153341275889e+01,-3.058485474322085906e+01,-3.404718228659537260e+01,-3.437064887125802670e+01,-3.081134055841738473e+01,-3.028219581542003169e+01,-3.311601594431300555e+01,-2.785782255555777454e+01,-1.722098816741418403e+01,-1.512974137196678548e+01,-1.735271520952481694e+01,-1.529945621066664785e+01,-1.672158181531128918e+01,-1.775962146786613616e+01,-1.311139252204617733e+01,-1.770082866694196611e+01,-2.429505861517169762e+01,-2.653102877473444465e+01,-2.708498401966748048e+01,-3.465363415516427636e+01,-3.841629001761435092e+01,-4.120852815338502495e+01,-2.396261282675729731e+01,-1.212844241574733672e+01,-9.240958081449740291e+00,-4.375618996200195454e+00,-2.066612641646512039e+00,-7.849743922588279688e+00,-4.979606149954208583e+00,2.420709280151655651e+00,4.725913769780595963e+00
-1.303420573084208911e+01,-1.426894256752650669e+01,-1.467315964722639521e+01,-1.514071689468703141e+01,-9.668221819995716615e+00,-4.849692904154208506e+00,-9.339910948593677986e+00,-1.859022087950997459e+01,-1.793582220322720389e+01,-1.800323937039489763e+01,-2.541767668021359228e+01,-2.447379133443743626e+01,-2.310779389765186309e+01,-3.064761550534004897e+01,-3.542580597263366826e+01,-4.332494025679656602e+01,-4.445045939324766948e+01,-3.870554785164856071e+01,-2.740640110252723360e+01,-1.550893746020372177e+01,-1.122284710401767960e+01,-1.513854898863098875e+01,-1.896326019384284223e+01,-2.654483623247622148e+01,-2.361158477254845423e+01,-1.267059898059163103e+01,-1.149000834428617424e+01,-7.284633230596137210e+00,1.374749657874313691e+00,-2.228604787325554781e+00,-2.876887746957244918e+00,2.797520133955246902e-01,1.107850050506070261e+01
-1.293409925025922291e+01,-1.302025866499587892e+01,-1.420132379146765267e+01,-1.219722856053378379e+01,-1.061786910135670503e+01,-6.865442347506728105e+00,-1.127124165487143514e+01,-1.668648045664951596e+01,-1.485986084310897581e+01,-6.021804763089541268e+00,-3.251255410473576912e+00,-9.053719640635241817e+00,-6.011071920283795222e+00,-9.861515891079552176e+00,-8.528119606832953892e+00,-1.085039321984128513e+01,-1.361996611454820538e+00,2.728749588539711279e+00,3.616960084377547346e+00,4.212827153944764813e-01,-5.244033045203863708e+00,-8.206024756896876937e+00,-1.060806738401192817e+01,1.425507648224515922e+00,9.371161207571891083e+00,-2.693602483101968925e-01,-3.474240628708207268e+00,-9.299739254103345232e-01,-4.211010980048688346e-01,-3.132735450495419460e+00,-7.298331352768854252e-01,-2.768613066079711471e-02,4.991760904479122241e-01
-1.487147920655259270e+01,-1.610340892575624494e+01,-9.718298372364325033e+00,-8.166841763392289621e+00,-1.572304395646768782e+01,-1.456009920485757547e+01,-1.118691835234310261e+01,-8.326290254633459398e+00,-9.663297574496974462e+00,-1.925050654670735995e+00,7.535441767626210208e+00,5.743685364112137037e+00,8.921513507124679165e+00,-1.894150846180242098e+00,-3.183632517402173789e+00,-5.072087587572022827e+00,-2.677127295164822840e+00,-6.676052239072325811e+00,-7.948309755808546484e+00,-6.349815836654878254e+00,-8.683369853145462613e+00,-9.179878878226340078e+00,-1.527399443167212034e+01,-1.044913153116855931e+01,-1.269963004845824095e+01,-1.521820801807097112e+01,-4.839128943320474718e+00,3.725505091736816876e+00,4.498050986046675526e-01,-1.996905947672474424e+00,-1.622985641069497609e+00,7.214281856206360644e+00,1.193053127126034596e+01
