6.650826483191913212e+02,7.036813538675700102e+02,7.201111797427835199e+02,7.054681553355842425e+02,7.197410636062193134e+02,8.013919698383963350e+02,8.169683307719078584e+02,7.905474433309143478e+02,7.633523061358240511e+02,7.513740944276164555e+02,7.244239033771393679e+02,6.812472997263413390e+02,6.172557397420450798e+02,5.653712287019397991e+02,5.764826680033245339e+02,5.868325073874596001e+02
-2.641514353855553310e+01,-4.623508749508408755e+01,-5.605941358852575718e+01,-6.622068962863360753e+01,-3.733020246638287176e+01,5.070883336925159313e+01,1.108105455268286192e+02,1.337382998405498142e+02,1.462937743869389351e+02,1.470883950473647133e+02,1.016762760966935843e+02,1.829705533646439264e+01,-4.038978953245670311e+01,-8.072593238368264679e+01,-8.356488095574583497e+01,-5.753120782061248661e+01
2.987883047361607680e+01,3.047251315278472816e+01,3.738363887786652384e+01,4.126178754964374207e+01,5.267375453725763634e+01,1.212502725590859853e+01,-4.393971050692789504e+01,-7.763110014040864826e+01,-7.070810714273780206e+01,-6.164823367896272543e+01,-1.062423673483304221e+01,6.020822874147043535e+01,9.829099769544706078e+01,1.005136330408549270e+02,7.610890176592127432e+01,5.278982158561998972e+01
4.971938890715360770e+01,4.829427910182617723e+01,5.681036001479557740e+01,6.786549395269557294e+01,7.339117213132887230e+01,4.616895644640036522e+01,3.474972121853046758e+01,5.926710533899023581e+00,-1.736864923227989266e+01,-1.768892292061298122e+01,-2.011186720169067144e+01,-1.172282809647860091e+01,2.001096267798785355e-01,-4.882598529567750312e+00,-1.534727989064343312e+01,-5.378726361552450541e+00
1.049552638636162172e+01,-9.116949502836079189e-01,-1.133068618167254016e+00,4.441429275822532219e+00,-2.893291830868723880e-01,7.966247490569383416e+00,5.151790826826395886e+00,-1.064605735083831828e+00,5.388437153685478265e+00,4.609409359575741050e+00,2.342054666714127009e+01,3.073614444813376423e+01,4.363329290974004948e+01,5.461948408584552084e+01,4.236046368977714849e+01,2.982573494431534655e+01
-2.135392637802842941e+00,3.359114828987405765e+00,1.419296092547266142e+01,1.557227660088732435e+01,3.144294288927792280e+00,-6.186024722614156701e+00,-1.284278099330477829e+01,-1.445535436750790126e+01,1.777622913863857512e+00,1.323714111761012724e+01,2.501555192289646001e+01,2.821788514586370411e+01,2.670450097943392365e+01,3.107781141094640986e+01,2.360073518359674338e+01,1.659275752871496579e+01
-1.668768521074666467e+01,-9.243691329261340073e+00,4.871884985148079217e+00,1.192227280555226443e+01,-4.863203330491397303e+00,-2.774627428046350630e+01,-2.628478898585961687e+01,-1.761037540996624529e+01,-7.416382039519302971e+00,-4.748573210231592512e+00,-1.044524801054432572e+00,1.781062806580927083e+00,4.377027589707134680e+00,5.504993692127595040e+00,-1.285855454650312879e+01,-2.902724502447341592e+01
3.297983995510678668e+00,9.225121646726485380e+00,2.082323073167913563e+01,2.393437374107455895e+01,-7.894092637909605470e-01,-1.100138203087500699e+01,-1.580382645881878290e+01,-1.354807166369263882e+01,4.155285605677947469e-01,1.407770232849760328e+00,2.060565900127825145e+01,2.568276981656323699e+01,2.875112387642369072e+01,3.043729593298840541e+01,2.106189306117838100e+01,1.629602753330922837e+01
-2.710762581879470279e+00,-6.532792559787299780e+00,-6.170739763696849955e+00,-9.440619626076015791e+00,-2.549402854977957134e+01,-1.889912097830550763e+01,-1.036772816027989386e+01,-6.424863970364450338e+00,-7.370640280691849178e+00,-6.791897365938057263e+00,-7.723189385820163011e+00,2.484648910813615164e+00,4.331384112887697313e+00,1.963359296119902231e+00,-3.909219765427927040e-01,-4.181202499693812413e+00
8.879180079808840276e+00,1.503921611058229502e+01,2.518982167266721817e+01,2.447751019596316269e+01,1.288058506382851398e+01,4.260833611780709518e+00,1.300374760991642065e+00,6.256231248906316544e+00,4.541099272478446913e+00,-2.187878617913590951e+00,1.320689049397622838e+01,2.440500536498651840e+01,2.202417314318466879e+01,2.248863402530220057e+01,2.281678082593360557e+01,1.673733999830564656e+01
-1.454400657016573462e+01,-1.292862016772648914e+01,-7.655793035103943822e+00,-6.959446161202181180e+00,-1.655531586676224975e+01,-2.649965232423848249e+01,-2.267910790073623772e+01,-2.510906062866195754e+01,-1.991564108034720704e+01,-1.605010095071133946e+01,-1.887375527185719193e+01,-1.374730050631693246e+01,-5.656695313400723180e+00,-4.936297856890545788e+00,-9.252154926363392207e+00,-1.655358780709779154e+01
1.518045266547519390e+01,1.506107168842478572e+01,1.832187312368728982e+01,1.658962710890183700e+01,8.923144673038297725e+00,7.420869231980400826e+00,1.893479223165239311e+00,-4.280729416665669085e+00,-1.303654169437811561e+01,-1.940541443656173470e+01,-1.419901798888968614e+01,-4.292533623454045433e+00,1.308323525516841634e+01,1.710320812315115546e+01,1.207715383276574528e+01,1.179914209753283316e+01
-1.419619408510008896e+01,-1.160046421736524636e+01,-1.320444636588916865e+00,3.706019035518443028e-02,-4.513536117577833906e+00,-1.668204033823680321e-01,-7.611666694496282304e+00,-1.588333670670540343e+01,-1.929537065984305855e+01,-1.654153500134387755e+01,-1.160201940057457648e+01,-1.748644510790851037e+00,2.631099730556361926e+00,5.385147800960168318e+00,4.723208757499660848e+00,5.756707974054220855e+00
