5.243771297669289879e+02,5.425094961061864751e+02,5.591961176549249330e+02,6.342612247448677181e+02,7.287066466647270317e+02,7.494135004879524331e+02,7.437945790347807815e+02,7.139765161067489316e+02,6.401264349674283949e+02,5.363447553249582143e+02,4.460068548563786521e+02,4.736846384993402808e+02,5.279702773893894800e+02,5.491834167877728987e+02
1.258912354183020881e+02,1.038971680805414337e+02,7.554795917181573373e+01,9.389180184052808897e+01,1.258138878009495301e+02,1.414770709313821158e+02,1.347471905581853093e+02,1.346225872104850509e+02,1.310469863768364007e+02,1.002723490793908354e+02,2.261924554296026102e+01,1.469686871498853264e+01,1.406603976296420910e+01,7.836238805681214004e+00
2.856368436013794110e+01,3.651324600233319018e+01,3.612173284842872789e+01,1.552205687737885675e+01,-2.682910310792961184e+01,-5.235476298921614102e+01,-5.636064835325161226e+01,-5.292509380765687865e+01,-3.608542335892292385e+01,2.949960421954750389e-01,2.800605002935941457e+01,5.657883152746135735e+00,1.352723380808597220e+01,2.040252645636109463e+01
1.733071346833222037e+01,1.952699348785340305e+01,2.636432846759646509e+01,2.773110081649795688e+01,2.480270384256541760e+01,1.189602529059777503e+01,2.948762282844774152e+00,3.548482326728799485e+00,-3.879747434269156692e+00,-5.479020797292594835e+00,3.459162159854101048e+01,4.430280411845753719e+01,4.216149946938661230e+01,3.765414987243159572e+01
3.715821675472116681e+01,3.694453132182961497e+01,4.214996888721793766e+01,3.437304897809872273e+01,2.193705670389837792e+01,4.320246771579028255e+00,-3.146022102309217416e+00,1.818326856458433127e+01,3.955455425128675984e+01,4.386259013740235702e+01,4.448401442402938244e+01,1.747580314459566608e+01,-6.791650641575891711e+00,-2.292401759933313343e+01
2.089112011309098449e+01,2.848537383782669963e+01,3.425433820839140253e+01,1.001398841192226996e+01,-6.058261229678533866e+00,-1.263142355139159534e+01,-6.684262448071283558e+00,5.092029734128230345e+00,1.934973147650038783e+01,2.532287336289774515e+01,2.048879217746929271e+01,1.547638933756266155e+01,8.083200843684938519e+00,5.873614786366594842e+00
4.404733403989192553e+00,-1.485185373025263988e+00,-5.604781989355526406e+00,-2.706713096675161268e+01,-2.659315916936942159e+01,-1.428409944837618184e+01,-6.412839723793148039e+00,-1.107553043051837216e+00,1.792974337685101949e+00,-1.130434079095500977e+01,-1.132174050357795669e-01,2.905301514165350873e+00,-4.954457371947214028e-01,-1.571479852188603088e-01
-8.764908178211037182e+00,-9.351170755735214613e+00,-8.625455320255772662e+00,-1.727677369285702014e+01,-2.088041750414775066e+01,-1.637367071562335141e+01,-3.909534204015724157e+00,1.078849033411032998e+01,1.992891105868518764e+01,2.016201921224941884e+01,3.059262890267224577e+01,9.946736185424848387e+00,7.167551766920243317e+00,7.711950507226855933e+00
-7.953407132532014145e+00,-7.585951279663945890e+00,-1.108400324368128054e+01,-1.182535527548053622e+01,-4.653836380793860528e+00,2.750381245068028946e+00,6.797968468249565577e-01,9.444557368805583941e-01,-4.422987108636400322e+00,9.043754306353113392e+00,1.333415943217204891e+01,-1.333898758325341305e+01,-1.559246877255360353e+01,-1.699105037451647249e+01
-1.043199317734050169e+01,-7.496273812859285179e+00,-2.552975460281340148e+00,-3.455894756883295393e+00,2.238613980172164730e+00,4.765074863442291253e+00,4.483057415586163330e+00,6.902984598650619752e+00,6.306352593850196087e+00,-8.992905168200469035e+00,-8.129962600442594223e+00,1.875737592251403241e+00,8.649480030990845947e+00,1.411581948976522938e+01
-3.582045114460148838e+00,-5.803362382894020399e+00,-1.198419335136522434e+01,-1.489768980935021681e+01,-1.520326013953949484e+01,-2.026487707361119917e+01,-2.556855163059893243e+01,-2.864977419366512024e+01,-2.975980026061098016e+01,-1.065939082452425168e+01,-2.959254652531769558e+00,3.982735267599154305e+00,3.556914561956180165e+00,8.988228920579583558e+00
6.710468885837084230e-02,-2.271723595289998343e+00,-1.196956667656089834e+01,-9.443666069890220172e+00,-1.744405425823453148e+00,6.231793065374910956e-01,-5.219624749715409351e+00,-1.267895567368110221e+01,-2.502237784394085196e+01,-2.919751225152111473e+01,-1.544540917973557370e+01,-1.241525277899805957e+01,-1.445587205370748052e+01,-1.446968449440846172e+01
-9.212300650831773297e+00,-1.483368651772857838e+01,-1.461647622226636400e+01,-5.103760559346294912e+00,-5.063272650536521979e+00,-1.174786261657260056e+01,-2.079144340130464030e+01,-2.049683091939452595e+01,-1.393756277517816500e+01,-1.164292667206477638e+01,-3.050171028883077895e+00,1.005157602488638879e+01,1.128693101294603096e+01,9.633418711941899915e+00
