6.241349615785863989e+02,6.056979135771860001e+02,5.758743384598569719e+02,5.732438150473935821e+02,5.702065014372232099e+02,5.698739464513064377e+02,5.741611888072154670e+02,5.874471790685167889e+02,6.167003792718739987e+02,6.570575347871651957e+02,6.667850832580809310e+02,6.638573032026386045e+02,6.777958070345493979e+02,6.888834742629670700e+02,6.849348038789557904e+02,6.888413590099274870e+02,7.079820266309610588e+02,7.009522797295480814e+02,6.882619957061284595e+02,6.916785042324704591e+02,6.749805399690852710e+02,6.330900988966914156e+02,5.995241915400413291e+02,5.738136769671003776e+02,5.579749611490987036e+02,5.311205225315788994e+02,5.190246856334566701e+02,5.277659368174071233e+02,5.412490152691507319e+02,5.724266889943486376e+02,5.852199685130009357e+02
1.062809157199726258e+02,9.763349033482805339e+01,6.769591398205693622e+01,5.885795611210811273e+01,4.929228895384136422e+01,3.779627542798540674e+01,2.640797090442705297e+01,1.130964611910927609e+01,2.973895538007493045e+01,7.030528122662943247e+01,1.130529527250752153e+02,1.383740984793880386e+02,1.302917859651145136e+02,1.215479399162679783e+02,1.235034685835310313e+02,1.268694485043147040e+02,1.396404155184213778e+02,1.375155416026631769e+02,1.323782089764098941e+02,1.369192183013730073e+02,1.422688759064866417e+02,1.335549722786550717e+02,1.253181951125975502e+02,1.066001101581242523e+02,9.072779910918481505e+01,6.940838024520648730e+01,5.256642965835060011e+01,4.298906507477242656e+01,3.508448102737646934e+01,4.582672815014964840e+01,5.145022985045665109e+01
3.640350913864239146e+01,3.346933014477594526e+01,2.680495901895718447e+01,2.969881920395385322e+01,4.051807270089952340e+01,3.205983714162358211e+01,3.200273636522077680e+01,2.687404027336284429e+01,3.562053302996800141e+01,2.128972331109076066e+01,-6.263785603094555121e+00,-2.115670199250343231e+01,-3.940886174403274822e+01,-4.911756979755105590e+01,-5.430296819264773234e+01,-5.363645919721735567e+01,-5.587704712152619635e+01,-5.517338847454036710e+01,-4.949322749337696337e+01,-5.843610560061139125e+01,-5.568320914323359716e+01,-4.315125161553054056e+01,-3.388847938279466376e+01,-2.381016277240301804e+01,-3.493767388631036308e+00,1.392588147903211215e+01,2.001024355939811983e+01,2.329837455168836513e+01,3.035444686504610701e+01,3.069936330618752152e+01,2.438488302694168652e+01
2.554739857425257554e+01,3.055340451926698364e+01,2.877585312642204585e+01,2.661130874681414582e+01,2.528126147451916950e+01,2.215456264020773602e+01,2.406527487606179605e+01,1.767951821767073284e+01,2.135687104051930518e+01,1.591765597518016939e+00,-9.730624390317537120e+00,-1.012690116063856749e+01,-1.677741479588033968e+01,-2.737883162653870528e+01,-3.175055875913510306e+01,-3.145053915515281062e+01,-3.215470845097929953e+01,-2.621183070486729605e+01,-1.739220905834456943e+01,-1.696923912085705055e+01,-1.004702945967400218e+01,5.225271883323705957e+00,1.913882619702777177e+01,2.396176080673152597e+01,2.473211786498877984e+01,2.670364804225707189e+01,2.950105042537258981e+01,3.222887228735901743e+01,3.671079984880507396e+01,4.959966832734910724e+01,5.344311471735993990e+01
3.045993007447797396e+01,3.039793580279084395e+01,3.900481616132276486e+01,3.974374130296573071e+01,3.138481568640116137e+01,2.959098820540818053e+01,2.868338481057525513e+01,1.841877067224809394e+01,3.703636106086253044e+00,-4.421927042836609978e+00,-9.374107734299670369e+00,-1.773869801027128901e+01,-2.072830731114619240e+01,-2.075887851225715153e+01,-1.998553809053137797e+01,-1.696890106493874129e+01,-1.650797309525498591e+01,-1.600725550669513098e+01,-1.571639082194415238e+01,-2.458931773016765732e+01,-2.660671485020198190e+01,-1.967780498267784850e+01,-6.400553819563294056e+00,-3.525594683862777856e+00,8.987011181528998804e+00,1.930926965370226966e+01,2.518088715930003474e+01,1.382695949594930873e+01,1.253862821115067483e+01,1.571987057580022196e+01,2.713433761142427869e+01
-7.386976840233426600e+00,-1.361963582951924323e+01,-1.813094551587145276e+01,-8.976163433142703596e+00,-6.206470732945189361e+00,1.628538239462340442e+00,1.118509968197468174e+00,2.816527644678373576e+00,-7.245663756418545987e+00,-1.451238248374884776e+01,-1.560031608618610477e+01,-1.275272040768090775e+01,-1.788790649170450209e+01,-1.735315507513839606e+01,-1.483833507428261278e+01,-1.299511708904339358e+01,-1.608525550710237439e+01,-1.918674813456674855e+01,-1.711092444908851107e+01,-1.445535993658812934e+01,-9.933881911166979606e+00,-1.296734604473730812e+01,-1.010791851783389461e+01,-6.032666341595856352e+00,6.187418629209986420e-01,1.311585894616273862e+01,1.377091887907502965e+01,-1.211443384108665811e-01,2.683423343035504782e+00,1.232675383154566706e+00,4.437697382657394662e+00
-1.123727655488237076e+01,-7.625616588950776986e+00,-7.892685159569905462e-01,3.867378479930486002e+00,1.181596022569993298e+00,4.116584536331768795e+00,7.021744046486585233e+00,9.681681066370085631e+00,-6.739232258755279759e+00,-2.438787274360537083e+01,-3.155020035526089117e+01,-3.221016374567879126e+01,-3.304966534020013569e+01,-2.732814256039069534e+01,-2.054396932808776199e+01,-1.466255566880124306e+01,-1.290691943107643702e+01,-1.336557906950989505e+01,-1.430192614271816964e+01,-1.576344663532060508e+01,-1.894384401676555285e+01,-1.933542461526793232e+01,-1.278941590149121410e+01,-9.408429745836544456e+00,-9.009390411698872114e+00,-3.403228389744671567e+00,-1.399846014785324222e+00,-9.647409127790480543e-01,2.757392275080231325e+00,-2.735602462222086473e+00,-3.441150884217627492e+00
-2.006331584497212006e+01,-1.832070116783071967e+01,-9.913408525469868948e+00,-1.775396520244338205e+01,-1.017527257484478476e+01,-7.897048074715126376e+00,-6.629364084542329394e+00,-1.626910514188364854e+00,-8.809368122948434632e+00,-2.327542538271896788e+01,-2.928327722579088288e+01,-3.237191150454607680e+01,-2.630086169929660400e+01,-1.961371110093191206e+01,-1.832293797309298355e+01,-1.946151159040783796e+01,-1.810494143205560036e+01,-1.910033025144745267e+01,-1.910281644462020978e+01,-2.559543952852307314e+01,-2.773472966275906870e+01,-2.898493947611827082e+01,-2.680502265247315563e+01,-2.275648900707741973e+01,-1.218705231509211018e+01,-6.490423335764360147e+00,-4.568663810877502840e+00,-1.320192090704455978e+00,6.833344189560619952e+00,5.596872019274752752e+00,9.724999186330959944e+00
-1.293061118948511723e+00,-4.657834373899159885e+00,-3.886042638823705708e+00,2.191542986585701236e+00,1.004642724750013372e+01,8.982553595703366867e+00,9.134368208796304955e+00,4.238314708229326655e+00,3.004690151346353755e+00,5.050100665567791580e+00,2.167151720824996630e+01,3.612499534168812687e+01,4.212971670655660716e+01,4.629147479023906442e+01,4.856419244453908846e+01,4.821380168461791271e+01,4.888465241170361253e+01,4.710245581355795252e+01,3.936798886842342426e+01,3.606039283164346898e+01,3.355334829776734296e+01,2.674144091721216654e+01,1.780497228537426579e+01,1.125901410732564756e+01,7.451463466301593286e+00,-5.606314185423797447e-01,-8.074077087177948808e-01,8.155961467785262542e+00,-1.065742395304256629e-01,-2.141840920286048444e+00,3.112270594055114081e+00
-1.083651083624337907e+01,-1.838175575722713262e+01,-2.784133461084402228e+01,-2.395725302827860048e+01,-2.371692234382985731e+01,-2.500954213694830131e+01,-1.893153303452089986e+01,-1.459975170872972683e+01,-8.452992064546865691e+00,-6.184042151548531763e+00,-3.507838795955555256e+00,-8.298991038065075543e+00,-9.113560974365567446e+00,-7.928531899820347562e+00,-9.764209128788488457e+00,-6.218067176628223613e+00,-7.860901282171875337e+00,-7.422384932537136493e+00,-3.933678602254706114e+00,-5.164333173119278086e+00,6.331782003139234671e-01,3.821434119818936104e+00,1.230217141777904200e+00,-3.880409608366553798e+00,-6.620834262504734724e+00,-5.640769017589203571e+00,-7.443372632514202891e+00,-8.928797858867202564e+00,-1.208250148122294831e+01,-1.192166475630958900e+01,-1.565018590823137323e+01
-1.707157577467118870e+01,-1.889373362316271709e+01,-2.223717878771382317e+01,-1.669293682906749154e+01,-1.873930429961266242e+01,-2.369437352084058190e+01,-2.024698034272312697e+01,-1.465291069575944505e+01,-1.224405355828466746e+01,-1.539224308493485438e+01,-1.684644646354287545e+01,-1.142852152496550744e+01,-1.107987023475244470e+01,-1.519110397873400764e+01,-2.515641609739146389e+01,-2.957028695486158298e+01,-2.908715817154764949e+01,-2.641685495167902076e+01,-2.168319445877010310e+01,-2.038009674334685073e+01,-2.080205339024319500e+01,-2.354358695918762834e+01,-2.448175419264934050e+01,-2.328859905146662967e+01,-2.072995135854591808e+01,-2.233531622603936739e+01,-2.314015034911510327e+01,-2.501484812551439774e+01,-2.264491617850870497e+01,-7.179349887809152619e+00,-6.009143456810997819e+00
-5.686340204555185629e+00,-6.234108010609511474e+00,-2.214138520302257973e+01,-1.810184963527457924e+01,-1.997180311475304393e+01,-2.223796990956449449e+01,-1.395714739978655317e+01,-1.911816242604403016e+01,-1.463241997312461606e+01,-1.930882865169747120e+01,-1.665867759922172908e+01,-1.449470190869732988e+01,-1.747741617471589848e+01,-1.275560100925190099e+01,-1.046242207762753829e+01,-3.058267246353285618e+00,-3.278224739386002895e+00,-6.544341670348438278e+00,-9.268514306724277674e+00,-1.179558990420956377e+01,-9.937681128129984387e+00,-6.120014054035880946e+00,-6.322157894803390299e+00,-1.506326183869681756e+01,-1.748173386436798893e+01,-2.279761771853991803e+01,-2.288498516326275478e+01,-1.941249693775162655e+01,-1.937675474424771949e+01,-1.034990985642225070e+01,1.380913877130318379e-01
-2.960993094527379466e+00,2.281895575138909393e+00,-4.193810007460829326e+00,1.312545813724652621e-01,-4.765901828403965368e+00,-7.426546659710703935e+00,-4.780280160610812956e+00,-1.465237090819078070e+01,-6.677010287799255650e+00,-4.770842417377475719e+00,-4.244876332324986734e+00,-4.230995347682537933e-01,-6.797715406968318774e-02,-2.954800006255814182e+00,-7.347426900886167900e+00,-1.193949275718613912e+01,-1.441044569077136650e+01,-1.229946579785955763e+01,-1.050284546116380291e+01,-4.174019748214640835e+00,-4.201606493521189201e+00,-4.985674941639132385e+00,-2.499979134117938706e+00,-6.395377844515435228e-01,-1.330785107702480374e+00,-4.606405737147857948e+00,-1.127416839432486739e+01,-5.233104166883793873e+00,-9.538737008703076725e+00,-9.131912047031814694e+00,2.272702807664460645e-01
