5.177817832767686923e+02,5.223426348130675478e+02,5.084717710254334406e+02,5.079724958817441234e+02,5.099245668834637399e+02,5.135422826953243884e+02,5.161524817825396667e+02,5.205604648820842613e+02,5.271922888606586639e+02,5.366649832653641852e+02,5.374960549480947520e+02,5.179161290033054001e+02,4.966594043231806950e+02,4.857437947759524945e+02,4.833452086319394425e+02,4.964789005447656791e+02,4.980477562400163265e+02,4.898667935667526763e+02,4.853779144538905825e+02,4.815737447475486874e+02,4.748401582700807921e+02,4.756261053787620199e+02,4.825333475612459893e+02,4.781406882033838883e+02,4.708433377606703516e+02,4.756625424627903840e+02,4.929835609089618060e+02,4.853028516175280629e+02,4.645182475896531287e+02
3.669522898117590870e+01,1.662438220457681837e+01,-8.381524932050272270e+00,-1.730012940118094633e+01,-2.451286453851837166e+01,-3.560768587125888729e+01,-4.602039676028012849e+01,-4.803439780529653547e+01,-2.585096798265964679e+01,2.715505435255901379e+00,2.602550139736598211e+01,4.898668115710633231e+01,6.978999029456460335e+01,7.800785229808803933e+01,7.396982421941362418e+01,7.413042660604112655e+01,7.704059063388353934e+01,8.161662319085814943e+01,8.419506936597920799e+01,8.514347837835990163e+01,8.370660055726976623e+01,8.567527810456714121e+01,8.700329812969323484e+01,7.531610890136829539e+01,6.505657099746267136e+01,6.526686867165309991e+01,8.104425368939644159e+01,8.928204938963619952e+01,9.754673477858864317e+01
7.858301701907669212e+01,8.915821142121140497e+01,1.014719318900901897e+02,1.087283432681643944e+02,1.026633814439098700e+02,9.369811295669083506e+01,9.327403980726506916e+01,8.409582261766431088e+01,9.195181861226784292e+01,7.624635092113311430e+01,4.566178556826849899e+01,2.510939621244901332e+01,1.175147460614876493e+01,1.046760982091479164e+01,1.338282914107112731e+01,6.748803856446058624e+00,6.171043570581129067e+00,1.435597199395203916e+01,1.077687438380701224e+01,4.466057042311750713e+00,1.920929075687153320e+00,1.008292999556932301e+01,1.525856724738737036e+01,2.045378558592490847e+01,2.325746649025527901e+01,1.842219750739646500e+01,1.720709673586232924e+01,1.410843504715311703e+01,1.170341888017557253e+01
4.494570470958778685e+01,3.767661741226621075e+01,3.959977239172533814e+01,4.078195318133708724e+01,4.098584203654250757e+01,3.849961251735372514e+01,4.079636862518542983e+01,4.929591534462818458e+01,5.739863348571262236e+01,6.210765060244286673e+01,7.086307665948064027e+01,9.384066269711459540e+01,1.044552821913715519e+02,1.084187341468159076e+02,1.065991450223135502e+02,1.014347855089438184e+02,9.653401619143457424e+01,9.533082744185463753e+01,9.749946472273174436e+01,9.477029596003535517e+01,9.326561669414775224e+01,8.876642859889987847e+01,8.057043274923884724e+01,7.337267650111547823e+01,7.061707151134230287e+01,6.674054351123108120e+01,7.694614431660374976e+01,8.984424090759793557e+01,1.030222634027512072e+02
2.251572456321594018e+01,1.709191043935513576e+01,1.966171132251558262e+01,1.759840855676327109e+01,1.345538632581640037e+01,1.582832528500698999e+01,1.719825569733917447e+01,1.441271525092294326e+01,1.571394543327946991e+01,1.577078078290707985e+01,2.145575624085304867e+01,1.736471024928940921e+01,7.827745066935632323e+00,1.493571737775990371e+01,1.898005581282318488e+01,2.486197733848722891e+01,2.322242416575598511e+01,2.961566261550812840e+01,3.356082208708565418e+01,3.266921078800371703e+01,3.603814372782836983e+01,4.176094781863347549e+01,3.818690726191626084e+01,4.438517214330980920e+01,4.688020581327229053e+01,4.688096466213356450e+01,3.511635266440868008e+01,2.556037813952814730e+01,1.985914688497138769e+01
2.012122258983527345e+01,2.181210784718852125e+01,2.153132412853668853e+01,2.312089866207564626e+01,2.374320132418255014e+01,2.879268748508197717e+01,3.643166593854223834e+01,2.089367932105793102e+01,1.054211293397645477e+01,2.007212640133768100e-01,-1.772286054235682684e+01,-3.008010199499684134e+01,-3.465219203984707264e+01,-3.972850196951758051e+01,-4.290717917454230701e+01,-4.052548799857031980e+01,-4.822681446039274533e+01,-4.584141413491593653e+01,-4.582374575764490032e+01,-4.080887589483775457e+01,-4.062498088275980734e+01,-3.904114030724122131e+01,-2.896825539105865133e+01,-1.775322262010868712e+01,-1.421494241069457232e+01,-1.356358849627937602e+01,-1.834685003090210387e+01,-1.397769421098432119e+01,-2.172902336223880226e+01
-1.739548670125498298e+00,4.893223539142234735e+00,1.357693921037082418e+01,1.934688582651426003e+01,2.907945526841911388e+01,3.031418729727600692e+01,3.118530611233281391e+01,3.093684014017600958e+01,3.040615268879170330e+01,2.185839471279015456e+01,1.668524761351535801e+01,2.190088335526257879e+01,3.349202646582426723e+01,3.608021441074335200e+01,3.088534215430045649e+01,2.966830125366424653e+01,2.338590518136017948e+01,2.591676983645584897e+01,2.004550386054303956e+01,1.554138148588473811e+01,9.868711085189788790e+00,2.928301008720079146e+00,5.475865817177782979e+00,1.586490536873261448e+01,1.859661228806150035e+01,1.703794277629904386e+01,1.708761180258419898e+01,2.280142964033978359e+01,1.185022964709396120e+01
-3.041625093278348047e+01,-2.818671342396252655e+01,-3.413717484877385289e+01,-3.221810033754339031e+01,-2.026823553309008119e+01,-2.550379768990506335e+01,-3.000295525288747811e+01,-2.894573829085610228e+01,-3.185734564543025726e+01,-3.986482747300081542e+01,-3.390080932322126728e+01,-3.343645451299346405e+01,-3.149413805453412607e+01,-2.879204598866366638e+01,-2.596522644635980015e+01,-2.580199780579382107e+01,-2.958565462278713554e+01,-3.162201009847234445e+01,-2.692574240384912443e+01,-2.314542471696611159e+01,-2.718759209707014435e+01,-2.954628680772763971e+01,-1.651629765911241066e+01,-2.287620484098243878e+01,-3.041971980536382603e+01,-2.578731965515188307e+01,-2.108105974937879523e+01,-1.988619807362840675e+01,-2.800588427680133563e+01
1.237005803508580115e+01,1.317241220924958611e+01,1.148119990433777104e+01,1.179660116402575198e+01,1.544574426676377854e+01,1.077247174354908843e+01,9.297263493749619911e+00,1.150975109169662502e+01,7.636287289967405911e+00,-1.146995560115607327e-02,5.932131933105225796e-01,5.922557098187015256e+00,7.812556549992333288e+00,4.855580180807900881e+00,7.372570063096103965e+00,6.798741882245902701e+00,4.545892897037822067e+00,6.464288296465160677e+00,1.121766116697930116e+01,9.398318956065825347e+00,5.690997061915477495e+00,3.974198114847904861e+00,1.065677473104409145e+01,1.054142497020315261e+01,2.306972027092610844e+00,-1.348899786361229536e+00,-2.588768706316918689e+00,-5.937807132929698639e+00,-7.427493125335209001e+00
-2.084883052675586868e+01,-2.566146332257077134e+01,-2.783404206867768949e+01,-2.820197124465998328e+01,-3.124913554593308262e+01,-2.799555764656412293e+01,-2.589740916369825641e+01,-1.958649846995779598e+01,-1.402149911246138814e+01,-1.170962889052854550e+01,-5.824174679121052911e+00,-7.403822219249155623e+00,-1.693333659540996194e+01,-1.948009380770944432e+01,-1.748385603140039990e+01,-2.324321346791379383e+01,-2.543689671265518371e+01,-2.674256808169482369e+01,-3.172357861479937924e+01,-3.289914354900088256e+01,-2.523676068941534112e+01,-2.610733284781595387e+01,-2.229461485240286578e+01,-2.126646049489665202e+01,-2.333623630467300814e+01,-2.441506547839774299e+01,-2.561431750519755113e+01,-3.787477319299549094e+01,-3.518817947400783908e+01
-1.229840439718046241e+01,-1.357165440774734577e+01,-1.272123107719368207e+01,-1.521255575756011247e+01,-1.469478318670314110e+01,-1.168650196626573390e+01,-1.399342211131999392e+01,-1.561133056425512322e+01,-1.241636158860929129e+01,-1.263921494322412187e+01,-1.667681158512454331e+01,-8.974810065615137944e+00,-1.708254240623451548e+00,-3.318139939930799809e+00,4.972815102001817422e+00,3.708806832417709032e+00,-1.369995331737345001e+00,-1.510616341613375990e+00,-3.572804228226825529e+00,-1.819011500150109262e+00,-2.759370846392767085e+00,-8.037465820648160175e+00,-9.781864542295419795e+00,-1.149158231457629142e+01,-8.035004865901294480e+00,-6.900439107543148154e+00,-9.637062537031951592e+00,-1.277210844773170528e+01,-9.791698234490365138e+00
