6.486177448466995656e+02,6.748681429660883850e+02,6.757789097597117234e+02,6.619716896616447457e+02,7.232545427793814952e+02,7.728287534762605446e+02,7.695094540723765704e+02,7.555757576930066080e+02,6.757179182115983167e+02,6.373903685210930234e+02
3.258276634068361943e+01,8.071264196811448244e+00,-2.423343515495345457e+01,-4.733282311482364690e+01,-1.236710055257273666e+01,2.088122021634890046e+01,4.525263724170581270e+01,6.487643213891547589e+01,9.065024875421431716e+01,8.499705612386419773e+01
1.003125712446891100e+02,9.977357202779828071e+01,1.001455097072232121e+02,1.104992347652867295e+02,8.232335801211650050e+01,2.239728300120324178e+01,-1.672294505480963700e+00,1.643017654719609588e+00,5.872633130284985015e+00,4.379617342181593642e+01
-1.211779371369696534e+01,-1.639111504449058287e+01,-1.803421364960254181e+01,-3.522157370107128482e+00,7.564166704550935094e+00,3.208595011337020964e+01,6.723236121485248873e+01,7.850344681364370558e+01,8.000852421973928585e+01,6.821524509180930806e+01
3.149970328790021767e+01,3.867095609834210279e+01,4.722571528892139980e+01,5.740653315844153326e+01,5.078135248129435553e+01,3.567119295334222784e+01,2.566500440316043452e+01,2.385856069754485631e+01,1.726061187621702331e+01,1.744349307916923220e+00
3.913053495742336452e+01,3.351556911393629434e+01,2.665410170364124554e+01,2.435037852985723106e+01,-1.508443648303572138e+00,-1.200244535141328761e+01,-3.224249881994250444e+00,-5.080190511911389706e+00,-1.549743278792909129e-01,2.555828050537956386e+01
-2.156572976546971443e+00,-9.990307575365282133e+00,-1.349721558575317459e+01,-1.228594614272102348e+01,-2.878514250789396556e+01,-2.852335661044224224e+01,-2.923898885508234002e+01,-2.713654364470424696e+01,-2.607470351932024499e+01,-5.332824364081908186e+00
4.970497904121116584e+00,-1.460730219808949570e+00,-4.089892158089753593e+00,-8.980953010838549355e-01,-6.292942301638093205e+00,-1.377770001200614658e+01,-8.982403016763560899e+00,-6.046043303621455145e+00,-6.492156599745024792e+00,1.080984281042436024e+01
-2.339894971197360718e+01,-2.735563347770204246e+01,-2.214341002424097127e+01,-1.370878149361875309e+01,-1.690717503553414502e+01,-2.383193161668694060e+01,-2.499457316736823032e+01,-1.393061439195810891e+01,-7.059055321086949775e+00,-1.036963076722924093e+01
4.373854236683270003e-01,8.536980860367442858e+00,1.248810042278187993e+01,7.985565855593691253e+00,1.242042704149303400e+00,3.187848600317924053e-01,-1.629488471964763763e+00,-2.672549472345964183e+00,-8.129969069017541017e+00,-2.456417113898736204e+01
-1.296664462124389239e+01,-1.380319277273879131e+01,-1.617852621288209392e+01,-2.108260266699111796e+01,-2.947319971934197724e+01,-3.659111991549387000e+01,-3.731366697692213563e+01,-3.390893142225164780e+01,-2.739704031593156941e+01,-1.093977197542649726e+01
-8.501403687253034747e+00,-1.316081451838341465e+01,-1.103194702777436831e+01,-1.364422235379269566e+01,-1.208227154052782737e+01,-5.732892290741245844e+00,-9.241568174425641047e+00,-1.051598737131815398e+01,-1.016827700179047511e+01,-6.198907180862708088e+00
-2.339671221352356412e+01,-2.421786302663196722e+01,-1.981132507348079130e+01,-1.521950081552194689e+01,-4.412970494228455887e-01,-1.660949320733859924e-01,-1.025223457564702345e+00,-3.890673373342496077e+00,-5.581595191509735043e-01,-9.625777082190491996e+00
