6.615533187469965242e+02,6.812487994298223839e+02,6.939396376954452990e+02,6.986803957996279451e+02,7.090146955422561632e+02,7.664381725816106155e+02,7.908279696185018111e+02,7.875943133370261648e+02,7.921529430255886837e+02,7.786398950123497116e+02,7.279703386082055658e+02,6.992058013019209284e+02,6.778993087199627325e+02,6.487592830915507420e+02,6.091109739318319498e+02
-2.419246500694280044e+00,-2.750865035216670407e+01,-5.524200424938541687e+01,-7.396445590192274722e+01,-7.369165444811449106e+01,-4.845167278316582227e+00,5.223480611977431209e+01,1.044522106588133425e+02,9.393306427460041164e+01,4.841612325013581852e+01,-5.570887703954582548e+00,-3.663891183501753801e+01,-5.513024276276521363e+01,-5.637529440818383364e+01,-4.206332873365033720e+01
5.612101992055716693e+01,6.665830659415917125e+01,6.909043788983385070e+01,6.827314515340407297e+01,6.604703291402363163e+01,7.807783476579461990e+01,5.133385009745146021e+01,6.862235703878882376e+00,6.020030575248716431e+00,5.723764492144982796e+01,8.197660923251453369e+01,6.778471126126945023e+01,5.052258731246540435e+01,4.622845294212349643e+01,4.013287561486731647e+01
1.827510250868518682e+01,1.870897647084247239e+01,1.571842973380526587e+01,1.296952915140414930e+01,1.455165424314173883e+01,2.399013632305477017e+01,3.378903478649191072e+01,4.168395928499452197e+01,3.501853285431434415e+01,2.207053849210414498e+01,2.156321549337814503e+01,9.384813205881782139e+00,-5.949051323135708946e-01,4.062782122020143660e+00,1.670643564113742485e+01
1.224063257262721827e+01,1.176576007193494533e+01,1.026253773760630494e+01,1.355288870620259090e+01,1.017792115926934571e+01,1.179693365927039750e+01,-1.022901994513064849e+00,-1.743557996304744862e+01,-1.294979494188569191e+01,1.228389567718840958e+01,2.205354881454759663e+01,2.132904082879634444e+01,1.627223901000979112e+01,1.792719708233339304e+01,1.143404599766464358e+01
3.906471524998519840e+01,4.526295087718547450e+01,4.314800500143887518e+01,3.538216904202391788e+01,2.587609100852362332e+01,3.574052513151745103e+01,3.466648953464752481e+01,2.175767297564901526e+01,2.054226561706887821e+01,3.112781893581991710e+01,3.688212883785065799e+01,3.634129662701186447e+01,2.935821710518677463e+01,3.322688779858758323e+01,3.116635683902365628e+01
-1.861047646320996662e+01,-1.730148038043327219e+01,-2.101524001216598947e+01,-2.596977590669426661e+01,-3.447314625189078896e+01,-3.685439894468511568e+01,-1.593186478284211915e+01,-9.443819329837172205e+00,-1.815473726897213425e+01,-2.966253862959070631e+01,-1.876130219995161497e+01,-8.742936259241211872e+00,-1.780125476355153324e+01,-2.849657904743278536e+01,-3.665487841460665663e+01
2.655947167342144155e+01,2.662914734986536303e+01,2.746519572767688899e+01,2.461545972703540386e+01,1.628209753011966043e+01,-1.130837010047781099e+01,-2.944611710442081431e+01,-3.864575477759963462e+01,-4.079089564014245184e+01,-1.513807717216966431e+01,2.356827273888409735e+01,3.521745336739127197e+01,2.881863846669987339e+01,2.929934615199793768e+01,2.496830882844622579e+01
9.984294634538787960e+00,1.098744867697393701e+01,9.671951496324862063e+00,6.564908559569451185e+00,5.908597819109207450e+00,-1.722587629076389959e+01,-2.567510770073128867e+01,-3.216881779801255448e+01,-2.670147675189228664e+01,-1.666530333994345270e+01,-7.192848996227152458e-01,1.206792886830444278e+00,1.181511867906619218e+00,4.205973613583263493e+00,3.068349318902691358e+00
2.260894712439634802e+00,4.431015935992955512e+00,8.094682983750324468e+00,9.390896397864969103e+00,6.940145936511347813e+00,-9.378032838389838588e+00,1.066336269290198091e+00,1.865553414470338822e+01,1.029641033271579076e+01,9.060894114730167814e+00,7.123251540470209697e+00,6.836143448148193968e+00,3.325531219448047970e+00,2.699579432972619930e+00,1.708295737692668403e+00
4.666939348263679399e+00,3.204651591175499359e+00,2.932281020008278283e+00,8.580235753196046034e+00,8.070167007672822024e+00,-7.299061981253182729e+00,-7.216359197628508859e+00,-1.534321569429009458e+01,-1.017933781922738490e+01,-1.682489426697460821e+00,-1.336062201674889316e+00,-5.131748561315431223e-01,-3.502460717390601275e+00,-2.813717444821825175e+00,-4.205978330263056897e+00
1.871084307113585510e+01,1.044464352134002461e+01,1.085816311323106476e+01,1.029660630061806970e+01,4.909184020624452138e+00,-1.298615186675630540e+01,-1.154855334437002412e+01,7.629309948277311904e+00,-1.502298137220203333e+00,-5.768340040345130149e+00,8.035047412532479782e+00,1.383125694256816196e+01,8.683465722772737649e+00,6.720438438391248326e+00,8.610313964361877126e+00
7.262255554931372536e+00,6.923690853180398008e+00,9.454024110567848638e+00,6.140335341148198012e+00,9.576441646750469827e-01,-1.182086449064298250e+01,-1.443720486882535070e+01,-2.492768477589819298e+01,-2.061370391031286076e+01,-3.862240247954415562e+00,9.874517474639217696e+00,8.086040019644965327e+00,7.776881422392026622e+00,6.794976174760956056e+00,7.609635431333893862e+00
