6.496510674187948098e+02,6.915064721102128260e+02,7.164123099069013278e+02,7.169327743618965769e+02,7.129695129949506054e+02,7.525871485119587305e+02,7.554253494825949247e+02,7.481873956866686513e+02,7.357767650655022180e+02,7.195284387173950336e+02,6.865121868613822471e+02,6.211580655582191639e+02,5.798245046276368839e+02
-6.465524718445432484e+01,-5.087036416816300743e+01,-4.284963366605096269e+01,-4.254505476160967703e+01,-3.737077677800854758e+01,2.274392308988811706e+01,8.071788911971094649e+01,1.175408705819423716e+02,1.282716354985220164e+02,1.326921698268011482e+02,1.243721299404946024e+02,8.527440082764216811e+01,4.742878757830209224e+01
1.161740543361294797e+01,1.782409541258042296e+01,2.373112883767535664e+01,2.978990463477206418e+01,3.900166250764046083e+01,4.362884529791625710e+01,1.496260433048846750e+01,-1.624243755100129860e+01,-1.226582371430606955e+01,-9.679488785728285194e+00,1.837394179614302203e+01,5.164125087780530521e+01,5.294942075658668301e+01
6.302440591069125730e+01,5.444134388553976578e+01,5.417709480534358590e+01,6.332274377891003780e+01,7.272479411502057189e+01,7.247243883249863927e+01,6.170652178086683648e+01,3.967158689628229240e+01,2.178210504410541759e+01,3.068466297259349318e+01,4.246519567232518710e+01,4.442625513621120348e+01,4.665396810906629099e+01
1.612008787695175016e+01,4.674910914541362317e+00,1.036974675172059790e+01,2.622162693421033808e+01,3.489248961084383893e+01,4.033546983456243140e+01,3.435567640008643764e+01,1.479750731553417431e+01,8.971115561203921729e-01,4.669777674069917062e+00,2.412171496430620010e+01,3.740548453862783163e+01,3.260356595707814620e+01
-3.983995205315853383e+00,-4.953708991420713303e+00,-1.261161217434913218e-01,9.583729331971680310e+00,9.888692774892934523e+00,6.235494962217906334e+00,1.219788420386867678e+01,7.759454103066813602e+00,2.708394746598621783e+00,9.378362981410788279e+00,2.800336258287080682e+01,4.080421101431487330e+01,3.410180880520165658e+01
-4.528675269671655457e+00,-3.895233142478761401e+00,-7.322477499507556997e-01,1.029001538137041294e+01,1.022271752372544817e+01,-1.162122567904307147e+01,-7.005680494710788686e+00,1.434736850794155583e+00,-4.163996447026041992e+00,-4.296426147489317948e+00,1.267290112108244493e+00,-1.607397896787513325e+00,-2.750314039043210368e+00
4.251847112979185717e+00,6.869420683143925288e+00,1.347816324533890509e+01,2.100985870624014140e+01,1.209327362199539024e+01,-1.280404342357581271e+01,-2.170894557026789684e+01,-2.703489019457183318e+01,-3.390151287655460521e+01,-3.914638637928344167e+01,-3.065735414743509324e+01,-9.397232634858621481e+00,1.470778327159118248e+01
-7.419297533836202163e+00,-1.187744852588024358e+01,-1.068178152139731196e+01,-7.260486352316060987e+00,-1.470632113355949500e+01,-2.916479026638553762e+01,-2.910562984243834350e+01,-3.247208213538189625e+01,-4.782278667057585864e+01,-4.772952080470243175e+01,-3.172099612806863433e+01,-8.421920412230987196e+00,1.326593178825063646e+01
1.571835203693908767e+01,1.782080618154579810e+01,1.427424861411196133e+01,1.620147458335916824e+01,1.460273108858325486e+01,5.608751619972813351e+00,1.405390273140682922e+01,2.096890901844002286e+01,1.604705441149014788e+01,4.080754655614230231e+00,3.056616795695024535e+00,4.874649482709397574e+00,1.303507533378529004e+01
-1.538321166357184744e+01,-9.131396688207718881e+00,-8.117145728282878281e+00,-4.761442370107932476e+00,-5.145430785319859091e+00,-1.883350757294471123e+01,-2.149052877152073648e+01,-2.028641829853534517e+01,-1.756937691082230657e+01,-1.622892149400087547e+01,-6.750970385612492741e+00,-6.721691455965287609e+00,-1.278795317836959633e+01
9.876600491661633896e+00,1.015817354857231791e+01,1.675220806380636063e+01,2.297365595306248309e+01,1.602642198153682074e+01,4.898321126771934431e+00,6.975951634765996445e+00,7.575342828660518890e+00,7.161472021284595257e+00,2.472993775420298412e+00,4.046380473129741695e+00,2.413403259179975890e+00,5.184325898721520609e+00
-1.017531899290877462e+01,-8.572905042145002596e+00,-1.044550989866817581e+01,-5.822137693920154788e+00,-5.672624265430083135e+00,-1.065976767363525823e+01,-1.342481165609958182e+01,-1.436862137617779567e+01,-2.005311941319072133e+01,-2.408333059003355459e+01,-1.838936957046949061e+01,-8.292677976206459078e+00,-2.378411265198030478e+00
