3.885736775728478847e+02,3.954760127764434401e+02,3.805216923890900489e+02,3.731592304180580868e+02,3.697015322826788974e+02,4.009773870382766177e+02,5.295670468126382957e+02,6.134045342536359158e+02,6.280163812252926618e+02,6.163226830547878308e+02,6.109669804481046640e+02,5.999912778424240969e+02,5.803606024246552124e+02,5.732515878566360925e+02,5.646579002233685287e+02,5.452753764439403312e+02,5.037243255159717705e+02,4.352245008978854344e+02,3.591884934624979451e+02,3.289652779072526982e+02,3.079863099735890160e+02,3.071705386339774009e+02,3.373697871810936704e+02,4.155329220879251579e+02,4.542619241718375633e+02
1.084350506844614017e+02,1.021038020326550821e+02,9.808116784448671410e+01,9.685802175034854145e+01,7.927140812588534402e+01,7.056879524107695545e+01,9.203207150118313962e+01,1.005084538493576787e+02,1.053031960092970962e+02,9.530951758648514271e+01,9.655895103776578026e+01,9.492184991069693467e+01,8.872353486782586174e+01,9.215428312277255429e+01,1.119612240069822775e+02,1.256897269561585233e+02,1.207677040930806669e+02,1.297385327746077905e+02,1.355720325151359020e+02,1.255541486969237042e+02,1.093776787098129546e+02,9.034110718801474604e+01,5.771273672553703449e+01,3.358222567607674591e+01,3.763083463724684918e+01
4.846200366903433832e+01,4.393844818488146586e+01,4.721539860267031941e+01,4.752843050185936136e+01,6.462135907123629863e+01,7.169942440547700357e+01,1.527964618137026420e+01,-3.133029514473331290e+01,-4.219181612870031017e+01,-4.175697969369133489e+01,-4.305430423496177639e+01,-3.575299777403282775e+01,-2.878007522673347651e+01,-2.893224640795732938e+01,-3.533918984650195227e+01,-2.279559036689085616e+01,4.585609342445062353e+00,2.602308686929520221e+01,4.914814546909848048e+01,5.890713746056982814e+01,6.001101986680451006e+01,6.137022175141893854e+01,5.369546206258750232e+01,3.071695994322909939e+01,2.241972800877086769e+01
2.204985006224339372e+01,2.123126966080511124e+01,3.268603676193752250e+01,3.383251120954339797e+01,3.187633743691436194e+01,1.804702868758699807e+01,1.936939699747627941e+01,3.146258616404109176e+01,4.977242371353229089e+01,6.650040248020826539e+01,6.355854646358726256e+01,6.175132837002801978e+01,6.044424894430639483e+01,6.327536474904400166e+01,6.658572802108770361e+01,6.453241160636953566e+01,5.496251728571433404e+01,5.637958725721058784e+01,4.857391744080970852e+01,4.331272372772979651e+01,4.036542718425552323e+01,3.213213385625545016e+01,4.378356362881527986e+01,6.394639917254017547e+01,6.282731087987028928e+01
4.058712969860192032e+01,3.661858504229515177e+01,3.788271013800776643e+01,3.996962310095745607e+01,4.273701965993625862e+01,4.388808501526371941e+01,3.747419046308790769e+01,1.091988059953126111e+01,-6.888638437416361171e+00,-1.736281705534567266e+01,-2.281743206844565108e+01,-1.884723312863696520e+01,-2.057603531708578970e+01,-2.485284084469490296e+01,-2.465007953449258338e+01,-1.047935260359526310e+01,5.829691931198420995e+00,1.676267053731195489e+01,2.104287321944294220e+01,3.012697823935639363e+01,2.860558896733582657e+01,2.905146488520507830e+01,2.715373445391644580e+01,1.722139608158641977e+01,-9.130200100417319442e-01
1.960400886130319975e+01,2.055184521200295222e+01,1.747789285827785477e+01,2.177975858036757728e+01,2.219628079062542625e+01,2.034500714796038068e+01,-2.257673209772606882e+00,-2.166829844044342579e+01,-2.917937168327384967e+01,-3.470199025815217908e+01,-3.805897324843965634e+01,-3.336096571700431923e+01,-3.233275952520937579e+01,-2.880594560625437595e+01,-2.499451663373578469e+01,-2.052418491844323256e+01,-1.653595900862454826e+01,-1.496003491357783943e+01,-1.557257126184042839e+01,1.871880251725526412e+00,6.596674793124265079e+00,1.261106625440939233e+01,1.526546114996561698e+01,6.821193857444026065e+00,2.585022360098333749e+00
1.529306411642647578e+00,1.908630667334684894e+00,5.204358561769979907e+00,4.009209464523484812e+00,-2.823117257659164991e+00,-3.099378465592095289e-02,-1.771088956128177472e+01,-2.322249471526178155e+01,-2.250433941400488180e+01,-1.700867643507918103e+01,-1.183260101562064648e+01,7.385624983622305351e-01,7.724124198689290566e-01,-2.743011271145383567e+00,-1.514596357699416984e+01,-2.200118342728927701e+01,-2.912350051752617119e+01,-2.472781537654775263e+01,-2.037467173222169592e+01,-1.796924859851292666e+01,-3.930483499295893690e+00,5.277124810256045073e+00,1.581064022250610535e+01,9.669408306285749433e+00,8.746098876369320152e+00
-6.759180936283316399e+00,-1.646200521877542045e+01,-1.822012385508084265e+01,-9.349222427634138910e+00,-6.881830293952552857e+00,-9.580311378352771357e+00,-1.733192997673646119e+01,-3.189851406729825101e+01,-3.649345796532787745e+01,-2.845910827843565016e+01,-2.979430022547519030e+01,-3.231652149046539080e+01,-3.978359772906593150e+01,-3.134213613256372355e+01,-2.832571451951556796e+01,-1.977342867644063062e+01,-1.234442038225646954e+01,-7.161603412708029914e+00,-5.960959066888374736e+00,-1.284298792098753950e+01,-7.803484358502387863e+00,-3.309202648495868981e+00,8.197053132569083189e+00,-8.740593569467142387e+00,-1.253299060750946836e+01
1.460224186621054088e+01,8.903336317364630048e+00,7.704590456014223321e+00,9.880116136168412666e+00,8.975175599849004371e+00,3.471031388021921682e+00,-5.542666720227837907e+00,-3.766521146572202827e+00,8.774793373256645879e+00,1.883805269219829626e+01,1.390328182565305326e+01,1.207917072728152164e+01,1.196930174946454173e+01,9.859970638009141197e+00,3.186441214609783135e+00,-6.774713033167783394e+00,-1.391730375331056635e+01,-7.745772207328238679e+00,-5.079246733521372903e+00,-3.082303601788153991e+00,-1.918197345014729382e-01,2.303729555341909485e+00,4.298074059570980765e+00,-1.204462565915214611e+01,-5.778658060413931707e+00
-4.018644684845482651e+00,-5.706034544034428002e+00,-1.547087334144027881e+00,-6.579072709443604117e-01,9.513827987585349311e-01,-7.712237401513538870e+00,-1.868152680251807851e+01,-1.648619769936131263e+01,-2.161270653797663499e+01,-2.263185841572215651e+01,-1.847675365553730131e+01,-1.725239099629826356e+01,-1.583681287831644191e+01,-1.452293221516795541e+01,-2.371396625033770889e+01,-2.638808353656209249e+01,-2.399679397963792837e+01,-1.277250873081861826e+01,-9.647854501929234772e+00,1.892594514138010942e+00,1.985457380514088488e+00,4.998077490226604525e-02,6.458895558691110317e+00,-6.223352306725049132e+00,-9.506051988040830070e-01
-8.723070230153368243e+00,-2.284872906908405721e+00,1.660850175631300107e+00,-3.735836590685983616e+00,-5.931937094995564763e+00,-4.636735313783028722e+00,-2.792043646661637180e-01,6.429600102097652758e+00,1.797732687754449188e+01,2.355308962911325565e+01,2.524635738975332444e+01,2.073810857577763045e+01,2.372817942095572619e+01,2.633620126348268187e+01,1.918540997261758108e+01,1.122792781619121527e+01,-3.901362897033548993e-01,-6.591436161366593716e+00,-1.488265605154730720e+00,7.599002691436544943e+00,5.088738930395954263e+00,-5.225588224091151091e+00,-2.935743658457996119e+00,-7.122454475644271810e+00,-8.265590565256609068e+00
-2.255339295581961068e+01,-2.553031720031248497e+01,-2.770190773943668816e+01,-2.302474073077069505e+01,-1.926131467081449244e+01,-1.123569501619330779e+01,-9.082299933362033784e+00,-5.130733262612954704e+00,-5.044002799406289483e+00,-2.781958286531393654e+00,-2.612661469267744341e+00,-3.576710163201152426e+00,5.276181674754673034e-01,1.087884379790152067e+00,-7.714266473188374107e+00,-8.541746150120612668e+00,-5.597592674917563293e+00,-3.305544700045755846e+00,1.598573275912554159e+00,-2.307896550760943910e+00,2.422579049925709604e+00,2.355316907078672806e-01,-3.607431500623541343e+00,-5.664077809225831039e+00,-3.018880255248960420e+00
1.829388372293534459e+00,-1.906683609595661633e+00,-3.767008372410092232e+00,2.936784616465632602e+00,3.019106954047919178e+00,3.323455084452263009e+00,4.313984636130733463e+00,1.174673380260156463e+01,1.721038031506471810e+01,2.003030303570247028e+01,1.122564143760894595e+01,3.812321056947855169e+00,4.411190953518609348e+00,9.346103710049661117e+00,5.944988794829866308e+00,7.121929254834011402e+00,1.188297416817136565e+01,4.764737597708176509e+00,-7.105125676973839788e+00,-8.836719626018460616e+00,-7.597730503148461878e+00,-3.587360382895349087e+00,-1.216500713514498511e+00,7.059535140519793472e+00,5.460895878271999848e+00
