5.471715992411550360e+02,5.522749590963959463e+02,5.563988618610229651e+02,5.952857714845613373e+02,6.507872903548266095e+02,6.930508016122597610e+02,7.220164930360493827e+02,7.426800763584155902e+02,7.385487467165628459e+02,7.392574458582969328e+02,7.436799893901530822e+02,7.443855859894574678e+02,7.512885491933984667e+02,7.470911343075543982e+02,7.288042068058382483e+02,6.908644799683708015e+02,6.096782071659963549e+02,4.921210409623092232e+02,4.376497242285437324e+02,4.185018142251411746e+02,4.040622301159626204e+02,3.948512253047776994e+02,3.813860901071583385e+02,4.416658583788509986e+02,6.294251283285472027e+02,6.504485625360055110e+02
1.058636470624677486e+02,8.317167708743652099e+01,4.806172252776106291e+01,5.225245920492859852e+01,8.002245974708428378e+01,1.213997681338234713e+02,1.250428730824053218e+02,1.066290691198176432e+02,9.182549448988314111e+01,8.791370887488400854e+01,8.963269123172716490e+01,8.932075897033962519e+01,9.361354892858514631e+01,1.029771574291589076e+02,1.218490136198686713e+02,1.452446604557117098e+02,1.715728327219401592e+02,1.736289276737163050e+02,1.580988278735152335e+02,1.432235707673880540e+02,1.330882106569651455e+02,1.278296837548159743e+02,1.187583268964863805e+02,1.067318956081436596e+02,7.294864720510607015e+01,6.878072829919258879e+01
6.071808984252828623e+01,5.133760014551522488e+01,2.439445820425316214e+01,2.020082489567761286e+01,1.292935819206487125e+01,-9.199653216873922901e+00,-3.351997836146922083e+01,-3.235384360293043926e+01,-2.524683185421319465e+01,-2.746899444191548767e+01,-2.878347864352494412e+01,-3.010969434096951858e+01,-3.117636395109996528e+01,-3.670899471951170767e+01,-3.538577540218329887e+01,-1.644577432964397445e+01,5.230681892867903304e-01,2.566385366932006917e+01,5.594546319515832522e+01,5.909843544063866005e+01,6.414652482004869682e+01,7.278472506787613838e+01,8.102949947443097756e+01,3.844911674331208928e+01,1.585976310571027170e+00,-2.570990503534434257e+00
4.519627318012048534e+01,4.767749220259033649e+01,2.751942931206625076e+01,2.716815631524205088e+01,8.002268484023346673e+00,-1.452051934236863318e+01,-8.460412079616466130e+00,-4.384545419495686325e+00,-7.866391236120913177e-01,3.523912955438857075e-02,-2.005101147442234222e-02,4.124581586782443132e+00,4.221008512854499628e+00,-5.463795566822262195e+00,-5.148505936595922705e+00,-4.797583673921682390e+00,-5.723452640490887866e+00,-4.937525856802377433e+00,8.634693399420784843e+00,1.508039114827995242e+01,2.398546813874184380e+01,3.721269511936539232e+01,5.053091886815606415e+01,5.008442351779454071e+01,2.894743002533685328e+01,2.919486590191662145e+01
3.157258217968409753e+01,3.463647272076703132e+01,2.326467126044028788e+01,1.326450398728609414e+01,3.741210941267325119e+00,-9.062947142690230606e+00,-1.741134433314118013e+01,-1.907415614945688276e+01,-1.974296679612634264e+01,-1.887556137937166412e+01,-2.298381686092080045e+01,-1.983575197253806266e+01,-2.061574977705113554e+01,-2.204974534863825397e+01,-2.097447176852882222e+01,-1.777149538661124950e+01,-7.222134383103716360e+00,1.145558058694206771e+01,1.956242406376129850e+01,1.740334318411401071e+01,2.152913848489575699e+01,2.812355300257819124e+01,3.401882022875811629e+01,2.701500807407776961e+01,5.800311166532758023e+00,3.355617250766801618e+00
2.067629851446267253e+01,1.248742129842376158e+01,8.999296272483451986e+00,1.111020975257048882e+01,5.005236456201572537e+00,-2.452638477916013748e+00,-7.018975436812782576e+00,-7.667541574173226238e+00,-8.159355254482887787e+00,-9.084257215493998672e+00,-1.177636483331676054e+01,-8.633586404419862248e+00,-6.549124282564877220e+00,-7.603252646334498266e+00,-4.215728057946228624e+00,2.458315262416512770e+00,1.384209238570282352e+01,2.588452870615829937e+01,2.473628005592245316e+01,1.775169004616285306e+01,1.882442073060608578e+01,1.816691129190868281e+01,1.878181163291265676e+01,1.536266213474879194e+01,1.432216380329602412e+00,9.499008382533780104e-02
1.912014281970337848e+01,1.032050566532780245e+01,2.136698188731881443e-01,-4.626254161516357044e+00,-1.081288558555306523e+01,-3.054955088441365874e+01,-3.694067677665436378e+01,-3.330908656712392713e+01,-3.329055275220483168e+01,-3.248206754446439959e+01,-3.412319260213493521e+01,-3.445401962727156331e+01,-3.965302183605754038e+01,-4.397517890990934575e+01,-4.244968518524912326e+01,-3.054377407495600139e+01,-1.942918808217994808e+01,-1.073266041358430911e+01,-7.092834916084229668e+00,-7.367804347419630417e+00,-1.940716706347516141e+00,-3.986780548681287062e+00,-8.304446283097143278e-01,-3.274545894151231540e+00,-1.403462581877535698e+01,-1.718314049976738289e+01
-8.802315425657996073e-01,-5.249802446641462339e+00,-1.178003765730410990e+01,-1.953419989277828250e+01,-2.350366696952170642e+01,-3.384020733697956018e+01,-3.949049369631728013e+01,-4.118707676658226546e+01,-4.410885953303726126e+01,-4.442112596865440821e+01,-4.312865111285354658e+01,-4.033569615703896716e+01,-3.888901354185640002e+01,-4.399429521624117712e+01,-4.761481458465281946e+01,-5.036590196863159719e+01,-4.867169802023086334e+01,-3.020284336848418860e+01,-2.697070415503190688e+01,-2.377022490386654141e+01,-1.797953284762961346e+01,-1.935256857258159258e+01,-1.405931147961267236e+01,2.912707538385541195e+00,7.583478417443552999e+00,6.470083292783739282e+00
-6.351120466636610118e+00,-2.355028197574700943e+00,-3.523649750506182343e+00,-8.303304896793466838e+00,-7.328465720040503228e+00,4.123310931797600887e+00,1.255053509042373072e+01,2.170988865943323276e+01,2.446303119336023002e+01,2.777583726003953046e+01,2.879583611471028348e+01,3.220244054214791163e+01,2.482797671768547332e+01,1.628509083947881919e+01,6.507241002936035912e+00,5.199529610308358585e+00,-6.688870997346896274e-02,-4.885457003020910349e+00,-1.123594533394875938e+01,-1.143948022906795359e+01,-1.204213408899184756e+01,-1.479086947041683331e+01,-1.314620300570670253e+01,9.580570224304732818e+00,2.481081068987497673e+01,2.831684143745096094e+01
-9.119046827455765225e+00,-9.075561494328999501e+00,-1.463783513736987629e+01,-1.263995165773944507e+01,-1.213847664340397969e+01,-5.930587215326289297e+00,-3.997406192964218619e+00,-7.134690517909102248e+00,-1.427828875486344984e+01,-1.257643639773512589e+01,-1.097248458196192367e+01,-5.739303536377651227e+00,-3.877954478084569168e+00,-2.279484719649271351e+00,-2.591174645212173111e+00,-7.318615793990399965e+00,-1.722554430014320914e+01,-5.145787836460073983e+00,3.240935061498102954e+00,9.712600081959539278e-01,-1.468865339712505325e+00,-5.305081169235085881e+00,-7.686275358521282186e+00,-8.803392784919404690e+00,4.340887802122574968e+00,4.731145456536787641e+00
