4.383967146895759015e+02,4.077180725649324700e+02,3.362679893488599419e+02,2.991230209185226840e+02,2.898270900795369016e+02,3.506058020406786682e+02,4.093640304943580759e+02,4.206853462244898765e+02,4.015558080828953393e+02,3.960577736348528788e+02,4.243758123573946932e+02,4.553783394331628642e+02,4.827610208462265859e+02,5.079800503927791056e+02,5.283517373332629177e+02,5.385751724319419509e+02,5.513389247887705551e+02,5.581977792932898410e+02,5.758044280603392053e+02,5.942559407814638917e+02,5.850964725996548168e+02,5.897346770809789405e+02,6.129460318572608912e+02,6.486782133228070961e+02,6.744843089313069413e+02,6.898402010579493435e+02,7.115328760338370557e+02,7.152254867319695677e+02,6.938108220035418299e+02,6.780439599669016388e+02,6.600715495334555953e+02,6.233083995389996517e+02,5.842321050283067052e+02,5.457986624221974807e+02,4.945095513342282061e+02,4.237523007413574874e+02,3.438341020379108954e+02,3.051953194909895046e+02,2.919485523174423065e+02,2.908355527086621919e+02,3.305622357582662971e+02,5.139719177129064747e+02,5.746222744083363523e+02,5.557553754140585625e+02,4.923549422509373130e+02
1.237665712380351408e+02,1.198669172424027352e+02,1.073459578569128325e+02,9.832914706122537041e+01,8.950260960204579419e+01,1.173505663139337969e+02,1.532728687180892280e+02,1.586768515783591624e+02,1.409445789334513961e+02,1.177748842653228678e+02,8.106554349233641688e+01,5.994313179945573467e+01,4.474108906604578095e+01,2.798893762972260646e+01,1.621018407829942731e+01,8.313270831256232896e+00,1.056063311736523502e+01,1.615680195868085889e+01,3.188559206992394479e+01,7.543514273357544653e+01,1.112053862578510461e+02,1.403728825328410608e+02,1.399678649284213066e+02,1.247239901086715008e+02,1.020076172571310167e+02,9.265945497328019087e+01,9.433104208818767233e+01,9.865040431266925225e+01,1.054207617309298826e+02,1.041955873024859613e+02,1.096900893088138673e+02,1.266849367008638723e+02,1.283265640277238333e+02,1.110947622627764417e+02,1.113167241558612375e+02,1.124227213233969707e+02,1.133582981632041538e+02,1.115317178252724375e+02,9.666901303559913572e+01,8.772572669854626781e+01,7.524601407069177128e+01,6.880234312588135026e+01,6.362413545212018562e+01,6.988808287851006185e+01,6.319044978614257957e+01
1.011266315217303280e+01,1.448847886118820938e+01,3.479240434979914909e+01,4.568869839004316447e+01,3.107892879989804769e+01,2.976813691675598506e+01,3.292837104049667118e+01,3.329232554970106150e+01,3.600651628373837809e+01,4.499742300174816023e+01,3.607808427008542651e+01,3.505857826341507888e+01,2.681759412872730053e+01,9.485738362994455386e+00,3.583737937924276196e+00,2.945296668374881577e+00,3.297130177779863947e-01,2.449419399650421880e+00,4.190993186354512900e+00,3.116092367760771698e+00,-7.178534210227447865e+00,-3.203007109786879880e+01,-5.866085461785632305e+01,-7.811443039091719243e+01,-9.180594359368424762e+01,-1.025844266759407049e+02,-1.017662247839327279e+02,-1.029707817218236983e+02,-9.619941246355145381e+01,-9.616835954994095914e+01,-9.909265819534715547e+01,-7.940843713380421320e+01,-4.184222318243158867e+01,-2.437697401512865980e+01,-9.135264744158309469e+00,6.765321857990070242e+00,3.784790064047949443e+01,3.862875231628731854e+01,3.360387775215908590e+01,4.137781220442086294e+01,2.203297973202828786e+01,-5.078095676551193094e+01,-6.209059343908424466e+01,-5.112700383092527545e+01,-1.506262501363648809e+01
3.421209095727755312e+01,3.105302819975002038e+01,2.850737822760248719e+01,3.636550748662055099e+01,3.190710226209634115e+01,2.768640368284118836e+01,1.554109824364777737e+01,9.755727299094047567e+00,2.169623493048796803e+01,3.256635286559469478e+01,3.328171388664254948e+01,2.968760936437126929e+01,3.333701825376803640e+01,3.805334998344039121e+01,3.627926366743282216e+01,3.636975835716194183e+01,2.613069247511391424e+01,1.591350377592880250e+01,1.305094598639153958e+01,-2.750449369683321876e+00,-7.339365687335030586e+00,-1.031871201236015168e+00,2.118318748051250644e+00,5.937882805198470670e+00,3.892087950028381371e+00,2.711341816100422797e+00,9.166181568167701688e-01,-1.876571056390169190e+00,4.831363936393362479e+00,4.053572830291198414e+00,1.469684170718373117e+01,9.118757953311632747e+00,4.552320608481838171e+00,1.630921312067285811e+01,1.219828086005358259e+01,2.003656502244514570e+01,2.914065105585351390e+01,2.228534927302281687e+01,2.232958840101690967e+01,3.352271280271422427e+01,3.728653219288590748e+01,2.862342095531854724e+01,2.356232962474628323e+01,2.842793444480880893e+01,3.473044079373634219e+01
2.202168945623473206e+01,2.366766733547153478e+01,2.699579034139511435e+01,2.651504845620598871e+01,2.544012362580211573e+01,2.175347733930701111e+01,1.503781982573654474e+01,2.156649474704302705e+01,2.533940377183864712e+01,3.825444459042097378e+01,5.793348922782672616e+01,5.565705246627301506e+01,5.395041179051260372e+01,5.035075486286557123e+01,4.619167942758498668e+01,5.412489280482613907e+01,4.960983030554835693e+01,4.219107542945493350e+01,4.214485387237755276e+01,2.267253397951072813e+01,-1.705385917600894086e+00,-1.360039431881009087e+01,-1.697270720044333814e+01,-2.273306779143717193e+01,-2.601105733388632046e+01,-2.981903206385642591e+01,-2.893940673763273708e+01,-2.485217537919914577e+01,-1.889044073728843998e+01,-2.735223934321024686e+01,-2.034140508112020740e+01,-8.161586825930621458e+00,1.666789922188231188e+00,1.187611056333209447e+01,1.242416406089509451e+01,2.577765384418356120e+01,1.936213419761604371e+01,2.615865126901305970e+01,2.934791129066110926e+01,3.217435464123130373e+01,4.723759015992149557e+01,2.703689481143961615e+01,1.757021894665712836e+01,2.062959897553066924e+01,1.704304467636627152e+01
-1.225033030872162598e+01,-1.196045527734493774e+01,-1.084103771735020061e+01,2.493838270132838542e+00,1.521990527182898845e+01,3.263474647149902808e+01,2.351453885185106429e+01,1.377410946671261804e+01,1.018417505050955185e+01,1.461302322919343766e+01,1.194341991342264109e+01,1.047407951467503295e+01,1.701220585877659275e+01,9.767365212367341343e+00,6.280511598450750910e+00,6.230179638553670074e+00,8.894160510498732464e+00,2.201704915271461616e+01,2.137688773231563033e+01,1.500317227213182392e+01,9.702311944505584762e+00,5.292066943341000140e+00,1.258848122606888165e+00,-1.429925922714312403e+00,-2.616324739203497618e+00,4.148580705346562425e+00,-1.046394234934380885e+00,-1.793212777871823649e+00,5.149429670406650006e-01,1.575491992731017143e+00,1.223648724868465720e+01,2.041452520291797867e+01,2.018160348780650182e+01,2.128050774057592776e+01,1.856312545858115470e+01,2.816714952978887609e+01,3.192125310167146779e+01,2.923358828008763055e+01,2.771275867313678987e+01,1.631004349744066673e+01,4.036975424475220287e+00,-3.378536145659734480e+00,-9.545192227171973798e+00,-7.156113545772118556e+00,-7.056603385602263856e+00
-2.403524427190179580e+01,-2.315098065342083800e+01,-1.711966853726683624e+01,-8.717537378651048385e+00,6.734405023214785402e+00,1.463663546030138107e+01,-2.027076394570467066e+00,-5.501909422474373201e+00,1.970616652315565043e+00,1.109082964805229565e+01,1.518834693578101636e+01,1.125559064921169039e+01,1.531886032443285650e+01,9.839738461113729073e+00,1.263319711354533048e+01,9.917677416711258687e+00,4.299092552039601500e+00,2.792522268623343518e+00,-3.426686059437309417e+00,-1.554899773724135237e+00,1.120253608250032729e+00,3.658449227548596916e-01,2.668662063353261171e+00,1.140396764380692929e+01,2.024002487157624586e+01,2.646100179776005490e+01,2.497134106448611135e+01,2.430135604223661261e+01,2.231845981417401603e+01,1.532376745797212436e+01,8.592274774903930989e+00,-5.993803478236042759e-02,-1.483584712893921775e+01,-1.527876338186185201e+01,-1.846367284802099107e+00,-2.227089497122094475e-01,5.371642670142895426e+00,1.585387449166576346e+01,1.435744112893506497e+01,1.286175004203547623e+01,1.120261807421372779e+01,-1.267985276948476070e+01,-1.950293255247561319e+01,-1.213866443184814159e+01,-1.640016308455296778e+00
5.558268394454648487e+00,4.755813428278582222e+00,6.104349966835312946e-01,2.578127270087809952e-01,2.203206118151642023e+00,-1.489501662869901111e+01,-1.973471899414747455e+01,-2.156446438087198203e+01,-2.025547391328139923e+01,-1.710849117640027828e+01,-2.261248757659134245e+00,5.056237467953916820e+00,6.226934717456874324e+00,7.865325542217438404e+00,1.290134019988736469e+01,1.732161996004593263e+01,1.772510028682786043e+01,6.559111254639001132e+00,-1.413963830072558769e+00,-9.410867617767495474e+00,-1.911536633932645657e+01,-2.191374694309987348e+01,-1.415097395447471484e+01,-2.016356887400493747e+01,-2.865855135567589684e+01,-2.509106399541733978e+01,-2.708515226401160447e+01,-2.784907268815971548e+01,-2.360294419288001322e+01,-1.414316722219997047e+01,-1.099051997946668280e+01,-6.192269290767907108e+00,6.259956000402501886e+00,1.519147012668962837e+01,1.725801042938035579e+01,1.197806799646931353e+01,1.033441797320184463e+01,2.004049340069248331e+01,1.158613920592585878e+01,1.064974762401125652e+01,2.831648770100364132e+01,2.461920016420742030e+01,1.728695253342111826e+01,1.563795496925541961e+01,1.713363470254380516e+01
6.727207560168255718e+00,7.957643304177115517e+00,9.860632417266504746e+00,1.016813456985735442e+01,6.259247651907839938e+00,-2.208017492897312906e+01,-2.407299553575282047e+01,-1.375682598225100328e+01,-1.150334233913961768e+01,-1.641837648356036539e+01,-1.049131882772425683e+01,-2.275442790733674947e+00,1.648542365203803151e+00,6.052768638428246639e+00,1.054942531413531803e+01,5.775932344650055228e+00,8.417149313241489850e+00,1.200496322387261827e+01,8.024782811789438197e-01,-1.600615292831586345e+01,-2.225481253447967589e+01,-8.954842069326172549e+00,1.720468551956702452e+00,2.001189138588929328e+00,-1.206457132351381745e-01,3.364719967097081543e+00,4.693400470947519665e+00,8.341446547035616277e+00,1.501383369179851890e+01,2.145009726926137716e+01,2.062115933376204424e+01,1.128197033424607021e+01,2.733466266783520560e+00,1.622304614564367142e+01,2.823475449254096858e+01,3.275058242450360524e+01,2.601074295191195773e+01,2.523668817715138957e+01,1.359030023466167592e+01,1.171708798371261295e+01,1.051007767698408202e+01,-7.183194427467366694e+00,-9.035923169285142720e+00,-2.599787887491144200e+00,8.110459558823832182e+00
-1.633393775065106013e+01,-1.557235138681719633e+01,-5.418627926343605239e+00,-5.506754795963786364e+00,1.354943439041884412e+00,-2.705817812611697182e+00,-8.532375223270662445e+00,-1.210703153994952075e+01,-7.166759658233305075e+00,-5.687641411688039383e+00,-1.720594054689833508e+00,-6.018086190036525451e+00,-4.299798620219534406e+00,-5.863005131328269393e-01,2.644550380577421755e+00,-3.951808842350405193e+00,9.937774222812382208e-01,8.671091635850638468e+00,9.853455790873557607e-01,-1.453018368962144535e+01,-1.123609860241231573e+01,-4.758406485033281896e+00,-2.231807770950385184e+00,-7.676804669106084944e+00,-3.784821304795086050e+00,-5.444276982805623000e+00,-5.240487212734690203e+00,-3.704631181334354206e+00,6.270348241851093629e-01,-2.474845446725477238e+00,-6.258336966690317027e+00,-6.700578185575287726e-01,-1.585961922067210317e+00,3.391975319338751849e+00,-1.008011598203252257e+00,-2.036440800715414445e-01,4.676390336462521446e-01,9.050701695651763856e+00,2.946412568621505912e+00,1.464081511283941373e+00,-1.973718727983924115e+00,-1.356520765399389461e+01,-2.205896770054507527e+01,-2.015049222015832342e+01,-7.007591441308953506e+00
