4.636955284154774404e+02,5.009588955066906806e+02,5.461918535329941733e+02,5.729654786234774519e+02,5.753615238919483090e+02,5.675706558991842030e+02,5.738329194194934644e+02,5.943974153974972978e+02,6.104194760738428158e+02,6.228526280858362725e+02,6.225464722618613678e+02,6.316975986908956884e+02,6.416484011986266296e+02,6.492758391215450047e+02,6.850261630591226094e+02,7.521585793719793855e+02,7.758581903078185178e+02,7.683001239718032593e+02,7.475421626263082544e+02,7.376096119923105334e+02,7.316920937598328010e+02,7.237113665608463862e+02,7.122170095078744225e+02,7.009161862538509240e+02,7.011241544059989792e+02,6.948885888287792341e+02,6.991500700210183368e+02,7.016402710840095551e+02,6.764791383067181414e+02,6.723161310369879402e+02,6.732144132984262797e+02,6.700365663669095966e+02,6.705722685038796271e+02,6.747466060860907646e+02,6.687544033940625923e+02,6.536108797197389322e+02,6.371438279384507268e+02,6.153982241304801164e+02,6.154447624744310588e+02,6.118624175322908059e+02,6.095725391848997106e+02,6.037407610057013017e+02,5.937473383869904637e+02,5.841206323867403398e+02,5.709879252961404745e+02,5.590662947449591229e+02,5.511784317489364184e+02,5.302165975405168865e+02,5.184015524858156141e+02,5.084372929834541992e+02,4.698895267412979138e+02,4.103869780193527390e+02,3.854913555724740490e+02,3.564516238555960399e+02,3.268240966758962145e+02
6.902577657879430717e+01,2.829675832167654548e+01,-4.940959969667602536e+00,-3.421613206336745350e+01,-6.892509757738514509e+01,-9.308392980014401985e+01,-9.813931241510927350e+01,-9.980222209151764901e+01,-1.115607426325033771e+02,-1.150398965454378981e+02,-1.200096771046016357e+02,-1.162330373733006468e+02,-1.127591206917460340e+02,-1.014503934101662708e+02,-3.951361321384257508e+01,5.578864599175811634e+01,8.547235278843828610e+01,6.278756667736899999e+01,5.015676126437958260e+01,4.694061724522223500e+01,4.831116175262508960e+01,5.833581752006480770e+01,6.937527284404842476e+01,6.468402408044750018e+01,6.522711541438735594e+01,6.162211702583836370e+01,6.805136422114635764e+01,9.137975239235974811e+01,8.621535983132473291e+01,3.007917977441155699e+01,-1.128359046720856895e+01,-2.675300436878084298e+01,-2.885619522862461039e+01,-2.660915373882917123e+01,-3.112594950695898177e+01,-3.822212427094769538e+01,-3.608260601183536664e+01,-3.500805871978216999e+01,-3.634596373009287618e+01,-3.414646761287320942e+01,-3.342921090731810096e+01,-3.120227284527084066e+01,-4.036432235032897609e+01,-4.463393802803432209e+01,-4.211844923360422399e+01,-3.738052539097103022e+01,-4.151579382918639283e+01,-4.884013758296331531e+01,-4.378127393960514269e+01,-2.010184649510591370e+01,1.265278930210672925e+01,7.858719109658521518e+01,1.169918846341500398e+02,9.441278743044794908e+01,5.810358572983444247e+01
1.475034413304007330e+01,2.907368871503559404e+01,3.741139860471803047e+01,4.162616220641906750e+01,5.069159862882223422e+01,5.428992503526331603e+01,4.273712542404369685e+01,3.703127818757247525e+01,3.059129676229500916e+01,4.124833998928189516e+01,3.945960692266554304e+01,3.762841967530826537e+01,4.290011095050111578e+01,4.702990521503424759e+01,5.895426995731666864e+01,3.158307365950342671e+01,-1.692401811258336153e+01,-3.516064725289695048e+01,-3.668285685961053133e+01,-3.315286917819299362e+01,-3.280626881842251663e+01,-3.441966377978013725e+01,-3.085698980186559837e+01,-2.816637804327704231e+01,-2.776844950374635346e+01,-2.672859620510814338e+01,-1.925402458918623694e+01,-8.956467275051746668e+00,4.762594572925083369e+00,3.300111856244453890e+01,3.438919480948168683e+01,2.837948892608806872e+01,2.890357752910608014e+01,2.134082809992160179e+01,1.742032196885449480e+01,1.743757717746050417e+01,1.805928895133372336e+01,2.520132082951419505e+01,2.986326073373304979e+01,2.851138448137447767e+01,2.212350552358655165e+01,1.805462246194059617e+01,1.821211317414363862e+01,2.735387954291964974e+01,3.643776784717930184e+01,3.622102342599136193e+01,3.939311783306686721e+01,4.068315586881439572e+01,3.276067686529442824e+01,4.682298045131280873e+01,5.227677722613896094e+01,6.435073124221905516e+01,7.485901593019242739e+01,7.275344645773064656e+01,4.808770675938801986e+01
4.968509033313645773e+01,4.114649549949551499e+01,3.052568669634272425e+01,3.213625879003635788e+01,5.049795682354751847e+01,5.901539544389989089e+01,4.252484107034923966e+01,3.765014858945727383e+01,3.856980768751544986e+01,4.047180033380081454e+01,3.055157958828827702e+01,2.746111950557292758e+01,2.881219665024499932e+01,2.519922947158876170e+01,3.465065410393040679e+01,2.159793459107344660e+01,3.377439242627379201e+01,2.544739769389977013e+01,1.422444864305633061e+01,6.814820011238604813e+00,3.910596163075161336e+00,-2.439012260373357943e+00,-1.256486064431310279e+00,-2.194079157616448228e+00,6.267587728073376496e+00,1.179435132353405535e+01,1.459828690488401115e+01,1.761661406358673787e+01,2.819609226871542873e+01,2.487794399162946490e+01,1.734446601039852354e+01,7.024649566406631962e+00,-8.504094897116633689e+00,-1.335631713227391870e+01,-7.713445536883154929e+00,-9.095512220400054915e+00,-1.150221480664083629e+01,-9.362700213137529204e+00,-4.981220191708983336e+00,-7.557967612122939549e+00,-8.050362717817245439e+00,-9.567848434697040716e+00,-1.369710146374475102e+01,-1.075195457103944818e+01,-1.072377636569687809e+01,-8.755601308565724494e+00,4.799018376619920367e+00,8.158408284957044287e+00,6.850656657576147168e+00,1.243858073515097118e+01,2.018183612925259496e+01,4.726734588450027275e+01,4.688485860393982563e+01,4.727944451455590524e+01,3.533254034628815532e+01
-8.164279208539456434e+00,-8.082331127225646838e+00,-2.230836734449562897e+01,-2.938402986002333961e+01,-1.740137266120021664e+01,-1.354199631565628259e+01,-2.144022190403297046e+01,-2.730677491697499448e+01,-2.213369052420620164e+01,-2.299673263517698985e+01,-2.378979569775388114e+01,-2.737608471405530963e+01,-2.932828327222458853e+01,-3.135068602980252095e+01,-2.610577728930302044e+01,-2.453150165868697030e+01,-2.242977775374125571e+01,-2.808054977181333811e+01,-2.786957143970501960e+01,-2.623062496198147642e+01,-2.583994356229383627e+01,-3.570427361103831743e+01,-3.557378680787233804e+01,-3.612165457900092491e+01,-3.322324053901090224e+01,-3.699775853290988437e+01,-3.327907825929889896e+01,-2.513771826388438058e+01,-2.223289983140245596e+01,-1.671799001784798833e+01,-8.931920598228849428e+00,-8.425198130733964064e+00,-9.114718944181355198e+00,-9.388088733081792370e+00,-8.680608991427828158e+00,-4.321464889977600699e+00,-3.880242374065637101e+00,-1.295907525366575008e+01,-9.978150360940752250e+00,-3.566178146968939089e+00,-1.858717782569683230e+00,-2.363491422955392718e+00,-2.944002309255044469e+00,-2.313442931372228450e+00,-4.918118596525519193e-01,1.715786944162448480e-01,4.417016710994789541e+00,1.023431959730229757e+01,6.074348778974073326e+00,9.511749615640024302e+00,6.664996509165375116e+00,9.254313371160922230e+00,1.558968289247069450e+01,2.042940029375689903e+01,2.308556457451383892e+01
-9.644687803514836233e+00,-7.448333157917495839e+00,-1.474660157091449619e+01,-1.772840287085272593e+01,-6.511935383240013309e+00,-1.703334648604741597e+00,1.714907746928304721e+00,4.909373004234232063e+00,1.005850101294111809e+01,3.890029441986421421e+00,4.376245810488879506e+00,2.793891886751739495e+00,-1.571939185432603692e+00,-5.916363684862050221e+00,-1.075034269607827753e+01,-3.652430016806040669e+01,-3.915733196977164710e+01,-4.117310817997455530e+01,-3.819603216436689763e+01,-3.392476955063178679e+01,-2.036868119168319424e+01,-1.746208169855338710e+01,-1.861663876894412084e+01,-2.384089915786253755e+01,-2.535091932151195593e+01,-3.097614709894728691e+01,-3.579463391315022136e+01,-3.392619693277278259e+01,-3.356174502991735409e+01,-1.158580065492252409e+01,-1.679839291999775330e+00,-7.059271951434292980e+00,4.831307193223342011e+00,3.734354788944467263e+00,2.233291721741316849e+00,1.779630972106096776e+00,-1.663031707189050579e+00,-1.112118543743916810e+01,-1.441241726171488757e+01,-8.078606624338645403e+00,-3.268354509963956822e+00,-2.195985539341628545e+00,-4.371945409962308737e+00,2.499041400276513780e+00,3.540039885080684900e+00,-5.456026609211285461e+00,-3.138681667960205868e+00,-1.177088366816909204e+00,-5.330011834924360814e-01,9.385287805617879897e+00,1.601152540533152546e+01,7.194632861739503227e+00,-7.800498790268429516e+00,-1.843574998391592112e+00,1.313506243640305371e+01
1.467693236821377489e+01,2.602934051582359842e+01,2.208290505912807689e+01,2.427044815732993044e+01,2.414591382636901074e+01,2.457577163483325222e+01,2.546207634829217170e+01,1.690102362756467613e+01,8.200381942038799110e+00,4.768843403866877217e+00,8.065327321822355344e+00,1.127185969855512582e+01,1.517996027442586104e+01,7.281992056706266148e+00,-8.059919023161908669e+00,-3.581981128638333445e+01,-3.860947537109811378e+01,-3.884385038918135535e+01,-3.521810651185686680e+01,-2.620642988468054924e+01,-1.978101403816171455e+01,-2.355368133570857481e+01,-2.054125164212979371e+01,-1.604405174845151194e+01,-1.138421057725810570e+01,-1.288737560498613632e+01,-1.609090053281826016e+01,-1.207710751158351847e+01,-1.545949859115436986e+01,-1.111679307039031528e+01,2.916303218934921393e+00,3.838657066244000049e+00,1.578309832081569120e+01,8.767830412124261841e+00,4.582567557072337650e+00,3.277631293994177852e+00,1.533428050107375817e+00,3.275861798134715563e+00,-3.435146092116398542e+00,-6.278844355858669957e+00,-3.870122602814724644e+00,3.758403640932064249e+00,2.951482440158046394e-01,-1.486906834918041653e+00,-1.033783584758195317e+00,-1.383050889014897589e+00,-9.757520230506486314e+00,-8.669165693905306114e+00,7.598371828630443581e+00,1.104356067588395263e+01,4.237096037886354694e+00,-1.196804347905432842e+01,-1.239888433481278796e+01,-1.259346696305749624e+01,5.953734861992225902e+00
-1.179410506953437121e+01,-9.050053301119271865e+00,-1.218044579125714044e+01,-1.022897308499932123e+01,-7.663220497048995661e+00,1.977709704527438994e+00,4.947092850043780743e+00,8.098902957947961667e+00,6.334451861639880832e+00,-1.359447528978938724e+00,-9.928347838128114944e+00,-1.251001176659912950e+01,-9.277686780198902028e+00,-8.316985391037579944e+00,-2.284851118812197868e+01,-3.240905479780217036e+01,-2.988596752346045804e+01,-2.156228453640271781e+01,-1.041187744651444014e+01,-8.288009109967589438e+00,-1.682415103792351374e+00,-7.696394426888575779e+00,-9.962679437268223026e+00,-1.211532216181699084e+01,-1.588477747163669918e+01,-1.652640750931255553e+01,-2.191105351590230299e+01,-2.150255540159843193e+01,-1.348763160077298018e+01,-1.119287906414458256e+01,-6.650091081089732015e+00,-5.793847242533988862e+00,3.069735134297951973e+00,5.117455828794795991e+00,5.916689131559168757e+00,-6.025430852220885924e+00,-8.027457432960765971e+00,-3.301142871763025788e+00,-1.010598643141583430e+00,3.531676529744240511e+00,7.633633268188258825e+00,1.733698197283112208e+01,1.834211263763925359e+01,1.267787769925273622e+01,1.255193551485486836e+01,1.320717809208282212e+01,6.874948952792708567e+00,1.160664515652701567e+01,1.316772221900026629e+01,1.174546644141145180e+01,1.499453568520901570e+01,6.911471949534888637e-01,-1.257970391916043340e+01,-1.470758446375903006e+01,1.318405551968709677e+00
-1.360184265387613856e+01,-1.042576240706577906e+01,-2.538605772937661431e+00,-1.685564555140682819e+00,-3.836505638404524632e+00,-3.166285487528120335e+00,-9.538350529616564932e-01,1.141982970636083650e+01,1.228746027028541832e+01,7.625436568835413098e+00,3.109013750479059368e+00,4.358817656577230970e+00,8.754742543937858557e+00,1.197073818002802881e+01,-1.754771604947422681e+00,-3.753745885516350356e+00,1.307434537706447353e+00,4.330475763727274163e+00,7.126323598282233718e+00,1.181495719821702650e+01,2.134928343705989562e+01,2.999754547765252610e+01,3.485701727612777034e+01,3.060719934709885948e+01,2.567131310333780192e+01,2.151440148605046332e+01,1.180780689789198057e+01,6.771693198086468968e+00,9.703239560441594413e-01,-8.524943870307733818e+00,-1.177810330296253838e+01,-1.041565554792439130e+01,-4.980141045128480215e+00,-3.319792694692824231e+00,7.019046443835499360e-01,2.105915862859903509e+00,8.179820412648544092e+00,3.738173991418800579e+00,3.594546218481023736e+00,2.760506244315760416e+00,5.043428894192263368e-01,8.700441815401937617e+00,9.554141969571503523e+00,4.680002836121074594e+00,1.103380322712975037e+01,9.671117047304985448e+00,4.466039034226099602e+00,7.778646733909949873e+00,9.611071722418905949e+00,9.645809763883979038e-01,-1.102424236599080132e+01,-1.994982516275731044e+01,-1.738988409096621623e+01,-1.456356074573655590e+01,-1.371026977107657085e+00
6.112199913518292504e+00,8.831999898309350172e+00,1.165147973405333559e+01,4.444682742764484829e+00,-3.954429449792086881e+00,-2.303317390468908155e+00,8.972705244114829171e+00,2.162508967024241713e+01,2.209476927090710063e+01,1.469672942602040600e+01,1.105751778492374271e+01,1.523116800064252629e+01,1.466238600884910426e+01,7.871513838170193011e+00,-1.160169445462546456e+01,-2.165801971181580043e+01,-3.002299971097862397e+01,-2.615564374224464572e+01,-1.497983294603312387e+01,-1.151329213214683556e+01,-1.675627882598997331e+01,-1.847336403425354945e+01,-1.174139306063485222e+01,-6.930444376483804625e+00,-5.089527203863354998e+00,-8.036521285383390278e+00,-1.382646993271493940e+01,-1.421941650040860239e+01,-1.511509986218946722e+01,-1.277759513693855098e+01,-2.926519300840017657e+00,-2.836252898268583955e+00,-7.870015117216219380e+00,-5.718409820602560423e+00,3.461266124510711251e+00,1.423811119057343966e+01,1.439251454449326495e+01,6.505420445450412759e-01,6.970418056171691745e+00,9.050786287195290214e+00,3.562915162293310622e+00,5.847933897176604390e+00,1.003022849440160513e+01,2.526987487175772706e+00,7.487933384106266743e+00,9.117071551577303978e+00,2.466345049431862613e+00,1.250663235277873930e+00,3.649616699954697729e+00,4.185868336552641900e+00,2.981831709366986161e+00,-1.906814048010553364e+01,-1.731334468045869812e+01,-1.232057238874568128e+01,-2.862001757002881952e+00
