7.086775345772005039e+02,7.225335645802933868e+02,7.319607039257281258e+02,7.279013416129515690e+02,7.754956816850514087e+02,8.164788571612136820e+02,7.968203874799253299e+02,7.727759100198156830e+02,7.575471473991071889e+02,7.025984041851010033e+02,6.478005765729554923e+02,6.318254304403085371e+02,6.506787573447586510e+02,6.591069846241045980e+02
-5.212703087708112548e+01,-5.026251836752568636e+01,-5.705956783187342296e+01,-6.574057054096158481e+01,1.014194329555300644e+00,8.185575200785368111e+01,1.309150089300450759e+02,1.213115646816484627e+02,7.676477838763270256e+01,1.838249302424012654e+01,-4.311260360850965156e+01,-6.665894666968229387e+01,-5.349887160602800407e+01,-2.759006975989809973e+01
1.646970594630227680e+01,2.901541686442487133e+01,3.573346177447071881e+01,3.204206422661695797e+01,3.468451189816089908e+01,-1.214665080315252688e+01,-6.207207693848734209e+01,-5.394024263260748597e+01,2.479220685873735164e+01,8.310339882525627786e+01,8.827953336931101092e+01,7.296912248408079904e+01,5.278853578916384492e+01,3.759693165336786791e+01
5.333100130082047485e+01,6.741037080836576934e+01,7.405896412458275790e+01,7.279402176624822118e+01,6.217953159051319290e+01,2.360403898841843073e+01,1.593673703612681081e+01,5.687062839558584493e+00,-2.014002313180318993e+01,-9.967942626782175353e+00,3.932125630953816398e+00,-3.986112728952544870e+00,-3.260731811421903714e+00,6.410366496004211712e+00
1.180069347118194756e+01,1.778997353511821444e+01,1.747929717707107500e+01,1.341878984100928740e+01,3.433119383252357437e+00,2.563888223821854329e+00,-9.385370689471702832e+00,-1.366091811767262776e+01,9.426053178748706074e+00,2.506115788302917480e+01,4.934163022742350790e+01,3.766239170560728411e+01,3.061382440722114495e+01,2.337699730262009723e+01
3.379167013031264766e+00,1.368707419682901438e+01,1.923069940492366214e+01,1.885368452564497943e+01,4.393598440642147551e+00,6.917186844069781237e+00,-9.614778560612285974e-02,1.185035673271182333e+01,2.013699553464394043e+01,2.544423489002753769e+01,3.631351210136381269e+01,2.658314563850933254e+01,1.798966482041093684e+01,1.787949488135344467e+01
-4.570935642050683256e+00,2.248599333419555535e+00,4.936279739591547866e+00,3.207335684776777995e+00,-2.209290153265179413e+01,-2.688999519671972394e+01,-2.273263884780800481e+01,-9.298276574694369856e+00,-2.843292185683620410e+00,-5.783704392344564127e+00,-4.255072466946701937e+00,-1.620353634536447629e+01,-2.179353329341983425e+01,-2.875196574544077421e+01
9.568437298342720609e+00,1.860781379905090205e+01,1.845916562714095477e+01,1.270876445621636464e+01,-1.258039391136795615e+01,-2.420309993632293555e+01,-2.133341672083820129e+01,-4.068060743411014535e+00,8.532697517838885304e+00,2.102913350928232106e+01,2.785420549113047883e+01,2.380310958609982563e+01,2.534092284469525680e+01,2.478760911999341943e+01
-1.368436005530428190e+01,-4.440585543111321698e+00,-3.983875468713192980e+00,-8.898574343689388044e+00,-2.561285155233267119e+01,-3.242343460813998490e+01,-4.249960476492459804e+01,-3.942619561316895727e+01,-2.766097191195119365e+01,-6.902126276638921532e+00,-1.977963634853932451e+00,-1.094853687139882847e+00,-7.700560535543301555e+00,-1.196820566629335936e+01
6.187206282970795002e+00,1.890718031988870251e+01,2.898493741167192184e+01,2.962157707617867430e+01,1.367999752071121833e+01,1.619092066454228629e+01,2.279145771315144486e+01,2.908252291652686949e+01,3.155837165562517654e+01,2.924185439136836706e+01,2.709069938858461057e+01,2.512314108168011728e+01,1.031617715539104729e+01,2.496874142564666776e+00
-1.716517197954216556e+01,-1.399919673424250099e+01,-1.087347507547338843e+01,-9.263311839240305545e+00,-2.743445961069586048e+01,-1.938594724167331407e+01,-1.564404655527654775e+01,-3.371026261592572126e+00,-5.448258589769638949e-01,-4.178709097989056431e+00,-1.678425279130286496e+00,-1.004047158437410658e+01,-2.123560658989315897e+01,-1.778542031793147871e+01
8.535584116870172267e+00,1.354272715428649221e+01,1.477571730740576328e+01,1.468822585443450279e+01,-2.090238871692789324e+00,-3.314218610243171881e+00,-3.545597570722213376e+00,-5.638099653689143675e-02,1.363652671129540916e+00,8.599487847447147004e+00,1.637946158289699738e+01,1.308962673460104398e+01,9.872869609961252735e+00,1.072018541376029610e+01
-6.789613335432033159e-01,2.037553218084142248e+00,-1.274313814662632049e-01,-1.675862146533535713e+00,-6.151791730574347028e+00,-8.958268363883469476e+00,4.281429571387910249e-01,-5.172661651356943446e-01,-8.418380040376373330e+00,-3.445005908789052773e-01,3.610347838790728403e-01,-1.283633555139243487e+00,5.120683730741538042e+00,1.102228639568478741e+01
