6.424546139490511223e+02,6.437404540854996640e+02,6.385592417097485622e+02,6.311018934169666181e+02,6.606865157571868394e+02,7.857123526389681274e+02,8.268277585960327087e+02,8.168767785685222407e+02,7.860067832857087069e+02,7.248852462129250398e+02,6.545852790405012911e+02,6.281938647974139940e+02,6.204546294331829586e+02
-4.371803068308143736e+01,-5.860400757498486257e+01,-7.275442125047487707e+01,-7.786906720863731834e+01,-4.584754388504802591e+01,4.917326551380424604e+01,1.112389715031477380e+02,1.483941580714408133e+02,1.627178128585443915e+02,1.485523989546280745e+02,9.135824162466656162e+01,5.991275710604774929e+01,3.895581193870248171e+01
6.327873541546171055e+01,6.598084948634377156e+01,5.792438189536052562e+01,5.641301092890289937e+01,8.139282285622526558e+01,5.497157143017621195e+01,-7.418621756866310868e+00,-5.023583561380045381e+01,-4.073249584622415398e+01,1.671448293677050856e+01,5.669056300412469795e+01,5.661119954768915363e+01,4.431985650111749209e+01
-3.534222531125334577e+00,-1.114014797528704115e+01,-2.448934176033102617e+01,-3.294854028177459782e+01,-1.649226017563488256e+01,-1.728538354263162447e+01,-7.513593810042744181e+00,-1.380742046683399726e-01,6.302127487272580098e+00,6.865935115735405603e+00,3.656781829588686605e+01,5.564145604913566956e+01,5.825817396457291153e+01
2.991247444700476166e+01,2.654497758753246472e+01,2.578575781945114898e+01,2.517300135377842452e+01,2.305817433496238422e+01,7.135797717938726414e+00,-1.715718629171003329e+01,-4.111495376415282266e+01,-3.060165960619092473e+01,-2.807397624734764729e+00,2.422652393318136532e+01,4.254064905218332626e+01,3.996235478392063811e+01
2.935434226781561051e+01,2.332264972371845246e+01,1.690247485585231857e+01,1.472383624478122499e+01,1.359019100919545586e+01,1.454971591188798286e+01,1.061380832093273696e+01,5.449396838956036326e+00,1.406666233769290564e+01,3.071129227738282097e+01,4.606511727818364932e+01,5.114043638929945246e+01,4.490574441193174238e+01
-3.710971172389286465e+01,-3.415590972362483058e+01,-2.953705086693625148e+01,-1.644172137658485866e+01,-2.171382738867456297e+01,-2.331144701705981959e+01,-1.279053046205848077e+01,-1.342057949739060874e+01,7.057035951719818900e-01,1.311224031417587099e+01,8.470234471132060960e+00,1.004269222242868231e+01,4.037036012661848972e+00
7.120905908833971232e+00,9.717231304826759342e+00,1.512269272113209695e+01,1.519618069271922067e+01,-3.800485877773412957e-01,-2.570171222461657123e+01,-3.324345914719772566e+01,-2.909755131656871185e+01,-9.734886402538720063e+00,4.025821777461620066e+00,1.601848291309433137e+01,2.389353151437347833e+01,2.664297002956573834e+01
-1.309875975216002431e+01,-1.129468863869708528e+01,-1.063769447087027054e+01,-1.358456745039379499e+01,-2.746616789116339419e+01,-4.077264225619677518e+01,-3.814774278686419962e+01,-4.104826869699938641e+01,-2.892822804715296314e+01,-9.824330983043148890e+00,2.070031814023725047e+01,2.454819747315794132e+01,2.098766518669540915e+01
1.093833531384831659e+01,1.155548690406476098e+01,1.527538251529560576e+01,1.919602221568228373e+01,1.005837747039552355e+01,2.391419363155386435e+01,2.786511225312404250e+01,2.766325642917210814e+01,3.062026024187065687e+01,3.003543884716094681e+01,2.999893525810178119e+01,2.819727615115230890e+01,2.571994997875246014e+01
-2.004172678782476424e+01,-2.130812207623510801e+01,-1.530177910565323529e+01,-9.977124383536672525e+00,-2.139368523956354551e+01,-1.683974995657166573e+01,-1.407814885876614319e+01,-1.256374405427979468e+01,-1.090768009528015892e+00,9.826097652786732084e+00,-1.649108780743362423e-01,-8.891573903766488485e+00,-1.033279477745041142e+01
-7.963669340865884294e+00,-7.185245737405379529e+00,5.724044765497186660e+00,1.258846931483835263e+01,7.455381394678581852e-01,-1.025446202400557283e+01,-7.615356660377393894e+00,-5.969652742030492121e+00,1.497765178865738678e-01,3.645467912027537505e+00,7.295542392672277998e+00,2.472396015912193157e+00,2.123821845861745494e+00
2.776475673238852693e+00,4.523882986470386669e+00,4.008516158242708016e+00,-8.237128491910103989e-01,-3.801846110953656321e+00,-3.605735887618112034e+00,-3.947452707066497979e+00,-4.949288670834281589e+00,2.416060916393618196e+00,4.828432694100527556e+00,6.929814540632541764e+00,7.860298055845819754e+00,5.103048044137574735e+00
