5.714109928821711719e+02,5.697430796080564050e+02,5.493595265460711516e+02,5.395941124910175404e+02,5.303328047587738183e+02,5.186833164009964321e+02,5.206640129381643192e+02,5.263431300717008980e+02,5.316118681323272313e+02,5.224124806530446676e+02,5.197615612622856816e+02,5.579988403486217976e+02,6.070107645768558768e+02,6.253945098322288914e+02,6.288282160296948859e+02,6.221322486759656840e+02,6.245905796324200310e+02,6.324744183379926881e+02,6.324166117769392486e+02,6.253379228318491414e+02,6.168943090803064706e+02,6.099996654815685133e+02,6.032745233319288900e+02,5.979420656475159603e+02,5.876655609756820695e+02,5.644123421662970941e+02,5.300094415119295945e+02,4.853909354641044729e+02,4.221957881014387226e+02,3.777542592522825657e+02,3.623473990211944624e+02,3.562096627216416209e+02,4.971400249823489617e+02,5.492654507379987763e+02,5.515465600257856522e+02
7.071299928924813116e+01,4.790657258626092130e+01,8.151488008352330894e+00,-9.943168005517659225e+00,-1.730507666622600738e+01,-2.425137051880692241e+01,-3.605194322522659434e+01,-3.494763215433916770e+01,-3.730508151199818201e+01,-4.606320622725129965e+01,-5.088481942149337556e+01,-3.274672519356883527e+01,1.298023210652741355e+01,5.809647373123659975e+01,8.007971604773862850e+01,8.105691547641393413e+01,8.321904401547945440e+01,9.029386310280386851e+01,8.984415924656235575e+01,9.156246101685229632e+01,9.526924237100891446e+01,9.690986107967901830e+01,9.179300438727696587e+01,9.055223435188054282e+01,9.332597380287657529e+01,9.694994239514647916e+01,1.089602840109177748e+02,1.298941276645494725e+02,1.432631541653014722e+02,1.459105750485754243e+02,1.376311803106665650e+02,1.267282031564362939e+02,7.443877528034394686e+01,7.816084950468946602e+01,9.880931714158663226e+01
6.529747309417530232e+01,7.461678661237505139e+01,8.589792672996225065e+01,9.497278725622265938e+01,9.438020569110136648e+01,1.043849003457368383e+02,1.045801786340661295e+02,1.054912526304451887e+02,1.011750657840461542e+02,8.996510766173676643e+01,8.753875437999631970e+01,8.788306920189330640e+01,6.714941303341566936e+01,1.748927509935880309e+01,-1.806386894302722368e+01,-2.292607191144302448e+01,-3.461083506922916797e+01,-4.598713416365637130e+01,-5.103810710538205342e+01,-4.908545997911261338e+01,-5.073307487348206735e+01,-5.165488688713909937e+01,-4.321314672235517662e+01,-3.476216208519934270e+01,-3.100755998052848383e+01,-2.132198544284260677e+01,-1.015409736803866103e+01,-2.414693818870505826e+00,1.777362583868712420e+01,4.297230985431336592e+01,5.268312879838026674e+01,5.704048456080171547e+01,2.215557424845926882e+00,1.879689100717495620e+00,1.584141664543430039e+01
1.776184412071783925e+01,2.720046912182289844e+01,2.723700680996385159e+01,3.166693412264784158e+01,3.425584407302684298e+01,3.086693791347265403e+01,2.621269396826107112e+01,1.773430749810939488e+01,2.144836963026394727e+01,2.415798871478806120e+01,2.547141567519451755e+01,2.090133606193688465e+01,1.640278494558646827e+01,2.978491719123430670e+01,4.772189106548490400e+01,5.155357376170975670e+01,5.237687482536212258e+01,5.085761740195876968e+01,4.560419327906417664e+01,4.885115541888123403e+01,5.263631996976934602e+01,5.524955315625165042e+01,5.918047904177883822e+01,6.855372546016953095e+01,7.819653778482754092e+01,8.089212557816027527e+01,7.784017128462949131e+01,7.384222528389133799e+01,6.454516870098379400e+01,5.393122993685858546e+01,5.519916068707006929e+01,6.526770311348593623e+01,7.509671617535533983e+01,7.844804713736373003e+01,8.202273257424522512e+01
1.360515769142246700e+00,9.444559729180362240e+00,2.297241547413069895e+01,2.402139339359593606e+01,2.201158809389582416e+01,1.800248317765635875e+01,2.405597137717175826e+01,2.221893657222854301e+01,2.699264039989219555e+01,3.258943172070254946e+01,3.490845888545669595e+01,2.664723814773486765e+01,1.996889011049775320e+01,1.343662894441414934e+01,1.785538019013996225e+00,-2.984862150942301895e+00,-5.494933047124177961e+00,-6.669829196472893074e+00,-1.055613431940661329e+01,-9.581874513370451041e+00,-8.877626809992538170e+00,-1.325543011053767728e+01,-1.248921834788949425e+01,-8.959232976838919171e+00,-4.441364553164212303e+00,2.682965570470420058e+00,1.757556847986717230e+01,3.405916161947397569e+01,2.462044532341913339e+01,2.477134816496582204e+01,1.987740524875452408e+01,1.580268286918228604e+01,8.574158481126197273e-01,-8.691339655331942193e-01,-3.638559353385512729e+00
1.414977552940688099e+01,2.034877026983187420e+01,2.771214066536628806e+01,3.422730886591399724e+01,4.148055556870914984e+01,3.688764914215222745e+01,2.804304667398180584e+01,2.239578327353791209e+01,3.038317671872503922e+01,4.153650659549066404e+01,4.044463032444062378e+01,3.275928963416615147e+01,1.975039157654472532e+01,4.433166662902872979e+00,1.423942700707049536e+00,-1.087074503405325743e+00,-3.681258673326330388e+00,-7.726446356814967942e+00,-1.545127819707670724e+01,-2.006204077416059661e+01,-2.239848084856462407e+01,-2.734963787551897951e+01,-2.895576146373622350e+01,-3.022981210075390734e+01,-3.328376756918185464e+01,-3.311411630158587371e+01,-3.050087453147657968e+01,-2.872639066470951974e+01,-2.223240667242994562e+01,-1.311099280332424222e+01,-9.186788304097504465e+00,-7.433957993620278870e+00,7.778672156425034956e+00,4.052928353981599230e+00,-2.476498446316123481e+00
-1.529409820115451701e+01,-1.963812148986792039e+01,-1.638465220774845932e+01,-1.239537661595493034e+01,-3.620022923390329161e+00,6.751935846967175081e+00,8.324982552945570546e+00,9.716629684102883857e+00,9.463981019899435410e+00,1.061419552495181229e+01,9.098398900930485311e+00,3.678913751428299683e+00,-1.201885111098930103e+01,-1.547241575427636384e+01,-1.394165412263506454e+01,-9.934328879034563187e+00,-8.654428831921542553e+00,-6.883705849613571459e+00,-8.212487931818408526e+00,-7.051526394304463707e+00,-3.892781271506805307e+00,-3.802106861805728766e+00,-5.650013859054885401e+00,-3.419411498852999109e+00,-2.273141937037822302e+00,-2.119973459000934923e+00,-3.733135256513563149e+00,-7.426775219859583999e+00,-1.317920522594925004e+01,-9.616646943030499273e+00,-8.711133999629717906e+00,-5.321503254021015650e+00,1.959530543294721383e+01,1.543520013361435517e+01,1.064205238765743289e+01
-4.428550161960579601e+01,-4.156126460114047916e+01,-3.037323313726534479e+01,-2.494293220564520652e+01,-2.498976158021147498e+01,-1.989135862261737486e+01,-1.158975007894734155e+01,-1.098481843564363913e+01,-1.207890261456193670e+01,-1.033637200784820109e+01,-6.379769896065266011e+00,-1.077893687246069732e+01,-2.788211671754430299e+01,-3.700150477438853613e+01,-5.077479358721662095e+01,-5.212712249858080327e+01,-5.604043997715729830e+01,-5.226590973916360383e+01,-4.892386194530404708e+01,-4.355288292341718659e+01,-4.125282728167096025e+01,-4.009915143958505723e+01,-3.860844568059749804e+01,-3.296449828742622401e+01,-3.496996461668535972e+01,-3.483581407210061798e+01,-2.694682406922955664e+01,-1.148407775801004505e+01,-2.139950131271896261e+00,-3.175602364367809738e+00,-2.190373080814830953e+00,-7.025876223330502768e+00,-1.776032542181046736e+01,-2.301644055012774004e+01,-1.967464099830121071e+01
-7.024620519156430376e+00,-7.040760171074491147e+00,-3.283144711928517090e+00,4.269050429121419299e+00,7.450180494547626431e+00,6.596945894595291904e-01,7.744027073470816980e+00,1.143632524084616975e+01,5.684952732973218126e+00,4.394159582081680782e+00,9.333381824779774405e+00,-6.846778969933723369e-01,-9.641332391029173721e+00,-8.165258638076160480e+00,2.915863873486121971e+00,1.678337745603698394e+01,2.160662837135314618e+01,2.779576668614046753e+01,3.001731395099416844e+01,3.304992951320253525e+01,3.438127002963339862e+01,2.999963050963158651e+01,2.453856495372252766e+01,2.520477993107621018e+01,1.638691056911810406e+01,7.098911411062633903e+00,2.582207212675595720e+00,-2.532711031386378764e+00,-4.615379002228923611e+00,-1.266106523947154372e+01,-5.737743282613616103e+00,7.737703913086226848e-01,-7.211447770794054968e-01,-3.850370949648434404e+00,7.157249051910197224e+00
-2.171224128787041963e+01,-1.638197498743874903e+01,-1.732707573142398161e+01,-2.433107095889577920e+01,-2.071177322194190751e+01,-1.348886591494740728e+01,-2.273903673524818458e+01,-2.401259075742247262e+01,-1.818447046694939928e+01,-1.630043285414027210e+01,-1.537729406333239623e+01,-2.284221019054068691e+01,-2.746773555891111229e+01,-1.920737773648301427e+01,-1.956969608873470889e+01,-1.525086094346735166e+01,-1.431555982840808383e+01,-1.337293971600343667e+01,-1.366661675125875419e+01,-1.560981469976690406e+01,-1.860211772250514173e+01,-2.402517314541008631e+01,-2.908886914540223501e+01,-3.377732668230081003e+01,-3.969406706996323209e+01,-4.387324654375537136e+01,-4.602243733329238751e+01,-4.222371059919253611e+01,-2.851122560868476796e+01,-1.385148544228798251e+01,-4.554757844405351364e+00,1.800764533456208349e+00,-1.800182173153571874e+00,-8.041682373497387459e+00,-1.528437159981216809e+01
-1.993112871944321540e+01,-9.153994558832447836e+00,-1.293623729427847557e+01,-1.955239391442476204e+01,-1.606328248349656818e+01,-2.419409160903929212e+00,-4.480710368603929794e+00,-1.110679779170564530e+01,-8.812858861805690225e+00,-6.822812909851842633e+00,5.363213622296657768e+00,-8.756955971925350468e+00,-2.194161044640365787e+01,-1.840999906932943730e+01,-6.339444464643220201e+00,-3.717508529028747066e+00,1.544635081660249654e+00,6.615510592456832484e+00,5.364747064739717075e+00,5.005414200262626068e+00,3.961414560841304056e+00,-6.607264069726548339e-01,-3.712363141469587902e+00,-1.842871479503567222e-01,6.702511376290983591e+00,7.618732413884560017e+00,3.277668850706941139e+00,-4.798983837761911175e+00,-1.220905167973233851e+01,-6.416201308428309602e+00,-5.361146252325548645e+00,-2.206462931385261061e+00,-6.690536010301733061e-01,7.930042549236282490e-01,7.499867608025411414e+00
-2.676257665556732945e+01,-2.558288020152002673e+01,-2.187639559801111488e+01,-1.489671889244199221e+01,-1.164431068226065058e+01,-1.340416706877756781e+01,-1.308196365617842716e+01,-9.638208023346717113e+00,-1.060768080541945935e+01,-1.088754458114427237e+01,1.834362388757737050e-01,-8.696578636082831437e+00,-1.828027712156165308e+01,-2.340056745828723450e+01,-3.129920191254023365e+01,-3.497963914765145432e+01,-2.982465753833410815e+01,-2.730087067651933808e+01,-2.685035304731003691e+01,-2.329071220850663337e+01,-1.515745230787842601e+01,-1.376679524876547944e+01,-1.375367327535234097e+01,-1.273353167244226114e+01,-8.518009249482240364e+00,-1.253908515522741851e+01,-2.478426574751892986e+01,-2.296911047768043801e+01,-1.480331964353327834e+01,-1.298256126899365270e+01,-1.310656413071892601e+01,-1.228370236485771017e+01,-1.904639084295874696e+01,-1.894108107162223220e+01,-1.792154471629759627e+01
-6.561706466970200324e+00,1.970925521891158327e+00,1.233815467352191675e+01,1.915565863813268521e+01,2.091551277141660847e+01,2.117569706165461696e+01,1.314991495928495624e+01,1.298792675846911848e+01,1.625861045454259823e+01,1.362737652113192865e+01,9.977494609728591257e+00,1.793073835348033285e+01,2.291577370371345168e+01,1.926942753393139895e+01,2.624175184067274103e+01,3.018429946222956417e+01,3.805162824695756285e+01,3.905976268300898369e+01,3.749519375529454379e+01,3.733246205981903643e+01,3.385374447090706695e+01,2.674414438629298729e+01,2.560791435388323123e+01,2.369298306665394094e+01,2.046450733151085899e+01,1.815443502822662936e+01,7.359031023154297912e+00,-2.510993387432938651e+00,-3.040913504025549052e+00,-4.292402493123569585e+00,-7.539115500631559996e+00,-7.570332612244740744e+00,5.539819028842869475e-01,2.716193222393346041e+00,8.379990210885751578e-01
