4.807123053301203299e+02,6.005454746392528023e+02,6.649481635617771644e+02,6.791918161369123936e+02,6.843093538967242466e+02,6.751789931045628919e+02,6.585966221410466233e+02,6.539806101149291635e+02,6.489479040974950976e+02,6.486389338896871095e+02,6.474555428075428836e+02,6.510284958521723411e+02,6.533847634604098857e+02,6.540237574308580406e+02,6.586045628962601768e+02,6.630766673952043675e+02,6.624086199174690819e+02,6.538989338553531070e+02,6.563404124675561206e+02,6.746111469214815770e+02,7.028601636078743695e+02,7.148603417247026073e+02,7.235615630254425241e+02,7.117858748499565991e+02,7.024406674258683552e+02,7.016589005637397349e+02,6.901912754412907134e+02,6.806474224300286551e+02,6.758268724951716422e+02,6.693459965729698524e+02,6.668555315528698202e+02,6.619596577058044886e+02,6.573769097940100892e+02,6.492799831004565476e+02,6.291593908696976314e+02,6.066645809295363279e+02,5.766535064897788061e+02,5.464102470279292447e+02,5.269799796759951960e+02,5.196470056524640313e+02,5.233809843328479019e+02,5.419589843133668410e+02,5.447799050906346565e+02,5.393141939208835538e+02,5.221287335176510851e+02,4.750488046782772358e+02,4.267675242223866121e+02,3.546860425857700534e+02
4.225057240120604263e+01,1.363126110812802949e+01,-3.559345459991128990e+01,-7.652953522657671215e+01,-9.901585577363059087e+01,-1.107545074156595319e+02,-1.186183502913461325e+02,-1.228686604396214221e+02,-1.302620022324309730e+02,-1.306924721211790938e+02,-1.354573434856177414e+02,-1.384050904220749203e+02,-1.402263265215838146e+02,-1.466463917364642100e+02,-1.376156947230005017e+02,-1.247282459983442777e+02,-9.905374735376715023e+01,-6.449804958806765853e+01,1.397330850793523638e+01,9.787226748002872512e+01,1.198958834013490105e+02,1.157363320517855811e+02,1.189750111251151452e+02,1.114439641668603542e+02,1.044006823962454291e+02,1.049628278066735447e+02,1.011205455367893364e+02,9.727163336945375249e+01,9.810972523221741426e+01,1.062215240273160646e+02,1.135314478089322279e+02,1.099903136171210036e+02,9.130145836033881324e+01,7.203384649440889120e+01,5.994386690240307303e+01,3.907165852517086080e+01,2.125956812608442803e+01,-1.005711463739815015e+00,-2.502617183191703987e+01,-4.008230014933921836e+01,-2.626207279090953506e+01,5.004905791006348359e+00,3.640670166411658926e+01,5.794879822988411888e+01,9.918961426776309054e+01,1.331554450744965834e+02,1.464501358912203273e+02,1.372504190124784884e+02
2.385543971282402254e+01,2.944172872243075290e+01,2.616228825582009421e+01,1.857940479000686906e+01,1.786366397797176120e+01,1.812470673185698899e+01,1.670773173634185582e+01,1.264903497749876848e+01,6.412866635139059746e+00,5.825982469659033214e+00,8.305094091004843193e+00,1.020825271173694304e+01,8.016034481995625072e+00,7.712348955198566891e-01,8.918727066245214274e+00,1.898755254914132706e+01,2.295527224259432586e+01,2.393583518933297682e+01,3.015368072725347304e+01,-4.725677200691810853e+00,-4.539285305525072545e+01,-6.328897043585706683e+01,-6.040971759721232104e+01,-5.291698402115061128e+01,-5.073349107336122898e+01,-5.437128954230638556e+01,-5.562690997276665428e+01,-5.435893643130673070e+01,-5.487146708301300180e+01,-4.922341873588288053e+01,-4.470469953398186647e+01,-3.364024969637155493e+01,-1.681062250081779119e+00,2.996593617694662726e+01,5.820425095470916688e+01,8.075121193601704306e+01,9.998745444306067043e+01,1.168752135746941292e+02,9.897591134443601391e+01,8.273841532112783170e+01,8.274645356788765582e+01,7.100233893212947578e+01,6.914144095132270706e+01,6.127705888861309802e+01,4.301468754703417119e+01,3.154119026233708212e+01,3.821690044808741504e+01,6.812117993427861506e+01
8.109613416657440155e+01,6.072654057151743956e+01,6.422488480120475174e+01,6.118495038111452544e+01,5.779218726504280568e+01,5.962782614614198451e+01,6.404099758315226154e+01,5.272294499302714144e+01,4.942520029014450245e+01,5.729706182537068315e+01,5.583256599560841238e+01,5.130426761179965922e+01,4.376056098431883612e+01,3.914850540847659488e+01,4.917475131031460478e+01,4.542183970338977161e+01,2.763538296535985950e+01,2.934840496480883232e+01,4.400639036642731128e+01,3.865553312123429919e+01,4.969947697593283920e+01,5.873246307054738224e+01,6.731214306191331787e+01,7.082381702311803906e+01,7.868950787679239056e+01,8.133130069597109468e+01,8.262590798621110366e+01,7.872683716543491528e+01,7.793450796462781227e+01,7.969664440173775688e+01,7.809053824272393740e+01,7.034794418810497518e+01,5.029044323181204135e+01,2.567702273585161521e+01,1.325312405351776590e+01,5.346991181282953143e+00,8.393637210501539769e+00,2.226021777311112970e+01,1.165920700476786820e+01,-2.470955622853537870e-01,1.280799643134171539e+01,1.078423576098610503e+01,1.259243157833550342e+01,3.071176258166018869e+01,4.513478639346040211e+01,5.835638973373205118e+01,5.596282037959704780e+01,5.618016116970994744e+01
1.244292106542476084e+01,9.020879073792890779e+00,8.490850915923133790e-01,-1.290453311886152088e+00,-3.443695035539108940e+00,2.211517606843009798e+00,-1.872324284121039906e+00,-6.064291747058586424e+00,-3.174997368959261657e+00,2.390815162514317915e+00,-1.389378796910724745e+00,-1.165321485473492302e+01,-1.512197308986100275e+01,-2.077119665808447024e+01,-1.457254394219399884e+01,-1.411747707121746487e+01,-1.775077479683981707e+01,-1.115152312236281773e+01,7.481743421341455758e-01,1.035751912955983478e+01,-3.747257701427372467e+00,-9.420555659076649491e+00,-8.326674506137825560e+00,-8.935811217448629051e+00,-1.251225251722371112e+01,-1.218614086163681165e+01,-1.033435847098667537e+01,-1.279431814234045284e+01,-1.363400449400538861e+01,-1.279520412043927280e+01,-9.863350137383747551e+00,4.981337822368324453e+00,2.279644194448150074e+01,3.192579899646203856e+01,4.406197500457061267e+01,4.362100511075530562e+01,4.374036429817449800e+01,3.743557402148854862e+01,3.410369685474304191e+01,3.365255929856994754e+01,4.721353213733739551e+01,4.586649314108161946e+01,4.340178044363596399e+01,4.908853573207777288e+01,4.277072221104437233e+01,3.594953560661679859e+01,3.770222859434136353e+01,4.198464110281143746e+01
-3.222786999471056735e-01,8.748010092740877042e+00,1.503415186680357785e+01,1.453930069805724479e+01,1.563060189027724434e+01,1.907890934372522196e+01,2.380434806914477619e+01,1.876723891955408874e+01,1.309409516590093503e+01,1.226514524566920983e+01,1.462686353540949824e+01,1.279388245556202364e+01,1.033507021902610568e+01,1.074884670063879355e+01,3.542533197589602167e+00,-1.016720323660236236e+00,7.886348438568321351e-01,3.471196100057710954e+00,8.280234986389054086e+00,6.709182517420122949e+00,8.235144274293242361e+00,5.216149755970994839e+00,8.995784606560071950e+00,9.789593602969201669e+00,1.146671153317790903e+00,6.137603730878614883e+00,6.268398218867188731e+00,6.288332025120690894e+00,1.065237779055846090e+01,1.267136608378528706e+01,1.746979776034573817e+01,1.517044202483572057e+01,5.540055848213231826e+00,2.674541314247627977e+00,8.594810897669347138e-01,-1.531033667710885560e+00,8.304503866251199407e-01,5.264433389817219755e+00,1.520930128799730952e+01,2.301694185300326367e+01,2.168203993620873149e+01,1.223394529607945458e+01,2.203188593801106876e+00,2.088273366697530609e+00,1.949982927019330514e+00,4.510562644856750403e+00,5.750221318081784716e+00,1.236866434425865435e+01
-1.878172070524659887e+01,-5.489749577129570568e+00,9.960909047774736180e+00,7.743461601981933562e+00,3.093420633850225698e+00,1.782281452601706784e+00,4.307914494250886683e+00,-3.568245201508316589e-01,3.984953174742695836e+00,6.836982698219195242e+00,4.374216443605271287e+00,6.038580854029389045e+00,6.191192201195246270e+00,6.514109511153783671e+00,3.111583312738511076e+00,7.838233128229878943e-01,-5.315830039948344243e+00,-7.300266755646521055e+00,-1.803604945636028489e+01,-3.281098926056171194e+01,-3.372491012445418335e+01,-2.775276777227956870e+01,-2.987074815996772514e+01,-3.058948905133590301e+01,-3.763409890241124600e+01,-3.868667669488304028e+01,-3.774011886493575219e+01,-3.810414908443024729e+01,-3.912385637272303995e+01,-3.323917469816124282e+01,-3.253282279699046597e+01,-2.444752637624131353e+01,-1.959010294336198399e+01,-2.762086273157970950e+01,-2.574348045839728627e+01,-2.630526234725322965e+01,-2.693777044575583091e+01,-2.234952893868624102e+01,-1.213219382862173035e+01,-3.111198276175101363e+00,-6.627188349245374255e+00,-7.218032312749258494e+00,-1.401580396161349640e+01,-2.187154441432560503e+01,-2.290644846015988279e+01,-3.291150314742810679e+01,-3.636037321764985819e+01,-2.129495332768994587e+01
-6.070396622898366346e+00,-4.021365372462077481e+00,-7.443852191713015820e+00,-4.421181495869536127e-01,3.512450121461366148e+00,2.962092359216980775e+00,3.096912414174450845e+00,-2.396412779839963036e+00,-8.234810392479098295e-01,-2.304488871600493649e+00,-2.280875946084549799e+00,1.851786059257922501e+00,1.300190938545610964e+00,-3.354368720891395261e-01,-4.031249277863858893e+00,-2.949539649376872852e+00,-2.427408331060718183e+00,-3.573626054728012980e-01,-5.433983076168277471e+00,-1.231550882814442360e+01,-1.806497442251317409e+01,-2.015241437081058606e+01,-2.318408445809323126e+01,-2.466230572074570659e+01,-2.183134630187164404e+01,-1.643811469745284626e+01,-1.733918592278211079e+01,-1.845954127697005376e+01,-2.331085413447816990e+01,-2.188785609919201747e+01,-2.327847397009943009e+01,-2.752911838465603012e+01,-4.056747692606911215e+01,-4.241419282058689078e+01,-3.329679453007694434e+01,-2.292127639202438516e+01,-1.434294724621941697e+01,-1.653368967656999544e+01,-1.109634633319967989e+01,1.859770097009841194e+00,2.804852350542271555e+00,-6.813470556248618415e+00,-1.681723653631081561e+01,-2.203536594473278498e+01,-3.118679708067068290e+01,-3.963316029278526287e+01,-3.500525114621636646e+01,-2.479449452522347741e+01
-1.823419946014266557e+01,-2.661276671083604839e+01,-2.115293882217388344e+01,-8.976128479816107841e+00,-1.247136259244821854e+00,-1.894128533551753257e-03,7.483282870363793471e+00,5.957345660826520728e+00,-1.373706720050253516e+00,-7.842887928377779261e+00,-8.185549584438277293e+00,-7.977021988944644981e+00,-6.700025828439319042e+00,-1.464754961248193510e+01,-1.402264233454630649e+01,-1.018320591905551709e+01,-1.006453697059858499e+01,-3.308816651014364396e+00,-3.115727195410541217e+00,-2.063121928922244308e+01,-2.413436320778236777e+01,-1.710080941071886329e+01,-1.014321893913187722e+01,-3.281373623426687036e+00,-3.452954152753346051e+00,-3.419653375488974412e+00,-5.920404030362469427e-02,2.196855530446729876e+00,7.393207502267866715e-01,5.705067658626736815e+00,-3.617048627840340203e-01,-3.319295711583700736e+00,-6.622378187443299424e+00,-1.014579801635364475e+01,-6.171818574561702242e+00,-5.939425472912258641e+00,-2.169649148043515385e-01,-6.218814175714734382e+00,-4.973168809239754573e+00,7.924593849399660606e+00,1.010365661541099769e+01,-3.523725708963300729e+00,-2.017967003074842580e+01,-2.529534496788448905e+01,-1.882998079957963711e+01,-1.438470568462993526e+01,-1.285790438784126621e+01,-1.682277277226146239e+01
1.530196014304760865e+01,8.473234563439206113e+00,1.524888536247098614e+01,1.836934199933557466e+01,2.003871664200813285e+01,2.277102082060883959e+01,3.260918609020517067e+01,3.266332765302642116e+01,2.677121795040310559e+01,2.287855629096150167e+01,2.352755446168863074e+01,1.588537914622190073e+01,9.391443374526456722e+00,7.964355425866025406e+00,1.253138865899726540e+01,1.588604612210129474e+01,1.851733507527589495e+01,1.740643469064124105e+01,5.516996678306801627e+00,6.801829538282859744e-01,7.362779644689408265e+00,1.161648286133088881e+01,1.122013511519523732e+01,1.203812419034919046e+01,9.279450506643383889e+00,5.689475440448572563e+00,6.015303879174268786e+00,8.715374211252422398e-01,-3.684394263204951336e+00,-2.931927968106630811e+00,-8.895577551528944582e+00,-1.250863245530038625e+01,-1.957492524265241940e+01,-1.652042796768920496e+01,-1.121644305636378647e+01,-8.923335543645986689e+00,-6.196456093238413843e+00,-7.583588076358561025e+00,-7.702990000793496606e+00,-6.209935068176088535e+00,-8.509264071024482234e+00,-8.579095571803232900e+00,-8.566584539348937710e+00,-1.035241885447792676e+01,-8.537541286463998347e+00,-7.433177678756046625e+00,-2.488466375824210264e+00,-9.043702972984734245e+00
