5.716382325056847549e+02,6.378066758587793856e+02,7.298582972664594308e+02,7.783214182970111779e+02,7.874084400474522454e+02,7.537833127231908747e+02,6.981747642554348658e+02,6.757530330356354398e+02,6.484959514183157125e+02
7.604868553742278436e+01,1.020769907533806702e+02,1.185844699216460469e+02,1.336425292158241973e+02,1.503776316230390648e+02,1.453243162898402545e+02,8.715751154476232898e+01,4.605089260131279616e+01,3.121754299008911104e+01
4.371660429720978414e+01,3.977177321616804306e+01,2.050475387917725101e+01,-1.020857631940971721e+01,-2.317026861931167048e+01,1.715107604851389311e+01,5.900316746152824976e+01,6.032969028060738026e+01,4.833023755427107915e+01
9.311701437205289977e+00,2.523895126294390945e-01,1.456756033954446083e-01,-1.175048540654322338e+01,-1.006286191140022268e+01,-1.055149096503111394e+00,2.044394927015394359e+01,3.929077205550552065e+01,4.139845091273545563e+01
1.990614289364291523e+01,2.244205099215255572e+00,-2.672930718329022781e+01,-5.210448758455251550e+01,-5.255635583481470974e+01,-2.219933394020851125e+01,1.376014522764819503e+01,2.920053283020453350e+01,2.856290867315837545e+01
3.017787526203363768e+01,1.567387566434280544e+01,9.080293520818097264e+00,8.111618933226548478e+00,1.332795013457496580e+01,2.970754990032705223e+01,3.721582658439851343e+01,4.129089082476445327e+01,3.183464434617843253e+01
5.033861032477712882e+00,-3.245847763395161234e+00,4.506504423611444210e+00,1.068675635593990769e+01,1.428767718922157748e+01,2.171562537803293580e+01,7.285738741862889611e+00,1.155506523408994468e+01,6.092328549693421635e+00
7.174423111847336720e+00,-9.799875056188955824e+00,-2.475537086350271920e+01,-2.392509333472248301e+01,-1.897657355622969533e+01,-2.845602407714093118e+00,1.662762954924549419e+01,2.357145304203551461e+01,2.196941809655903910e+01
-7.234037239912632700e+00,-2.690718759933835713e+01,-4.163991892517263693e+01,-4.550764203089560311e+01,-4.103679230824403845e+01,-1.991406462344387762e+01,1.437789567609837560e+00,5.866466689426373726e+00,1.367509844890429882e+01
1.017131246292207081e+01,4.147214631075154756e+00,9.045573747814668053e+00,2.507598803605836579e+01,3.158322397548974436e+01,3.104563161366546709e+01,2.528734324188006610e+01,2.476759867687181327e+01,2.336144485217548095e+01
-7.334901508570649042e+00,-1.113212393323539295e+01,-1.145003988524659277e+01,-1.848670329489698361e+01,-1.767137958255120367e+01,1.472655677559556064e+00,-3.941569127173737641e+00,-6.794211119814634436e+00,-8.998975804744047124e+00
7.743317847225734685e-01,4.012946477398877221e+00,1.557613144167989461e+01,1.637594646388279784e+01,1.706645850001241627e+01,1.824970476338183900e+01,1.319084413957576984e+01,1.157383971831677805e+01,1.074434001605248135e+01
-6.769546892838302909e+00,3.620447414977276512e+00,4.544350898160002927e+00,-4.366603165739125103e+00,-3.894261101167187711e+00,6.842420088684336932e+00,3.789257497007090247e+00,6.748075441226980331e+00,9.926092013604904452e+00
